Year,Month,Day,Theta,Phi
1918,1,1,273.4,94.4
1918,1,1,260.7,93.7
1918,1,1,260.0,54.8
1918,1,1,293.8,51.3
1918,1,1,284.3,93.7
1918,1,1,41.7,14.5
1918,1,1,148.8,20.5
1918,1,1,118.5,352.0
1918,1,1,82.5,307.1
1918,1,2,272.9,93.9
1918,1,2,260.2,94.2
1918,1,2,262.2,55.2
1918,1,2,286.3,51.2
1918,1,2,282.9,92.9
1918,1,2,353.3,15.6
1918,1,2,214.2,20.9
1918,1,2,124.4,348.6
1918,1,2,81.4,307.3
1918,1,2,300.1,39.3
1918,1,3,263.1,55.4
1918,1,3,282.5,51.0
1918,1,3,315.3,14.5
1918,1,3,145.9,349.4
1918,1,3,79.3,307.3
1918,1,4,263.2,55.9
1918,1,4,279.5,50.8
1918,1,4,297.8,14.7
1918,1,4,188.8,350.2
1918,1,4,76.0,307.5
1918,1,4,237.8,357.8
1918,1,4,82.9,268.6
1918,1,5,262.8,56.4
1918,1,5,278.2,50.9
1918,1,5,289.2,15.2
1918,1,5,224.2,350.2
1918,1,5,69.3,307.3
1918,1,5,255.3,358.5
1918,1,5,81.5,267.6
1918,1,5,74.7,257.7
1918,1,6,284.5,15.5
1918,1,6,238.8,349.2
1918,1,6,46.1,307.7
1918,1,6,260.1,359.5
1918,1,6,78.9,267.4
1918,1,6,72.1,257.4
1918,1,6,58.6,298.1
1918,1,6,60.7,289.6
1918,1,7,282.3,15.2
1918,1,7,1.7,307.9
1918,1,7,261.9,1.8
1918,1,7,76.4,267.7
1918,1,7,69.3,257.7
1918,1,7,107.6,228.2
1918,1,8,280.9,15.6
1918,1,8,309.6,307.8
1918,1,8,69.7,267.6
1918,1,8,63.4,256.8
1918,1,8,343.7,298.3
1918,1,8,107.6,226.8
1918,1,9,292.3,307.9
1918,1,9,54.4,267.4
1918,1,9,52.9,256.8
1918,1,9,109.0,226.0
1918,1,9,323.6,290.8
1918,1,10,284.5,307.8
1918,1,10,354.4,267.7
1918,1,10,26.4,257.7
1918,1,10,112.6,226.6
1918,1,10,117.7,199.5
1918,1,10,98.3,199.3
1918,1,11,280.9,307.7
