Year,Month,Day,Theta,Phi,Latitude
1988,1,1,186.4,255.8,-34.0
1988,1,1,234.2,322.8,-35.0
1988,1,1,220.1,256.8,-9.0
1988,1,1,107.9,192.8,-17.0
1988,1,2,206.5,256.6,-34.0
1988,1,2,235.1,323.6,-35.0
1988,1,2,251.4,256.6,-9.0
1988,1,2,113.2,193.6,-19.0
1988,1,3,222.3,258.4,-33.0
1988,1,3,117.4,193.4,-18.0
1988,1,4,229.9,258.2,-33.0
1988,1,4,128.7,194.2,-17.0
1988,1,4,301.3,252.2,19.0
1988,1,4,62.3,131.2,27.0
1988,1,5,233.2,258.1,-34.0
1988,1,5,158.2,193.1,-18.0
1988,1,5,57.7,128.1,30.0
1988,1,5,141.2,183.1,-22.0
1988,1,5,112.2,130.1,-22.0
1988,1,6,236.7,258.9,-33.0
1988,1,6,53.9,128.9,30.0
1988,1,6,171.7,182.9,-23.0
1988,1,6,117.0,111.9,-27.0
1988,1,7,236.2,257.7,-34.0
1988,1,7,229.4,194.7,-21.0
1988,1,7,246.4,237.7,-23.0
1988,1,7,48.1,128.7,30.0
1988,1,7,208.1,183.7,-23.0
1988,1,7,118.9,113.7,-27.0
1988,1,8,38.2,129.6,30.0
1988,1,8,229.0,182.6,-22.0
1988,1,8,120.9,115.6,-25.0
1988,1,9,21.9,131.4,30.0
1988,1,9,240.1,183.4,-22.0
1988,1,9,128.2,115.4,-25.0
1988,1,9,134.9,143.4,-7.0
1988,1,9,350.0,151.4,23.0
1988,1,10,4.6,130.2,30.0
1988,1,10,245.0,183.2,-22.0
1988,1,10,142.1,115.2,-25.0
1988,1,10,248.3,143.2,-8.0
1988,1,10,171.0,130.2,-22.0
1988,1,10,326.5,152.2,23.0
1988,1,11,345.5,130.1,31.0
1988,1,11,247.5,183.1,-22.0
1988,1,11,158.2,111.1,-25.0
1988,1,11,315.5,150.1,24.0
1988,1,11,246.9,155.1,-17.0
1988,1,11,312.7,149.1,21.0
1988,1,12,327.8,130.9,30.0
1988,1,12,247.4,182.9,-23.0
1988,1,12,189.6,110.9,-26.0
1988,1,12,229.0,127.9,-21.0
1988,1,12,305.1,151.9,24.0
1988,1,12,242.8,152.9,-23.0
1988,1,12,126.6,36.9,-36.0
1988,1,12,218.2,124.9,-25.0
1988,1,12,296.9,151.9,17.0
1988,1,13,314.9,131.7,29.0
1988,1,13,235.1,170.7,-35.0
1988,1,13,213.8,109.7,-26.0
1988,1,13,298.4,152.7,23.0
1988,1,13,128.6,34.7,-36.0
1988,1,13,231.4,121.7,-24.0
1988,1,13,108.5,13.7,-19.0
1988,1,13,291.1,151.7,16.0
1988,1,14,309.7,129.6,30.0
1988,1,14,229.5,111.6,-27.0
1988,1,14,308.4,92.6,5.0
1988,1,14,295.8,149.6,23.0
1988,1,14,133.8,36.6,-36.0
1988,1,14,108.6,11.6,-19.0
1988,1,14,290.3,151.6,18.0
1988,1,15,304.2,131.4,30.0
1988,1,15,237.1,111.4,-27.0
1988,1,15,296.8,148.4,26.0
1988,1,15,139.1,34.4,-35.0
1988,1,15,235.3,116.4,-30.0
1988,1,15,109.6,10.4,-19.0
1988,1,15,287.4,152.4,17.0
1988,1,15,42.9,43.4,20.0
1988,1,16,301.1,133.2,30.0
1988,1,16,241.3,112.2,-27.0
1988,1,16,150.0,33.2,-35.0
1988,1,16,236.1,114.2,-32.0
1988,1,16,112.5,11.2,-19.0
1988,1,16,19.4,45.2,20.0
1988,1,17,244.1,111.1,-26.0
