Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2183:180
Coefficients for 360 degrees 
  Beginning: CT2182:000  2016:10:20_13h:16m:20s. 
  Centered:  CT2183:180  2016:11:03_04h:34m:31s. 
  End time:  CT2183:005  2016:11:16_10h:47m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.68       0.00
  1   0      86.05       0.00
  1   1      14.46     -33.65
  2   0     -23.62       0.00
  2   1       1.01      -1.94
  2   2      13.21      -0.88
  3   0     126.85       0.00
  3   1     -25.42       3.24
  3   2     -10.32     -27.61
  3   3      14.26      42.59
  4   0     -30.54       0.00
  4   1      -3.46      -4.62
  4   2     -17.92       8.40
  4   3      11.87     -12.57
  4   4      -0.70     -13.55
  5   0      17.59       0.00
  5   1     -28.69      36.96
  5   2       0.01      26.94
  5   3     -14.07     -26.87
  5   4     -52.21      16.09
  5   5      40.29      63.26
  6   0     -32.55       0.00
  6   1      48.75       0.86
  6   2      13.16     -11.69
  6   3      -4.81      30.75
  6   4       6.64     -29.47
  6   5      10.73     -12.12
  6   6     -42.17     -29.36
  7   0      20.20       0.00
  7   1     -17.88       1.15
  7   2       1.16     -41.09
  7   3      -7.56      13.93
  7   4      35.76      -5.84
  7   5      13.48      -1.74
  7   6     -68.03      29.73
  7   7      69.65      56.78
  8   0      22.70       0.00
  8   1      10.11     -16.68
  8   2      -2.57     -20.43
  8   3      15.21     -29.86
  8   4     -25.61      23.81
  8   5     -12.89       9.03
  8   6       6.26       9.84
  8   7     -19.63      42.35
  8   8       5.11     -51.54
  9   0     -48.21       0.00
  9   1     -16.13       4.98
  9   2     -17.94      10.46
  9   3      -1.70      29.44
  9   4     -18.34      -5.68
  9   5     -13.32     -23.72
  9   6      72.92     -13.92
  9   7      40.81     -16.19
  9   8     -21.17     -26.92
  9   9      16.28      35.96
 10   0      15.26       0.00
 10   1       9.90      -4.06
 10   2      -2.75      15.28
 10   3     -10.15      -8.08
 10   4      32.76     -17.74
 10   5       7.84      14.74
 10   6      -3.08       7.10
 10   7       6.09     -20.11
