Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2110:180
Coefficients for 360 degrees 
  Beginning: CT2109:000  2011:05:09_11h:01m:00s. 
  Centered:  CT2110:180  2011:05:23_02h:19m:11s. 
  End time:  CT2110:005  2011:06:05_08h:31m:52s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.85       0.00
  1   0     -35.21       0.00
  1   1       5.00     -40.10
  2   0      56.45       0.00
  2   1       9.03     -12.29
  2   2     -29.64      13.34
  3   0     -47.89       0.00
  3   1      -0.19     -22.55
  3   2      10.72     -60.58
  3   3       3.12     -68.23
  4   0      48.88       0.00
  4   1      -9.90      -3.04
  4   2       8.85      -6.50
  4   3      42.70      73.28
  4   4     -59.14      23.20
  5   0     -25.85       0.00
  5   1     -17.04      -9.62
  5   2       2.39      56.49
  5   3      51.19      33.75
  5   4      65.76     -22.64
  5   5     -18.92      -9.65
  6   0      -0.42       0.00
  6   1      48.63       2.01
  6   2      21.21     -22.06
  6   3      23.28     -38.69
  6   4     -33.96      52.55
  6   5    -168.19     122.32
  6   6     -74.74      -8.07
  7   0      33.51       0.00
  7   1      44.75     -18.04
  7   2     -38.22     -12.94
  7   3     -15.95      24.03
  7   4     -11.06      69.64
  7   5      34.32     -20.99
  7   6       0.02     -13.39
  7   7      12.61      -3.83
  8   0       0.45       0.00
  8   1      16.10      15.33
  8   2     -98.09       1.48
  8   3     -56.64       5.54
  8   4      81.36     -27.85
  8   5      99.90     -87.89
  8   6      38.70     -59.62
  8   7     -23.11      24.92
  8   8       2.94     -19.07
  9   0     -21.98       0.00
  9   1      -0.40      24.88
  9   2     -13.66     -14.13
  9   3     -18.34     -88.82
  9   4     -41.23     -73.57
  9   5      -4.92      -2.04
  9   6      49.96     -20.25
  9   7      25.71      27.15
  9   8      53.76       0.50
  9   9      44.01     144.28
 10   0     -27.98       0.00
 10   1       8.73      -5.39
 10   2      -3.77      10.04
 10   3      12.53      55.96
 10   4     -72.09     -14.21
 10   5       5.19       5.89
 10   6      39.40      20.03
 10   7      33.40       0.75
 10   8     -18.40     -52.92
 10   9     -25.47      49.07
 10  10      10.29      30.32
 11   0      49.34       0.00
 11   1     -11.71     -39.66
 11   2     -49.36      32.09
 11   3      21.62      60.70
 11   4      23.37      28.80
 11   5     -39.49       2.82
 11   6     -73.64     -14.82
 11   7     -55.56      -0.42
 11   8     -41.33     -51.52
 11   9     132.18     107.51
 11  10      65.32     103.21
 11  11      24.62     103.93
 12   0     -52.58       0.00
 12   1      20.26      -3.86
 12   2     -28.89     -21.74
 12   3     -18.30     -13.61
 12   4      10.09      17.31
 12   5     -79.31      38.68
 12   6     -58.91      18.92
 12   7      15.42     -30.04
 12   8      -0.10     -14.19
 12   9      66.58     -43.97
 12  10      61.30       3.52
 12  11      41.64      57.30
 12  12      -0.63      59.47
 13   0      39.25       0.00
 13   1      24.60      12.11
 13   2     -15.02     -21.31
 13   3     -33.07      -9.82
 13   4      -2.39      -6.74
 13   5      48.25       2.94
 13   6      10.69      10.75
 13   7       2.89      -4.62
 13   8      -3.65      10.63
 13   9     -63.70    -130.40
 13  10      41.43     -28.05
 13  11      65.96      65.31
 13  12      81.91     108.86
 13  13      58.05      96.93
 14   0     -43.04       0.00
 14   1     -13.56       5.92
 14   2     -62.61       5.99
 14   3     -20.98      13.29
 14   4      35.82      10.00
 14   5      75.07     -48.44
 14   6       0.83     -30.40
 14   7     -18.58      18.61
 14   8      -1.81      48.26
 14   9     -52.33      -1.35
 14  10     -48.18     -56.33
 14  11     -11.13     -30.75
 14  12     -62.15      31.96
 14  13      66.24      88.34
 14  14      25.07     -30.26
 15   0      54.31       0.00
 15   1     -21.95      -5.25
 15   2     -13.31      16.00
 15   3      -2.84     -36.07
 15   4     -43.84     -15.05
 15   5      -6.51      -7.83
 15   6      30.35     -18.97
 15   7      42.77      -3.49
 15   8      12.05      32.86
 15   9     -13.91      38.00
 15  10     -66.17     -47.03
 15  11       5.08     -56.85
 15  12      45.33     -48.74
 15  13      41.68      44.83
 15  14     139.30      14.22
 15  15      93.88     -47.44
 16   0     -81.06       0.00
 16   1       3.86      -0.98
 16   2       4.94      -1.36
 16   3     -25.21      34.06
 16   4     -58.99     -25.70
 16   5     -27.65      22.92
 16   6      39.53      29.05
 16   7       6.50     -31.47
 16   8       6.38     -10.60
 16   9      26.12      51.90
 16  10      -0.58      27.18
 16  11     -26.73      17.77
 16  12     -29.30     -19.52
 16  13      -8.63       7.18
 16  14     -18.46     -79.01
 16  15      38.79      54.70
 16  16      31.38     -22.37
 17   0      64.94       0.00
 17   1      11.69      12.41
 17   2     -42.52       3.71
 17   3      -7.14      10.36
 17   4      24.21      -7.10
 17   5     -15.45      19.62
 17   6     -15.31       9.80
 17   7     -29.55       5.80
 17   8      12.99     -24.39
 17   9      40.29      45.50
 17  10      45.09      41.56
 17  11      -3.50     -12.24
 17  12     -33.37      -8.04
 17  13       0.70     -55.17
 17  14      15.25       5.79
 17  15      30.97     -81.80
 17  16      66.69      14.49
 17  17      53.37     -24.66
 18   0     -53.79       0.00
 18   1     -25.24      -7.52
 18   2     -37.66     -13.88
 18   3     -16.46       9.57
 18   4      32.44      16.41
 18   5     -25.15      -5.03
 18   6     -18.06      -8.17
 18   7      10.77      21.96
 18   8      -5.44     -10.64
 18   9     -20.75     -36.27
 18  10      32.06      17.36
 18  11      23.61       1.72
 18  12      23.17      -9.80
 18  13     -31.74     -30.83
 18  14     -40.51      -0.22
 18  15     -16.69       9.30
 18  16       8.12     -72.69
 18  17       1.84     -34.46
 18  18      13.32     -77.73
 19   0      28.51       0.00
 19   1     -22.85       7.60
 19   2      10.19      -7.61
 19   3     -14.89       2.10
 19   4     -29.68     -15.24
 19   5      37.27     -12.95
 19   6       9.36       3.58
 19   7       9.99      26.65
 19   8      -9.75      -5.99
 19   9     -36.12     -46.27
 19  10     -21.16      -0.12
 19  11      19.61      40.37
 19  12      20.45      13.79
 19  13      15.88      11.52
 19  14     -38.78      -7.82
 19  15     -28.34       2.70
 19  16     -39.19      19.00
 19  17      79.70     -32.82
 19  18      29.12     -56.25
 19  19      12.86     -21.71
 20   0     -27.96       0.00
 20   1     -31.60       3.41
 20   2       3.56      11.32
 20   3     -18.19      15.80
 20   4     -14.18      -2.67
 20   5      30.35      -9.17
 20   6      -2.24       1.13
 20   7     -13.59      -7.74
 20   8       0.06      12.53
 20   9       6.72       2.55
 20  10     -34.38     -33.00
 20  11     -16.10      -9.38
 20  12     -17.83      30.20
 20  13      13.44       3.93
 20  14      -0.44      24.98
 20  15      15.95     -29.95
 20  16     -14.82     -11.04
 20  17     -23.43       5.54
 20  18      10.40     -68.51
 20  19     -87.79     -23.97
 20  20     -29.28      -9.25
 21   0      27.57       0.00
 21   1      -9.64      22.88
 21   2       5.12       5.20
 21   3      -8.09     -22.37
 21   4     -15.98       0.52
 21   5     -13.27      15.79
 21   6      11.05      -4.93
 21   7      13.84     -14.19
 21   8      -3.05      -2.54
 21   9      18.16      21.33
 21  10      -7.82     -23.54
 21  11     -17.54     -15.05
 21  12       2.30       8.95
 21  13      -7.52       4.94
 21  14      18.39     -12.98
 21  15      33.52      14.45
 21  16      -7.23     -14.59
 21  17      -9.78     -17.53
 21  18     -38.23      -7.11
 21  19       6.57     -32.05
 21  20      -9.16     -56.58
 21  21      -3.89     -22.69
 22   0      -1.88       0.00
 22   1     -29.68      -6.43
 22   2      30.75      -4.89
 22   3     -19.38      22.39
 22   4     -10.71      -6.96
 22   5     -21.21       0.47
 22   6      14.61      13.56
 22   7       4.35      -8.72
 22   8       6.59      -7.03
 22   9      10.11      13.22
 22  10      18.68       6.42
 22  11       3.56      -5.43
 22  12       1.85     -14.29
 22  13      -5.07      21.08
 22  14       8.49     -17.11
 22  15      -5.68      -5.34
 22  16      -0.37      32.39
 22  17      13.84     -22.74
 22  18      12.86      21.08
 22  19     -23.41      -5.37
 22  20     -31.67     -25.27
 22  21      20.32     -21.32
 22  22      18.75     -24.22
 23   0     -32.63       0.00
 23   1      -9.84      23.40
 23   2      25.58      -5.81
 23   3      -1.83       5.06
 23   4      -5.03     -25.77
 23   5      12.85       3.57
 23   6       5.65       8.88
 23   7      -3.23      20.52
 23   8      16.37      -5.18
 23   9      -4.38      10.93
 23  10      15.45      17.67
 23  11      11.11      -9.14
 23  12     -21.35      -9.05
 23  13      -7.71       1.84
 23  14      13.98      20.87
 23  15     -19.47      -3.11
 23  16       0.82     -10.93
 23  17     -29.19       1.33
 23  18      -3.20       9.35
 23  19     -17.18      -3.11
 23  20     -32.67     -34.41
 23  21     -15.48     -41.47
 23  22     -17.68     -14.34
 23  23     -10.89      -6.52
 24   0      66.08       0.00
 24   1     -29.40       2.80
 24   2      38.36       5.95
 24   3      -1.06      -0.18
 24   4       0.82       7.36
 24   5      -0.82      -2.68
 24   6      -1.81      -2.20
 24   7      -3.25       9.24
 24   8      -5.54       5.40
 24   9     -15.12     -21.27
 24  10     -10.22      -2.68
 24  11       1.94      13.32
 24  12       9.19      -9.35
 24  13     -14.29     -30.79
 24  14     -12.77       5.68
 24  15       8.87      20.65
 24  16       6.67     -17.32
 24  17      13.51      -9.83
 24  18      -1.84       6.06
 24  19      20.32      12.52
 24  20      11.34      -6.63
 24  21      19.50     -38.74
 24  22       4.55     -52.65
 24  23      -5.81     -48.30
 24  24     -13.68     -33.08
 25   0     -71.07       0.00
 25   1      -9.81      23.03
 25   2      45.11      -5.26
 25   3       0.71      -3.51
 25   4     -23.98      -3.19
 25   5      14.62       5.16
 25   6      13.33       2.01
 25   7       7.40       5.99
 25   8     -11.85      -5.98
 25   9      -0.37      -6.08
 25  10     -10.25      -4.89
 25  11      -2.93      14.89
 25  12       8.34       3.06
 25  13       4.03     -11.63
 25  14     -17.87      -9.27
 25  15       6.89       0.97
 25  16       1.83      16.80
 25  17      12.70      -4.37
 25  18       6.74       1.62
 25  19      14.14      -1.08
 25  20      -8.29       9.83
 25  21      -6.56      -7.91
 25  22     -11.46     -12.10
 25  23     -26.97     -13.69
 25  24      -3.36      -7.85
 25  25     -21.46     -23.19
 26   0     102.65       0.00
 26   1     -11.35       0.58
 26   2      63.55       9.94
 26   3       5.71      -0.74
 26   4      -7.86      -6.22
 26   5      -2.83      -6.62
 26   6       8.09      10.29
 26   7      -2.94      -6.03
 26   8       5.23      -2.07
 26   9      10.03       6.11
 26  10       0.54     -14.23
 26  11      -5.50      -3.18
 26  12     -12.76      14.60
 26  13       9.87      17.84
 26  14       7.54       1.77
 26  15      -8.19      -2.39
 26  16       0.43       1.34
 26  17      -5.26      14.90
 26  18      12.13       0.65
 26  19       6.36       4.75
 26  20      -4.68      18.16
 26  21       4.41       5.50
 26  22      -5.37     -19.14
 26  23      -4.85     -18.91
 26  24     -14.30     -35.67
 26  25     -25.58     -10.78
 26  26      -6.71      -8.89
 27   0    -109.13       0.00
 27   1       2.48       9.67
 27   2      46.78      -5.46
 27   3       9.81       3.50
 27   4      -5.41     -12.60
 27   5       7.15      10.32
 27   6      14.46       7.19
 27   7       6.82      11.68
 27   8       8.98      -7.05
 27   9      -2.13       8.99
 27  10       3.34       1.51
 27  11      -2.72     -11.76
 27  12      -7.62       0.62
 27  13       0.93      11.35
 27  14       9.59       0.12
 27  15       0.42       1.89
 27  16       3.34       1.80
 27  17       5.58       3.65
 27  18     -10.10     -11.04
 27  19      -7.79      -4.34
 27  20       9.19       0.02
 27  21       2.93       2.42
 27  22       6.01       4.89
 27  23     -11.95     -15.33
 27  24      -8.23      19.39
 27  25     -23.47     -15.81
 27  26     -57.19     -28.00
 27  27     -35.59      -3.55
 28   0     132.18       0.00
 28   1       9.53       2.80
 28   2      59.85       8.66
 28   3      23.47     -20.25
 28   4      -2.29       3.62
 28   5      -6.57      -3.66
 28   6       6.16       7.56
 28   7      -3.94       4.12
 28   8      -1.47      -0.79
 28   9      -3.45      -6.68
 28  10      -1.90       0.37
 28  11       1.35       4.05
 28  12       1.29     -13.92
 28  13     -12.28      -4.06
 28  14       2.92      -2.75
 28  15       9.04      -2.74
 28  16      -8.58       5.08
 28  17     -13.09       2.58
 28  18       1.79      -3.35
 28  19      -2.91      -4.22
 28  20       1.32      -4.49
 28  21      -5.13       6.23
 28  22       6.97      17.35
 28  23       9.85      -1.24
 28  24      12.70      -8.62
 28  25      -3.66      -0.83
 28  26       5.66     -13.22
 28  27       2.75     -14.75
 28  28      -7.93      -3.79
 29   0    -116.51       0.00
 29   1       8.39      -9.32
 29   2      42.91      -5.44
 29   3      13.73      10.17
 29   4      -5.72      -0.28
 29   5      13.78       4.85
 29   6      17.04       5.85
 29   7       7.09      15.32
 29   8      -2.51      -7.34
 29   9       1.64       2.11
 29  10      -0.83       1.17
 29  11      -0.40       3.18
 29  12      -5.57      -4.05
 29  13      -4.53      -6.54
 29  14       1.63       4.00
 29  15       6.18       1.77
 29  16       0.02      -7.27
 29  17      -5.79      -1.03
 29  18       8.69      16.38
 29  19      -0.21       2.60
 29  20     -15.57      -7.59
 29  21       3.17      -6.80
 29  22      -2.50      -4.92
 29  23      12.42       5.86
 29  24       6.00       0.40
 29  25      -2.34      11.19
 29  26     -16.99      10.68
 29  27     -33.42       1.10
 29  28     -31.05      33.00
 29  29      -3.76       9.78
