Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1896:180
Coefficients for 360 degrees 
  Beginning: CT1895:000  1995:05:16_13h:16m:53s. 
  Centered:  CT1896:180  1995:05:30_04h:35m:04s. 
  End time:  CT1896:005  1995:06:12_10h:47m:45s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.31       0.00
  1   0     175.43       0.00
  1   1       8.79      -3.73
  2   0     -11.83       0.00
  2   1      -4.70      -6.00
  2   2     -32.18     -40.67
  3   0     258.14       0.00
  3   1       7.44      14.24
  3   2      56.14      19.30
  3   3     -28.74      20.98
  4   0       3.14       0.00
  4   1     -16.09      24.99
  4   2       0.76      24.04
  4   3      64.92     -13.97
  4   4      29.73      20.08
  5   0     145.25       0.00
  5   1     -22.56     -12.26
  5   2     -43.25     -32.13
  5   3      -2.99      -4.55
  5   4      16.72      -3.79
  5   5      36.76      -0.00
  6   0      -3.74       0.00
  6   1      17.12      17.97
  6   2      18.86      -3.96
  6   3     -66.77     -12.04
  6   4     -18.40      -0.26
  6   5     -24.61      67.92
  6   6     -38.88      11.61
  7   0      -1.23       0.00
  7   1      10.49      25.27
  7   2      48.47      11.72
  7   3       6.24     -18.26
  7   4     -20.44     -22.94
  7   5     -22.47     -19.50
  7   6     -42.16      26.77
  7   7     -35.05      44.77
  8   0     -15.24       0.00
  8   1     -32.60      30.29
  8   2     -22.23     -11.67
  8   3      57.64      33.24
  8   4       3.34     -15.25
  8   5      22.83     -47.00
  8   6       2.36     -19.13
  8   7     -43.26     -43.42
  8   8     -34.01      44.95
  9   0     -78.03       0.00
  9   1      -8.64      13.95
  9   2       3.92     -10.78
  9   3      -9.61      11.25
  9   4      26.51      26.41
  9   5      25.32      14.65
  9   6      56.13      -2.41
  9   7       4.79     -21.71
  9   8     -44.88     -57.83
  9   9     -45.02     -31.74
 10   0      19.99       0.00
 10   1      13.63      -2.79
 10   2      -8.51       7.68
 10   3     -19.56     -17.42
 10   4     -27.53      19.43
 10   5     -31.83      25.01
 10   6      12.83       9.27
 10   7      40.87      47.13
 10   8      30.05     -21.33
 10   9      -1.06     -45.87
 10  10     -21.64     -21.06
 11   0    -194.34       0.00
 11   1       0.88       1.61
 11   2      33.97      -6.61
 11   3       5.11     -17.90
 11   4     -20.73     -38.76
 11   5     -15.62     -11.42
 11   6     -42.58       1.22
 11   7       7.18      14.92
 11   8       5.72      57.74
 11   9      20.34      -0.85
 11  10      40.88     -35.68
 11  11     -28.63     -11.75
 12   0       3.53       0.00
 12   1      -7.37      21.24
 12   2      -1.25       3.31
 12   3       1.52      40.57
 12   4      12.64      -5.35
 12   5      10.68      10.02
 12   6      -4.28      -8.78
 12   7     -21.94     -33.89
 12   8      -2.42       1.42
 12   9     -17.47      48.87
 12  10      -0.60      30.20
 12  11      24.32     -28.95
 12  12      13.60       7.23
 13   0    -268.70       0.00
 13   1      -3.71      -5.04
 13   2      11.78      -6.24
 13   3       4.08       8.79
 13   4      11.01      22.16
 13   5      32.95     -25.11
 13   6      20.22      13.06
 13   7      -1.74     -13.98
 13   8      13.04     -41.72
 13   9      -2.58      -9.10
