Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1971:180
Coefficients for 360 degrees 
  Beginning: CT1970:000  2000:12:21_04h:44m:57s. 
  Centered:  CT1971:180  2001:01:03_20h:03m:09s. 
  End time:  CT1971:005  2001:01:17_02h:15m:50s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -41.56       0.00
  1   0     -61.64       0.00
  1   1     -15.75     -13.32
  2   0    -168.88       0.00
  2   1      31.27     -19.13
  2   2     -29.51      15.74
  3   0     -81.56       0.00
  3   1       6.25     -69.31
  3   2      -5.89    -105.93
  3   3      78.66      32.24
  4   0    -141.93       0.00
  4   1     -19.14     -15.20
  4   2      21.37     118.56
  4   3    -129.76     -37.54
  4   4     -27.77      92.43
  5   0      37.18       0.00
  5   1     -47.00     130.04
  5   2      -9.56     126.36
  5   3      36.58       5.37
  5   4     -28.92     -21.33
  5   5      -7.69      13.04
  6   0     -24.57       0.00
  6   1      89.55      39.56
  6   2      -6.30     -93.35
  6   3     -51.85      -3.65
  6   4     176.45     -31.02
  6   5     108.74      72.83
  6   6     163.33      35.50
  7   0      15.76       0.00
  7   1     -61.08      40.01
  7   2     -46.22    -123.63
  7   3     -40.46      31.32
  7   4      50.81     -22.62
  7   5      22.52     -23.23
  7   6     214.45    -144.74
  7   7      33.75     -87.31
  8   0     -15.77       0.00
  8   1       6.57    -141.09
  8   2     -11.46     -59.60
  8   3      85.81     -58.23
  8   4     -72.22    -112.35
  8   5     -18.49     -49.16
  8   6    -186.57     -17.74
  8   7     130.09      55.85
  8   8      82.58     102.63
  9   0       1.70       0.00
  9   1      69.32      47.51
  9   2    -115.60     112.66
  9   3      89.57       4.65
  9   4     -85.24      45.91
  9   5     -99.05      39.54
  9   6     -60.66      35.29
  9   7     103.88     -85.51
  9   8      59.66     -54.97
  9   9    -161.30    -272.24
 10   0     134.40       0.00
 10   1      33.46      60.82
 10   2      18.11      89.46
 10   3      52.26       8.67
 10   4     -29.69     119.82
 10   5      13.54       9.03
 10   6      16.57      99.17
 10   7       2.95    -143.72
 10   8      48.11      -2.94
 10   9    -109.97      45.66
 10  10     -71.76    -132.58
 11   0      11.94       0.00
 11   1    -121.31      15.74
 11   2     -39.93      33.17
 11   3     -26.00      42.94
 11   4     122.33     -67.51
 11   5      56.15       3.12
 11   6     -39.93     -19.65
 11   7    -140.37     105.68
 11   8      13.50      82.07
 11   9      88.30      36.83
 11  10     -76.86    -219.47
 11  11      52.65     -19.65
 12   0     145.08       0.00
 12   1       4.81     -45.28
 12   2     -23.80    -124.20
 12   3     -21.59    -119.31
 12   4      50.30    -121.43
 12   5       2.96      -6.55
 12   6     114.28     -28.81
 12   7     -16.36      86.95
 12   8     -53.86      -2.14
 12   9      45.79      47.64
 12  10      71.55    -182.75
 12  11     138.75      66.51
 12  12     -22.86     376.99
 13   0      69.95       0.00
 13   1      69.69      25.45
 13   2     -81.55     -93.56
 13   3      43.96       8.59
 13   4     -57.89     -87.16
 13   5      35.64      38.60
 13   6      27.13     -24.36
 13   7      51.11     -94.02
 13   8     -56.65     -75.88
 13   9     -22.03       3.74
 13  10      75.68      51.72
 13  11     102.81     102.63
 13  12      86.98     166.64
 13  13     251.19      85.26
 14   0     182.11       0.00
 14   1      15.21      -6.28
 14   2       3.24     -35.33
 14   3     142.26      45.28
 14   4     -39.39      -6.92
 14   5      47.74      81.44
 14   6     -41.97     -53.77
 14   7     -49.04     -34.79
 14   8     -46.68     -18.63
 14   9     -15.15     -23.87
 14  10      14.50      55.90
 14  11     -67.08     -17.55
 14  12     -70.41       7.32
 14  13     -31.32      69.82
 14  14     -86.00     -87.06
 15   0      61.97       0.00
 15   1     -34.96     -27.75
 15   2     -62.95     129.86
 15   3      46.38      67.19
 15   4      43.79      33.43
 15   5     -16.82       3.64
 15   6      26.21      76.14
 15   7     -97.57      26.09
 15   8      35.32      14.29
 15   9      -1.71     -32.30
 15  10       3.89     -25.58
 15  11     -71.15    -113.23
 15  12    -111.68     -95.67
 15  13     -55.22     -96.66
 15  14      41.95    -108.71
 15  15     -39.95    -182.81
 16   0     225.69       0.00
 16   1     -12.32      29.77
 16   2      -9.80      60.34
 16   3      -3.25     -94.43
 16   4      28.24      40.42
 16   5      20.78      28.26
 16   6      70.30     141.17
 16   7      45.47     -25.94
 16   8      54.87      26.35
 16   9      35.61      67.47
 16  10     -73.58      -1.59
 16  11       2.86      26.94
 16  12      13.72     -55.04
 16  13      47.68    -216.48
 16  14      -5.34      -1.93
 16  15    -195.66    -184.50
 16  16    -180.11     -91.22
 17   0      68.18       0.00
 17   1      25.92     -23.53
 17   2     -45.38     -50.95
 17   3     -22.31      -7.39
 17   4       5.82     -94.71
 17   5      49.15     -15.93
 17   6       6.43    -122.28
 17   7      63.67     -46.56
 17   8     -96.62       7.80
 17   9      81.17      40.18
 17  10      69.53      65.83
 17  11      18.98      51.22
 17  12      48.45       3.97
 17  13     -52.29      -8.70
 17  14     -28.32      87.75
 17  15    -111.97       7.58
 17  16    -138.54     -15.63
 17  17      -2.53     -14.11
 18   0     208.22       0.00
 18   1     -55.55      16.21
 18   2     -10.20     -94.97
 18   3      95.74     -13.20
 18   4     -44.26     -62.61
 18   5      11.24      33.72
 18   6       6.24     -68.06
 18   7     -86.20     -19.06
 18   8     -58.73     -22.84
 18   9     -55.83     -33.05
 18  10     118.58      10.76
 18  11      56.70     -68.11
 18  12     -14.12      25.97
 18  13      -9.72     126.33
 18  14     -41.87      97.45
 18  15     120.85      64.37
 18  16      81.72       7.48
 18  17    -136.79     137.86
 18  18     -84.55     -16.94
 19   0      34.38       0.00
 19   1      43.90     -46.40
 19   2     -22.64      10.53
 19   3      83.75      72.11
 19   4      48.73     -57.79
 19   5      24.04      49.73
 19   6      63.30      55.59
 19   7     -74.72      -3.33
 19   8      50.50       8.62
 19   9     -30.04     -33.66
 19  10     -70.38     -36.54
 19  11      43.55     -99.17
 19  12     -35.29      38.08
 19  13      63.68      74.59
 19  14       4.95      -6.13
 19  15      94.09      25.82
 19  16     104.24     -50.24
 19  17    -114.16     -36.92
 19  18     195.29      13.73
 19  19     247.46     205.10
 20   0     110.56       0.00
 20   1     -20.34      46.56
 20   2      22.15      50.06
 20   3      59.72     -52.40
 20   4      43.10     -12.96
 20   5      30.67      56.70
 20   6      36.33      57.84
 20   7      23.60     -51.11
 20   8      23.84      18.95
 20   9      33.89      50.28
 20  10     -65.35      -8.94
 20  11      -9.85      44.02
 20  12     -30.14     -40.31
 20  13     -64.36     -70.27
 20  14      36.99     -36.63
 20  15     -64.22      -5.14
 20  16     -32.24      16.47
 20  17       1.64     -12.78
 20  18     -15.10     -80.04
 20  19     175.36     -35.21
 20  20      73.68     -61.40
 21   0      49.09       0.00
 21   1      27.27     -97.92
 21   2      29.42       8.93
 21   3      -1.03      13.29
 21   4      12.69     -27.66
 21   5      30.31     -18.45
 21   6      -8.28     -33.58
 21   7       8.63      -3.60
 21   8     -66.70      -6.80
 21   9      50.12      38.09
 21  10      55.50      14.71
 21  11     -35.14      72.31
 21  12      33.58     -13.84
 21  13     -53.42     -76.21
 21  14     -46.68      29.29
 21  15     -40.30     -27.77
 21  16     -10.16      23.54
 21  17      72.20      37.02
 21  18    -163.08    -152.53
 21  19      75.80     -62.06
 21  20      45.99      31.64
 21  21      -7.61     -12.98
 22   0     -25.77       0.00
 22   1     -77.83      42.45
 22   2     -10.62       8.84
 22   3      27.36     -34.65
 22   4     -31.90      -6.25
 22   5      46.74      53.67
 22   6      27.17       5.71
 22   7     -59.34       6.18
 22   8     -39.08     -24.64
 22   9     -11.38     -24.91
 22  10      27.90      11.89
 22  11      -8.95     -29.06
 22  12      26.77      -0.79
 22  13      38.20      56.08
 22  14     -45.58       3.47
 22  15      30.97      44.76
 22  16      13.50       3.93
 22  17      35.56      46.32
 22  18     -22.25     -45.46
 22  19     -28.84     -21.73
 22  20      20.81      86.30
 22  21     -47.47    -130.45
 22  22     -70.29     -97.33
 23   0     -40.07       0.00
 23   1      56.61     -48.53
 23   2      65.17     -25.70
 23   3      23.75      26.69
 23   4      32.78    -105.98
 23   5      52.05      31.09
 23   6      44.79     -24.00
 23   7     -31.28     -46.64
 23   8       0.25      17.51
 23   9      -9.04     -14.00
 23  10      -9.71     -27.70
 23  11      17.03     -18.23
 23  12      -8.22      12.00
 23  13      26.54      55.38
 23  14      20.89     -57.32
 23  15      41.89      22.80
 23  16       5.23      21.56
 23  17      -1.29      21.09
 23  18      63.02      94.50
 23  19     -61.45       5.29
 23  20     -47.98      58.36
 23  21     -23.84      -7.76
 23  22    -118.68      19.87
 23  23     -78.19      63.21
 24   0    -196.93       0.00
 24   1     -35.47      31.57
 24   2      15.26      30.22
 24   3      25.67     -22.32
 24   4      12.97     -37.00
 24   5      25.78      70.19
 24   6      41.17      11.14
 24   7      -2.85     -48.29
 24   8       3.38      24.35
 24   9     -11.95      20.16
 24  10     -20.78      -6.21
 24  11      41.26      43.14
 24  12     -34.37     -31.03
 24  13     -44.60     -32.43
 24  14      -0.98     -17.84
 24  15     -36.91     -20.80
 24  16      36.73      10.01
 24  17      10.03      -3.46
 24  18      11.14      91.18
 24  19      -0.24      22.83
 24  20     -18.51      19.85
 24  21     -13.25      51.74
 24  22     -45.08      39.19
 24  23     -41.90     -17.82
 24  24      90.60     -26.24
 25   0     -73.31       0.00
 25   1      21.42     -60.23
 25   2     113.43     -25.14
 25   3       5.25      -3.61
 25   4      34.49     -43.49
 25   5      45.77       5.54
 25   6      45.22     -23.37
 25   7     -13.67       6.67
 25   8     -27.39       3.48
 25   9      29.98      29.47
 25  10       2.27      23.84
 25  11       4.46       6.23
 25  12      21.04      16.51
 25  13       5.96     -81.56
 25  14     -41.52      38.26
 25  15     -28.49     -25.32
 25  16      33.79      -2.82
 25  17      -2.26     -45.98
 25  18     -16.26     -77.10
 25  19      21.27       9.31
 25  20       8.19       9.88
 25  21      -5.91      15.47
 25  22      40.19     -25.81
 25  23      58.49     -16.55
 25  24      43.48      67.77
 25  25     -41.10      43.35
 26   0    -359.16       0.00
 26   1     -29.41       9.52
 26   2       3.86      54.50
 26   3     -34.37       8.19
 26   4     -11.83     -20.79
 26   5      58.66      80.66
 26   6      30.36      29.19
 26   7     -46.17     -22.37
 26   8     -12.65      -7.72
 26   9       9.43       8.48
 26  10      11.76      27.01
 26  11     -19.48     -17.35
 26  12      33.01     -12.23
 26  13      -7.23       9.58
 26  14     -38.95      29.36
 26  15      29.51       3.07
 26  16     -22.10      28.73
 26  17     -27.67     -33.97
 26  18     -48.24     -74.35
 26  19     -13.72      -3.26
 26  20      14.46      -9.42
 26  21       1.37     -67.98
 26  22      11.06      21.02
 26  23       8.42     -36.00
 26  24      -6.46     -10.32
 26  25      89.69      18.46
 26  26      27.96      36.94
 27   0    -139.78       0.00
 27   1      11.96       3.11
 27   2     124.94     -24.75
 27   3     -19.23     -21.31
 27   4      10.46     -58.23
 27   5      59.11      26.74
 27   6      38.24     -35.10
 27   7     -28.54     -36.20
 27   8     -13.71      24.40
 27   9      -5.14       6.58
 27  10      10.27     -24.44
 27  11      -6.36      13.98
 27  12      15.98      15.11
 27  13      -3.85      -2.86
 27  14     -21.01     -20.34
 27  15      12.86      15.25
 27  16     -19.60      26.37
 27  17      18.36      16.55
 27  18      -2.84      17.78
 27  19      -3.07     -25.95
 27  20       9.53       2.78
 27  21      -3.99     -43.04
 27  22     -34.93      24.65
 27  23       7.46     -22.40
 27  24     -31.00      -5.40
 27  25     -22.41      58.29
 27  26     -67.36     -27.14
 27  27     -40.44     -74.55
 28   0    -447.37       0.00
 28   1      17.41     -15.88
 28   2       3.39      33.86
 28   3     -64.56      40.93
 28   4       0.96     -20.38
 28   5      45.49      89.20
 28   6      63.55      22.42
 28   7     -36.93     -34.70
 28   8      -3.53      14.21
 28   9     -14.37      -5.98
 28  10     -15.32      -9.96
 28  11      24.04      28.88
 28  12     -12.90     -32.08
 28  13       3.49       4.44
