Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2106:180
Coefficients for 360 degrees 
  Beginning: CT2105:000  2011:01:20_08h:35m:30s. 
  Centered:  CT2106:180  2011:02:02_23h:53m:41s. 
  End time:  CT2106:005  2011:02:16_06h:06m:22s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.84       0.00
  1   0     -37.58       0.00
  1   1      26.30      -1.36
  2   0      67.92       0.00
  2   1      24.59       1.45
  2   2     -13.25       2.14
  3   0     -56.29       0.00
  3   1      -9.87      22.46
  3   2       0.51     -50.29
  3   3       0.25      -1.01
  4   0      29.28       0.00
  4   1       8.87       6.53
  4   2       9.69     -11.52
  4   3       3.32      38.18
  4   4     -51.37     -33.63
  5   0     -61.29       0.00
  5   1       7.35      17.21
  5   2     -19.25     -13.31
  5   3      -4.26     -18.63
  5   4     -82.42     -20.21
  5   5       1.61      15.43
  6   0      -2.91       0.00
  6   1      51.23     -11.29
  6   2      24.66      27.16
  6   3      37.92     -21.48
  6   4     -67.13     -33.29
  6   5     -15.53      23.59
  6   6      -4.03      11.55
  7   0      -8.19       0.00
  7   1      71.87     -22.23
  7   2      -9.04      68.80
  7   3      10.55      21.74
  7   4      -3.36     -22.46
  7   5       1.65     -12.40
  7   6     -37.11     -10.79
  7   7      18.20      33.46
  8   0      33.57       0.00
  8   1      62.26       1.59
  8   2     -36.40      83.04
  8   3      -4.36     -37.35
  8   4      81.13       2.42
  8   5      -5.49      15.04
  8   6     -55.86     -15.55
  8   7      33.69      50.62
  8   8      11.79      53.36
  9   0      32.16       0.00
  9   1      -0.81       6.79
  9   2      -1.54      14.42
  9   3       4.28     -12.49
  9   4      37.41       7.98
  9   5      13.18      25.77
  9   6     -32.43     -28.38
  9   7      16.75      -5.25
  9   8     -19.29      80.12
  9   9      25.98      54.99
 10   0     -45.15       0.00
 10   1       0.79       5.69
 10   2      11.26      39.60
 10   3     -11.87     -29.81
 10   4     -27.24      53.82
 10   5      63.30       7.76
 10   6      15.03     -17.01
 10   7     -33.63     -31.71
 10   8     -42.39     104.82
 10   9      44.29     124.43
 10  10      17.54      46.57
 11   0      46.88       0.00
 11   1     -18.75      20.20
 11   2     -19.53      19.11
 11   3      20.83     -62.81
 11   4     -10.42      44.45
 11   5     -21.29       4.28
 11   6      42.28       8.72
 11   7     -10.19       4.52
 11   8      21.52      18.22
 11   9      66.27       3.97
 11  10     -32.98       2.39
 11  11       7.23       7.41
 12   0     -68.53       0.00
 12   1      12.17      -3.78
 12   2      10.91      51.31
 12   3      37.47     -37.10
 12   4     -12.85      54.64
 12   5     -56.76     -20.63
 12   6      32.66       9.31
 12   7      33.22       4.20
 12   8     -35.52       8.91
 12   9      32.03      -4.93
 12  10      13.21      62.76
 12  11       5.81      24.19
 12  12      -7.42      28.75
 13   0      80.51       0.00
 13   1      45.88     -15.21
 13   2     -19.39      37.06
 13   3     -28.49      12.92
 13   4      24.80      38.16
 13   5      11.28     -52.98
 13   6      -3.68      -6.27
 13   7     -27.58       6.93
 13   8      -6.97     -29.63
 13   9       6.44      -2.37
 13  10      30.99      56.73
 13  11      85.06     -14.29
 13  12      48.85     -69.71
 13  13      14.32     -20.53
 14   0     -51.89       0.00
 14   1      32.65      -3.41
 14   2     -13.65      57.52
 14   3       3.15     -25.70
 14   4      39.51      23.86
 14   5     -23.70     -10.34
 14   6     -24.59      38.22
 14   7      11.60      17.84
 14   8      36.12     -70.89
 14   9       5.71     -46.22
 14  10     -44.09       2.71
 14  11      26.26      14.97
 14  12      69.37      31.70
 14  13      66.21     -22.80
 14  14     -25.11     -11.17
 15   0      76.62       0.00
 15   1     -10.65       2.93
 15   2       7.41      17.50
 15   3      16.09     -37.85
 15   4       7.98      32.35
 15   5     -27.20       2.35
 15   6      -0.32      15.64
 15   7      22.26       8.04
 15   8     -12.34      -5.45
 15   9      -0.49     -23.96
 15  10     -13.09     -12.75
 15  11       6.80      26.23
 15  12      50.20      24.36
 15  13      82.15     -58.70
 15  14      54.04     -49.79
 15  15     -14.40     -39.39
 16   0     -64.54       0.00
 16   1     -44.11       3.32
 16   2      -2.99      44.27
 16   3      17.28     -50.77
 16   4      15.39      55.39
 16   5      34.49     -11.92
 16   6      16.64       9.62
 16   7     -37.49      15.06
 16   8     -19.34      48.90
 16   9      -0.20      -4.73
 16  10      12.64     -24.72
 16  11     -13.48      15.68
 16  12      34.34      -8.88
 16  13      44.98     -69.66
 16  14      -1.90      -5.58
 16  15     -19.46       7.62
 16  16     -28.64     -17.03
 17   0      90.96       0.00
 17   1     -34.38       5.04
 17   2     -21.28      29.84
 17   3       7.84     -39.98
 17   4      27.41      54.11
 17   5     -15.67      -9.32
 17   6      20.33      23.73
 17   7      -7.03      22.12
 17   8      13.75      16.46
 17   9      -0.06       6.18
 17  10     -26.06     -68.69
 17  11     -11.10      -0.11
 17  12     -35.28      33.31
 17  13      26.87     -16.03
 17  14      34.02     -27.98
 17  15      14.64     -59.93
 17  16       0.10     -40.14
 17  17     -11.57     -33.19
 18   0     -72.38       0.00
 18   1     -25.50       2.21
 18   2       6.92      20.89
 18   3       1.66     -40.53
 18   4      -3.26      65.95
 18   5     -32.23     -15.47
 18   6      18.04       3.22
 18   7      27.43      21.04
 18   8      -7.03      15.92
 18   9      -4.52      14.55
 18  10      -1.64      13.49
 18  11      -1.32     -15.71
 18  12     -24.76     -12.55
 18  13     -25.30     -14.97
 18  14      19.48      -1.37
 18  15      26.37     -37.40
 18  16     -33.77     -18.99
 18  17     -31.46     -27.87
 18  18     -15.66     -33.10
 19   0      61.67       0.00
 19   1     -10.00     -13.73
 19   2      -1.83      -3.41
 19   3      -8.23     -11.92
 19   4      12.62      53.97
 19   5      -0.20     -41.16
 19   6      10.75      18.82
 19   7     -16.70       7.31
 19   8     -14.25      -8.36
 19   9     -11.74      22.21
 19  10      27.56      48.41
 19  11      -0.54       4.91
 19  12      -4.91     -47.08
 19  13     -21.96       7.98
 19  14     -27.50      10.72
 19  15     -17.94     -24.97
 19  16      11.91     -44.88
 19  17     -21.15     -69.55
 19  18      -1.20     -34.59
 19  19      -2.52     -22.46
 20   0     -39.22       0.00
 20   1     -53.89      -1.15
 20   2       0.09       1.48
 20   3      25.68     -44.35
 20   4      27.40      66.66
 20   5     -21.15     -21.97
 20   6      -2.91      22.07
 20   7     -10.51      10.63
 20   8      18.43     -35.39
 20   9      -6.29      11.35
 20  10      -3.68      10.37
 20  11      -4.94       5.66
 20  12     -10.55       6.05
 20  13       2.33      24.84
 20  14      -6.73      10.59
 20  15      14.00     -27.81
 20  16      -7.38     -48.15
 20  17     -33.95     -19.32
 20  18     -36.13     -13.90
 20  19     -23.29      26.41
 20  20      12.65      -4.24
 21   0      19.00       0.00
 21   1     -38.05      -5.09
 21   2       6.47      -9.22
 21   3       9.35     -34.15
 21   4      31.49      63.00
 21   5     -31.14     -16.60
 21   6       6.57      17.45
 21   7      16.61      12.23
 21   8       4.08      -1.05
 21   9      -6.90      -3.37
 21  10       0.39     -28.38
 21  11       9.35       0.69
 21  12      -4.45      34.35
 21  13     -16.07      -0.43
 21  14      -1.71      17.33
 21  15      14.32      18.51
 21  16      -6.46     -17.15
 21  17     -29.18     -66.95
 21  18     -25.58       0.19
 21  19      -5.43     -22.93
 21  20     -27.04      28.30
 21  21       3.05      -1.85
 22   0      13.29       0.00
 22   1     -65.84       0.46
 22   2      -3.90     -32.79
 22   3       4.80     -26.19
 22   4      21.88      75.58
 22   5      -0.19     -23.15
 22   6      14.62      19.87
 22   7     -10.91      17.65
 22   8     -12.64      19.10
 22   9     -17.12      -5.40
 22  10      22.88      -0.09
 22  11       8.06      -5.31
 22  12      17.85      -1.16
 22  13     -20.02     -20.41
 22  14     -11.16      10.70
 22  15       3.38      20.02
 22  16       3.71       0.48
 22  17     -12.52      -9.77
 22  18     -15.68      -7.51
 22  19     -57.90      19.27
 22  20     -12.71      14.90
 22  21     -74.49      19.36
 22  22       8.67       4.90
 23   0     -48.12       0.00
 23   1     -37.49      -9.61
 23   2       8.94     -24.10
 23   3      -0.32     -14.06
 23   4      20.31      66.39
 23   5     -17.49     -34.98
 23   6      19.17      33.36
 23   7      -6.64      16.62
 23   8       3.79      -1.93
 23   9     -11.39       6.49
 23  10       1.32      -3.52
 23  11      -0.49      -1.66
 23  12      17.12     -12.53
 23  13      21.35      -4.57
 23  14     -11.95       4.81
 23  15       9.93      11.53
 23  16      -2.60      12.86
 23  17      -6.50      11.83
 23  18     -24.35     -10.79
 23  19     -10.97      -9.73
 23  20     -31.30      10.38
 23  21      -5.09      11.65
 23  22     -10.34     -45.12
 23  23       1.18       3.48
 24   0      60.82       0.00
 24   1     -52.33       1.45
 24   2       7.43     -71.69
 24   3       6.16     -19.63
 24   4      12.29      76.78
 24   5     -29.11     -29.67
 24   6      10.99      17.90
 24   7       4.18      22.75
 24   8       6.63      -2.67
 24   9      -8.38      11.33
 24  10      -6.73      -4.32
 24  11      -8.17      -4.89
 24  12      -8.08       7.55
 24  13       9.53      -6.42
 24  14       4.58       4.30
 24  15       0.62      -6.95
 24  16       5.04      11.78
 24  17      19.18      13.55
 24  18       0.00      -2.80
 24  19     -22.41     -21.35
 24  20     -23.55      26.75
 24  21     -54.39      24.57
 24  22     -16.98      42.64
 24  23     -18.26     -14.99
 24  24       1.42      14.45
 25   0    -114.40       0.00
 25   1     -23.01     -11.19
 25   2      18.90     -45.41
 25   3       3.26       2.31
 25   4      27.43      63.05
 25   5     -25.25     -39.96
 25   6      13.60      28.97
 25   7      -1.42      12.67
 25   8      -5.41       3.02
 25   9      -6.91       7.22
 25  10      14.60       4.71
 25  11      -8.78       1.83
 25  12     -11.01       1.20
 25  13       0.49      -3.55
 25  14      13.27     -15.08
 25  15      -9.57      -4.96
 25  16      -2.27      -3.98
 25  17       2.58      29.88
 25  18      16.54      12.94
 25  19      -3.75       2.22
 25  20      -0.99      -7.44
 25  21     -12.88      22.28
 25  22      -2.24      -1.29
 25  23      10.03       8.90
 25  24      52.76     -16.64
 25  25      10.41       0.46
 26   0     119.95       0.00
 26   1     -30.15      -0.46
 26   2      -2.40     -92.43
 26   3      -1.86      14.37
 26   4      21.54      68.56
 26   5     -17.91     -32.64
 26   6      13.56      27.11
 26   7      -9.50      14.95
 26   8       2.71      -4.46
 26   9     -14.24      12.81
