Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2095:180
Coefficients for 360 degrees 
  Beginning: CT2094:000  2010:03:26_07h:55m:23s. 
  Centered:  CT2095:180  2010:04:08_23h:13m:34s. 
  End time:  CT2095:005  2010:04:22_05h:26m:15s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.16       0.00
  1   0     -67.17       0.00
  1   1      -1.41      22.82
  2   0      20.78       0.00
  2   1       3.85      17.82
  2   2      22.86      -3.66
  3   0    -104.01       0.00
  3   1       2.53      -8.79
  3   2       6.84     -24.76
  3   3     -37.42      51.93
  4   0      -1.46       0.00
  4   1      12.05     -28.84
  4   2       2.20      10.57
  4   3     -42.54      19.16
  4   4     -32.38      23.77
  5   0    -116.09       0.00
  5   1      14.47     -72.62
  5   2     -20.74      12.32
  5   3     -34.51      50.28
  5   4      -6.67     -17.91
  5   5      44.88     -17.10
  6   0       2.19       0.00
  6   1      -5.85     -28.75
  6   2     -30.60      25.36
  6   3      20.39      13.96
  6   4     -27.84     -27.21
  6   5      23.90     -27.23
  6   6      30.65      13.34
  7   0      16.47       0.00
  7   1       0.65     -54.98
  7   2     -18.60      56.32
  7   3      52.49     -39.23
  7   4       3.01     -22.20
  7   5       7.41     -13.22
  7   6      59.38     -45.64
  7   7      15.74      31.78
  8   0      30.31       0.00
  8   1      13.77     -15.03
  8   2      14.43      44.28
  8   3       5.78      -7.11
  8   4      22.64      -8.10
  8   5      -3.57      -4.98
  8   6      21.60      -9.76
  8   7      12.71      -0.60
  8   8      34.31     -24.66
  9   0      36.64       0.00
  9   1      11.23     -45.60
  9   2      11.57      15.53
  9   3      -6.37     -16.85
  9   4     -15.99      54.70
  9   5     -42.76      17.56
  9   6       3.66     -13.07
  9   7      -3.21      69.02
  9   8     -45.32     -40.09
  9   9      -6.67     -19.16
 10   0     -22.21       0.00
 10   1      -1.52     -21.04
 10   2      -1.23      47.41
 10   3     -17.23      -8.10
 10   4       1.87      26.69
 10   5       0.81       7.73
 10   6     -30.67      -6.96
 10   7      -3.69      39.99
 10   8       6.99       5.63
 10   9     -43.27     -78.50
 10  10      -4.83      -7.79
 11   0      90.82       0.00
 11   1      -7.17     -27.30
 11   2     -36.49      33.58
 11   3     -27.71     -25.73
 11   4       5.57      -9.18
 11   5      24.40      -1.99
 11   6     -28.64       9.95
 11   7      -8.20     -17.65
 11   8     -11.24      35.48
