Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2176:180
Coefficients for 360 degrees 
  Beginning: CT2175:000  2016:04:12_15h:01m:42s. 
  Centered:  CT2176:180  2016:04:26_06h:19m:54s. 
  End time:  CT2176:005  2016:05:09_12h:32m:35s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       0.10       0.00
  1   0     100.23       0.00
  1   1      28.29     -24.47
  2   0     -80.20       0.00
  2   1      42.11     -24.30
  2   2     -41.28     -15.78
  3   0     117.54       0.00
  3   1     -19.51      55.25
  3   2      -5.61     -20.57
  3   3      41.77     -93.87
  4   0     -87.10       0.00
  4   1     -53.78      13.55
  4   2      16.19      24.16
  4   3     -35.15     -52.80
  4   4     -16.71     -83.63
  5   0      90.69       0.00
  5   1      32.83       6.38
  5   2      22.32      11.87
  5   3     -21.87      25.60
  5   4       2.16     -44.28
  5   5     -53.86       0.22
  6   0      -9.26       0.00
  6   1      79.87      43.12
  6   2      23.52     -30.57
  6   3      39.14     104.02
  6   4     -13.78      40.33
  6   5     -31.01     -46.77
  6   6      -0.76      93.68
  7   0      -5.66       0.00
  7   1      80.12      22.17
  7   2       0.95     -41.84
  7   3     -15.15      19.05
  7   4       0.71      33.27
  7   5      25.28      12.07
  7   6     -24.85      36.32
  7   7     -37.41      43.77
  8   0      -6.62       0.00
  8   1       4.24      21.39
  8   2     -15.20      -3.76
  8   3      -1.96     -99.46
  8   4      33.74      32.76
  8   5      34.72     -13.74
  8   6      33.46     -36.59
  8   7     -46.45      80.23
  8   8      18.71      98.85
  9   0     -49.58       0.00
  9   1     -13.06     -11.06
  9   2      -8.05      13.81
  9   3      63.13     -12.05
  9   4      16.75      -7.96
  9   5      -4.25      23.16
  9   6      38.25     -33.70
  9   7       9.30     -10.53
  9   8     -20.02       8.92
  9   9      -2.45      63.17
 10   0      64.11       0.00
 10   1      28.12      17.73
 10   2      27.22      21.64
 10   3     -46.48      48.94
 10   4     -14.97     -56.03
 10   5     -35.75      29.82
 10   6     -14.02     -16.97
 10   7       5.52     -65.22
 10   8     -22.94     -64.31
 10   9      10.93      21.49
 10  10      59.52     118.22
 11   0     -81.79       0.00
 11   1      28.78      31.56
 11   2      27.39      -6.77
 11   3     -55.17       8.24
 11   4       4.24      11.41
 11   5       8.76     -29.72
 11   6     -52.26      17.28
 11   7      31.95       0.32
 11   8      -2.71     -23.88
 11   9      -1.18     -37.28
 11  10      -1.48      75.23
 11  11      62.79      66.88
 12   0      56.69       0.00
 12   1     -12.76      18.54
 12   2      -8.02     -29.82
 12   3       8.72      -6.13
 12   4      22.46      30.36
 12   5      24.83     -29.53
 12   6       6.14      37.73
 12   7      11.61      57.68
 12   8      -0.17      39.21
 12   9      16.88     -19.63
 12  10     -40.24     -54.96
 12  11      79.94      47.23
 12  12      91.71      25.85
 13   0    -160.52       0.00
 13   1       6.55      -4.63
 13   2      -2.14     -25.34
 13   3      27.88      10.18
 13   4       3.48      45.59
 13   5       1.33      25.24
 13   6      31.81      28.30
 13   7     -32.57       6.87
 13   8       0.56      43.40
 13   9     -33.35      18.39
 13  10      -6.61     -71.14
 13  11      20.19      10.85
 13  12      32.81      11.75
 13  13       2.67     -56.03
 14   0     101.16       0.00
 14   1      18.60     -12.43
 14   2      12.16       4.57
 14   3       2.34     -24.87
 14   4      -7.95      -5.57
 14   5      12.92      39.23
 14   6      -3.24     -34.56
 14   7     -14.85     -31.78
 14   8      20.66     -22.20
 14   9      -5.37       2.46
 14  10      34.91      18.32
 14  11     -20.30     -29.96
 14  12     -23.91      12.96
 14  13     -10.71     -34.20
 14  14      68.92     -62.98
 15   0    -152.67       0.00
 15   1       8.01      -2.05
 15   2       3.65       2.04
 15   3      -3.75      -5.86
 15   4      19.85     -39.14
 15   5       2.79     -11.30
 15   6     -24.91     -21.26
 15   7       9.17      -7.10
 15   8      10.01     -47.32
 15   9      19.67      12.72
 15  10       6.26      45.50
 15  11     -39.65      -2.41
 15  12     -24.94      37.67
 15  13     -33.52     -49.94
 15  14      18.27     -94.43
 15  15      -8.32    -129.33
 16   0     105.45       0.00
 16   1     -12.63      -5.86
 16   2      13.84       5.22
 16   3     -25.31      19.12
 16   4      15.25     -10.93
 16   5     -13.91     -13.64
 16   6      -7.78       1.48
 16   7      23.01      17.88
 16   8       3.49      13.33
 16   9      -0.88      -4.42
 16  10     -29.14     -10.15
 16  11       0.40      11.13
 16  12      -3.22     -15.13
 16  13     -51.36     -21.72
 16  14     -28.36     -15.14
 16  15       5.66     -34.98
 16  16      19.11     -72.51
 17   0    -180.80       0.00
 17   1     -34.93      -2.39
 17   2      11.28      -7.25
 17   3       1.75      16.20
 17   4       6.07      50.71
 17   5       4.87     -10.37
 17   6       9.65      18.85
 17   7       4.55       1.32
 17   8     -18.73      31.02
 17   9       0.11      -7.01
 17  10     -11.95     -28.28
 17  11      20.38      -2.63
 17  12       3.93     -52.62
 17  13      16.54      51.65
 17  14     -13.33      54.99
 17  15      -5.42      41.93
