Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1654:180
Coefficients for 360 degrees 
  Beginning: CT1653:000  1977:04:19_22h:34m:16s. 
  Centered:  CT1654:180  1977:05:03_13h:52m:28s. 
  End time:  CT1654:005  1977:05:16_20h:05m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -7.77       0.00
  1   0     149.65       0.00
  1   1      -2.15     -22.23
  2   0     -28.63       0.00
  2   1       1.51      -5.82
  2   2       9.66     -36.04
  3   0     175.22       0.00
  3   1     -16.90      -2.72
  3   2      -0.92       6.69
  3   3      24.85      16.11
  4   0     -23.88       0.00
  4   1      29.30     -14.77
  4   2       7.71      10.96
  4   3     -32.46      84.65
  4   4      22.25     -44.36
  5   0     121.60       0.00
  5   1     -61.68      22.40
  5   2       5.01      -3.13
  5   3       3.61      43.06
  5   4     -26.17     -28.78
  5   5      57.30     -44.09
  6   0      10.94       0.00
  6   1      34.69     -10.46
  6   2     -10.48      60.02
  6   3      -0.40     -19.84
  6   4      17.13     -38.55
  6   5     -30.70     -28.22
  6   6     -11.27      12.65
  7   0     -13.36       0.00
  7   1     -64.10     -23.93
  7   2       7.25      36.43
  7   3     -20.10     -27.98
  7   4      -1.95     -44.05
  7   5      35.34     -58.24
  7   6    -120.81      90.92
  7   7      61.25      13.00
  8   0       0.84       0.00
  8   1      -5.87       1.18
  8   2     -14.55     -40.74
  8   3      29.41     -17.72
  8   4     -45.90      31.42
  8   5      15.32     -18.40
  8   6       0.05      77.68
  8   7     -44.47       9.55
  8   8      69.12     -14.16
  9   0     -71.57       0.00
  9   1     -23.23      11.01
  9   2     -17.29     -16.20
  9   3      22.63     -25.91
  9   4      14.56      25.07
  9   5     -50.92      37.26
  9   6     -15.45      43.92
  9   7      78.97     -12.36
  9   8     -38.39     -87.52
  9   9      -2.18      31.53
 10   0       1.44       0.00
 10   1      20.91     -13.17
 10   2      -9.75      12.99
 10   3       2.20      66.93
 10   4      52.34       1.08
 10   5      -9.78      46.18
 10   6     -33.95       4.45
 10   7      -8.44     -50.21
 10   8     131.80     -32.50
 10   9    -132.71     -19.05
 10  10      53.79      55.75
 11   0    -119.47       0.00
 11   1     -31.60      -0.96
 11   2      20.84     -17.56
 11   3      23.11      31.67
 11   4     -10.41       5.88
 11   5     -12.06      28.03
 11   6      44.49     -37.01
 11   7     -37.17     -26.70
 11   8      30.60     -47.98
 11   9     -22.79     116.54
 11  10     -35.33     -62.81
 11  11      11.83      14.75
 12   0      31.29       0.00
 12   1      15.38       0.86
 12   2     -22.13      38.36
 12   3      31.01      14.38
 12   4      32.84      10.57
 12   5     -27.45     -11.60
 12   6       8.66     -57.21
 12   7      19.58      12.61
 12   8     -30.52      13.56
 12   9     -74.04      23.11
 12  10      48.52      55.09
 12  11      15.92     -73.80
 12  12       2.58      21.86
 13   0    -211.03       0.00
 13   1     -16.61      -4.31
 13   2      -3.24      28.75
 13   3      -1.71     -33.32
 13   4      23.65       0.88
 13   5      14.66     -34.26
 13   6     -25.92       7.99
 13   7       5.10      25.84
 13   8      29.05      44.11
 13   9     -30.43      14.30
 13  10      -9.94     -67.78
 13  11      92.59      34.18
 13  12     -64.01     -50.17
 13  13       4.67      33.98
 14   0      27.35       0.00
 14   1       0.79      -1.63
 14   2      -0.95      -9.99
 14   3      13.17       9.03
 14   4       2.14      22.03
 14   5       1.19     -16.86
 14   6      -1.74      19.39
 14   7     -13.76      21.60
 14   8     -30.97      22.41
 14   9      63.77      22.08
 14  10     -27.93     -37.22
 14  11      47.26     -46.43
 14  12     -39.50      65.14
 14  13     -28.36     -35.74
 14  14      17.69      23.90
 15   0    -244.40       0.00
 15   1       4.86       4.73
 15   2      -4.04      -0.84
 15   3      31.05     -24.19
 15   4       8.54      16.82
 15   5     -32.40      -5.07
 15   6       3.86      16.54
 15   7      42.14      -5.05
 15   8     -32.44      10.67
 15   9      22.31     -42.96
 15  10      22.49      22.31
 15  11      42.75      -2.08
 15  12     -63.84     -24.74
 15  13      23.34      30.52
 15  14       4.60     -57.54
 15  15      -0.68      20.60
 16   0      34.59       0.00
 16   1     -14.84      -2.55
 16   2     -19.44       3.98
 16   3      18.63      37.18
 16   4      45.69      21.98
 16   5      -2.42      20.71
 16   6     -20.96      -0.93
 16   7       1.72     -21.45
 16   8      26.88      15.13
 16   9      18.84     -22.76
 16  10      -8.82     -13.40
 16  11      20.78      29.90
 16  12     -49.35      15.16
 16  13     -31.60     -49.60
 16  14      65.37      78.06
 16  15     -19.70     -27.81
 16  16      -4.19      17.82
 17   0    -250.66       0.00
 17   1      39.90      -1.55
 17   2       8.30     -13.48
 17   3      10.16       2.17
 17   4      -0.28      18.43
 17   5      -4.12      11.79
 17   6       7.55     -11.17
 17   7      -6.83     -11.26
 17   8       4.35     -20.26
 17   9      17.38      11.64
 17  10      -4.12      24.02
 17  11     -25.92     -21.53
 17  12       1.27      37.95
 17  13      -7.12     -10.41
 17  14      47.83     -42.25
 17  15     -24.80      56.73
 17  16       7.68     -60.12
 17  17       9.27      13.74
 18   0      21.63       0.00
 18   1     -15.53      15.85
 18   2      -2.98      17.71
 18   3      35.39      34.96
 18   4      37.09      17.82
 18   5     -30.20      10.54
 18   6       8.41     -20.03
 18   7      21.37       8.26
 18   8      -3.82     -17.95
 18   9     -12.82       6.18
 18  10      17.37      32.33
 18  11     -32.27       9.82
 18  12      15.63     -32.26
 18  13      -4.48       4.58
 18  14      60.99      14.44
 18  15     -47.81     -34.56
 18  16     -15.73      49.66
 18  17      18.53     -19.27
 18  18      -4.69      18.71
 19   0    -180.33       0.00
 19   1      56.53      -1.46
 19   2      -4.56      13.10
 19   3      15.95     -12.98
 19   4      25.33      14.10
 19   5     -12.07     -16.20
 19   6       1.51     -20.01
 19   7      13.88      19.49
 19   8      25.64      12.14
 19   9     -27.67       4.13
 19  10      -6.82     -23.53
 19  11     -11.77      23.74
 19  12      32.45      -4.02
 19  13      -9.64     -22.41
 19  14      38.08      20.95
 19  15     -29.53      35.09
 19  16       0.21     -72.71
 19  17      20.41      50.69
 19  18       8.06     -33.74
 19  19       6.05      11.67
 20   0      23.25       0.00
 20   1     -23.90       9.52
 20   2       2.65      -6.21
 20   3      13.82      15.19
 20   4      33.43      29.98
 20   5       0.10      -7.47
 20   6       4.40      -8.93
 20   7     -14.97       4.75
 20   8     -10.10      11.32
 20   9       9.08      20.04
 20  10       2.68     -16.35
 20  11      -3.81     -25.47
 20  12      25.69       0.02
 20  13      11.58      15.07
 20  14       0.65     -26.39
 20  15     -22.33      23.36
 20  16     -13.17      -5.73
 20  17      33.32     -24.71
 20  18     -22.35      39.20
 20  19       4.77     -22.20
 20  20      -9.25       9.58
 21   0     -65.41       0.00
 21   1      73.39       3.82
 21   2       2.78       1.15
 21   3      23.25     -20.90
 21   4      13.72      19.37
 21   5     -19.46      -7.49
 21   6       3.37       7.93
 21   7      21.78      -1.99
 21   8     -19.15       3.23
 21   9      -5.21      -9.54
 21  10      10.76      11.16
 21  11      17.22       1.32
 21  12      -5.78     -15.35
 21  13      14.21      17.37
 21  14     -23.31      10.45
 21  15      -7.10     -21.43
 21  16     -11.81     -10.22
 21  17      36.16      35.71
 21  18      -4.83     -26.05
 21  19     -10.35      22.79
 21  20      11.22     -19.46
 21  21      -2.35      11.83
 22   0      -0.91       0.00
 22   1     -38.04      12.09
 22   2       5.04      -3.80
 22   3      18.74      31.75
 22   4      52.64      31.82
 22   5     -16.45       9.45
 22   6     -14.35      -4.67
 22   7       8.76      -2.55
 22   8       6.77      10.61
 22   9      10.11     -15.15
 22  10      -0.51      -5.89
 22  11      20.12      11.38
 22  12     -10.45       9.36
 22  13     -10.85      -5.25
 22  14     -22.14       5.04
 22  15      18.42      14.67
 22  16       2.51     -29.85
 22  17      26.95      16.25
 22  18     -23.07      31.53
 22  19      -0.31     -45.30
 22  20      -6.07      31.47
 22  21       2.98     -13.25
 22  22      -7.66       9.34
 23   0     124.31       0.00
 23   1      80.02       0.90
 23   2      -2.31      -6.07
 23   3       1.93       0.07
 23   4      11.76      24.68
 23   5     -15.06      -5.60
 23   6      10.42     -17.92
 23   7       4.38       3.60
 23   8      -0.98       2.33
 23   9      17.81       3.70
 23  10       1.21      -0.47
 23  11      -3.97      -8.97
 23  12     -12.29      13.47
 23  13       4.51       6.27
 23  14     -11.20     -17.56
 23  15      18.03       0.23
 23  16      -2.96      20.51
 23  17      23.26     -11.86
 23  18     -17.77       9.63
 23  19     -12.04       1.65
 23  20      27.68     -26.74
 23  21     -18.48      35.21
 23  22      10.98     -10.35
 23  23       4.22       1.87
 24   0     -29.88       0.00
 24   1     -29.72      18.43
 24   2      20.24     -10.13
 24   3       7.68       5.90
 24   4      43.58      25.69
 24   5     -22.66       8.07
 24   6       5.62     -15.89
 24   7       9.78       4.55
 24   8      -5.11      -5.94
 24   9       0.03      -2.43
 24  10      12.24      14.84
 24  11      -8.31      -1.31
 24  12      -8.91     -12.60
 24  13       2.44       6.09
 24  14       9.35      10.55
 24  15       3.65     -22.10
 24  16       2.47       8.97
 24  17      -8.08      15.22
 24  18      -1.86      -2.05
 24  19      -5.77     -18.19
 24  20      11.75      27.66
 24  21       1.62     -22.48
 24  22     -15.24      15.17
 24  23       8.37     -13.53
 24  24      -8.54       6.49
 25   0     324.29       0.00
 25   1      53.80       1.13
 25   2      -4.23      -0.46
 25   3       2.70      -1.25
 25   4      19.95      14.40
 25   5     -22.86     -14.49
 25   6       3.61     -11.35
 25   7      14.96       8.03
 25   8       9.58       2.00
 25   9     -12.53      -2.10
 25  10      -5.11      -7.35
 25  11      -1.16      12.09
 25  12       3.18       3.80
 25  13      -2.72     -11.23
 25  14      15.42       1.38
 25  15       3.68      15.30
 25  16       2.98      -3.69
 25  17      -9.19      -9.23
 25  18      -3.12      12.75
 25  19      -4.22     -20.23
 25  20      19.21       9.69
 25  21     -25.90      34.56
 25  22      15.96     -26.07
 25  23      -0.08      18.18
 25  24       4.73      -4.59
