Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1724:180
Coefficients for 360 degrees 
  Beginning: CT1723:000  1982:07:12_05h:00m:29s. 
  Centered:  CT1724:180  1982:07:25_20h:18m:40s. 
  End time:  CT1724:005  1982:08:08_02h:31m:21s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -30.91       0.00
  1   0    -150.39       0.00
  1   1      37.61     145.56
  2   0     -72.83       0.00
  2   1     113.78      -2.90
  2   2      98.68     -63.96
  3   0     -55.99       0.00
  3   1      37.51     -53.72
  3   2     153.64     -75.61
  3   3       5.45     -49.04
  4   0    -139.12       0.00
  4   1    -135.15     -22.87
  4   2       1.25     -68.99
  4   3       1.51     -93.20
  4   4    -161.42      19.12
  5   0     135.89       0.00
  5   1     -59.85    -184.34
  5   2    -150.65      55.43
  5   3     -40.18     -77.40
  5   4    -123.09     -85.44
  5   5      45.60    -130.19
  6   0      55.35       0.00
  6   1      49.29      77.47
  6   2     -75.25     153.89
  6   3     -37.22      70.70
  6   4     -81.73       4.73
  6   5      81.88      78.10
  6   6     102.58    -124.28
  7   0    -222.49       0.00
  7   1      82.40     -21.48
  7   2      64.05     -45.43
  7   3      78.29     120.74
  7   4      12.67     107.27
  7   5    -183.75     136.31
  7   6      -3.95     -15.60
  7   7      22.92    -103.60
  8   0     -22.70       0.00
  8   1     -95.87     151.47
  8   2      40.72     -44.40
  8   3      61.24     -53.66
  8   4     176.51      39.79
  8   5     -59.90     -53.28
  8   6      57.10     226.22
  8   7    -306.16     -64.65
  8   8    -239.99     350.67
  9   0     220.65       0.00
  9   1     -44.78     -15.23
  9   2       8.61     -62.72
  9   3     -69.03     -92.73
  9   4      71.04     -99.69
  9   5     149.55     -51.19
  9   6      44.55     -20.26
  9   7     -49.55      41.76
  9   8    -118.89     173.04
  9   9     225.85     350.24
 10   0      75.00       0.00
 10   1      -4.86      -5.71
 10   2     129.62     112.34
 10   3     -39.32       8.42
 10   4    -121.41     -38.53
 10   5      45.72      49.34
 10   6     -21.63    -124.45
 10   7     238.37      49.71
 10   8      67.96     229.44
 10   9     332.22     235.33
 10  10     201.38      73.29
 11   0     -22.32       0.00
 11   1      44.03    -137.37
 11   2     -75.23      33.83
 11   3      46.32     -48.72
 11   4     -77.54      42.05
 11   5     -57.90     -17.28
 11   6     -13.67      53.45
 11   7      32.71     -46.84
 11   8      69.88     -38.38
 11   9     192.63     123.95
 11  10     314.05    -385.98
 11  11      44.42    -180.70
 12   0      35.01       0.00
 12   1      23.86     -13.18
 12   2    -143.84     -21.77
 12   3      29.54      44.76
 12   4      11.42       6.06
 12   5     -14.24     -21.54
 12   6       1.68      19.76
 12   7     -77.69     -19.76
 12   8      -9.19    -269.68
 12   9      18.40    -167.13
 12  10     124.89     -85.76
 12  11     -97.70    -201.02
 12  12     -12.23    -267.23
 13   0      27.95       0.00
 13   1     -33.15      77.94
 13   2      42.96    -117.97
 13   3     -45.21      11.64
 13   4      22.84      30.26
 13   5      14.33      38.99
 13   6      -5.48     -51.19
 13   7      40.03      23.27
 13   8      34.95    -105.71
 13   9    -225.35    -145.43
 13  10     -47.33     -24.21
 13  11    -104.46    -183.96
 13  12    -215.79      75.05
 13  13     -14.06    -227.26
 14   0     170.18       0.00
 14   1     -67.42     111.26
 14   2     109.97      91.37
 14   3     -19.35     -16.25
 14   4     -12.71     -27.98
 14   5      20.89     -10.70
 14   6      11.44      19.14
 14   7    -105.70      -7.13
 14   8      -1.50     120.62
 14   9    -167.80     -18.43
 14  10     -82.23      56.09
 14  11     -98.67      20.33
 14  12    -162.28      57.54
 14  13     -96.74     310.97
 14  14     276.44     -50.51
 15   0     194.65       0.00
 15   1      30.71     -53.22
 15   2     -14.14      58.11
 15   3      11.39     -31.39
 15   4      37.15     -12.70
 15   5     -14.28     -22.99
 15   6      41.70      21.42
 15   7     -27.28      -2.93
 15   8     -53.65     136.46
 15   9      65.34      85.79
 15  10     -97.80     107.58
 15  11      34.67     139.85
 15  12     -89.02      52.15
 15  13      14.41     120.42
 15  14     128.19      76.54
 15  15     106.31     -50.13
 16   0      84.28       0.00
 16   1      68.92    -148.29
 16   2      27.30      14.98
 16   3      19.52      -4.57
 16   4     -12.54       6.71
 16   5      15.76      13.04
 16   6     -11.43     -18.22
 16   7     129.19      33.81
 16   8      29.14     -48.90
 16   9     110.57     119.22
 16  10      -1.48      28.77
 16  11      91.48       8.95
 16  12      54.63      96.48
 16  13      -1.17      45.58
 16  14     190.52      40.40
 16  15     265.62    -364.27
 16  16    -121.52     -32.51
 17   0      47.51       0.00
 17   1     -25.05      51.26
 17   2     -27.97     -82.50
 17   3     -13.63     -68.79
 17   4     -46.35      20.00
 17   5       8.36      -4.50
 17   6     -11.87     -37.68
 17   7     -59.04     -18.23
 17   8      46.33     -83.48
 17   9       0.67     -58.93
 17  10      83.03      -6.19
 17  11      24.16     -26.47
 17  12     118.50     -72.06
 17  13      81.57      42.13
 17  14      34.66       2.75
 17  15      84.63    -122.91
 17  16      94.02    -272.57
 17  17      11.92    -175.06
 18   0     122.54       0.00
 18   1       6.02      13.57
 18   2     -59.51      30.71
 18   3      -9.53      43.22
 18   4     -42.86     -25.05
 18   5     -18.86      -8.74
 18   6       8.18      -1.03
 18   7     -85.73     -30.58
 18   8     -24.85      36.01
 18   9     -69.36    -106.79
 18  10      -3.57     -20.89
 18  11       1.96      34.92
 18  12      19.95     -76.30
 18  13      13.35     -99.14
 18  14     -61.02     -60.68
 18  15     -93.40     121.05
 18  16    -109.94     -81.29
 18  17       2.94     137.53
 18  18     111.30    -137.80
 19   0      86.54       0.00
 19   1      -4.22     128.43
 19   2      11.75      29.88
 19   3      -6.10       3.85
 19   4      14.40      30.40
 19   5     -18.57      16.58
 19   6      14.83      23.24
 19   7      58.23      -4.55
 19   8     -45.39      67.12
 19   9      13.67      22.12
 19  10     -55.47      -4.71
 19  11     -16.62       2.48
 19  12     -32.62      31.22
 19  13     -47.52     -40.22
 19  14     -94.38     -38.69
 19  15     -64.71     -18.46
 19  16     -95.95     159.93
 19  17     -12.89     -26.76
 19  18      -8.11     136.58
 19  19      67.65    -101.30
 20   0      72.27       0.00
 20   1      47.00    -112.33
 20   2      56.52      -9.19
 20   3      18.03      -9.58
 20   4     -10.41     -21.13
 20   5      13.87      -2.42
 20   6     -22.49      -2.41
 20   7      40.52      15.86
 20   8      29.51     -12.58
 20   9      75.41      64.63
 20  10      28.80     -22.59
 20  11      -1.73     -34.74
 20  12      -3.60      -4.75
