Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2166:180
Coefficients for 360 degrees 
  Beginning: CT2165:000  2015:07:14_20h:57m:58s. 
  Centered:  CT2166:180  2015:07:28_12h:16m:09s. 
  End time:  CT2166:005  2015:08:10_18h:28m:50s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.02       0.00
  1   0      91.33       0.00
  1   1      26.52     -10.41
  2   0     -71.18       0.00
  2   1       9.55      -6.55
  2   2    -108.63      34.01
  3   0      79.27       0.00
  3   1     -10.92      -3.90
  3   2     -17.66     -22.54
  3   3      25.12    -156.41
  4   0     -63.41       0.00
  4   1     -46.84      20.43
  4   2      10.42      14.91
  4   3     -19.00     -41.37
  4   4     -35.08     110.46
  5   0      28.99       0.00
  5   1       0.02      -3.72
  5   2      53.06      13.59
  5   3     -29.73     105.61
  5   4      81.94       4.07
  5   5     -64.22    -115.42
  6   0       0.28       0.00
  6   1      61.81       4.37
  6   2      67.46     -41.13
  6   3      15.67      31.46
  6   4      14.39      39.44
  6   5     -76.70    -164.66
  6   6     116.30    -140.60
  7   0       1.66       0.00
  7   1      38.77      -7.83
  7   2     -59.15      29.45
  7   3      32.68     -39.58
  7   4     -95.75     -28.77
  7   5      35.92      48.87
  7   6     152.63     -45.84
  7   7     -53.66     122.04
  8   0     -12.75       0.00
  8   1     -52.07      -2.02
  8   2    -150.43      -9.01
  8   3      -5.97     -13.99
  8   4      41.22    -122.52
  8   5      51.37     117.89
  8   6      61.44      69.63
  8   7    -119.92      41.74
  8   8     -29.46      62.25
  9   0     -45.64       0.00
  9   1     -24.29       9.05
  9   2      90.86     -44.35
  9   3     -29.44     -41.49
  9   4      84.36      57.70
  9   5      37.91      29.41
  9   6     -90.46       5.99
  9   7      18.73     108.04
  9   8    -156.22     -88.45
  9   9     -56.07     317.16
 10   0      40.29       0.00
 10   1      11.33      13.69
 10   2      62.61      -8.69
 10   3     -29.94      27.33
 10   4     -77.47     105.11
 10   5      -7.63     -35.15
 10   6     -78.48       1.03
 10   7      72.63       4.28
 10   8     -41.88     -66.90
 10   9      28.08     -47.85
 10  10     -37.96     118.20
 11   0     -33.78       0.00
 11   1      17.60     -19.64
 11   2       3.84      20.75
 11   3     -15.43      39.88
 11   4     -26.17     -26.73
 11   5     -69.62     -66.66
 11   6       5.03      10.72
 11   7       9.91    -128.71
 11   8      43.46      36.34
 11   9      90.97      28.32
 11  10      56.73      32.11
 11  11     115.58      35.81
 12   0      75.49       0.00
 12   1      20.89       4.30
 12   2     -59.93     -32.15
 12   3      21.52      19.76
 12   4      38.16     -23.06
 12   5      -7.52      11.11
 12   6      68.94     -58.67
 12   7     -24.22     -14.69
 12   8      31.37      26.79
 12   9      -5.07     -55.61
 12  10      12.95     125.52
 12  11     228.58    -222.73
 12  12     -75.82     -24.39
 13   0    -114.23       0.00
 13   1      -6.24      10.61
 13   2      -3.23      13.75
 13   3      18.08     -61.20
 13   4     -29.22     -10.43
 13   5      50.09      73.52
 13   6      45.73     -11.31
 13   7     -40.73      80.25
 13   8      13.45      36.07
 13   9     -10.67    -149.76
 13  10     -12.55      -7.33
 13  11     -17.48      53.91
 13  12     206.44     -96.80
 13  13    -208.98      -5.25
 14   0      74.40       0.00
 14   1     -38.73     -10.27
 14   2      -6.08     -20.99
 14   3     -10.93     -19.66
 14   4     -11.90      31.58
 14   5       7.75       4.28
