Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2046:180
Coefficients for 360 degrees 
  Beginning: CT2045:000  2006:07:28_20h:13m:02s. 
  Centered:  CT2046:180  2006:08:11_11h:31m:13s. 
  End time:  CT2046:005  2006:08:24_17h:43m:54s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -5.03       0.00
  1   0     -98.46       0.00
  1   1     -16.95       5.44
  2   0     -29.43       0.00
  2   1       1.30      10.32
  2   2     -63.42       5.90
  3   0    -150.84       0.00
  3   1      20.03       4.38
  3   2      14.07      -2.38
  3   3     -15.99      13.75
  4   0     -16.87       0.00
  4   1      19.73     -21.77
  4   2      60.16      17.11
  4   3     -10.72      21.70
  4   4     -38.95      84.06
  5   0    -111.69       0.00
  5   1     -54.35      16.74
  5   2     -29.64      -8.14
  5   3      26.78      -1.14
  5   4      -2.11     -40.10
  5   5     -33.90      51.62
  6   0      10.21       0.00
  6   1     -18.84      -3.97
  6   2     -34.17     -16.77
  6   3      18.87     -39.82
  6   4      25.05     -53.55
  6   5      21.47     -38.79
  6   6     -13.52      41.61
  7   0      30.69       0.00
  7   1      11.50      -2.97
  7   2      38.01      12.32
  7   3      -8.00      -6.79
  7   4      -0.27      38.01
  7   5      -0.86     -29.83
  7   6     -35.08      -3.10
  7   7      25.61      30.46
  8   0     -21.54       0.00
  8   1     -12.37       2.73
  8   2     -11.23      -2.78
  8   3     -11.05      40.56
  8   4     -27.68      18.81
  8   5     -31.23      38.04
  8   6      27.20     -22.28
  8   7     -69.86     -38.01
  8   8       2.66      31.38
  9   0      37.38       0.00
  9   1     -32.63      21.46
  9   2     -30.85     -43.87
  9   3       4.64     -38.35
  9   4       4.36     -24.15
  9   5      15.42     -10.23
  9   6      18.69      -6.24
  9   7       6.49       4.22
  9   8      16.71     -50.06
  9   9      10.41    -129.08
 10   0      33.66       0.00
 10   1      19.70      -9.59
 10   2      14.91      26.08
 10   3      28.60     -11.05
 10   4      22.30      25.05
 10   5      30.29     -28.77
 10   6     -20.02      29.38
 10   7      64.01      28.46
 10   8     -50.87       8.75
 10   9     -51.14     110.90
 10  10      81.16     -59.38
 11   0     103.64       0.00
 11   1      -0.46       2.37
 11   2       8.67      14.55
 11   3       1.54      31.06
 11   4       8.73      21.01
 11   5     -54.11       7.81
 11   6      -1.81      10.56
 11   7     -28.66     -21.24
 11   8      22.37      31.39
 11   9      14.84      -5.89
 11  10    -123.68     -15.52
 11  11    -113.11     -42.96
 12   0       6.32       0.00
 12   1     -17.64       1.49
 12   2     -29.43     -21.56
 12   3       5.01      -4.98
 12   4     -16.06     -19.34
 12   5       9.44     -10.05
 12   6      11.03     -29.96
 12   7     -42.07     -10.94
 12   8      52.98     -11.40
 12   9      38.08     -75.28
 12  10      14.39      45.81
 12  11      96.11     -13.85
 12  12     -77.63    -152.42
 13   0     169.93       0.00
 13   1      -9.64       2.06
 13   2      15.78      -0.09
 13   3       1.72     -48.39
 13   4      -2.06       4.18
 13   5      40.12     -14.22
 13   6      14.21       5.33
 13   7      23.67      21.85
 13   8     -43.23     -15.24
 13   9     -33.47      55.13
 13  10      89.55      11.23
 13  11     -40.03      29.04
 13  12      18.52     118.36
 13  13       6.80      63.34
 14   0      35.99       0.00
 14   1       8.00      -4.23
 14   2       7.58      12.96
 14   3       6.88      34.79
 14   4       5.63      22.29
 14   5     -38.46       0.30
 14   6       0.62      27.78
 14   7       9.80      -9.02
 14   8     -43.60       8.41
 14   9     -29.43      22.21
 14  10     -61.43     -41.88
 14  11     -45.25       5.34
 14  12      27.02     -11.48
 14  13     -54.42     -82.01
 14  14     -97.18      60.87
 15   0     182.15       0.00
 15   1       4.70      -0.97
 15   2     -26.64     -25.59
 15   3      -1.11      -1.41
 15   4       5.65      -9.89
 15   5     -27.35       7.41
 15   6     -11.02     -20.84
 15   7     -12.70     -11.47
 15   8      53.56      -5.89
 15   9      18.54     -53.93
 15  10     -28.88       8.83
 15  11      65.72     -26.97
 15  12     -18.93     -54.69
 15  13      62.84      18.94
 15  14      89.19     -56.98
 15  15     -29.33     -28.76
 16   0      29.80       0.00
 16   1      -4.81       3.88
 16   2      -9.08       5.45
 16   3      21.04     -21.80
 16   4      -8.15      -0.82
 16   5      51.12     -19.14
 16   6       0.59      -9.01
 16   7       4.79      12.89
 16   8      23.33      -5.47
 16   9       7.17      26.50
 16  10      46.32      30.11
 16  11     -13.15      14.31
 16  12      -4.86      54.97
 16  13       0.93      36.17
 16  14     -48.35      17.28
 16  15      35.11      52.33
 16  16      53.97      74.20
 17   0     205.05       0.00
 17   1      12.41      -9.65
 17   2      20.84       2.58
 17   3       3.84      -7.75
 17   4       4.49      13.71
 17   5      -4.56       0.26
 17   6       9.43      22.62
 17   7       6.31       4.35
 17   8     -62.62       3.28
 17   9      -6.32      25.70
 17  10     -20.22     -15.47
 17  11     -39.31      12.38
 17  12       9.52      -0.62
 17  13     -57.74     -35.57
 17  14     -26.79      23.73
 17  15     -13.92     -54.69
 17  16     -87.97     -78.76
 17  17     -16.75      71.50
 18   0      20.71       0.00
 18   1      11.17       4.83
 18   2      -7.84     -10.72
 18   3      10.41      27.30
 18   4      -3.49       2.62
 18   5     -31.55       0.75
 18   6      -3.87       0.74
 18   7      -5.85     -13.33
 18   8     -10.11      -6.14
 18   9      -1.01     -35.10
 18  10     -11.15      -6.44
 18  11      38.58     -11.28
 18  12       5.50     -32.71
 18  13      39.43      -2.84
 18  14      45.86      -8.79
 18  15     -10.62       2.80
 18  16      68.36      25.82
 18  17      43.14     -81.34
 18  18      -2.77     -24.40
 19   0     139.29       0.00
 19   1      18.87      -8.24
 19   2      -8.26       0.34
 19   3       0.47     -30.33
 19   4       3.27      -0.03
 19   5       6.87      -0.98
 19   6      -6.28     -15.08
 19   7      10.10       2.82
 19   8      46.02      -5.13
 19   9      -0.95      -0.09
 19  10      23.19      22.58
 19  11      10.01      -2.06
 19  12      -5.66      29.55
 19  13      26.34      22.01
 19  14     -16.13      -0.24
 19  15       5.80      52.87
 19  16       6.83      18.30
 19  17     -43.12      24.74
 19  18       0.86      78.60
 19  19      74.34      62.54
 20   0      23.91       0.00
 20   1      -3.71       8.51
 20   2       7.18      11.14
 20   3      12.52      -1.87
 20   4       1.46      14.50
 20   5      19.31     -12.87
 20   6      -6.55       9.98
 20   7      -0.17       5.12
 20   8      -0.64       3.81
 20   9       2.31      24.00
 20  10      -8.59      -6.63
 20  11     -35.46      16.05
 20  12      -3.88       8.66
 20  13     -51.54     -28.96
 20  14     -23.77      13.16
 20  15      -1.89     -30.88
 20  16     -42.92     -19.21
 20  17      -4.24      18.80
 20  18      -2.72     -74.16
 20  19     -86.04     -46.42
 20  20     -17.16      39.98
 21   0      43.11       0.00
 21   1      28.86     -18.99
 21   2      -0.37      -2.94
 21   3      -0.20      -2.14
 21   4       8.63       4.14
 21   5     -16.46       3.83
 21   6       0.92       8.35
 21   7      -3.33      -3.63
 21   8     -35.32      -2.61
 21   9       9.81     -14.57
 21  10     -10.72     -13.19
 21  11      12.27      -9.23
 21  12       5.66     -22.77
 21  13      -4.33       5.64
 21  14      33.19      -8.89
 21  15       4.94     -19.79
 21  16      38.01       8.50
 21  17      36.70     -21.61
 21  18       8.33      -1.30
 21  19      57.79      15.96
 21  20      27.17     -22.56
 21  21      14.80     -32.95
 22   0      -8.38       0.00
 22   1       5.57       8.67
 22   2       0.83      -7.94
 22   3      13.39       6.20
 22   4     -11.13       4.53
 22   5      -1.94     -14.08
 22   6       0.14      -6.69
 22   7       8.36      -2.73
 22   8      12.48      -8.50
 22   9      -6.10      -3.64
 22  10      23.90      16.44
 22  11      20.50      -9.21
 22  12      -1.78      13.40
 22  13      36.40      10.22
 22  14      -6.60       7.63
 22  15       8.52      31.29
 22  16      15.07       4.41
 22  17     -26.22      11.65
 22  18       5.25      46.59
 22  19       5.73       0.62
 22  20     -36.68      11.70
 22  21     -30.71      84.48
 22  22       4.81      28.48
 23   0     -93.51       0.00
 23   1      23.40     -15.47
 23   2       2.63      10.69
 23   3       5.40     -15.65
 23   4       3.20       6.57
 23   5       1.22       2.12
 23   6      -2.68      -4.49
 23   7      14.29       3.96
 23   8      17.62       4.58
 23   9      -7.16      12.13
 23  10      -9.11      11.61
 23  11     -19.48      11.31
 23  12      -7.88       5.13
 23  13     -13.16     -13.89
 23  14     -20.14       3.03
 23  15       2.66      -4.90
 23  16     -27.79      -9.80
 23  17      -6.40       5.03
 23  18      -5.55     -26.76
 23  19     -39.37     -10.50
 23  20      14.40      -7.03
 23  21       7.05     -59.55
 23  22     -31.72     -22.52
 23  23     -14.14       9.23
 24   0     -22.59       0.00
 24   1       1.07       8.48
 24   2       9.17      -0.24
 24   3       1.93       4.12
 24   4       1.26       8.54
 24   5       4.76     -10.70
 24   6      -9.21       9.42
 24   7      -5.51      -1.71
 24   8      -5.84       2.34
 24   9       4.20      -4.69
 24  10     -14.02     -14.69
 24  11      -3.79       7.44
 24  12       2.72     -10.25
 24  13     -20.37      -2.98
 24  14      11.81      -3.75
 24  15      -0.62     -25.06
 24  16       6.96       3.27
 24  17      27.45     -16.19
 24  18       3.13      -4.57
 24  19      26.59      21.16
 24  20      23.31     -16.17
 24  21      14.97      -1.06
 24  22      27.29      10.58
 24  23      16.54       4.95
 24  24      -3.93      -5.69
 25   0    -257.62       0.00
 25   1      22.34     -12.22
 25   2      -2.50      10.60
 25   3      -2.45       2.09
 25   4       8.03       2.77
 25   5     -10.60       2.35
 25   6      -1.73       2.43
 25   7       1.78      -1.48
 25   8     -10.87      -5.36
 25   9       7.13      -7.34
 25  10       8.83      -4.57
 25  11      12.55     -11.95
 25  12       5.15       5.82
 25  13      18.15      13.38
 25  14       6.58       4.04
 25  15       4.69      16.87
 25  16      23.29       5.29
 25  17      -9.93       8.96
 25  18       7.35      27.00
 25  19       4.51       3.30
 25  20     -31.24      24.24
 25  21      -3.85      32.80
 25  22      -0.86     -10.86
 25  23     -30.14       9.52
 25  24       4.34      42.43
 25  25     -13.50      13.05
 26   0     -52.85       0.00
 26   1      -1.51       5.55
 26   2      12.53      -4.94
 26   3      -2.16      -4.94
 26   4      -7.22       9.28
 26   5       5.33     -18.51
 26   6      -4.31      -1.24
 26   7       6.06      -0.45
 26   8       8.64      -5.27
 26   9      -3.40       7.94
 26  10      12.86      12.49
 26  11      -3.42      -1.57
 26  12      -6.44       8.55
 26  13       2.41      -6.65
 26  14     -17.14       7.45
 26  15      -1.75      12.54
 26  16     -18.56      -9.70
 26  17     -15.82      -1.48
 26  18      -2.95     -16.26
 26  19     -20.14     -10.42
 26  20      -2.48       1.11
 26  21      -4.66     -24.71
 26  22     -16.79      -8.56
 26  23      21.70     -18.29
 26  24       0.91     -35.65
 26  25       0.71       3.00
 26  26     -12.67      47.67
 27   0    -370.71       0.00
 27   1       1.26      -2.17
 27   2       2.08      16.55
 27   3       2.24       8.01
 27   4       3.04       5.91
 27   5      -7.22       2.92
 27   6      -3.25      -1.53
 27   7      11.37       1.97
 27   8       1.57       2.87
 27   9      -1.33       0.59
 27  10     -11.83       2.48
 27  11      -7.46       7.33
 27  12      -2.82     -10.84
 27  13     -13.74      -8.44
 27  14       2.96      -3.34
 27  15      -0.71     -15.50
 27  16       1.37       4.87
 27  17      18.23     -10.41
 27  18      -3.27     -14.29
 27  19      19.75       3.36
 27  20      25.41     -16.78
 27  21      -1.86       2.85
 27  22      15.03      14.24
 27  23      16.37      -0.47
 27  24       0.37      -2.85
 27  25      10.77      11.77
 27  26      18.39     -18.59
 27  27     -15.07       8.27
 28   0     -60.83       0.00
 28   1      -3.05      -1.74
 28   2      10.79      -2.87
 28   3     -15.15      -6.29
 28   4      -0.09       4.90
 28   5       4.88     -17.93
 28   6     -10.44       6.08
 28   7       1.10      -1.27
 28   8       1.42      -1.33
 28   9       1.06      -3.86
 28  10      -0.54      -6.36
 28  11       3.76       1.04
 28  12       5.75       1.97
 28  13      -0.67       4.46
 28  14       3.83      -2.32
 28  15       3.26       0.23
 28  16      15.28       6.80
 28  17       4.55       4.85
 28  18       3.84      25.86
 28  19       5.10       6.51
 28  20     -13.67       6.39
 28  21       6.92      15.59
 28  22      -1.06      -0.98
 28  23     -29.33      14.62
 28  24      -2.23      13.30
 28  25      -6.79     -22.85
 28  26     -19.22      12.98
 28  27      -4.26      30.73
 28  28       1.64      30.13
 29   0    -386.61       0.00
 29   1     -17.39      11.12
 29   2      -1.31      13.21
 29   3      -3.27      21.81
 29   4       3.20       0.98
 29   5     -10.52       1.27
 29   6      -3.87       0.85
 29   7      10.10       0.16
 29   8      -3.18      -0.55
 29   9       3.08      -0.48
 29  10       2.61      -0.30
 29  11      -1.03      -5.49
 29  12       0.88       7.28
 29  13       7.72       3.63
 29  14      -4.10       6.39
 29  15       2.25       7.96
 29  16      -5.14      -6.32
 29  17     -10.81       6.46
 29  18       3.80       0.07
 29  19     -16.13      -6.21
 29  20     -11.15       3.18
 29  21       3.81     -22.64
 29  22      -7.58     -13.54
 29  23       3.93       2.05
 29  24       4.96     -10.67
 29  25      -5.02      -4.34
 29  26      11.78     -12.40
 29  27       6.07     -17.28
 29  28     -18.81     -11.36
 29  29     -16.78      21.81
