Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1734:180
Coefficients for 360 degrees 
  Beginning: CT1733:000  1983:04:10_23h:04m:13s. 
  Centered:  CT1734:180  1983:04:24_14h:22m:25s. 
  End time:  CT1734:005  1983:05:07_20h:35m:06s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.07       0.00
  1   0     -93.45       0.00
  1   1      15.31      37.78
  2   0       3.50       0.00
  2   1     -16.64     -16.54
  2   2     -83.50      26.31
  3   0    -147.76       0.00
  3   1     -21.29      -9.01
  3   2     -19.55      25.44
  3   3      27.83      38.55
  4   0     -17.14       0.00
  4   1      29.03      12.35
  4   2      40.39     -21.44
  4   3     -60.48      33.84
  4   4      84.47      31.39
  5   0     -46.58       0.00
  5   1      30.26     -40.89
  5   2      -0.85       5.90
  5   3      40.06       3.98
  5   4      -4.19      19.69
  5   5    -107.09     105.92
  6   0     -14.69       0.00
  6   1      19.02      17.50
  6   2      27.28       7.85
  6   3      30.40     -23.15
  6   4     -65.37     -17.84
  6   5      33.01     -26.75
  6   6     -39.40    -100.65
  7   0       4.07       0.00
  7   1      13.21      58.18
  7   2       9.01     -52.49
  7   3     -79.54     -29.94
  7   4      38.89       4.59
  7   5      54.43     -48.89
  7   6      46.35     132.22
  7   7     -50.88       2.24
  8   0       3.01       0.00
  8   1      49.78     -60.19
  8   2     -69.52     -34.31
  8   3      43.19      51.14
  8   4      60.71      -8.01
  8   5     -46.23      66.05
  8   6      13.17     -19.20
  8   7      19.33       3.24
  8   8     -58.73     -31.00
  9   0      51.00       0.00
  9   1     -29.87     -30.54
  9   2     -23.43      29.89
  9   3      45.02      29.22
  9   4     -70.85     -47.44
  9   5      11.83      -6.36
  9   6     -32.69    -110.22
  9   7      -7.55      24.11
  9   8      81.26     141.72
  9   9     -47.93     -62.49
 10   0       6.26       0.00
 10   1      10.24      61.84
 10   2      17.20      -4.01
 10   3     -54.12     -16.65
 10   4     -22.34       3.92
 10   5      30.89     -69.85
 10   6       3.56      94.34
 10   7      18.12      -7.08
 10   8      -8.30     -15.63
 10   9      37.83      54.70
 10  10      14.10     -55.64
 11   0      68.33       0.00
 11   1      49.48     -24.70
 11   2     -35.21     -48.03
 11   3      34.82     -12.86
 11   4      26.40       0.29
 11   5     -72.74      25.98
 11   6      18.23      36.65
 11   7       9.01      -8.93
 11   8     -25.16     -50.56
 11   9      23.22      36.86
 11  10     -50.38      -4.70
 11  11       4.25      59.26
 12   0      21.31       0.00
 12   1     -10.95     -23.42
 12   2      23.65       9.60
 12   3      57.18      15.17
 12   4     -15.98       5.91
 12   5       1.42      47.89
 12   6      -1.20     -91.70
 12   7     -15.09      28.89
 12   8      54.67      11.19
 12   9     -50.69     -81.14
 12  10       5.11      -0.46
 12  11      28.87     -27.09
 12  12      36.03      27.48
 13   0     142.68       0.00
 13   1     -32.93      47.73
 13   2       2.88     -21.28
 13   3     -58.89      -6.27
 13   4     -32.75     -11.89
 13   5      74.32     -19.32
 13   6      -1.63      20.83
 13   7       6.85     -52.22
 13   8     -33.15       0.95
 13   9      34.17      37.40
 13  10      52.02     -25.03
 13  11     -45.25      16.73
 13  12     -51.83      51.13
 13  13     -30.37      41.81
 14   0       4.60       0.00
 14   1      44.46     -27.80
 14   2     -36.83     -44.15
 14   3      18.65      24.75
 14   4      25.67       6.05
 14   5      -7.60       2.87
 14   6       7.26      48.42
 14   7     -11.11      -9.38
 14   8     -41.38       2.29
 14   9      30.60      47.88
 14  10     -43.57      11.76
 14  11      16.75      45.20
 14  12       9.96     -58.62
 14  13      94.70     -98.35
 14  14     -71.06     -63.65
 15   0     163.17       0.00
 15   1      13.31     -27.67
 15   2      -6.44      11.01
 15   3      51.04       8.01
 15   4     -34.97     -29.82
 15   5     -59.51      21.34
 15   6      17.53     -55.64
 15   7       3.54      35.04
 15   8      42.52      25.51
 15   9     -50.19     -61.91
 15  10     -15.56      16.60
 15  11      29.15     -52.59
 15  12      -2.08      32.17
 15  13      -6.72      22.89
 15  14      77.17     100.86
 15  15     -15.79     -41.06
 16   0      15.11       0.00
 16   1     -52.36      47.15
 16   2      -0.16      13.97
 16   3     -21.51      -2.42
 16   4     -24.50     -17.73
 16   5      35.62      -8.32
 16   6       5.51     -33.69
 16   7      23.10     -10.09
 16   8      24.17      -4.75
 16   9      13.48      15.13
 16  10      41.31      -8.10
 16  11     -24.65      -1.55
 16  12      31.99      31.37
 16  13      15.53      -5.66
 16  14     -79.91     -11.76
 16  15      21.22       9.43
 16  16     -79.95     -19.43
 17   0     164.91       0.00
 17   1       0.23      -6.15
 17   2     -29.73     -39.83
 17   3      -1.26       2.63
 17   4       0.40      -9.18
 17   5      32.98       5.90
 17   6      -0.25      47.20
 17   7       8.12     -14.60
 17   8     -46.98     -20.56
 17   9      24.24      48.77
 17  10     -18.06     -13.46
 17  11     -30.19      50.10
 17  12      -1.80     -47.65
 17  13     -21.87     -10.35
 17  14       3.26      -2.87
 17  15     -58.73      -3.08
 17  16     136.08      43.02
 17  17     -74.03       0.33
