Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1998:180
Coefficients for 360 degrees 
  Beginning: CT1997:000  2002:12:27_15h:07m:04s. 
  Centered:  CT1998:180  2003:01:10_06h:25m:15s. 
  End time:  CT1998:005  2003:01:23_12h:37m:56s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -7.35       0.00
  1   0     -81.39       0.00
  1   1      41.20     113.66
  2   0       4.65       0.00
  2   1     -16.90     -76.62
  2   2     -22.31     -18.06
  3   0     -76.83       0.00
  3   1     -22.56     -24.72
  3   2      94.52     -35.12
  3   3      -9.68      45.68
  4   0     -92.25       0.00
  4   1      62.01      74.55
  4   2      -5.04     -46.93
  4   3     110.08      72.99
  4   4     270.59     -54.53
  5   0      59.81       0.00
  5   1      14.90      69.00
  5   2     -24.98       8.18
  5   3      37.96     -32.40
  5   4    -192.06      71.40
  5   5    -270.75      21.97
  6   0     -25.72       0.00
  6   1     -46.26    -114.21
  6   2      42.34      84.20
  6   3     -68.74     -25.14
  6   4      43.06     -21.16
  6   5      46.86    -102.85
  6   6     -76.11      64.03
  7   0     -96.46       0.00
  7   1      65.04     -33.60
  7   2      17.25      51.24
  7   3     -23.60     -36.12
  7   4     134.56     -12.66
  7   5     -35.01      47.57
  7   6     -22.10     142.54
  7   7     175.69     103.36
  8   0      60.07       0.00
  8   1      31.09     -24.35
  8   2      84.93      -4.70
  8   3       7.98      55.27
  8   4    -137.14       5.27
  8   5     -71.91      32.29
  8   6      66.12     -10.84
  8   7       0.16      59.97
  8   8    -174.46     119.97
  9   0      90.84       0.00
  9   1     -93.90      14.26
  9   2      43.03      27.24
  9   3     -41.19     189.24
  9   4      -5.40     -39.30
  9   5     141.42     -10.49
  9   6      51.14    -122.83
  9   7      92.33       8.90
  9   8      -6.90    -186.88
  9   9     -77.52     -96.04
 10   0     -22.49       0.00
 10   1      28.49     -13.02
 10   2     128.50      -4.73
 10   3      74.68      29.61
 10   4     139.43     -22.68
 10   5      61.95      46.49
 10   6     -12.35     -60.38
 10   7     -46.83       0.92
 10   8     -27.81     216.46
 10   9      41.36     270.51
 10  10     234.20      31.59
 11   0      15.01       0.00
 11   1     105.16      64.73
 11   2      39.77      70.25
 11   3      58.50      29.34
 11   4     -30.02      91.86
 11   5     -95.19      -2.83
 11   6     -50.85      94.88
 11   7     -25.17     -47.50
 11   8      15.38      61.11
 11   9     -57.99    -170.79
 11  10      42.84     -24.77
 11  11     -49.35      64.93
 12   0      58.33       0.00
 12   1     -23.48     -19.33
 12   2     -39.59      22.16
 12   3     -54.01      37.41
 12   4    -107.77     -30.78
 12   5      -2.28     -28.27
 12   6     -62.06      71.60
 12   7     -16.58      -7.22
 12   8      76.00     -50.44
 12   9     114.09      -6.29
 12  10     243.02     -18.72
 12  11     260.69    -227.69
 12  12     154.42    -160.06
 13   0      73.31       0.00
 13   1     -63.24     -49.63
 13   2      11.44      48.26
 13   3      -7.08      62.44
 13   4      40.80     -53.23
 13   5      40.41     -49.09
 13   6     -14.82     -41.37
 13   7     -78.76      22.45
 13   8     -11.14     -12.96
 13   9     -66.86      79.30
 13  10     -15.13      -5.99
