Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1756:180
Coefficients for 360 degrees 
  Beginning: CT1755:000  1984:12:01_00h:24m:28s. 
  Centered:  CT1756:180  1984:12:14_15h:42m:39s. 
  End time:  CT1756:005  1984:12:27_21h:55m:20s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.88       0.00
  1   0    -226.43       0.00
  1   1     -29.61     -18.91
  2   0      59.00       0.00
  2   1      18.21      25.13
  2   2     -27.44      21.44
  3   0    -319.47       0.00
  3   1      -2.92      41.32
  3   2     -10.82      -6.41
  3   3      22.30     -38.28
  4   0      25.68       0.00
  4   1      11.34     -38.32
  4   2       8.84       0.02
  4   3     -18.73       3.89
  4   4      -1.20      26.55
  5   0    -156.99       0.00
  5   1      72.69     -52.75
  5   2       4.15      16.88
  5   3     -36.29      38.40
  5   4       0.16     -31.26
  5   5      41.64      23.63
  6   0       0.32       0.00
  6   1      -0.13     -10.78
  6   2       8.39       4.55
  6   3       2.49     -13.83
  6   4      12.66     -11.84
  6   5      20.96       1.45
  6   6     -66.88      -3.09
  7   0     -19.20       0.00
  7   1     -23.29     -59.69
  7   2      -3.01      -4.37
  7   3      41.61     -13.50
  7   4     -18.53      16.66
  7   5      -5.80     -29.97
  7   6       9.54      -8.94
  7   7      61.16      12.85
  8   0       4.50       0.00
  8   1      29.64     -16.31
  8   2       2.57     -13.40
  8   3     -13.46      35.03
  8   4     -14.43      -7.79
  8   5     -45.92      17.49
  8   6      14.03       9.79
  8   7     -18.23      60.63
  8   8      14.63      -5.17
  9   0     119.07       0.00
  9   1       0.83     -13.17
  9   2       6.57     -35.82
  9   3     -30.96     -19.11
  9   4      25.44     -28.86
  9   5      11.71       8.03
  9   6     -11.55     -10.25
  9   7     -21.13      14.38
  9   8     -29.86       1.45
  9   9      -5.93       4.96
 10   0     -23.44       0.00
 10   1       3.83     -17.84
 10   2      -9.31      -6.87
 10   3      10.21       2.65
 10   4      13.14      19.97
 10   5      29.70      35.69
 10   6       0.69       5.64
 10   7      22.88     -40.28
 10   8      19.04       0.40
 10   9      16.24     -64.20
 10  10     -47.52      15.10
 11   0     228.92       0.00
 11   1      40.60     -12.31
 11   2     -23.96      -0.33
 11   3      10.86      34.49
 11   4      -9.82      19.40
 11   5       2.70       0.86
 11   6       3.63      21.10
 11   7     -22.43     -16.54
 11   8      -1.81      21.26
 11   9      25.30     -38.12
 11  10     -12.34      38.02
 11  11     -37.56      -7.75
 12   0     -45.37       0.00
 12   1      -0.43       0.11
 12   2      14.07       2.05
 12   3       8.87       8.91
 12   4      30.04      -8.32
 12   5     -13.47      -9.28
 12   6     -19.97     -13.49
 12   7      -6.21       9.99
 12   8     -15.86      -3.72
 12   9      -5.95      29.48
 12  10     -32.67      34.80
 12  11      19.46     -22.92
 12  12      49.18     -38.32
 13   0     318.58       0.00
 13   1      -9.06     -23.02
 13   2      18.14      -9.54
 13   3      -3.75      -3.67
 13   4     -12.09      -6.15
 13   5      16.17      20.65
 13   6     -11.09     -35.31
 13   7      15.84       2.43
 13   8      15.45     -32.40
 13   9     -15.19      28.78
 13  10      -3.71     -11.70
 13  11      21.12      26.99
 13  12      12.90      34.25
 13  13       5.91     -20.41
 14   0     -47.66       0.00
 14   1       6.22      -6.27
 14   2      -0.92     -11.68
 14   3      -3.02      19.25
 14   4       1.62      12.44
 14   5      -9.43      24.26
 14   6      -6.03      -1.02
 14   7      12.16      21.83
 14   8       0.90      10.85
 14   9      -3.71      -4.80
 14  10      33.35     -21.05
 14  11     -30.67       3.58
 14  12      24.05      17.77
 14  13     -79.12     -23.80
 14  14      26.09      47.15
 15   0     398.48       0.00
 15   1      -3.78      19.56
 15   2      -8.83     -11.92
 15   3     -12.69      -1.04
 15   4       5.23       7.58
 15   5       2.63       6.94
 15   6       7.86      18.43
 15   7      -3.47      12.85
 15   8     -14.56       7.90
 15   9       5.69      10.90
 15  10      27.18      -8.59
 15  11       3.93       2.64
 15  12      31.55     -23.41
 15  13     -31.54     -36.76
 15  14     -15.39      -4.23
 15  15       2.77      40.47
 16   0     -53.91       0.00
 16   1      -5.89       4.20
 16   2       0.60      -2.20
 16   3       5.47      19.80
 16   4      32.63       3.00
 16   5      -2.97      12.12
 16   6      -4.97     -20.26
 16   7      14.84      -2.76
 16   8      -3.16      -7.55
 16   9       5.80      -8.12
 16  10      -8.56       6.85
 16  11       6.99       7.13
 16  12     -16.64      12.34
 16  13      17.59      -1.45
 16  14      -4.61       7.08
 16  15      33.92      -2.34
 16  16     -55.02       1.18
 17   0     413.93       0.00
 17   1     -15.25      10.22
 17   2      -4.96     -14.50
 17   3       9.46       4.39
 17   4      -6.57       6.54
 17   5      14.39      24.68
 17   6      -1.51       2.39
 17   7      15.98      -8.30
 17   8      17.70       1.15
 17   9       1.41     -35.07
 17  10      -8.02      -0.09
 17  11     -16.45       1.22
 17  12     -36.32      -9.36
 17  13      -8.41      14.94
 17  14      23.57      11.54
 17  15       6.95      50.32
 17  16      65.25     -61.48
 17  17     -14.88     -16.53
 18   0     -53.51       0.00
 18   1     -10.35      26.60
 18   2       1.40      -4.07
 18   3       7.50       8.74
 18   4       9.61       7.89
 18   5      -4.00       6.07
 18   6     -11.80      -6.24
 18   7       4.45       9.81
 18   8       3.31      16.57
 18   9      -4.78       5.59
 18  10      -6.92       8.76
 18  11       4.36      -1.51
 18  12      -7.04      -9.77
 18  13      18.92       7.11
 18  14     -12.93     -16.02
 18  15      -0.41      26.89
 18  16       8.21     -42.65
 18  17      19.25      31.59
 18  18     -27.41     -37.43
