Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1849:180
Coefficients for 360 degrees 
  Beginning: CT1848:000  1991:11:11_14h:47m:17s. 
  Centered:  CT1849:180  1991:11:25_06h:05m:28s. 
  End time:  CT1849:005  1991:12:08_12h:18m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.45       0.00
  1   0     146.77       0.00
  1   1      -3.29    -114.77
  2   0      -1.14       0.00
  2   1      47.62      26.79
  2   2     -45.59      66.26
  3   0     174.50       0.00
  3   1     -18.21      89.72
  3   2     -77.28    -186.49
  3   3     -22.94    -170.17
  4   0     109.04       0.00
  4   1      14.04     -59.83
  4   2      38.42      18.34
  4   3      79.98      84.50
  4   4     -56.65    -166.04
  5   0     -91.93       0.00
  5   1      50.33      51.15
  5   2      53.70     197.64
  5   3     -51.08     102.90
  5   4     -19.91     -94.58
  5   5      87.04    -263.69
  6   0       1.18       0.00
  6   1     -49.21       4.06
  6   2     -71.39     -41.43
  6   3     -84.71     -22.93
  6   4      -5.53     155.84
  6   5     165.54      68.95
  6   6    -248.82      52.68
  7   0      84.46       0.00
  7   1      37.03     -83.40
  7   2      38.63     -44.09
  7   3      16.30      19.67
  7   4      26.88     -27.34
  7   5    -159.77     -13.15
  7   6     118.76    -307.94
  7   7     -18.20      56.75
  8   0     -71.10       0.00
  8   1     -52.70     -29.69
  8   2      90.10     113.52
  8   3     103.07      36.79
  8   4      -0.26      11.72
  8   5     -42.51     -13.24
  8   6       6.33      89.91
  8   7      47.74    -114.93
  8   8      99.29     302.02
  9   0     -96.63       0.00
  9   1     143.87     -12.21
  9   2     -27.03     -79.63
  9   3     108.28     -38.72
  9   4     -50.49      76.77
  9   5      74.45     148.09
  9   6     -68.43     183.57
  9   7     -20.82     -46.05
  9   8     -83.94     -98.40
  9   9     188.59      13.77
 10   0      61.84       0.00
 10   1      12.06     -16.82
 10   2     -22.82      42.06
 10   3     -30.58     -38.08
 10   4      51.41    -137.91
 10   5    -100.44     -86.48
 10   6      49.01     -24.73
 10   7      52.21     117.89
 10   8     106.47     145.67
 10   9     -27.40     -63.31
 10  10     100.37     -99.58
 11   0     -21.34       0.00
 11   1     -72.43      37.59
 11   2     -25.16      45.95
 11   3     -53.20      62.06
 11   4     -19.13     -30.34
 11   5      34.29    -102.66
 11   6      60.37    -126.75
 11   7     -33.94      51.22
 11   8     132.22      23.50
 11   9     -27.11      42.68
 11  10     -28.58     215.79
 11  11    -131.34     -93.30
 12   0     -81.94       0.00
 12   1       0.98     -25.88
 12   2      17.50      32.00
 12   3     -18.96      -1.89
 12   4     -54.80      85.56
 12   5     151.12      91.32
 12   6       1.35      -4.42
 12   7     -73.56    -117.46
 12   8    -155.36    -150.11
 12   9     122.26     -54.60
 12  10      94.80      82.62
 12  11     -49.87      56.34
 12  12     107.54      84.29
 13   0    -188.81       0.00
 13   1      38.09      11.73
 13   2      43.52     -39.87
 13   3      53.33       7.18
 13   4      50.29      15.03
 13   5     -47.10      16.84
 13   6     -56.90     125.31
 13   7      51.63     -58.05
 13   8     -72.71     -32.21
 13   9     -27.52      48.55
 13  10      41.31    -181.81
 13  11     -28.82     -79.52
 13  12     -35.07      -2.04
 13  13    -245.19      88.91
 14   0     -49.86       0.00
 14   1     -20.53      30.61
 14   2      12.39      48.99
 14   3      -9.70     -15.74
 14   4      56.93     -14.82
 14   5    -101.47     -76.82
 14   6     -26.58     -43.77
 14   7      11.59     137.45
 14   8      73.88      37.00
 14   9    -109.77      55.79
 14  10    -100.67      34.87
 14  11     -91.24    -196.26
 14  12      64.92     129.53
 14  13     -12.39     -96.34
 14  14     -15.83      25.25
 15   0    -150.32       0.00
 15   1       7.72     -42.93
 15   2       8.36      23.20
 15   3      49.65      26.96
 15   4     -39.04      47.78
 15   5      28.78      14.28
 15   6      24.96     -80.62
 15   7      18.40      45.36
 15   8      -7.09      53.43
 15   9      10.95    -106.99
 15  10     -36.43      23.63
 15  11      86.14      69.53
 15  12    -179.71      -5.16
 15  13     -43.57     112.71
 15  14      33.93     -50.18
 15  15     219.41       1.51
 16   0     -54.68       0.00
 16   1      12.42     -10.59
 16   2      10.59      26.99
 16   3      31.66     -10.42
 16   4       1.66     -37.27
 16   5      45.97      42.79
 16   6       5.68      86.83
 16   7      15.36     -39.35
 16   8      51.21      -5.47
 16   9      72.33     -10.30
 16  10      17.10     -19.06
 16  11      22.53     105.84
 16  12     -13.53     -64.70
 16  13    -151.66      19.94
 16  14      56.55      77.53
 16  15    -313.71     -96.09
 16  16     131.79     -12.44
 17   0    -166.95       0.00
 17   1     -31.79      27.25
 17   2     -23.51     -26.37
 17   3      21.37       6.07
 17   4      -2.96      12.16
 17   5     -33.46     -46.65
 17   6      15.49      40.75
 17   7     -60.00     -10.45
 17   8      25.90     -22.77
 17   9      -8.08     116.01
 17  10      10.64      61.12
 17  11      17.38      -9.53
 17  12      79.41       4.02
 17  13     115.47     -40.10
 17  14     -87.51     -54.93
 17  15     -30.15    -107.45
 17  16    -220.69    -167.99
 17  17      15.71    -111.34
 18   0     -30.89       0.00
 18   1      30.00      23.15
 18   2      11.39      60.30
 18   3     -27.53     -20.60
 18   4      -1.24     -13.14
 18   5      15.70      -6.24
 18   6       9.71     -62.06
 18   7      23.56     -13.65
 18   8     -75.54      -0.17
 18   9     -17.25      26.21
 18  10      -3.76      -1.39
 18  11      46.79      -0.57
 18  12      56.12     -40.44
 18  13      63.38      -8.50
 18  14      47.55     -38.86
 18  15     -20.00     -19.72
 18  16      -9.05    -167.88
 18  17    -105.36       8.42
 18  18      -8.89     -39.19
 19   0    -123.20       0.00
 19   1     -91.19       2.04
 19   2      10.25     -13.48
 19   3      49.43      44.89
 19   4      10.63      28.13
 19   5      54.35      27.88
 19   6     -27.31      24.81
 19   7      31.42     -12.89
 19   8      20.74       4.98
 19   9      22.67     -83.87
 19  10       9.08     -15.64
 19  11     -82.55     -13.33
 19  12      12.45      -7.42
 19  13     -26.62       7.79
 19  14      21.26      60.84
 19  15     -17.12      11.17
 19  16      22.37      43.40
 19  17    -196.82     -61.62
 19  18     -93.11    -102.65
 19  19    -225.82     -18.17
 20   0     -54.21       0.00
 20   1      23.49      29.24
 20   2     -10.56     -39.67
 20   3      -8.39      -7.28
 20   4      35.38       2.86
 20   5     -34.02     -25.94
 20   6     -23.01      47.52
 20   7      -2.51      50.94
 20   8      21.48     -10.55
 20   9      16.45     -33.23
 20  10      11.83      14.16
 20  11     -35.30     -10.99
 20  12     -60.17      49.05
 20  13      -9.89      -0.01
 20  14     -19.69     -55.80
 20  15      31.06      -2.83
 20  16     -19.24       8.59
 20  17     -32.46    -107.01
 20  18     -71.64     -73.49
 20  19     122.26     -41.91
 20  20    -108.90    -150.19
 21   0     -71.99       0.00
 21   1     -44.53       5.01
 21   2      12.82      31.97
 21   3      16.92       4.45
 21   4      -9.92      39.56
 21   5     -46.35     -36.28
 21   6      11.48     -10.08
 21   7      11.52      23.20
 21   8     -29.15       5.26
 21   9     -35.36      64.29
 21  10      -0.31     -24.08
 21  11      50.55     -16.86
 21  12     -22.20      51.44
 21  13     -18.87      -3.50
 21  14     -24.70     -40.48
 21  15      57.38      55.93
 21  16     -18.33     -63.42
 21  17     -12.80      48.09
 21  18      26.43      31.83
 21  19     -44.28    -110.51
 21  20      39.68    -104.49
 21  21     -41.27     -83.95
 22   0      34.41       0.00
 22   1      31.12      43.82
 22   2      -4.30      -9.27
 22   3      19.99     -12.85
 22   4       2.67     -33.60
 22   5      53.05      39.81
 22   6      14.79     -28.51
 22   7      17.71     -22.18
 22   8      35.04      27.36
 22   9      -0.21      40.08
 22  10     -46.97      14.63
 22  11      10.30      -8.30
 22  12      23.25     -20.08
 22  13       9.55      18.84
 22  14      -3.24      62.97
 22  15     -10.44      38.77
 22  16      32.57      81.19
 22  17     -16.64      31.83
 22  18      28.11      20.78
 22  19     -72.52      -5.88
 22  20      31.74     -46.02
 22  21    -132.37     -10.92
 22  22     -70.82     -18.22
 23   0      79.84       0.00
 23   1     -86.34     -13.67
 23   2     -17.79      -3.84
 23   3      38.70      24.00
 23   4      -6.31      34.28
 23   5      18.66      -9.84
 23   6       1.32      30.06
 23   7     -27.36     -14.33
 23   8      42.18      19.59
 23   9      41.93     -29.96
 23  10     -19.62      45.87
 23  11      -9.53      47.77
 23  12      26.25     -32.53
 23  13     -20.38      18.75
 23  14      23.34       0.23
 23  15     -34.29     -39.45
 23  16      19.64      38.86
 23  17      75.14       0.65
 23  18     -42.70       5.43
 23  19      60.28      15.77
 23  20     -53.17    -105.50
 23  21     104.18     -14.69
 23  22     -60.38     -96.09
 23  23     -20.37      -4.92
 24   0      36.31       0.00
 24   1      10.17      21.20
 24   2     -16.67     -65.96
 24   3     -12.86       1.90
 24   4      25.38     -13.50
 24   5     -23.29     -23.47
 24   6     -20.39      39.35
 24   7      10.61      21.03
 24   8     -48.38     -26.79
 24   9      18.33     -21.17
 24  10      33.69     -15.98
 24  11       9.28      29.34
 24  12       3.51      -4.13
 24  13      -8.50      -8.26
 24  14      -8.25     -35.00
 24  15      -6.35     -22.47
 24  16     -24.47     -66.79
 24  17      46.01      -7.76
 24  18      49.43      22.33
 24  19      11.59      18.19
 24  20      65.74      17.83
 24  21     -24.43     -69.64
 24  22     -36.48     -74.51
 24  23     -15.51     -15.65
 24  24      -5.46      52.70
 25   0     219.69       0.00
 25   1     -34.19       3.92
 25   2      -0.66      16.51
 25   3     -13.30      -1.85
 25   4      -1.42      30.84
 25   5       4.14     -16.51
 25   6       0.12       9.25
 25   7      16.75      12.05
 25   8     -15.77     -10.99
 25   9     -20.70      17.49
 25  10      19.01      -7.71
 25  11     -19.35     -41.76
 25  12     -12.84      16.24
 25  13      44.17     -32.77
 25  14       7.00      19.47
 25  15      -1.28      10.52
 25  16     -16.90       5.38
 25  17     -35.97       8.77
 25  18      20.53     -33.03
 25  19     -32.65      14.24
 25  20       8.10      54.66
 25  21     -19.93       4.86
 25  22      -6.91      30.53
 25  23     -21.27      54.95
 25  24     -56.05     -24.29
 25  25     -18.43      12.34
 26   0      97.64       0.00
 26   1       7.18      20.55
 26   2     -22.76     -86.10
 26   3      12.44       9.55
 26   4      11.44     -13.55
 26   5      29.26      11.76
 26   6       3.75     -11.59
 26   7      22.77      -0.61
 26   8      32.09      21.86
 26   9      -1.47      14.39
 26  10     -28.89      22.04
 26  11      -9.81     -15.73
 26  12     -19.88      19.31
 26  13      -0.25      -4.95
 26  14      22.40      -0.03
 26  15      11.33       4.26
 26  16      20.14      34.75
 26  17     -26.13       7.56
 26  18     -37.31     -23.63
 26  19      -5.66     -26.13
 26  20     -23.82     -31.42
 26  21      15.88       6.56
 26  22       5.09     -49.24
 26  23       8.85     -23.60
 26  24     -44.93       9.26
 26  25      94.78      28.29
 26  26     -15.15      51.67
 27   0     333.53       0.00
 27   1      -4.47     -14.91
 27   2     -13.46      15.64
 27   3     -16.71     -11.16
 27   4      -9.62      26.69
 27   5      -8.74     -22.85
 27   6      -1.44      25.31
 27   7      -8.71      -3.82
 27   8      18.94      12.56
 27   9      15.95       2.04
 27  10     -15.32       0.15
 27  11       6.42      26.60
 27  12       1.61       2.62
 27  13     -35.41      29.95
 27  14     -19.91     -26.96
 27  15      12.48     -10.93
 27  16       9.36     -37.01
 27  17      -7.98     -17.27
 27  18      19.25      35.60
 27  19      15.70      -6.70
 27  20     -17.01      -0.35
 27  21      -8.30      -7.59
 27  22     -22.30     -20.49
 27  23       5.74      -1.81
 27  24     -10.07      29.39
 27  25     -72.80     -38.91
 27  26     -41.72      16.71
 27  27      13.22      70.70
 28   0     100.07       0.00
 28   1     -21.68     -10.20
 28   2     -16.80     -82.80
 28   3       0.55      13.58
 28   4      11.12     -10.51
 28   5       3.11      -1.35
