Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2002:180
Coefficients for 360 degrees 
  Beginning: CT2001:000  2003:04:15_17h:32m:34s. 
  Centered:  CT2002:180  2003:04:29_08h:50m:45s. 
  End time:  CT2002:005  2003:05:12_15h:03m:26s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.13       0.00
  1   0     -90.86       0.00
  1   1      25.61      70.97
  2   0      14.74       0.00
  2   1     -44.78     -88.90
  2   2     -32.07     -11.99
  3   0    -116.05       0.00
  3   1      24.65     -99.58
  3   2      28.51      22.77
  3   3      19.61      49.88
  4   0     -27.85       0.00
  4   1      25.19      90.11
  4   2      30.68      15.56
  4   3     -16.32     -29.69
  4   4     -62.23      50.78
  5   0     -23.20       0.00
  5   1     -18.29      11.11
  5   2     -41.22     -51.24
  5   3      16.45      25.49
  5   4      54.52     -14.78
  5   5     162.27     -11.53
  6   0     -32.44       0.00
  6   1      32.66     -62.45
  6   2     -59.00      25.08
  6   3      -3.10      25.57
  6   4      22.85     -40.35
  6   5    -111.49       4.50
  6   6      11.93    -111.69
  7   0     -26.55       0.00
  7   1       6.42      34.28
  7   2      -0.99      60.91
  7   3     -26.36     -47.80
  7   4    -107.18     -38.94
  7   5     -33.53     -38.14
  7   6      63.41       5.08
  7   7     -89.74     -75.48
  8   0      17.33       0.00
  8   1       5.12      -5.69
  8   2      61.35     -87.93
  8   3      21.60      22.48
  8   4      -7.80      17.26
  8   5      39.31     -29.83
  8   6      26.61     -30.61
  8   7     -11.32     -38.21
  8   8     127.22      -3.70
  9   0      69.17       0.00
  9   1      15.20     -26.83
  9   2      17.56     -44.80
  9   3     -15.70      74.54
  9   4      85.56       9.22
  9   5     -29.44       7.33
  9   6     -20.54      -6.59
  9   7       0.18      -3.64
  9   8      -4.39     -66.74
  9   9    -163.53     -17.09
 10   0      13.64       0.00
 10   1       3.45      18.98
 10   2     -81.15      38.57
 10   3      21.93       7.50
 10   4      23.91      -1.67
 10   5     -33.78      55.44
 10   6      -6.80      69.04
 10   7      63.58      63.29
