Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2152:180
Coefficients for 360 degrees 
  Beginning: CT2151:000  2014:06:28_00h:28m:43s. 
  Centered:  CT2152:180  2014:07:11_15h:46m:55s. 
  End time:  CT2152:005  2014:07:24_21h:59m:35s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.44       0.00
  1   0      45.07       0.00
  1   1       9.63      -1.56
  2   0     -42.97       0.00
  2   1     -51.20     -19.53
  2   2     -66.37      -6.51
  3   0     -13.46       0.00
  3   1      28.37      15.63
  3   2      17.66      22.56
  3   3      49.58     101.84
  4   0      86.92       0.00
  4   1      61.16      20.91
  4   2      54.60      43.38
  4   3      65.26     -45.61
  4   4      14.34    -246.70
  5   0     -62.38       0.00
  5   1     -31.26     -35.08
  5   2     -63.26     -62.13
  5   3     -75.86    -136.39
  5   4     -51.24      61.02
  5   5    -206.58      27.25
  6   0     -51.32       0.00
  6   1     -38.92      34.30
  6   2     -41.98     -13.05
  6   3     -48.98     110.06
  6   4      -1.37      91.46
  6   5     -59.37      -2.96
  6   6     -56.51      78.84
  7   0     109.00       0.00
  7   1      24.46     -22.03
  7   2      94.65      71.21
  7   3      41.09      78.54
  7   4     107.82     -42.38
  7   5      95.77      73.49
  7   6     148.06      60.58
  7   7     136.34    -160.26
  8   0      -3.79       0.00
  8   1     -17.49     -14.28
  8   2      23.78     -12.64
  8   3      17.43    -100.26
  8   4       6.86      13.14
  8   5       2.81     -57.56
  8   6     -14.23    -138.57
  8   7    -103.03    -120.67
  8   8     -65.80     115.15
  9   0     -99.67       0.00
  9   1      32.82     -29.44
  9   2     -66.17     -51.50
  9   3      -9.62      16.73
  9   4    -102.64      -8.58
  9   5     -32.75     -75.24
  9   6     -95.75      -8.03
  9   7     -53.12     112.81
  9   8     -50.71    -133.84
  9   9     -50.16    -175.71
 10   0      40.68       0.00
 10   1      -6.32      44.04
 10   2     -32.06      41.74
 10   3      -0.91      67.72
 10   4     -32.24     -36.12
 10   5      38.71      76.94
 10   6      36.06      89.60
 10   7      82.68      91.24
 10   8       3.45      21.28
 10   9    -124.04     120.64
 10  10      -9.87     129.92
 11   0      31.21       0.00
 11   1     -42.48       8.57
 11   2      67.00      28.43
 11   3      17.51     -64.55
 11   4      76.47      12.38
 11   5       6.60      36.39
 11   6      22.98     -25.01
 11   7     -15.97     -17.74
 11   8      10.99      51.89
 11   9      87.23      -4.65
 11  10      65.31      28.08
 11  11     -82.71     -54.79
 12   0     -25.20       0.00
 12   1      27.03     -24.72
 12   2      -0.27     -18.05
 12   3     -31.73     -24.88
 12   4      24.45      71.55
 12   5     -69.58     -25.40
 12   6     -12.89     -35.30
 12   7      -2.48     -69.94
 12   8      83.69     -39.10
 12   9      78.66     -34.24
 12  10     -82.56     -15.76
 12  11     -35.04     -44.08
 12  12     151.40     145.18
 13   0       8.52       0.00
 13   1      25.50     -20.39
 13   2     -39.91       8.74
 13   3      -3.50      55.00
 13   4     -44.60      17.72
 13   5      28.46     -41.54
 13   6      22.01      -5.37
 13   7      26.77     -13.92
 13   8     -46.02      26.38
 13   9     -60.28      19.49
 13  10     -30.01     -58.74
 13  11     -38.75      78.84
 13  12     -32.21      34.56
 13  13       6.70    -127.40
 14   0      -6.93       0.00
 14   1     -34.11      23.84
 14   2       1.99       6.67
 14   3      -1.78       4.61
 14   4     -16.50     -41.58
 14   5      86.64       3.48
 14   6      -0.50       6.66
 14   7     -48.90      53.92
 14   8     -95.74      18.46
 14   9     -12.25     -20.59
 14  10      44.85      48.55
 14  11      17.43      11.97
 14  12     129.42       5.30
 14  13      37.35    -110.88
 14  14    -157.21    -172.37
 15   0     -34.78       0.00
 15   1       6.59       3.37
 15   2      46.30      -8.93
 15   3       7.38     -15.13
 15   4      33.43     -25.39
 15   5     -42.41      33.15
 15   6     -46.04       5.83
 15   7     -14.17      18.43
 15   8      74.42     -46.48
 15   9      17.80      14.36
 15  10      27.81      61.12
 15  11      81.16     -81.95
 15  12     -45.90      27.19
 15  13     -64.17     -19.07
 15  14    -125.41     104.51
 15  15      15.42     345.14
 16   0      27.56       0.00
 16   1      14.78     -15.53
 16   2     -26.31      14.86
 16   3     -18.34     -23.81
 16   4      -2.90      43.17
 16   5     -78.00      39.04
 16   6      26.15      -5.70
 16   7      55.40     -20.71
 16   8      24.82      -4.73
 16   9     -32.61      43.22
 16  10     -13.21     -26.12
 16  11     -37.01     -10.40
 16  12     -89.00     -47.02
 16  13      53.21       6.32
 16  14      56.49     -60.71
 16  15     -58.16     -70.86
 16  16     109.47    -193.28
 17   0      -5.85       0.00
 17   1     -20.71      29.75
 17   2     -18.31       0.78
 17   3      18.90       0.17
 17   4     -13.32      39.02
 17   5      45.85     -19.05
 17   6      40.17      -6.75
 17   7     -30.36       8.77
 17   8     -38.85      35.88
 17   9      20.67      -7.37
 17  10     -12.15     -37.62
 17  11     -40.09      52.57
 17  12      59.37     -38.24
 17  13     -19.31      71.91
 17  14     -56.48     -14.69
 17  15     -24.97      64.67
 17  16      14.94     127.92
 17  17    -149.12      34.60
 18   0      -4.64       0.00
 18   1      14.61     -16.40
 18   2      23.89      -3.78
 18   3      -9.00      31.97
