Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1890:180
Coefficients for 360 degrees 
  Beginning: CT1889:000  1994:12:03_21h:38m:38s. 
  Centered:  CT1890:180  1994:12:17_12h:56m:49s. 
  End time:  CT1890:005  1994:12:30_19h:09m:30s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -14.46       0.00
  1   0     181.95       0.00
  1   1      -5.38       7.41
  2   0     -57.52       0.00
  2   1      19.86      -5.00
  2   2     -36.51     -14.01
  3   0     264.02       0.00
  3   1       8.13       5.99
  3   2       6.43      35.47
  3   3       7.31      14.06
  4   0     -52.96       0.00
  4   1     -23.71      -8.25
  4   2      -0.47      12.14
  4   3       2.40     -27.95
  4   4     -48.70     -22.87
  5   0     156.48       0.00
  5   1      16.46     -10.36
  5   2     -22.81     -36.30
  5   3     -41.37      -1.25
  5   4      -6.29     -27.84
  5   5     -49.72     -64.72
  6   0     -38.84       0.00
  6   1       6.02      -6.83
  6   2     -12.43     -21.38
  6   3     -29.20      21.94
  6   4     -14.56      -1.20
  6   5      48.34      17.96
  6   6      72.78      18.70
  7   0      -2.76       0.00
  7   1      -0.15      20.00
  7   2      -3.02      10.00
  7   3      16.98      13.01
  7   4      34.43      36.05
  7   5      20.53      -1.63
  7   6      -1.63     -17.81
  7   7     -22.71     -21.22
  8   0      19.80       0.00
  8   1      12.58      23.60
  8   2     -49.75       0.34
  8   3      18.34      -4.72
  8   4      28.71      15.24
  8   5     -38.35      -4.77
  8   6       4.63     -10.97
  8   7     -20.70      18.84
  8   8    -170.92      -5.97
  9   0     -88.93       0.00
  9   1      11.66      13.47
  9   2     -43.14     -71.71
  9   3     -23.54       0.18
  9   4     -16.06     -47.40
  9   5       2.04      -6.27
  9   6       2.76      11.52
  9   7     -11.60     -15.95
  9   8     -13.26      -9.64
  9   9      64.18     -52.37
 10   0      45.70       0.00
 10   1     -22.86     -42.99
 10   2      -7.07      14.55
 10   3     -13.98      -3.41
 10   4     -12.33     -36.82
 10   5      26.97       9.04
 10   6     -33.52     -13.89
 10   7      -4.39     -12.38
 10   8      12.16     -12.98
 10   9     -47.67      56.27
 10  10     126.37      14.19
 11   0    -199.50       0.00
 11   1      17.29      -1.67
 11   2     -16.88     -13.95
 11   3      18.87      -7.80
 11   4      19.11      37.41
 11   5     -10.16     -25.58
 11   6     -19.17      -4.07
 11   7       3.50      49.58
 11   8       1.27      44.03
 11   9      -8.47      -0.08
 11  10       4.24     -46.91
 11  11     -60.81      47.16
 12   0      46.79       0.00
 12   1      12.90      34.21
 12   2     -48.73     -21.22
 12   3      12.30      13.16
 12   4     -12.28      21.69
 12   5      24.81      14.17
 12   6      13.37      15.85
 12   7      23.97      -9.83
 12   8      39.19      12.15
 12   9      36.77     -43.21
 12  10      32.17     -26.57
 12  11      22.30     -54.17
 12  12     -84.20     -60.65
 13   0    -261.56       0.00
 13   1     -23.36     -13.38
 13   2     -15.31     -33.16
 13   3      -7.22      -3.77
 13   4       7.40      -6.94
 13   5     -16.63     -33.73
 13   6      20.26      17.70
 13   7       3.06     -50.35
 13   8      14.40     -61.73
 13   9      -6.16      -7.73
 13  10     -41.51      20.48
 13  11      33.90     -36.77
 13  12     -44.61      29.31
 13  13      77.92      20.98
 14   0      84.79       0.00
 14   1      -2.38     -13.66
 14   2      -3.26      17.22
 14   3     -11.79       0.03
 14   4      37.29       4.38
 14   5       1.98       5.89
 14   6     -27.96      -2.17
 14   7     -18.04      11.26
 14   8     -27.66      16.52
 14   9     -23.47      48.06
 14  10     -41.59      26.60
 14  11     -25.10      46.07
 14  12     -13.27      37.21
 14  13     -61.28     -42.74
 14  14      99.82      37.41
 15   0    -343.05       0.00
 15   1      26.71      24.85
 15   2     -29.51     -25.73
 15   3       3.61       0.76
 15   4      -6.80       6.08
 15   5      -4.75       5.20
 15   6      -4.15      13.64
 15   7       4.80      44.53
 15   8     -34.76      29.63
 15   9      19.82      25.47
 15  10      40.10      12.83
 15  11     -24.40      15.80
 15  12      22.77      -4.63
 15  13     -16.92       4.24
 15  14     -34.43     -52.69
 15  15    -128.08     -62.19
 16   0      80.00       0.00
 16   1      -3.16      -7.55
 16   2     -42.63     -21.80
 16   3       7.46       0.00
 16   4     -34.85     -17.41
 16   5      29.22      -5.47
 16   6       8.96      -3.46
 16   7      19.32     -25.01
 16   8      14.05     -24.63
 16   9      28.25     -36.19
 16  10       5.12     -13.50
 16  11      16.38     -45.12
 16  12      31.67      -2.33
 16  13      -6.60      -3.79
 16  14       8.85     -50.17
 16  15      95.93      24.40
 16  16     -26.31       4.90
 17   0    -339.69       0.00
 17   1     -26.50     -17.24
 17   2     -10.53     -21.61
 17   3       0.53      -4.55
 17   4      18.38      10.37
 17   5     -17.97     -42.72
 17   6      17.71      14.31
 17   7      14.42     -64.15
 17   8       8.09       7.26
 17   9       2.80     -27.30
 17  10       2.72       2.49
 17  11      26.15     -13.41
 17  12       1.99       8.69
 17  13      39.99      -8.39
 17  14      25.45      13.52
 17  15       8.32      16.95
 17  16       5.01     -48.58
 17  17      99.44      36.79
 18   0      80.31       0.00
 18   1       7.41      20.52
 18   2      -5.30      17.66
 18   3       2.19      11.28
 18   4      26.37       9.58
 18   5      23.01      22.32
 18   6     -20.95      12.43
 18   7       3.60       1.47
 18   8      -1.29      17.04
 18   9      -0.91      20.17
 18  10      20.68      14.93
 18  11     -15.07      23.94
 18  12     -16.01     -11.96
 18  13      14.74      -2.71
 18  14     -44.65      36.49
 18  15     -41.15     -32.69
 18  16       5.01      60.61
 18  17     -80.52     -14.20
 18  18     -57.72     -23.02
 19   0    -251.86       0.00
 19   1      -0.94     -15.60
 19   2     -12.77     -14.57
 19   3       6.12      -8.59
 19   4      -2.75       6.16
 19   5     -13.81     -12.06
 19   6       5.58      16.97
 19   7       6.30      32.35
 19   8     -11.53     -10.13
 19   9       3.34      38.70
 19  10      -5.91      -4.43
 19  11     -23.01      12.44
 19  12     -10.05      -1.29
 19  13     -46.01      17.01
 19  14      -8.39      -6.33
 19  15      -6.55       5.69
 19  16     -28.41       6.25
 19  17       0.97     -43.57
 19  18      30.70      -3.68
 19  19     -35.59     -64.05
 20   0      43.60       0.00
 20   1      -3.75     -12.83
 20   2      -2.48     -12.01
 20   3      -9.43      -3.18
 20   4      -3.37       2.43
 20   5      19.97      -1.34
 20   6      -0.02      -6.23
 20   7      -0.23     -13.12
 20   8      -0.19     -15.38
 20   9       2.01     -10.46
 20  10     -10.82     -17.83
 20  11      -3.08      12.14
 20  12       4.42      17.08
 20  13      -1.91     -18.21
 20  14      36.27     -10.77
 20  15      15.51      17.83
 20  16      42.30     -43.87
 20  17      21.54      15.18
 20  18      -5.05     -22.30
 20  19      10.19      -2.24
 20  20      64.56      10.35
 21   0     -84.91       0.00
 21   1     -19.27      -1.59
 21   2      16.68      21.97
 21   3      -5.28       3.84
 21   4       9.93      13.13
 21   5     -17.62     -30.43
 21   6       7.82      15.95
 21   7      10.89     -44.15
 21   8     -10.90      31.39
 21   9      -5.52     -14.80
 21  10      27.67       6.68
 21  11      21.31     -12.08
 21  12      -4.68      11.46
 21  13      27.31     -22.26
 21  14       0.84       8.43
 21  15      -4.19     -34.19
 21  16       3.76       6.49
 21  17      -3.69      28.90
 21  18     -15.66     -20.36
 21  19       2.54      34.55
 21  20     -33.37       2.93
 21  21      -8.81      66.50
 22   0     -13.14       0.00
 22   1       4.67      18.96
 22   2      17.24       3.68
 22   3      11.15       7.83
 22   4       1.02      -5.98
 22   5      30.45       8.80
 22   6     -15.51       6.07
 22   7      15.28       2.92
 22   8      -3.83      -6.90
 22   9      19.48     -17.22
 22  10      -5.01       3.01
 22  11     -11.36      -2.23
 22  12      -0.10     -12.15
 22  13     -28.55      -6.24
 22  14     -25.68       7.36
 22  15       0.79      -1.42
 22  16     -42.58      21.43
 22  17     -13.11      -9.83
 22  18      -7.46      33.60
 22  19     -27.42     -16.87
 22  20     -12.26      -4.67
 22  21      -4.78     -46.53
 22  22     -41.39     -15.48
 23   0     178.45       0.00
 23   1     -14.05     -14.60
 23   2      12.96      22.45
 23   3       3.59      -4.21
 23   4       6.12       7.07
 23   5     -19.19     -28.68
 23   6      13.03      20.09
 23   7       9.23       5.45
 23   8      -5.96      -8.47
 23   9       3.50      24.62
 23  10      -5.66     -12.90
 23  11     -11.42      20.31
 23  12       0.17       0.93
 23  13     -18.76      15.05
 23  14      10.37       1.24
 23  15      -6.78      24.61
 23  16      13.33      -9.04
 23  17       7.28      -4.89
 23  18       4.80      -1.45
 23  19      18.12     -10.16
 23  20      -4.22       4.81
 23  21       3.52       1.42
 23  22       9.66     -20.16
 23  23      17.39     -45.23
 24   0     -77.73       0.00
 24   1       0.03      -2.85
 24   2      35.38       2.80
 24   3     -11.44      -0.70
 24   4       7.72       3.29
 24   5      37.82      11.70
 24   6      -7.31       3.80
 24   7       0.45     -12.90
 24   8       4.06      -2.69
 24   9      -3.14       7.51
 24  10       9.27     -15.13
 24  11      -7.96      31.29
 24  12       4.65       3.35
 24  13       9.75      -2.42
 24  14      25.23      -1.75
 24  15       4.40       2.17
 24  16      27.59     -22.69
 24  17       6.20      12.10
 24  18       8.88     -42.59
 24  19       7.89       5.86
 24  20      22.26      -2.99
 24  21      15.41       5.22
 24  22      18.46      28.61
 24  23      -0.34      27.21
 24  24       2.00      64.94
 25   0     438.71       0.00
 25   1     -10.55      -7.66
 25   2      41.59      52.32
 25   3      -6.74       2.37
 25   4       9.83      11.43
 25   5     -28.55     -42.75
 25   6      13.66      22.31
 25   7      10.30     -21.68
 25   8      -5.22      18.42
 25   9       1.27      -4.92
 25  10      19.83       6.03
 25  11       9.96      -7.02
 25  12       7.59      16.04
 25  13      -0.93      -7.09
 25  14     -14.17      11.47
 25  15       3.37      -5.53
 25  16     -18.98      16.27
 25  17      -4.06       2.22
 25  18      -4.34       9.10
 25  19     -17.94      -3.47
 25  20      -2.44       7.39
 25  21     -18.51      15.01
 25  22      -6.64     -27.87
 25  23     -12.84      -6.97
 25  24       4.67     -25.38
 25  25     -39.60      19.42
 26   0    -138.47       0.00
 26   1       0.17       7.13
 26   2      51.70       2.65
 26   3       5.40      -2.02
 26   4       0.50      -2.29
 26   5      39.69      10.55
 26   6     -12.28       4.09
 26   7      10.40      -2.00
 26   8       0.53      -8.13
 26   9      10.11     -15.46
 26  10      -5.40      -1.57
 26  11     -14.35       5.21
 26  12      -8.18       2.38
 26  13     -18.96      -4.29
 26  14      -4.79      13.73
 26  15      -2.10       2.59
 26  16     -14.12      18.07
 26  17      -4.16      -2.45
 26  18      -8.38      19.97
 26  19       4.39      -7.78
 26  20     -17.79       3.84
 26  21       1.75      -4.49
 26  22     -17.51      -6.56
 26  23      -8.56     -19.35
 26  24     -29.21     -15.83
 26  25       5.92     -21.90
 26  26       7.95     -51.51
 27   0     649.80       0.00
 27   1      -2.43       0.63
 27   2      41.58      53.71
 27   3      -0.42       4.21
 27   4       7.71       5.35
 27   5     -25.78     -41.14
 27   6      18.07      31.26
 27   7      12.95     -14.83
 27   8      -8.86       5.28
 27   9      -6.27      15.57
 27  10       1.85      -5.05
 27  11      -4.53      12.11
 27  12      -6.11       3.03
 27  13     -13.75       2.09
 27  14      14.57      -2.86
 27  15     -11.94      -0.26
 27  16      13.54     -11.04
 27  17       7.12      -7.95
 27  18       2.18     -14.05
 27  19      11.33      -9.27
 27  20      12.31       7.77
 27  21       9.32     -11.14
 27  22       0.57       3.36
 27  23      19.62       4.96
 27  24      13.00      -0.67
 27  25       6.89      17.52
 27  26     -10.65       8.25
 27  27      29.83       7.44
 28   0    -167.84       0.00
 28   1      -0.74       0.89
 28   2      53.05       5.52
 28   3      -4.85      -2.05
 28   4       3.26      -0.92
 28   5      45.95      15.66
 28   6     -17.80       5.41
 28   7       8.38      -8.22
 28   8      -2.71      -6.25
 28   9       4.33      -1.70
 28  10      -3.72     -10.97
 28  11      -7.99      17.97
 28  12       1.94      -7.85
 28  13      -4.93      -2.38
 28  14       5.86      -9.07
 28  15      -1.43      -7.84
 28  16       0.10     -11.02
 28  17      -3.74       4.16
 28  18      11.10      -8.87
 28  19      -1.18       0.53
 28  20      12.60     -14.13
 28  21      -6.29      10.06
 28  22       6.52     -11.25
 28  23      -1.59      -1.68
 28  24       5.97       8.53
 28  25      -0.02     -12.42
 28  26       2.35      -4.71
 28  27     -15.75       9.79
 28  28     -35.40      36.02
 29   0     677.29       0.00
 29   1       9.55       8.10
 29   2      37.94      47.95
 29   3      -3.28       4.76
 29   4       3.75       0.52
 29   5     -30.30     -47.06
 29   6      21.03      36.51
 29   7      15.37     -21.79
 29   8      -5.24      12.35
 29   9       2.16       2.32
 29  10      11.34      -0.32
 29  11       6.02      -0.44
 29  12       6.32      15.35
 29  13      -0.36      -1.97
 29  14      -2.17      11.93
 29  15       5.33       6.46
 29  16     -13.04      22.10
 29  17       6.08       8.72
 29  18      -9.44       6.62
 29  19       4.91      10.73
 29  20      -6.76      -0.42
 29  21      -6.31      -1.45
 29  22     -13.01       0.94
 29  23      -7.09      -1.06
 29  24      -4.88      -6.78
 29  25     -13.33      12.39
 29  26       0.69      -8.94
 29  27     -21.62     -20.25
 29  28      18.33     -22.38
 29  29     -12.44     -22.18
