Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1869:180
Coefficients for 360 degrees 
  Beginning: CT1868:000  1993:05:10_02h:54m:46s. 
  Centered:  CT1869:180  1993:05:23_18h:12m:57s. 
  End time:  CT1869:005  1993:06:06_00h:25m:38s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.00       0.00
  1   0     160.91       0.00
  1   1      11.17     -33.16
  2   0     -69.29       0.00
  2   1      56.49      16.33
  2   2      71.72     -88.74
  3   0     218.37       0.00
  3   1       0.31      -5.01
  3   2     -25.90      34.45
  3   3       1.16     -10.59
  4   0     -45.54       0.00
  4   1     -53.70     -30.86
  4   2     -26.29      60.87
  4   3     -27.16     -22.19
  4   4     -74.22    -127.38
  5   0     112.95       0.00
  5   1     -15.81      46.94
  5   2      -7.29     -46.68
  5   3     -51.28     -29.60
  5   4      58.68    -152.95
  5   5      21.96     -35.14
  6   0      22.35       0.00
  6   1     -50.01    -103.44
  6   2      -1.29       0.11
  6   3       9.03      46.34
  6   4      56.98      41.96
  6   5      15.63    -123.34
  6   6      14.21     -58.20
  7   0      50.23       0.00
  7   1      71.25       1.54
  7   2      12.07      19.94
  7   3      92.12      62.40
  7   4     -44.49     103.49
  7   5       7.84      23.77
  7   6      11.22     -57.10
  7   7      14.36      -9.48
  8   0     -33.96       0.00
  8   1     -87.84      18.93
  8   2      11.66      -7.06
  8   3     -33.74     -41.45
  8   4     -16.03       1.79
  8   5       7.75      24.53
  8   6     -15.74     -57.98
  8   7     -54.13     -43.96
  8   8     -34.25    -116.67
  9   0    -146.67       0.00
  9   1      66.73     -14.42
  9   2     -44.72     -39.53
  9   3     -21.49     -92.86
  9   4      37.06     -59.29
  9   5     -11.79     -19.75
  9   6     -28.19      58.66
  9   7      29.22      36.00
  9   8       0.38      16.19
  9   9    -231.19     -22.61
 10   0      50.89       0.00
 10   1     -52.91     -53.59
 10   2     -31.21      27.92
 10   3      24.42      11.25
 10   4      13.55      -5.28
 10   5     -50.22      18.41
 10   6       7.68      72.30
 10   7      34.46      65.49
 10   8     -51.88      37.80
 10   9       5.71    -167.62
 10  10     -91.93      36.67
 11   0     -99.87       0.00
 11   1     -26.22      23.27
 11   2       4.69      14.10
 11   3      -1.63      27.74
 11   4      -5.78     -12.51
 11   5     -30.70       1.98
 11   6     -26.30     -70.18
 11   7     -42.08     -63.58
 11   8       2.44      11.52
 11   9       0.08       3.82
 11  10     139.71    -106.63
 11  11     313.76    -252.40
 12   0      48.44       0.00
 12   1       4.02     -12.73
 12   2      -0.80     -37.88
 12   3     -13.64     -11.81
 12   4      24.78      21.56
 12   5      60.84     -36.43
 12   6      24.58     -41.27
