Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1649:180
Coefficients for 360 degrees 
  Beginning: CT1648:000  1976:12:04_13h:32m:24s. 
  Centered:  CT1649:180  1976:12:18_04h:50m:35s. 
  End time:  CT1649:005  1976:12:31_11h:03m:16s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.96       0.00
  1   0     179.53       0.00
  1   1      -4.70     -12.68
  2   0     -26.21       0.00
  2   1      -6.18     -13.98
  2   2      13.19     -35.93
  3   0     211.04       0.00
  3   1     -23.02     -17.88
  3   2      27.42      -5.18
  3   3     -13.70     -25.75
  4   0     -26.18       0.00
  4   1      31.38       0.28
  4   2       6.56       9.38
  4   3     -13.80       2.23
  4   4      12.65      -3.76
  5   0     149.22       0.00
  5   1     -34.30      -4.49
  5   2       7.26      -3.87
  5   3      -6.09     -14.20
  5   4     -20.88      55.38
  5   5      25.38     -18.23
  6   0     -12.11       0.00
  6   1      30.81     -18.03
  6   2     -15.97      18.65
  6   3     -33.79     -42.71
  6   4      -8.52      44.33
  6   5     -41.77     -11.85
  6   6      49.75      19.29
  7   0       3.10       0.00
  7   1     -53.82     -23.74
  7   2       4.22       3.46
  7   3      12.19      16.75
  7   4      18.88      24.80
  7   5       1.23     -58.36
  7   6     -23.88      53.10
  7   7      32.91     -13.96
  8   0     -13.08       0.00
  8   1      17.59     -12.37
  8   2      -3.45     -27.23
  8   3      -1.15      29.67
  8   4       6.47       4.97
  8   5      20.43      -9.10
  8   6      38.62      20.24
  8   7     -34.99      25.67
  8   8      28.32       4.98
  9   0     -92.56       0.00
  9   1     -29.77      16.30
  9   2      42.16     -21.74
  9   3      20.05      29.59
  9   4       4.24     -80.34
  9   5     -35.02      48.82
  9   6      25.27     -35.18
  9   7      -2.92       3.92
  9   8      -5.29     -35.18
  9   9      21.57      13.81
 10   0      45.72       0.00
 10   1      22.49     -16.78
 10   2      30.99      16.56
 10   3     -34.36       4.74
 10   4      18.93     -17.88
 10   5      -5.89      21.00
 10   6     -11.79     -21.54
 10   7     -44.52       2.78
 10   8      74.43      -2.56
 10   9     -72.96     -71.40
 10  10      31.34      43.86
 11   0    -166.63       0.00
 11   1     -20.10     -23.15
 11   2      14.25      -5.44
 11   3      -5.36      -7.55
 11   4     -44.94      11.32
 11   5      30.51       1.53
 11   6     -15.58       4.19
 11   7     -23.09      -1.36
 11   8      31.75      34.61
 11   9      11.12     -33.42
 11  10     -86.89      20.65
 11  11      33.30       7.71
 12   0      15.14       0.00
 12   1      10.30       9.92
 12   2     -22.36      -3.37
 12   3     -21.75      -6.36
 12   4       7.42      19.56
 12   5     -23.52       8.94
 12   6     -21.21     -11.13
 12   7      35.84      -4.93
 12   8     -67.29     -14.38
 12   9       5.77     -24.67
 12  10       1.68       9.99
 12  11     -23.43     -27.19
 12  12      13.45      25.13
 13   0    -244.26       0.00
 13   1      -7.30      -5.84
 13   2      12.34      -6.23
 13   3       3.84      37.56
 13   4      17.36      10.38
 13   5      -4.31       2.88
 13   6     -15.30      18.97
