Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2012:180
Coefficients for 360 degrees 
  Beginning: CT2011:000  2004:01:13_11h:36m:18s. 
  Centered:  CT2012:180  2004:01:27_02h:54m:30s. 
  End time:  CT2012:005  2004:02:09_09h:07m:11s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      10.64       0.00
  1   0     -68.82       0.00
  1   1     -41.28      65.45
  2   0      59.93       0.00
  2   1      10.03       9.48
  2   2     -14.62     -11.92
  3   0    -153.40       0.00
  3   1      52.59       0.92
  3   2     -15.43     -17.52
  3   3     -62.20       1.62
  4   0      39.81       0.00
  4   1       8.33      52.72
  4   2      -2.28      39.48
  4   3     -65.30      -8.97
  4   4      -2.71      91.97
  5   0     -68.70       0.00
  5   1     -32.20      -0.94
  5   2      -4.15      25.98
  5   3     -13.03      24.11
  5   4     -58.70      15.44
  5   5      97.84    -171.43
  6   0       4.99       0.00
  6   1      51.26     -12.77
  6   2     -38.44       6.53
  6   3      95.87      -4.63
  6   4      65.98      44.99
  6   5     -39.06      84.37
  6   6    -127.27     -73.14
  7   0      10.15       0.00
  7   1      23.26      33.68
  7   2     -69.19     -25.30
  7   3      18.23      -5.60
  7   4      19.12     -41.41
  7   5      -8.09     -24.37
  7   6      46.00      59.40
  7   7      13.30     216.41
  8   0      -2.25       0.00
  8   1     -11.33      34.41
  8   2     -19.82      -0.07
  8   3    -142.68     -16.35
  8   4     -22.20     -56.28
  8   5      52.26      27.13
  8   6      13.60      30.28
  8   7      60.32     -54.86
  8   8     196.76     106.81
  9   0      48.40       0.00
  9   1      40.07      -7.65
  9   2       5.83      56.91
  9   3     -35.13      16.50
  9   4      46.91      38.32
  9   5     -78.08      36.33
  9   6      15.85     -74.64
  9   7      27.15     -99.48
  9   8      52.23    -147.07
  9   9       0.49    -145.38
 10   0     -30.46       0.00
 10   1       5.79       8.39
 10   2     -26.82      41.28
 10   3      51.37     -38.31
 10   4     -56.97      70.63
 10   5      17.83     -89.85
 10   6      12.09      54.20
 10   7     -57.33      36.34
 10   8    -100.13      58.00
 10   9    -135.07     -52.60
 10  10    -244.60     -16.15
 11   0      68.46       0.00
 11   1     -18.51      10.04
 11   2     -92.39     -37.81
 11   3       1.16       8.93
 11   4      14.94       1.43
 11   5      50.28      -8.07
 11   6     -79.50      27.94
 11   7     -19.48       2.14
 11   8     -39.20      68.88
 11   9      39.46      37.52
 11  10     -93.36     202.17
 11  11     -24.71     150.38
 12   0     -42.19       0.00
 12   1      21.16      11.66
 12   2       2.40      -5.26
 12   3     -49.93      15.85
 12   4      42.88      -1.09
 12   5     -37.83      77.43
 12   6      -0.73     -48.19
 12   7      26.84       1.20
 12   8      21.61     -62.53
 12   9      36.25      94.40
 12  10       5.34     -39.81
 12  11     152.52      39.36
 12  12     116.93      48.37
 13   0     151.35       0.00
 13   1      11.89       8.80
