Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1882:180
Coefficients for 360 degrees 
  Beginning: CT1881:000  1994:04:29_16h:47m:38s. 
  Centered:  CT1882:180  1994:05:13_08h:05m:49s. 
  End time:  CT1882:005  1994:05:26_14h:18m:30s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -6.14       0.00
  1   0     171.42       0.00
  1   1     -30.58      37.32
  2   0     -73.87       0.00
  2   1      29.58     -18.54
  2   2      -4.71     -14.83
  3   0     263.83       0.00
  3   1      17.96      -5.11
  3   2       3.78     -34.37
  3   3     -28.26     -53.65
  4   0     -45.49       0.00
  4   1     -41.54     -10.69
  4   2      -6.83      -6.72
  4   3     -19.96      19.29
  4   4      50.30      41.93
  5   0     144.15       0.00
  5   1     -15.57     -22.94
  5   2       3.53      39.20
  5   3     -34.30      62.47
  5   4      49.93      13.92
  5   5     -32.48     -16.82
  6   0     -45.10       0.00
  6   1      45.25      49.48
  6   2       6.69      39.02
  6   3      40.85     -13.22
  6   4     -30.14     -66.13
  6   5     -52.02      38.25
  6   6     -15.51     -23.51
  7   0      17.28       0.00
  7   1     -35.19      -8.50
  7   2      18.68      51.87
  7   3      26.08     -11.92
  7   4     -42.88     -22.89
  7   5       7.97      25.32
  7   6     -45.28      10.64
  7   7      17.30      34.11
  8   0      30.38       0.00
  8   1      10.17     -21.68
  8   2      24.27     -72.86
  8   3     -15.28     -27.23
  8   4     -24.95      40.27
  8   5      45.40     -19.51
  8   6      11.02      29.63
  8   7     -33.25     -29.65
  8   8     -67.03       5.92
  9   0     -93.26       0.00
  9   1     -11.72      -7.76
  9   2      74.11      23.46
  9   3       6.62      -8.62
  9   4      44.02       8.92
  9   5      18.56     -21.71
  9   6      63.19      23.75
  9   7     -15.94      37.32
  9   8      22.62     -10.80
  9   9      -0.31     -54.41
 10   0      25.08       0.00
 10   1      -0.75       7.51
 10   2     -19.05      30.32
 10   3     -16.44      40.76
 10   4      56.47       5.86
 10   5     -22.71      15.16
 10   6     -10.98     -12.01
 10   7      -1.12      49.70
 10   8      21.57      -8.37
 10   9     -11.52      13.29
 10  10     159.21     -16.86
 11   0    -201.68       0.00
 11   1     -15.04      15.24
 11   2      31.66      35.90
 11   3     -40.51      14.14
 11   4     -46.81     -76.94
 11   5     -19.66       5.38
 11   6     -49.23     -16.68
 11   7      31.00     -31.22
 11   8     -23.71     -10.70
 11   9      -1.07      13.35
 11  10      59.73     -23.10
 11  11     -20.09     114.05
 12   0      60.11       0.00
 12   1      19.33       8.28
 12   2      -3.66     -16.67
 12   3      10.19     -58.26
 12   4       7.50     -16.62
 12   5      35.10     -14.52
 12   6       1.85       2.30
 12   7      24.02     -36.62
 12   8       0.55       7.54
 12   9      11.92     -24.34
 12  10     -15.87     -11.07
 12  11     -14.22      43.40
 12  12     -85.34      -8.34
 13   0    -249.77       0.00
 13   1       3.30     -36.71
 13   2      54.89      39.64
 13   3      17.60       1.46
 13   4      24.17      35.85
 13   5      16.70      17.15
 13   6      21.76      46.54
 13   7     -14.34      10.23
 13   8      -5.05      23.14
 13   9      12.74      10.70
 13  10     -49.04      13.34
 13  11      -5.84      -7.68
 13  12     -44.09      25.45
 13  13     -15.12     -88.10
 14   0     105.57       0.00
 14   1     -15.37       3.37
 14   2      17.23     -11.66
 14   3     -15.97      17.42
 14   4      10.55      32.35
 14   5     -27.23      -4.38
 14   6     -21.13      15.33
 14   7     -40.62      21.47
 14   8      -7.76      13.37
 14   9      -9.86       5.75
 14  10     -22.47       5.45
 14  11      18.42     -43.20
 14  12      25.95      27.84
 14  13      40.48     -42.06
 14  14      12.87      37.64
 15   0    -348.66       0.00
 15   1      -3.23      29.13
 15   2      22.89      43.33
 15   3     -19.48      10.96
 15   4      -5.72     -70.23
 15   5     -22.33     -22.61
 15   6     -29.82     -31.70
 15   7     -12.45       3.10
 15   8      -1.28      -0.94
