Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2034:180
Coefficients for 360 degrees 
  Beginning: CT2033:000  2005:09:04_12h:56m:33s. 
  Centered:  CT2034:180  2005:09:18_04h:14m:44s. 
  End time:  CT2034:005  2005:10:01_10h:27m:25s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -7.34       0.00
  1   0     -85.29       0.00
  1   1      -6.17      -4.21
  2   0     -21.52       0.00
  2   1     -31.84     -19.21
  2   2      11.30      54.63
  3   0    -114.77       0.00
  3   1      19.64     -33.35
  3   2      14.13     -20.29
  3   3      26.29     -71.29
  4   0      -5.96       0.00
  4   1       9.75      53.07
  4   2       1.78     -36.89
  4   3      -7.97      36.06
  4   4     -68.19      24.54
  5   0     -29.92       0.00
  5   1     -16.93      13.46
  5   2     -25.99       2.70
  5   3     -27.46      20.04
  5   4      10.23     -34.19
  5   5       6.68      41.92
  6   0     -17.46       0.00
  6   1      15.02     -13.99
  6   2      -8.51      -1.10
  6   3      17.52     -68.00
  6   4      75.53      49.76
  6   5     -37.58       3.50
  6   6      34.00     -20.48
  7   0     -27.50       0.00
  7   1      43.54     -14.33
  7   2      22.22      40.69
  7   3      36.68       1.90
  7   4      -3.21      27.22
  7   5     -45.91     -12.26
  7   6      54.80      -6.70
  7   7     -22.58     125.62
  8   0      33.41       0.00
  8   1       0.42      -7.42
  8   2      14.08     -36.80
  8   3     -43.49      61.26
  8   4     -79.36     -53.50
  8   5      41.19      -9.16
  8   6      -4.88      45.56
  8   7     -64.01      30.51
  8   8     -31.17     -22.07
  9   0      69.91       0.00
  9   1     -18.61     -56.29
  9   2      32.53      -7.00
  9   3     -13.13     -14.65
  9   4      -8.70     -44.02
  9   5      33.18      25.18
  9   6     -54.29      -7.57
  9   7       6.89     -17.25
  9   8     -74.16     -30.16
  9   9     -64.62     -44.57
 10   0     -27.58       0.00
 10   1       4.36      13.29
 10   2     -17.11      18.53
 10   3      24.60     -44.07
 10   4      38.96      51.81
 10   5     -14.44     -33.68
 10   6      15.26     -37.09
 10   7      61.85     -34.56
 10   8      21.95     -44.40
 10   9     134.90     -33.93
