Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1879:180
Coefficients for 360 degrees 
  Beginning: CT1878:000  1994:02:06_20h:58m:31s. 
  Centered:  CT1879:180  1994:02:20_12h:16m:42s. 
  End time:  CT1879:005  1994:03:05_18h:29m:23s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -16.30       0.00
  1   0     175.36       0.00
  1   1     -38.17      24.89
  2   0    -113.72       0.00
  2   1      58.70     -23.18
  2   2      19.10     -34.91
  3   0     252.81       0.00
  3   1      25.83       1.58
  3   2      44.83     -18.69
  3   3     -75.18     -41.38
  4   0     -83.68       0.00
  4   1      -8.26       5.30
  4   2     -19.96      -6.89
  4   3     -56.51      29.90
  4   4     118.91     -34.97
  5   0     118.51       0.00
  5   1      31.99       4.61
  5   2     -45.69       3.76
  5   3      39.94     -15.54
  5   4     -46.41    -111.96
  5   5     -87.85     -27.28
  6   0     -20.69       0.00
  6   1      50.53     -20.73
  6   2      -4.03      43.96
  6   3      72.53     -20.83
  6   4      -5.22       3.63
  6   5      62.62     -42.81
  6   6      13.75     -17.42
  7   0      39.28       0.00
  7   1      49.52      -3.29
  7   2      -0.87      17.35
  7   3     -23.41      31.44
  7   4     -12.59     108.77
  7   5      10.04      54.88
  7   6      23.25      91.66
  7   7     -70.44      40.74
  8   0      -4.59       0.00
  8   1      29.40      -1.86
  8   2      11.34     -42.33
  8   3     -53.45      46.11
  8   4     -29.42      13.44
  8   5     -61.57     -26.32
  8   6     -13.13     -44.58
  8   7    -188.11      51.72
  8   8      83.46      10.82
  9   0    -122.17       0.00
  9   1      -3.15      -7.44
  9   2       6.44       9.43
  9   3      -9.55       0.13
  9   4      65.81     -47.97
  9   5      48.96     -72.06
  9   6      15.99    -105.82
  9   7       8.61      17.87
  9   8      25.95     -73.64
  9   9      27.38      55.22
 10   0      78.41       0.00
 10   1      16.28     -28.96
 10   2     -15.52      20.93
 10   3       8.41     -25.36
 10   4      23.18      27.43
 10   5       1.73      68.13
 10   6     -17.77      68.38
 10   7     144.82     -24.75
 10   8     -23.09     -39.17
 10   9     -31.61     -38.81
 10  10    -159.68      24.57
 11   0    -164.34       0.00
 11   1      16.77      38.43
 11   2      -0.63      22.01
 11   3       8.28      -7.36
 11   4     -50.26     -15.21
 11   5     -39.65      45.65
 11   6     -31.31      73.54
 11   7      16.08     -89.56
 11   8     -22.60      22.16
 11   9     -83.98      23.76
 11  10      20.06      23.76
 11  11     -19.30     113.53
 12   0      79.17       0.00
 12   1      10.97       7.02
 12   2       2.46       0.76
 12   3     -18.82      19.90
 12   4      13.90      51.43
 12   5      45.15     -30.24
 12   6      42.95     -70.48
 12   7     -55.50       1.95
 12   8     -27.12      40.14
 12   9     -28.61      22.61
 12  10      69.95      48.03
 12  11     -82.41      20.39
 12  12     -62.62     -14.14
 13   0    -241.16       0.00
 13   1      24.41     -33.85
 13   2     -25.41      12.23
 13   3     -17.46      22.76
 13   4      56.29      37.73
 13   5      19.74     -26.33
 13   6      18.98     -38.24
 13   7     -29.13      83.99
 13   8      16.57      32.38
 13   9      58.10     -51.61
 13  10      38.09     -16.85
 13  11     -95.41     -13.12
 13  12      71.95     -94.31
 13  13     -34.47      99.86
 14   0     133.50       0.00
 14   1      14.40      -5.57
 14   2      -9.41      -3.78
 14   3     -11.60       1.87
 14   4       4.24      19.45
 14   5      -4.46     -25.21
 14   6     -36.71       9.72
