Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2137:180
Coefficients for 360 degrees 
  Beginning: CT2136:000  2013:05:14_21h:23m:06s. 
  Centered:  CT2137:180  2013:05:28_12h:41m:18s. 
  End time:  CT2137:005  2013:06:10_18h:53m:58s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.10       0.00
  1   0      14.20       0.00
  1   1      -0.03      50.77
  2   0       1.24       0.00
  2   1      16.16      32.11
  2   2      22.16     -57.46
  3   0      44.69       0.00
  3   1      -4.11       8.78
  3   2     -24.82     -73.54
  3   3     -49.38      72.25
  4   0      53.47       0.00
  4   1     -35.67     -22.40
  4   2     -20.18      58.33
  4   3     -38.19     -52.97
  4   4     -27.69    -165.82
  5   0     -58.87       0.00
  5   1      39.05     -42.36
  5   2       6.17      57.36
  5   3      -2.20     -33.88
  5   4     -81.85     114.47
  5   5     -15.04     142.38
  6   0      23.73       0.00
  6   1     -47.59      68.91
  6   2      -5.79     -36.31
  6   3      71.58      21.84
  6   4      32.50      58.12
  6   5     -74.55      54.90
  6   6      29.25     -29.68
  7   0      63.83       0.00
  7   1       1.20     -44.52
  7   2      -1.92       1.23
  7   3      -2.45      -3.82
  7   4      24.23     -39.32
  7   5      -0.15     -10.77
  7   6      54.41      56.59
  7   7      36.99      30.64
  8   0     -38.37       0.00
  8   1     -24.22      68.19
  8   2      20.44     -59.47
  8   3     -68.48      42.85
  8   4      51.78      48.56
  8   5      70.26     -82.40
  8   6      11.88     -18.50
  8   7     -48.33      10.63
  8   8     210.24     -64.24
  9   0     -39.02       0.00
  9   1       2.63     -24.15
  9   2     -22.46       1.64
  9   3      13.39      60.84
  9   4      23.72     -52.81
  9   5      -9.99     -14.53
  9   6     -77.06      -1.71
  9   7     -32.30     -67.07
  9   8     233.71      43.75
  9   9      75.31    -108.04
 10   0      14.95       0.00
 10   1      14.05      47.14
 10   2     -42.07      29.54
 10   3      16.74     -55.57
 10   4     -97.75     -76.33
 10   5     -65.40      40.58
 10   6     -26.07     -17.49
 10   7       2.24     -10.71
 10   8      14.20      28.82
 10   9     173.57     -84.14
 10  10     123.76     -72.59
 11   0      -7.23       0.00
 11   1     -12.88     -25.91
 11   2     -57.47     -31.29
 11   3      38.12     -69.04
 11   4      12.88     104.31
 11   5      10.26      20.64
 11   6      70.54      13.82
 11   7      49.31     -13.70
 11   8    -150.05     -12.80
 11   9      -1.82      48.42
 11  10      77.76    -150.79
 11  11     -83.63    -278.02
 12   0     -36.38       0.00
 12   1     -50.55     -20.92
 12   2      25.87     -15.94
 12   3      20.67      26.01
 12   4      27.94      16.18
 12   5      68.90      22.16
 12   6      25.98      42.09
 12   7     -48.21      35.13
 12   8     -80.79     -47.60
 12   9     -70.29     114.76
 12  10     -40.01      65.02
 12  11     -70.39     -38.38
 12  12     -47.68       0.82
 13   0     -15.74       0.00
 13   1      50.33       6.24
 13   2      19.48      22.52
 13   3     -62.35      10.87
 13   4       9.84     -61.38
 13   5       3.68     -44.03
 13   6     -68.95     -46.61
 13   7     -22.06      35.96
 13   8      85.75     -33.13
 13   9     -28.50     -55.16
 13  10     -91.57      83.08
 13  11      18.41    -135.48
 13  12     -42.56    -102.26
 13  13    -112.04    -142.40
 14   0     -28.16       0.00
 14   1       1.83      17.99
 14   2     -26.63     -50.85
 14   3       6.57     -21.15
 14   4      15.32      32.68
 14   5     -45.88     -17.79
 14   6      -6.30     -43.78
 14   7      57.95     -58.91
 14   8      39.81      16.91
 14   9      29.62     -48.67
 14  10      23.53     -42.92
 14  11      59.45     104.91
 14  12       4.69     134.13
 14  13      20.99     -99.13
 14  14     -84.11      -5.48
 15   0     -13.47       0.00
 15   1     -41.75      -2.20
 15   2     -24.07      10.67
 15   3      81.31       2.37
 15   4       9.14      17.44
 15   5      -6.95      42.01
 15   6      31.83      27.35
 15   7      -9.97     -22.26
 15   8     -47.90      34.06
 15   9      22.99     -35.64
 15  10     104.49      -3.36
 15  11      -4.72      66.34
 15  12      41.30      -1.67
 15  13     -11.95      49.44
 15  14    -124.63      80.58
 15  15     -38.79      34.65
 16   0     -32.24       0.00
 16   1      38.07      -7.54
 16   2      14.48       9.70
 16   3     -28.47       5.57
 16   4     -52.76     -29.79
 16   5      11.35      -7.85
 16   6      -3.71      43.11
 16   7      -2.53      20.42
 16   8       8.77      12.22
 16   9     -15.88      28.30
 16  10      -4.61      18.78
 16  11      -7.35    -101.47
 16  12      11.95     -24.77
 16  13       9.90     127.15
 16  14      -5.81      25.86
 16  15     -72.87     -92.05
 16  16    -160.82      28.59
 17   0     -31.16       0.00
 17   1       7.22      26.11
 17   2     -27.91     -14.12
 17   3     -29.43       0.16
 17   4      24.46      30.73
 17   5      33.67     -29.41
 17   6      -6.76     -17.84
 17   7      -0.13      28.83
