Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2132:180
Coefficients for 360 degrees 
  Beginning: CT2131:000  2012:12:29_12h:21m:14s. 
  Centered:  CT2132:180  2013:01:12_03h:39m:25s. 
  End time:  CT2132:005  2013:01:25_09h:52m:06s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.59       0.00
  1   0      12.25       0.00
  1   1     -28.80       2.43
  2   0      38.82       0.00
  2   1      27.27      75.61
  2   2      42.31     -51.28
  3   0       5.95       0.00
  3   1     -31.12     -52.00
  3   2     -16.85     -84.18
  3   3      25.44      -0.74
  4   0      99.15       0.00
  4   1      -3.16     -42.29
  4   2      35.60      15.17
  4   3      -9.64      64.82
  4   4     -94.73      39.29
  5   0     -81.41       0.00
  5   1      24.34      40.92
  5   2       1.81     112.47
  5   3     -55.40      17.84
  5   4     -65.07     -15.50
  5   5      -4.91     -93.03
  6   0      85.15       0.00
  6   1      24.88       9.49
  6   2     -70.66      -8.69
  6   3      12.34     -49.07
  6   4      71.84     -64.18
  6   5      -4.48      71.99
  6   6     -26.99      29.03
  7   0      45.11       0.00
  7   1     -86.78      36.84
  7   2     -11.74       2.21
  7   3      28.52     -30.41
  7   4      44.91      62.50
  7   5      40.57     115.90
  7   6      23.14     -62.30
  7   7     -78.84     164.08
  8   0     -65.02       0.00
  8   1     -16.37     -17.38
  8   2      43.12     -65.41
  8   3     -21.93      35.45
  8   4     -37.10     -24.93
  8   5     -52.51       9.75
  8   6     -47.53     -70.66
  8   7     -36.39      11.30
  8   8      70.58     -94.84
  9   0     -26.25       0.00
  9   1      29.69     -32.05
  9   2     100.73     -56.15
  9   3       0.24       7.42
  9   4      21.69      13.82
  9   5      22.11     -36.33
  9   6      23.75      -3.64
  9   7     176.36     109.64
  9   8     219.40     -65.25
  9   9     -94.67     276.32
 10   0     -32.80       0.00
 10   1      16.16      32.87
 10   2     -78.83      71.73
 10   3      18.02      14.22
 10   4      -9.33      10.24
 10   5      48.02     -92.55
 10   6      62.40      69.63
 10   7      -7.57       5.71
 10   8    -110.08    -105.68
 10   9    -153.15     182.87
 10  10     -97.26     -77.72
 11   0      28.20       0.00
 11   1     -23.06      19.75
 11   2     -52.94      -3.78
 11   3     -66.04     -14.78
 11   4     -25.98    -126.33
 11   5     -43.30     -12.76
 11   6     -27.43     106.82
 11   7     -40.65    -117.09
 11   8     -17.71     -50.89
 11   9      84.98      32.92
 11  10     -18.98    -221.28
 11  11     190.14     221.35
 12   0     -77.57       0.00
 12   1       1.18     -34.92
 12   2      18.12     -15.69
 12   3     -47.88     -39.09
 12   4      39.75      39.54
 12   5       7.82     118.84
 12   6     -59.29     -90.01
 12   7     -21.31      16.09
 12   8      36.89      24.99
 12   9      54.00    -135.42
 12  10     -64.84      14.90
 12  11      42.56     141.24
 12  12     -34.70    -161.20
 13   0      26.49       0.00
 13   1     -13.64      17.59
 13   2      81.69      -6.20
 13   3      45.93      32.25
 13   4      -5.40     114.70
 13   5      23.92      -1.65
 13   6     -23.65    -119.88
 13   7     -11.89      40.77
 13   8      23.93      68.23
 13   9      38.40    -115.56
 13  10      12.33      74.19
 13  11     -14.68     -20.87
 13  12     -79.47    -101.48
 13  13     225.26      70.07
 14   0     -96.83       0.00
 14   1       5.26      13.34
 14   2     -36.62      -1.80
 14   3      14.57      11.14
 14   4     -58.59     -57.44
 14   5      -5.25     -73.81
 14   6      17.82      79.97
 14   7      84.31       6.43
 14   8     -11.72      38.60
 14   9     -92.73      40.25
 14  10     -35.96     -71.35
 14  11    -202.77    -120.66
 14  12     -94.40     -60.51
 14  13     209.37      13.39
 14  14    -181.87      72.32
 15   0       1.14       0.00
 15   1       4.53     -14.74
 15   2     -17.29       5.46
 15   3     -44.72     -13.67
 15   4      40.47     -70.68
 15   5      -4.97      25.58
 15   6      70.67      88.65
 15   7      16.77     -19.33
 15   8     -71.97     -13.11
 15   9      -9.38      71.47
 15  10      25.51     -24.42
 15  11       3.05       3.27
 15  12     130.38     104.04
 15  13     125.56     149.82
 15  14    -120.25     135.82
 15  15     118.79     -94.51
 16   0    -118.38       0.00
 16   1     -15.60       3.73
 16   2     -21.06     -13.75
 16   3       3.02      -6.78
 16   4      25.67       4.39
 16   5      15.60      31.58
 16   6      16.67     -28.52
 16   7     -80.35      -0.67
 16   8       3.00     -15.06
 16   9      43.61      35.80
 16  10       4.12      23.93
 16  11      69.54      98.80
 16  12     -85.92      67.04
 16  13    -143.81      30.73
 16  14      -1.88    -105.02
 16  15     137.09      84.83
 16  16      35.33      53.59
 17   0      25.11       0.00
 17   1      18.47     -12.24
 17   2      45.63     -18.13
 17   3     -24.10     -12.05
 17   4     -44.23       4.58
 17   5      10.12       0.08
 17   6     -58.99     -38.75
 17   7     -18.35      -2.50
 17   8      41.39     -13.36
 17   9     -16.02     -15.32
 17  10     -12.44      59.36
 17  11       6.83      11.04
 17  12     -43.53      -5.77
 17  13     -13.17       5.37
 17  14      92.81      -9.22
 17  15      96.37     142.32
 17  16     -15.11     -91.39
 17  17     -15.80     -39.25
 18   0     -88.13       0.00
 18   1      12.20       6.83
 18   2      12.89       3.21
 18   3     -48.44       7.36
 18   4      -5.06      41.16
 18   5      -5.00     -39.79
 18   6     -24.92     -28.69
 18   7      86.95       8.01
 18   8      21.91      -2.47
 18   9      -6.02     -20.07
 18  10      27.85       9.12
 18  11     -11.32     -91.67
 18  12      75.99     -29.97
 18  13      24.48     -33.58
 18  14       8.74      14.95
 18  15      78.98      10.27
 18  16     -27.49     -87.12
 18  17     107.11     -15.22
 18  18     129.46    -135.00
 19   0       3.61       0.00
 19   1      26.38      -5.64
 19   2     -14.68       0.57
 19   3      15.16      26.14
 19   4      30.21     -24.74
 19   5      -3.41     -21.86
 19   6      45.78      26.94
 19   7      34.16       1.68
 19   8     -33.60      -4.74
 19   9      -6.22     -16.21
 19  10      -3.86     -50.71
 19  11      -3.46     -34.50
 19  12      -7.80     -26.09
 19  13     -13.87     -18.63
 19  14     -10.89      90.55
 19  15      58.71       1.95
 19  16     -41.33     -55.37
 19  17      64.43      16.08
 19  18      84.82    -133.99
 19  19     -47.09     109.83
 20   0     -46.61       0.00
 20   1     -25.41     -16.35
 20   2     -27.78      13.13
 20   3      17.50     -23.90
 20   4     -26.77     -46.09
 20   5      20.16      40.56
 20   6       8.06      58.59
 20   7     -68.28      -6.69
 20   8     -20.66      -7.42
 20   9      17.60       4.45
 20  10       0.95     -19.15
 20  11      33.47      81.92
 20  12     -24.03      -9.58
 20  13      18.70      29.24
 20  14      -9.82      10.68
 20  15      -1.39    -162.43
 20  16      13.08     -28.32
 20  17      24.72     -34.12
 20  18     -45.64    -116.25
 20  19     -49.99      68.27
 20  20      13.31     -57.28
 21   0       9.83       0.00
 21   1      29.78     -13.00
 21   2      -0.34      12.07
 21   3     -43.87     -14.33
 21   4     -12.16      -3.07
 21   5      -4.75      35.77
 21   6      -4.91     -12.64
 21   7     -22.19      -8.89
 21   8       9.02      13.79
 21   9       7.19      24.78
 21  10     -24.92      28.70
 21  11     -11.41      31.16
 21  12      23.10       8.24
 21  13       1.89      14.66
 21  14      16.64     -67.44
 21  15      16.11     -30.61
 21  16      44.42      88.25
 21  17      12.21     -21.86
 21  18     -86.46     -16.76
 21  19      56.60      18.31
 21  20     -38.83     -60.82
 21  21       2.07      -1.40
 22   0       6.16       0.00
 22   1      -7.57      11.28
 22   2      39.94     -20.98
 22   3     -17.28      13.25
 22   4       5.51      24.91
 22   5       6.11     -39.07
 22   6       3.95     -49.84
 22   7      37.83     -14.78
 22   8       6.60      18.67
 22   9     -27.78      29.63
 22  10       0.49      -2.98
 22  11     -26.84     -54.54
 22  12      -7.79      11.06
 22  13     -11.51     -37.58
 22  14     -14.49     -31.09
 22  15     -32.13     143.50
 22  16     -13.73      -6.42
 22  17     -54.50     -59.29
 22  18     -49.31      16.53
 22  19      25.73     -44.54
 22  20     -39.57      40.62
 22  21     -18.72       3.72
 22  22     -91.03     -26.68
 23   0     -20.67       0.00
 23   1      45.60     -14.33
 23   2     -26.05       7.85
 23   3       7.22       3.11
 23   4       2.70     -23.89
 23   5      11.41     -18.42
 23   6       3.94      14.39
 23   7      20.36       9.60
 23   8      -9.39      -8.26
 23   9     -17.26       0.29
 23  10      16.45     -16.55
 23  11     -36.13     -29.56
 23  12     -16.43      15.84
 23  13       5.08     -21.28
 23  14     -26.60      40.98
 23  15     -24.00      57.37
 23  16     -21.70     -53.04
 23  17      -8.95      -9.19
 23  18      19.65      22.52
 23  19     -60.52      18.88
 23  20     -62.58      75.75
 23  21      24.43      14.88
 23  22     -56.08      12.73
 23  23      71.05     -28.73
 24   0     118.14       0.00
 24   1     -15.97     -10.74
 24   2       9.02       8.91
 24   3      -5.11      -4.01
 24   4     -11.71     -12.78
 24   5       8.53      11.66
 24   6      -0.87      32.36
 24   7      -6.82       9.95
 24   8      -8.96     -14.47
 24   9      29.76     -31.25
 24  10      11.07      -5.31
 24  11      33.98      44.92
 24  12      25.64      -7.31
 24  13     -14.04      24.07
 24  14       9.43      21.02
 24  15      -4.92     -85.37
 24  16      -6.24     -24.98
 24  17      33.44      25.94
 24  18      -4.19     -17.86
 24  19     -72.06      -5.03
 24  20      15.51     -25.98
 24  21      44.69      -3.24
 24  22     -22.10      -8.00
 24  23      85.92     -41.53
 24  24      -9.82     -14.69
 25   0     -25.32       0.00
 25   1      21.89      -5.49
 25   2     -38.82      15.02
 25   3      -6.91      -0.38
 25   4       3.77     -14.28
 25   5      -4.65      18.61
 25   6      17.65      -0.79
 25   7     -11.73     -12.31
 25   8      -4.77      -2.31
 25   9       5.72      -1.76
 25  10      -8.37      19.14
 25  11      35.49      25.82
 25  12     -16.92     -21.40
 25  13     -10.54      21.14
 25  14      23.78     -18.15
 25  15      -9.79     -34.67
 25  16      23.59      47.65
 25  17      13.81      24.42
 25  18     -31.67      16.78
 25  19     -20.08       4.99
 25  20      16.01      15.97
 25  21     -30.04      32.20
 25  22       2.50      34.31
 25  23      16.48     -58.92
 25  24      20.91     -33.45
 25  25      15.76     -16.02
 26   0     166.66       0.00
 26   1     -10.41      -6.05
 26   2      43.81       2.56
 26   3       7.59       2.96
 26   4      -9.95       0.50
 26   5      18.00     -11.58
 26   6       0.06     -11.10
 26   7      -4.04     -12.59
 26   8      13.43       5.06
 26   9     -11.39      27.70
 26  10       3.12       8.86
 26  11     -24.96     -23.82
 26  12     -19.90      -3.25
 26  13      45.01      -0.64
 26  14       7.54      -9.57
 26  15      19.02      33.03
 26  16      15.19      24.25
 26  17     -20.34      -3.93
 26  18       1.30     -24.57
 26  19      33.44      -8.17
 26  20      -4.92      -0.15
 26  21       5.47      23.82
 26  22      63.46      39.24
 26  23      11.44     -22.13
 26  24     -14.24     -41.20
 26  25      19.77     -51.80
 26  26     -51.47      -5.31
 27   0     -26.01       0.00
 27   1      12.95       6.16
 27   2     -40.95       7.72
 27   3      11.85      -4.33
 27   4       0.69      -9.42
 27   5       5.21       0.30
 27   6       8.98       7.13
 27   7      13.83       5.50
