Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2133:180
Coefficients for 360 degrees 
  Beginning: CT2132:000  2013:01:25_18h:57m:36s. 
  Centered:  CT2133:180  2013:02:08_10h:15m:48s. 
  End time:  CT2133:005  2013:02:21_16h:28m:29s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       8.23       0.00
  1   0      -4.43       0.00
  1   1     -30.31      16.68
  2   0      43.53       0.00
  2   1      41.58      62.49
  2   2      26.54     -46.81
  3   0      28.24       0.00
  3   1     -38.49     -33.95
  3   2     -48.42     -59.20
  3   3      55.73      39.36
  4   0      80.78       0.00
  4   1      11.09     -54.27
  4   2      25.91     -15.13
  4   3       4.54      58.09
  4   4    -137.34      53.92
  5   0     -77.47       0.00
  5   1      54.37      46.19
  5   2      26.34     101.07
  5   3     -31.91      38.11
  5   4     -56.45      24.15
  5   5      58.54     -80.53
  6   0      61.74       0.00
  6   1     -11.07       6.86
  6   2     -59.08      16.74
  6   3      25.06     -62.78
  6   4      60.12     -24.74
  6   5     129.08      43.61
  6   6     -28.00      44.49
  7   0     -12.15       0.00
  7   1     -46.16      69.88
  7   2      50.55     -20.90
  7   3      -0.22     -81.29
  7   4      95.81      20.97
  7   5      33.19      29.11
  7   6      -4.42     -60.77
  7   7     -74.07      17.63
  8   0     -32.41       0.00
  8   1     -16.35      -5.14
  8   2      32.49      -8.22
  8   3     -29.50      -2.20
  8   4     -41.48       3.26
  8   5     -52.88      41.92
  8   6      45.97     -85.29
  8   7       2.48     -28.14
  8   8      84.26      92.09
  9   0      17.79       0.00
  9   1      48.20     -20.68
  9   2      39.12     -18.03
  9   3      44.82      18.43
  9   4     -31.05      -3.68
  9   5      14.97     -34.79
  9   6      33.33     -29.11
  9   7      80.59       6.35
  9   8     114.10      12.84
  9   9    -260.08      61.55
 10   0     -19.57       0.00
 10   1      32.29      -5.92
 10   2     -32.13      77.53
 10   3      37.81      22.10
 10   4     -33.27       7.46
 10   5     -17.28     -65.83
 10   6       9.19      55.79
 10   7      17.99     -19.75
 10   8    -125.08     -43.18
 10   9    -155.11      44.94
 10  10       7.78     -32.18
 11   0      33.01       0.00
 11   1     -45.12      31.09
 11   2     -46.78      23.52
 11   3      17.24     -30.27
 11   4      13.04     -47.52
 11   5     -57.76     -12.48
 11   6       5.74      92.53
 11   7     -13.49    -127.93
 11   8    -126.05    -147.23
 11   9      37.28      55.18
 11  10      65.66     -19.07
 11  11     -36.53     124.51
 12   0    -109.13       0.00
 12   1     -14.39      -4.85
 12   2      94.70      -4.92
 12   3      22.09     -60.07
 12   4      91.35      32.66
 12   5       3.80      65.19
 12   6     -70.96     -45.64
 12   7      -0.02      19.71
 12   8      22.03     -31.12
 12   9      41.26      23.82
 12  10     -19.54      84.25
 12  11      39.31      63.37
 12  12     109.83     -62.76
 13   0       8.51       0.00
 13   1      33.70      10.22
 13   2      42.29     -25.47
 13   3      20.97      -9.18
 13   4       1.03      30.98
 13   5      29.21      12.86
 13   6     -26.88     -46.95
 13   7     -50.86     110.83
 13   8      29.23      95.27
 13   9      -1.86     -65.92
 13  10    -123.96      84.72
 13  11      43.01       0.99
 13  12     104.97    -121.53
 13  13      21.80      77.16
 14   0     -67.19       0.00
 14   1      -1.68       1.19
 14   2     -53.04      45.84
 14   3     -35.99       0.29
