Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2068:180
Coefficients for 360 degrees 
  Beginning: CT2067:000  2008:03:19_21h:33m:16s. 
  Centered:  CT2068:180  2008:04:02_12h:51m:28s. 
  End time:  CT2068:005  2008:04:15_19h:04m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.60       0.00
  1   0     -89.04       0.00
  1   1      -8.12      13.06
  2   0      20.01       0.00
  2   1       2.97     -20.71
  2   2      28.48       2.01
  3   0    -139.31       0.00
  3   1      17.91      11.48
  3   2     -12.70      -1.34
  3   3       0.78     -29.10
  4   0      -1.52       0.00
  4   1     -18.79      10.20
  4   2     -22.23     -13.21
  4   3      -4.86      10.17
  4   4     -22.00      16.24
  5   0     -83.78       0.00
  5   1      -4.09       8.02
  5   2       5.11      -7.63
  5   3      -1.26      22.22
  5   4      14.28      -1.95
  5   5      30.67      20.07
  6   0       7.01       0.00
  6   1       6.22      10.85
  6   2      15.95       5.44
  6   3       9.03      -6.26
  6   4      13.99      -7.08
  6   5     -11.02     -12.02
  6   6      10.99     -29.88
  7   0       1.93       0.00
  7   1       0.32      30.18
  7   2     -12.39     -18.02
  7   3       3.86     -18.06
  7   4     -19.36      -4.18
  7   5     -16.98     -11.60
  7   6     -13.25      14.61
  7   7     -22.30     -10.91
  8   0       8.44       0.00
  8   1     -15.18     -11.97
  8   2      -6.48     -21.00
  8   3      -2.76      23.34
  8   4      -5.75      14.61
  8   5      -0.02      17.00
  8   6       2.95       5.48
  8   7      23.40      -1.11
  8   8      10.88      20.76
  9   0      48.95       0.00
  9   1       4.80      15.15
  9   2      10.52      13.18
  9   3       5.15       4.14
  9   4      24.49      -5.98
  9   5      11.73       0.38
  9   6      14.52      -8.06
  9   7      -9.39      14.63
  9   8     -23.37     -28.83
  9   9      -6.04      -6.91
 10   0     -17.95       0.00
 10   1       3.12      -1.49
 10   2       6.68      -6.63
 10   3       3.00     -28.54
 10   4       0.94       1.34
 10   5       3.76      -8.24
 10   6     -12.78      14.00
 10   7     -20.03     -10.57
 10   8      24.72      -6.96
 10   9       7.87      19.61
 10  10      -3.64      14.37
 11   0      97.86       0.00
 11   1       3.59      11.53
