Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1738:180
Coefficients for 360 degrees 
  Beginning: CT1737:000  1983:07:29_01h:29m:43s. 
  Centered:  CT1738:180  1983:08:11_16h:47m:55s. 
  End time:  CT1738:005  1983:08:24_23h:00m:35s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.99       0.00
  1   0    -203.05       0.00
  1   1      29.89      47.11
  2   0     -31.45       0.00
  2   1     -11.31     -23.75
  2   2    -146.49      36.73
  3   0    -252.40       0.00
  3   1      -3.94     -22.38
  3   2      62.77     -26.09
  3   3     153.74      51.90
  4   0     -77.30       0.00
  4   1      52.45      43.94
  4   2     106.31      24.02
  4   3     -67.00      75.20
  4   4       7.22      -6.79
  5   0    -174.98       0.00
  5   1     -48.66     -62.28
  5   2     -24.37      14.84
  5   3     -63.20     -29.68
  5   4      60.00      97.76
  5   5    -202.83    -336.29
  6   0      59.34       0.00
  6   1      35.46      60.75
  6   2      -3.22     -10.99
  6   3      63.55     -25.37
  6   4      -0.74     -17.52
  6   5     -41.75     200.18
  6   6    -167.42     128.41
  7   0     -34.61       0.00
  7   1     -70.71      -0.55
  7   2     -37.01     -14.81
  7   3      -5.71     -47.74
  7   4     -32.33    -158.33
  7   5      24.15     205.40
  7   6     122.42     -63.97
  7   7      20.54     -53.58
  8   0    -117.61       0.00
  8   1       5.13     -25.86
  8   2     -42.47     -77.99
  8   3     -79.49     -43.35
  8   4     -39.85      54.83
  8   5      79.98    -216.80
  8   6      -9.59     -68.05
  8   7     -42.94     110.22
  8   8     266.30     134.38
  9   0     169.46       0.00
  9   1     -25.37     -30.73
  9   2     -28.35      70.44
  9   3       8.43     133.52
  9   4      16.65     111.07
  9   5      35.55     -64.81
  9   6    -111.70      44.13
  9   7      87.79     -13.99
  9   8    -120.54    -125.40
  9   9    -394.37     -36.09
 10   0     154.23       0.00
 10   1      26.02      45.05
 10   2      94.43      99.37
 10   3      42.56      45.69
 10   4      74.55     -44.50
 10   5     -63.45     150.81
 10   6      58.73      56.82
 10   7     -18.48    -131.95
 10   8    -138.81     -42.89
 10   9      86.69     232.05
 10  10     -45.45    -300.94
 11   0     111.89       0.00
 11   1     -42.61     -17.46
 11   2      13.64     -24.61
 11   3      27.13    -143.36
 11   4     -10.25     -80.49
 11   5       2.04     -28.24
 11   6      65.34     -20.01
 11   7     -75.10      22.35
 11   8     184.62     120.90
 11   9      26.61     -18.95
 11  10     -76.92     147.09
 11  11     -28.46     163.84
 12   0     -52.10       0.00
 12   1       3.32      63.92
 12   2      -1.78    -112.62
 12   3     -40.73      -7.43
 12   4     -23.77      41.89
 12   5      10.79     -74.60
 12   6     -71.17     -74.95
 12   7      57.12      94.49
 12   8      75.31     -12.00
 12   9     -42.11    -111.72
 12  10     -54.74     166.31
 12  11     -62.27    -181.18
 12  12    -216.12     -81.98
 13   0     373.78       0.00
 13   1       3.88     -13.77
 13   2     -26.65      63.66
 13   3      -9.73     100.27
 13   4      20.97       5.83
 13   5       5.44      33.54
 13   6     -21.05      67.38
 13   7      43.70     -12.42
 13   8    -185.08     -54.39
 13   9      34.96     108.88
 13  10      18.88    -202.46
 13  11      60.28     -75.81
 13  12     -84.10      -5.89
 13  13     -99.46     -34.74
 14   0     107.32       0.00
 14   1      14.19     -97.40
 14   2      33.86      37.26
 14   3      19.52     -68.27
 14   4      33.24     -33.12
 14   5      10.45      47.02
 14   6      42.76      36.66
 14   7     -78.37     -53.14
 14   8      -6.81      30.80
 14   9      43.89     -44.82
 14  10      57.98     -48.64
 14  11       7.42      78.92
 14  12     137.93     -44.72
 14  13     103.53     -12.59
 14  14      -4.04    -123.25
 15   0     292.78       0.00
 15   1      -2.94      15.00
 15   2     -23.79     -17.88
 15   3      15.39     -26.39
 15   4     -33.87     -11.81
 15   5       8.92     -25.95
 15   6      18.65    -106.64
 15   7     -19.25       3.13
 15   8     126.40     -19.88
 15   9     -22.59    -117.60
 15  10       6.82     138.66
 15  11      29.13      68.16
 15  12     -59.83      46.80
 15  13     -96.80     -66.54
 15  14    -143.23     149.40
 15  15     119.14     -69.42
 16   0      55.90       0.00
 16   1     -10.94      71.22
 16   2      13.76      -4.10
 16   3     -24.30      50.68
 16   4      12.31       7.31
 16   5     -19.97     -13.15
 16   6     -29.93     -19.39
 16   7      80.32       2.39
 16   8       9.89     -27.14
 16   9     -30.47     137.49
 16  10     -28.81      20.50
 16  11     -15.66       2.62
 16  12     -74.11      -6.70
 16  13      39.96      42.13
 16  14       7.80     -60.37
 16  15    -165.01    -148.20
 16  16    -184.62    -152.09
 17   0     413.81       0.00
 17   1      42.06      10.09
 17   2     -12.46      45.60
 17   3      21.92     -17.85
 17   4      10.99     -25.52
 17   5      32.24     -30.74
 17   6      22.18      95.46
 17   7      22.05      22.45
 17   8    -102.37      44.27
 17   9      -6.25      55.96
 17  10     -16.45     -82.37
 17  11     -33.41     -30.56
 17  12     116.71     -12.39
 17  13      33.38      34.39
 17  14      32.92     -15.43
 17  15     -79.73      51.66
 17  16      92.57     -55.19
 17  17     -26.73    -158.88
 18   0      17.66       0.00
 18   1     -34.30     -63.85
 18   2      -0.14     -47.30
 18   3       1.72     -45.63
 18   4      16.81       5.51
 18   5       7.09      33.98
 18   6      -0.24       0.10
 18   7     -73.54     -11.69
 18   8     -34.26       4.34
 18   9      38.33    -146.61
 18  10      -8.90     -15.50
 18  11      30.28     -11.99
 18  12      32.01       0.65
 18  13     -33.12     -67.69
