Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2022:180
Coefficients for 360 degrees 
  Beginning: CT2021:000  2004:10:12_05h:40m:03s. 
  Centered:  CT2022:180  2004:10:25_20h:58m:14s. 
  End time:  CT2022:005  2004:11:08_03h:10m:55s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.49       0.00
  1   0     -88.38       0.00
  1   1       4.25      18.95
  2   0     -26.98       0.00
  2   1     -32.03      -1.08
  2   2      52.18      72.48
  3   0     -87.61       0.00
  3   1     -43.51      11.31
  3   2     -10.61     -44.60
  3   3     -79.68     101.79
  4   0     -44.20       0.00
  4   1      27.51     -20.02
  4   2     -29.61      -1.08
  4   3      40.16     -13.66
  4   4     -38.89     -50.86
  5   0    -118.00       0.00
  5   1      39.37     -67.47
  5   2     -21.29      42.58
  5   3      18.93       3.42
  5   4      82.61      85.16
  5   5     166.12    -150.94
  6   0     -14.79       0.00
  6   1      18.60     -13.94
  6   2      12.80     -76.51
  6   3     -57.85      54.06
  6   4      10.40      10.41
  6   5     140.16      84.85
  6   6     132.17      26.55
  7   0     -19.11       0.00
  7   1     -38.58      57.84
  7   2      10.77     -57.11
  7   3      54.57     -75.11
  7   4     -39.87    -100.68
  7   5     -33.14      71.53
  7   6     -88.71      47.85
  7   7     -97.14     -54.06
  8   0      -0.13       0.00
  8   1     -26.82     -14.06
  8   2     -19.63     104.88
  8   3      33.55     -12.20
  8   4      30.46      11.84
  8   5     -91.29     -79.67
  8   6     -37.04      35.43
  8   7      30.12    -223.13
  8   8      48.08      25.36
  9   0     107.04       0.00
  9   1     -12.78     -54.25
  9   2     -26.39      24.52
  9   3     -76.02      81.67
  9   4      -5.79      45.53
  9   5     -46.97     -33.74
  9   6      74.77     -48.74
  9   7      41.33      30.28
  9   8     220.83     138.97
  9   9     -67.88     -71.39
 10   0      28.25       0.00
 10   1      43.52      -3.18
 10   2     -14.27     -67.03
 10   3     -57.45      38.87
 10   4     -45.29      -7.32
 10   5      55.07      -3.16
 10   6     -16.42     -93.95
 10   7      -9.19     135.17
 10   8     -75.09      12.09
 10   9     -46.78       8.10
 10  10     158.31     -87.44
 11   0      19.50       0.00
 11   1      29.72      27.58
 11   2      -1.08      -3.27
 11   3      52.18     -55.89
 11   4       6.60       0.22
 11   5      45.92      -8.05
 11   6      -0.90      23.32
 11   7      -9.76     -18.49
 11   8    -113.78     -99.04
 11   9     -86.52     -86.03
 11  10     -55.64      20.29
 11  11     -56.80       2.13
 12   0      30.71       0.00
 12   1     -33.69      -7.53
 12   2      15.35      65.80
 12   3     -34.66      21.96
 12   4      75.27       7.13
 12   5      -5.60      73.56
 12   6      22.86     110.57
