Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2128:180
Coefficients for 360 degrees 
  Beginning: CT2127:000  2012:09:11_09h:55m:44s. 
  Centered:  CT2128:180  2012:09:25_01h:13m:55s. 
  End time:  CT2128:005  2012:10:08_07h:26m:36s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -0.72       0.00
  1   0      -4.46       0.00
  1   1       1.86       2.72
  2   0      33.11       0.00
  2   1      -8.29      17.63
  2   2      11.71     -16.86
  3   0       7.25       0.00
  3   1       4.91      16.57
  3   2      52.13     -21.86
  3   3     -31.12     -87.92
  4   0      25.07       0.00
  4   1      10.20     -52.23
  4   2    -105.85      24.13
  4   3     -55.63     158.69
  4   4      20.61      50.23
  5   0    -102.80       0.00
  5   1     -69.07      16.12
  5   2      19.46       9.83
  5   3       6.25     -62.03
  5   4      17.59    -147.05
  5   5      20.36      -3.70
  6   0     -16.73       0.00
  6   1     118.65      55.68
  6   2     162.01      24.55
  6   3      91.89     -66.16
  6   4      23.06      20.58
  6   5      -4.74      11.79
  6   6      17.86      40.69
  7   0      42.35       0.00
  7   1     -47.25      49.54
  7   2    -186.45       8.40
  7   3     -42.16     103.91
  7   4     -33.94      41.81
  7   5     -36.39     -22.91
  7   6    -147.39     -23.44
  7   7     -72.97     -19.84
  8   0     -32.58       0.00
  8   1     -29.15     -39.79
  8   2     122.48     -60.29
  8   3     -37.83     -97.17
  8   4     -57.35     -72.93
  8   5      -4.82      49.43
  8   6     -54.43     -23.95
  8   7     218.54     -48.33
  8   8     -27.39    -123.38
  9   0     -12.28       0.00
  9   1      21.20     -16.23
  9   2      23.87       8.76
  9   3      73.34       1.25
  9   4      41.32      93.87
  9   5      16.02     -33.36
  9   6     114.99      22.89
  9   7     -16.82     -18.75
  9   8    -102.90      47.22
  9   9      36.42      38.68
 10   0      43.98       0.00
 10   1      84.64       6.82
 10   2     -36.09      10.02
 10   3    -164.29      28.78
 10   4      54.14      56.88
 10   5      -6.67     -25.89
 10   6      47.52     -17.89
 10   7    -116.88      18.35
 10   8     -42.91     -64.76
 10   9     -48.93     108.74
 10  10      69.40      71.31
 11   0      32.04       0.00
 11   1     -70.52      36.22
 11   2    -132.07      23.21
 11   3     139.60      52.67
 11   4       1.21    -112.82
 11   5     -14.85      59.19
 11   6     -73.99     -30.12
 11   7      33.45      27.60
 11   8      77.96      33.56
 11   9       0.67     -60.43
 11  10    -162.04    -242.63
 11  11    -171.22     134.50
 12   0     -57.89       0.00
 12   1      11.06       9.03
 12   2     229.93      10.14
 12   3     -12.40     -80.18
 12   4     -71.09      18.85
 12   5       5.60     -24.61
 12   6      36.51      44.46
 12   7     -22.18      -3.24
 12   8      29.58      22.07
 12   9       9.16     -69.31
 12  10     125.55      98.14
 12  11     132.86      -6.21
 12  12     -15.20     -86.33
 13   0      41.50       0.00
 13   1      23.95      -2.49
 13   2     -81.03      22.81
 13   3     -17.96      81.29
 13   4      11.98       9.03
 13   5      -7.01      -2.19
 13   6       4.53      10.61
 13   7     -14.07     -13.65
 13   8      -8.79     -51.23
 13   9      -3.47      12.22
 13  10      -1.18      99.23
 13  11    -171.36      59.22
 13  12      39.96     -27.49
 13  13      45.76     -23.77
 14   0      10.23       0.00
 14   1     -22.34     -16.07
 14   2       3.56     -18.03
 14   3     -64.94     -70.29
 14   4      19.48       4.17
 14   5      -7.55      -6.95
 14   6     -72.77     -34.19
 14   7      37.49     -24.66
 14   8       8.50      18.64
 14   9       8.73      30.15
 14  10     -44.42     -99.25
 14  11      21.02     -43.20
 14  12       4.69      38.87
 14  13     -79.50     134.95
 14  14      64.38      -2.76
 15   0      26.59       0.00
 15   1     -10.60      -2.46
 15   2     -37.35      -2.06
 15   3     100.72      61.54
 15   4      15.69      31.88
 15   5     -10.86      50.80
 15   6      73.04     -16.68
 15   7       4.04       7.66
 15   8     -32.55       7.19
 15   9      14.83       3.77
 15  10      28.65     -22.15
 15  11     108.17     -63.16
 15  12      -1.07      15.02
 15  13      10.71    -149.87
 15  14     -88.83     -44.16
 15  15    -113.29      91.13
 16   0     -30.09       0.00
 16   1      12.39      16.14
 16   2      80.92     -16.83
 16   3    -114.66     -38.16
 16   4     -20.75      13.58
 16   5       3.56     -48.63
 16   6      21.18      10.34
 16   7     -24.81      25.07
 16   8     -18.34      -3.22
 16   9     -11.20      10.81
 16  10       0.63      45.13
 16  11     -16.68      30.60
