Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1642:180
Coefficients for 360 degrees 
  Beginning: CT1641:000  1976:05:27_15h:17m:47s. 
  Centered:  CT1642:180  1976:06:10_06h:35m:58s. 
  End time:  CT1642:005  1976:06:23_12h:48m:39s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.39       0.00
  1   0     187.98       0.00
  1   1      -0.50     -13.84
  2   0     -27.14       0.00
  2   1      24.59     -13.04
  2   2     -26.77     -10.61
  3   0     226.30       0.00
  3   1      -1.04      -9.69
  3   2     -10.39       6.18
  3   3       1.16     -21.85
  4   0     -23.10       0.00
  4   1       3.84       7.46
  4   2       2.51      18.59
  4   3       3.78      12.49
  4   4      -8.47      37.71
  5   0     165.20       0.00
  5   1      21.96     -18.97
  5   2     -17.85       1.31
  5   3     -12.54       4.09
  5   4       5.84      21.03
  5   5      -5.50     -49.83
  6   0      11.31       0.00
  6   1       9.88      23.19
  6   2      -2.45     -17.43
  6   3       7.42       9.82
  6   4       4.06      -0.01
  6   5     -14.82       5.40
  6   6      33.85      35.03
  7   0      13.05       0.00
  7   1     -18.83     -24.76
  7   2       8.08      30.37
  7   3      -6.16      18.48
  7   4     -34.05     -24.06
  7   5       1.26      17.61
  7   6      -6.95     -12.25
  7   7     -17.52     -18.03
  8   0       6.97       0.00
  8   1      16.65      12.61
  8   2     -22.12      -5.77
  8   3       4.90      22.24
  8   4      -9.03      19.65
  8   5      15.53      11.75
  8   6       0.13     -26.75
  8   7     -14.70     -36.50
  8   8     -17.01     -21.68
  9   0     -96.38       0.00
  9   1      18.62       1.09
  9   2     -21.39       5.92
  9   3      -4.71     -16.13
  9   4     -10.15      13.74
  9   5     -15.17      17.82
  9   6      23.89      11.15
  9   7      22.22      41.69
  9   8      19.33       6.25
  9   9      82.16     -18.40
 10   0      -3.36       0.00
 10   1      12.96      11.93
 10   2       5.91       6.35
 10   3     -10.76      10.86
 10   4      -2.56      -9.28
 10   5       2.72       0.46
 10   6     -42.32       7.94
 10   7      -3.87      25.42
 10   8     -16.12      42.60
 10   9       3.72       7.09
 10  10       3.08      22.27
 11   0    -194.74       0.00
 11   1      -5.89     -16.13
 11   2      -5.03      22.61
 11   3     -16.93      27.55
 11   4       0.47      -0.12
 11   5      28.39      -0.06
 11   6       0.81      -0.86
 11   7       2.36     -38.54
 11   8     -11.34      12.07
 11   9     -32.17      -0.62
 11  10       5.68     -25.09
 11  11      25.56      65.80
 12   0      21.21       0.00
 12   1      -0.63       3.86
 12   2     -10.00       0.25
 12   3      -5.66      13.94
 12   4      -3.74       3.84
 12   5       1.64      -7.35
 12   6      28.43      -4.42
 12   7     -14.76     -12.69
 12   8      35.26     -17.55
 12   9       4.70      -8.76
 12  10     -16.60       1.20
 12  11      43.59      41.06
 12  12     -45.10      -6.55
 13   0    -260.54       0.00
 13   1       5.70      -2.54
 13   2      -6.61      17.89
 13   3      -5.24      -3.65
 13   4       9.64      19.92
 13   5      -3.96      18.93
 13   6       5.43       8.93
 13   7      15.38      29.25
 13   8      21.06     -26.66
 13   9      20.38     -26.62
 13  10      -9.33      17.22
 13  11     -14.61     -51.92
 13  12     -34.76      21.85
 13  13     -41.67      29.11
 14   0      25.96       0.00
 14   1       2.84       1.11
 14   2     -15.02     -11.89
 14   3      -5.97      18.27
 14   4       1.00       5.03
 14   5      -2.02       5.58
 14   6     -16.24      -5.69
 14   7      -4.57       2.87
 14   8     -30.54       9.12
 14   9       2.94       7.87
 14  10      29.90      12.85
 14  11      -7.24     -42.07
 14  12      26.11     -25.32
 14  13     -19.99       0.64
 14  14     -32.62     -47.53
 15   0    -321.32       0.00
 15   1      -3.40      -1.73
 15   2      -8.51      15.55
 15   3     -14.88      15.23
 15   4       5.89      12.57
 15   5      31.37      -1.03
 15   6       5.94     -11.80
 15   7       3.05     -25.46
 15   8      -8.10       4.45
