Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2058:180
Coefficients for 360 degrees 
  Beginning: CT2057:000  2007:06:21_03h:29m:32s. 
  Centered:  CT2058:180  2007:07:04_18h:47m:43s. 
  End time:  CT2058:005  2007:07:18_01h:00m:24s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -4.51       0.00
  1   0     -87.88       0.00
  1   1      -3.86      11.90
  2   0     -24.12       0.00
  2   1      12.99      -1.99
  2   2      -9.78     -24.63
  3   0    -145.70       0.00
  3   1      -8.00      -7.42
  3   2      14.84      14.43
  3   3      -8.01      28.85
  4   0     -45.74       0.00
  4   1     -16.32      -5.83
  4   2       4.22      16.98
  4   3      19.69      -3.53
  4   4       5.40     -13.86
  5   0     -91.63       0.00
  5   1      20.61      21.42
  5   2      -2.49     -20.54
  5   3      -9.32     -35.60
  5   4      -9.32       2.64
  5   5      26.28      18.61
  6   0       4.00       0.00
  6   1      -0.28     -22.44
  6   2       1.55     -14.74
  6   3     -12.44      16.64
  6   4       3.96       5.65
  6   5       4.40     -15.63
  6   6     -18.31     -89.88
  7   0     -13.34       0.00
  7   1     -10.30       3.16
  7   2      -3.24      23.29
  7   3      -7.17      18.91
  7   4       4.25      -0.84
  7   5      -2.61     -19.35
  7   6      12.11      53.07
  7   7      25.69      22.97
  8   0     -14.53       0.00
  8   1      -5.75      21.09
  8   2       0.56      -4.54
  8   3       0.51     -29.74
  8   4     -19.06       2.60
  8   5     -12.02      14.66
  8   6      11.80      29.04
  8   7      -7.88     -19.63
  8   8      21.47     -82.62
  9   0      64.89       0.00
  9   1      23.01      12.45
  9   2      12.48      -4.82
  9   3     -11.83     -16.15
  9   4      -4.08       8.41
  9   5       8.96      11.85
  9   6     -22.24     -52.60
  9   7     -34.94      -4.58
  9   8     -20.16      47.17
  9   9       2.10     101.35
 10   0      32.15       0.00
 10   1     -10.77     -19.65
 10   2     -11.43       0.40
 10   3       9.64      25.05
 10   4      23.43     -11.52
 10   5      10.26      -9.00
 10   6     -15.29     -12.72
 10   7      15.99       5.97
 10   8     -21.85      36.65
 10   9      19.09     -92.60
 10  10      17.54     -66.22
 11   0      96.89       0.00
 11   1      -9.55       9.81
 11   2       5.42      14.37
 11   3       2.29     -23.48
 11   4     -15.43     -10.77
 11   5      10.86     -13.47
 11   6      20.76      46.98
 11   7       7.79      -3.80
 11   8      17.92     -38.44
 11   9     -34.21     -40.68
 11  10      -9.27      27.89
 11  11     -50.59     111.72
 12   0      29.31       0.00
 12   1      10.64       7.80
 12   2       9.27      -6.39
 12   3      -0.60     -25.76
 12   4     -16.81       0.64
 12   5      -1.72       6.89
 12   6       5.29     -13.68
 12   7     -27.16       3.69
 12   8      14.60       6.10
 12   9       5.53      94.43
 12  10      -2.12      25.03
 12  11      27.07     -68.91
 12  12     -46.71     -89.22
 13   0     157.16       0.00
 13   1       5.86      -7.50
 13   2      -0.83       4.58
 13   3     -11.78      -1.46
 13   4       0.31       7.67
 13   5       1.46       3.07
 13   6     -27.95     -36.68
 13   7      -5.79      -2.24
 13   8     -15.01      29.22
 13   9      29.51       2.67
 13  10       3.04     -31.17
 13  11      29.56     -34.52
 13  12       6.33      64.24
 13  13     -38.91     -41.84
 14   0      40.02       0.00
 14   1     -12.83     -13.78
 14   2      -4.16      -3.76
 14   3       5.28      13.44
 14   4      13.74      -7.92
 14   5      18.82     -10.86
 14   6       3.12       8.12
 14   7      25.17      -6.29
 14   8      -0.55      -4.53
 14   9     -24.18     -60.06
 14  10       1.18      -6.81
 14  11     -37.74      57.41
 14  12      31.20      34.82
 14  13       8.27      21.30
 14  14      53.37     -75.58
 15   0     179.57       0.00
 15   1       1.44       7.83
 15   2       3.91       3.57
 15   3      -3.77     -26.13
 15   4     -10.88      -2.63
 15   5      -3.15      -0.56
 15   6      15.19      23.75
 15   7      -1.24      -0.40
 15   8       3.60     -19.10
 15   9      -6.70       6.56
 15  10       7.82      12.01
 15  11      -5.87       0.97
 15  12     -13.18     -60.61
 15  13      19.39      19.45
 15  14     -39.67      62.06
 15  15      61.54      40.33
 16   0      46.86       0.00
 16   1       8.98      14.62
 16   2      -3.63      -3.72
 16   3       6.00     -21.57
 16   4      -3.53      -2.83
 16   5      -3.64       3.87
 16   6      -8.31     -11.61
 16   7     -19.55       4.20
 16   8      -4.29       8.46
 16   9      12.84      55.78
 16  10      -1.19     -22.64
 16  11      39.68     -49.29
 16  12     -10.60     -12.17
 16  13     -21.06     -16.37
 16  14     -32.73       9.63
 16  15     -34.28     -29.53
 16  16       8.51      49.57
 17   0     183.10       0.00
 17   1     -10.11     -13.81
 17   2       7.93       5.26
 17   3      -4.92      -5.52
 17   4     -10.82       1.40
 17   5       3.35      -4.52
 17   6     -19.81     -25.01
 17   7       7.92      -1.81
 17   8     -17.23      14.15
 17   9      -5.54     -21.84
 17  10      -1.31      -3.76
