Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1841:180
Coefficients for 360 degrees 
  Beginning: CT1840:000  1991:04:07_09h:56m:17s. 
  Centered:  CT1841:180  1991:04:21_01h:14m:28s. 
  End time:  CT1841:005  1991:05:04_07h:27m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.65       0.00
  1   0      58.96       0.00
  1   1      52.19     -69.67
  2   0      24.45       0.00
  2   1      -5.20      26.16
  2   2      52.51     168.58
  3   0     -10.49       0.00
  3   1     -14.34      63.99
  3   2       3.07    -293.71
  3   3     307.25    -159.45
  4   0     120.76       0.00
  4   1      42.28     -64.96
  4   2     -49.42      29.54
  4   3    -188.00     -67.65
  4   4      -0.56     147.01
  5   0    -159.92       0.00
  5   1    -121.55    -109.91
  5   2     -15.28     232.85
  5   3     120.16     -94.37
  5   4    -202.34    -172.60
  5   5     384.50      20.73
  6   0     -50.35       0.00
  6   1    -113.19     -36.82
  6   2      -2.87     -68.59
  6   3     -42.38      36.36
  6   4      68.65    -254.51
  6   5    -268.35     192.76
  6   6     -73.48     -55.47
  7   0      89.12       0.00
  7   1      32.41     -92.11
  7   2      69.72     -72.36
  7   3    -342.31     231.87
  7   4     -21.32     100.94
  7   5     123.59    -275.41
  7   6     138.17     150.19
  7   7      13.03     -93.59
  8   0      45.39       0.00
  8   1    -138.26     -83.88
  8   2      40.19      -1.44
  8   3     244.41      11.14
  8   4     -75.48     169.26
  8   5      71.33       7.40
  8   6     -34.04    -150.11
  8   7    -185.02     257.67
  8   8    -342.40     -33.65
  9   0     -55.91       0.00
  9   1     -93.40      37.80
  9   2    -111.86     -45.27
  9   3     273.23    -100.54
  9   4      69.34     -17.05
  9   5    -283.33     117.15
  9   6       2.82      61.42
  9   7      63.84    -304.87
  9   8     276.51      83.34
  9   9      73.72    -198.70
 10   0     -40.28       0.00
 10   1      76.32      -1.62
 10   2     -65.97     -84.44
 10   3    -199.09     -79.64
 10   4       7.81       3.64
 10   5      75.74     -92.54
 10   6     -16.52      74.51
 10   7     184.53      87.93
 10   8    -268.05     -20.45
 10   9    -111.43      61.92
 10  10    -367.11    -175.13
 11   0      79.79       0.00
 11   1     -22.21     -94.28
 11   2      48.95      25.53
 11   3     -57.27      -2.64
 11   4      -3.96     -52.38
 11   5     194.51      92.69
 11   6     -27.11    -162.76
 11   7    -174.90      81.34
 11   8     -23.06     -21.75
 11   9      41.10      22.72
 11  10      15.61     108.23
 11  11      90.70      49.41
 12   0     -67.46       0.00
 12   1     -86.52     -61.88
 12   2      37.65      -4.28
 12   3     142.07      15.99
 12   4     113.66     -43.29
 12   5     -84.86      21.76
 12   6      17.05      49.79
 12   7      16.75    -119.78
 12   8     122.62      63.82
 12   9      96.86     115.28
 12  10    -134.05     -95.30
 12  11     -62.87     -38.17
 12  12       1.23    -157.93
 13   0     -13.54       0.00
 13   1      11.14      13.31
 13   2     -13.26       6.47
 13   3     -17.77      25.38
 13   4      48.06      40.28
 13   5      -6.74    -123.60
 13   6      -0.34      92.58
 13   7     116.29     160.78
 13   8      74.84    -101.48
 13   9     -50.92     -12.90
 13  10     174.64     -17.63
 13  11     103.72     114.14
 13  12     115.14     -51.99
 13  13     -52.80      95.06
 14   0     -45.35       0.00
 14   1      -1.61      41.88
 14   2     -21.21     -41.86
 14   3      46.61      -4.08
 14   4       1.05      61.15
 14   5     -33.84      69.67
 14   6      28.31     -80.30
 14   7     -29.20      16.16
 14   8      27.39     -18.62
 14   9      22.85    -210.25
 14  10      57.66     129.88
 14  11     -44.51     -50.41
 14  12     -18.72     -90.86
 14  13    -162.38      21.64
 14  14      70.94     105.99
 15   0      41.07       0.00
 15   1       0.29       6.44
 15   2     -14.18     -22.77
 15   3      41.80       2.35
 15   4      77.67     -42.67
 15   5      -5.87      92.63
 15   6     -37.77      50.77
 15   7     -12.04    -186.74
 15   8     -96.83      68.97
 15   9      23.13      67.04
 15  10    -155.32    -143.56
 15  11     -63.37     -30.70
 15  12     -65.38      83.77
 15  13      61.68      29.86
 15  14     269.60     200.47
 15  15      94.77     -86.83
