Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2042:180
Coefficients for 360 degrees 
  Beginning: CT2041:000  2006:04:10_17h:47m:32s. 
  Centered:  CT2042:180  2006:04:24_09h:05m:44s. 
  End time:  CT2042:005  2006:05:07_15h:18m:24s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       0.68       0.00
  1   0     -93.88       0.00
  1   1      -5.36      10.39
  2   0       0.02       0.00
  2   1     -20.98      27.50
  2   2     -38.89      44.97
  3   0    -164.53       0.00
  3   1       4.06      12.08
  3   2      -8.00     -38.82
  3   3     -10.87      43.09
  4   0      30.32       0.00
  4   1      11.59      -0.94
  4   2      59.71      -6.84
  4   3      11.01       8.53
  4   4      52.22      -4.36
  5   0     -73.75       0.00
  5   1     -23.76      28.79
  5   2       1.24      81.09
  5   3      -4.02     -24.85
  5   4      -0.18      23.98
  5   5      57.07     -42.21
  6   0       0.72       0.00
  6   1       0.60      11.26
  6   2     -15.48       9.06
  6   3     -19.09       9.72
  6   4     -34.57     -37.99
  6   5     -71.25     -26.48
  6   6      11.94      -5.99
  7   0      -1.35       0.00
  7   1      26.35       5.39
  7   2      41.50     -48.20
  7   3      21.65      26.72
  7   4     -21.61     -30.83
  7   5      11.51      36.77
  7   6     -40.99     -41.32
  7   7     -68.76      39.48
  8   0      17.64       0.00
  8   1     -18.34     -32.40
  8   2      39.75      56.05
  8   3      21.68     -22.75
  8   4      17.24      46.92
  8   5      55.29      29.59
  8   6      -6.45      48.77
  8   7      64.93      18.85
  8   8     -81.83     -57.51
  9   0      42.43       0.00
  9   1     -28.67      63.03
  9   2     -10.42      42.95
  9   3     -54.61      30.17
  9   4     -20.22      46.62
  9   5     -28.60     -38.80
  9   6      37.55      30.03
  9   7      -3.83     -42.95
  9   8      76.50      44.40
  9   9       6.16     -30.15
 10   0     -44.90       0.00
 10   1       5.99      13.34
 10   2     -10.19      -2.67
 10   3       7.12      10.96
 10   4      -6.25     -66.50
 10   5      -8.32     -21.91
 10   6      16.31     -84.79
 10   7     -14.08       7.15
 10   8      37.75     -23.22
 10   9       4.17       4.49
 10  10      84.25     146.69
 11   0     121.74       0.00
 11   1      41.13     -35.08
 11   2      58.06       9.70
 11   3      52.47      19.72
 11   4      15.04     -18.44
 11   5      51.00      48.94
 11   6     -34.51      -6.48
 11   7      13.71      28.93
 11   8     -57.57     -21.92
 11   9      29.07      15.85
 11  10     -25.59     -91.16
 11  11      35.72     118.53
 12   0      23.74       0.00
 12   1     -21.57      17.96
 12   2      45.37      53.24
 12   3      -1.72     -14.91
 12   4      -5.56      36.55
 12   5      -8.48      10.74
 12   6     -13.90      68.47
 12   7      13.73      -5.44
 12   8     -21.06      56.62
 12   9      -3.19     -24.12
 12  10       0.44     -45.08
 12  11      39.75     -66.92
 12  12     -28.61    -158.32
 13   0     129.82       0.00
 13   1     -41.72      50.92
 13   2     -25.50     -11.50
 13   3     -62.25      37.37
 13   4     -52.37     -30.70
 13   5     -40.50     -16.34
 13   6       2.63      -7.43
 13   7     -21.93     -34.82
 13   8      27.78       5.78
 13   9     -14.38     -19.81
 13  10      21.10      59.75
 13  11     -30.74       0.54
 13  12      70.71     154.90
 13  13      81.38    -117.44
 14   0     -47.28       0.00
 14   1      35.07     -40.06
 14   2      -6.74       2.86
 14   3      50.59      -1.74
 14   4      17.07     -45.26
 14   5      10.96      38.55
 14   6       8.44     -42.48
 14   7      13.12      28.74
 14   8       9.54     -26.19
 14   9      14.82      12.20
