Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1885:180
Coefficients for 360 degrees 
  Beginning: CT1884:000  1994:07:20_12h:36m:46s. 
  Centered:  CT1885:180  1994:08:03_03h:54m:57s. 
  End time:  CT1885:005  1994:08:16_10h:07m:38s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.87       0.00
  1   0     181.28       0.00
  1   1     -16.65      17.19
  2   0     -36.91       0.00
  2   1      21.53       7.05
  2   2     -24.04      -9.32
  3   0     250.01       0.00
  3   1      19.31      -7.19
  3   2      -5.44     -10.77
  3   3      -3.16     -26.15
  4   0     -26.19       0.00
  4   1     -38.81      18.91
  4   2      32.17     -20.11
  4   3      13.59      16.51
  4   4     -29.01     -14.84
  5   0     130.06       0.00
  5   1      -8.29     -55.34
  5   2       5.68       5.84
  5   3     -17.48      43.64
  5   4      -2.26      35.85
  5   5      22.84      15.37
  6   0     -15.43       0.00
  6   1      56.47      43.41
  6   2       8.52      64.62
  6   3      -9.96      -8.09
  6   4      16.19     -15.81
  6   5      -6.94       4.68
  6   6      22.29      20.36
  7   0      14.69       0.00
  7   1     -67.37      -8.55
  7   2      21.26     -36.40
  7   3      21.28     -38.02
  7   4      -9.50     -47.99
  7   5       9.42      -4.70
  7   6     -23.39      16.30
  7   7     -11.03      -1.53
  8   0      25.10       0.00
  8   1      -7.27      13.44
  8   2      27.03     -37.33
  8   3     -35.85     -24.19
  8   4     -15.63      56.79
  8   5      22.07      12.27
  8   6     -14.71      -1.36
  8   7      40.03     -24.18
  8   8      32.35      49.06
  9   0    -111.91       0.00
  9   1       9.30     -17.00
  9   2     -10.44     -49.15
  9   3     -50.34       9.63
  9   4      -8.75      53.58
  9   5     -12.96     -14.48
  9   6      22.22       8.66
  9   7      40.98      -7.95
  9   8     -23.14      -3.39
  9   9      30.35     -72.19
 10   0       4.62       0.00
 10   1      16.55      18.08
 10   2     -11.36      53.18
 10   3     -20.97      11.23
 10   4      42.26     -37.18
 10   5      -8.46     -34.89
 10   6      26.55      11.86
 10   7     -42.62      19.80
 10   8       5.76      32.35
 10   9     -11.90     -50.01
 10  10      21.90      19.77
 11   0    -141.56       0.00
 11   1     -14.38     -25.87
 11   2      -5.13     -18.44
 11   3      20.45      15.36
 11   4      -2.36     -59.77
 11   5      -2.76      36.66
 11   6      11.23       2.20
 11   7     -50.10     -24.99
 11   8      20.42      12.42
 11   9     -25.69     -11.36
 11  10      62.90      35.48
 11  11     -97.60      39.54
 12   0      31.11       0.00
 12   1     -14.20      24.13
 12   2      16.04       4.69
 12   3     -17.19     -33.36
 12   4      -3.80      34.23
 12   5      15.97      28.48
 12   6     -36.97       8.03
 12   7      15.83      12.69
 12   8      -4.86     -54.76
 12   9      -6.58      51.46
 12  10      29.44     -29.11
 12  11     -40.46     -59.23
 12  12      16.10    -109.97
 13   0    -297.82       0.00
 13   1      -6.79       1.98
 13   2       7.71     -29.91
 13   3     -10.85     -12.98
 13   4       8.59      -5.80
 13   5     -11.37     -17.86
 13   6      -8.97      -6.73
 13   7      41.06       3.04
 13   8     -10.50     -12.48
 13   9       2.50      32.07
 13  10     -39.67     -25.09
 13  11     -18.63      -9.51
 13  12      37.13     -74.40
 13  13      -2.89     113.65
 14   0      32.18       0.00
 14   1      24.34     -13.80
 14   2       6.65      14.12
 14   3     -18.71       6.40
 14   4      17.70      -4.48
 14   5      -0.87     -58.06
 14   6      -0.92      17.27
 14   7     -10.04     -23.37
 14   8      13.33      28.62
 14   9      19.17     -14.86
 14  10     -31.33      12.64
 14  11      45.68      48.02
 14  12     -16.76       9.02
 14  13     -19.73      11.18
 14  14     -52.35      40.47
 15   0    -286.76       0.00
 15   1      -2.45       0.58
 15   2      -7.23     -40.06
 15   3      -1.97       9.11
 15   4     -26.52     -17.19
 15   5     -14.49      16.38
 15   6      40.12       7.28
 15   7     -21.61     -12.09
 15   8      15.46       8.66
 15   9      15.71     -30.95
 15  10      12.45      24.42
