Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2007:180
Coefficients for 360 degrees 
  Beginning: CT2006:000  2003:08:30_02h:34m:26s. 
  Centered:  CT2007:180  2003:09:12_17h:52m:37s. 
  End time:  CT2007:005  2003:09:26_00h:05m:18s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       5.10       0.00
  1   0    -102.37       0.00
  1   1     -16.68      60.39
  2   0       3.54       0.00
  2   1     -27.24     -15.11
  2   2     -49.20     -23.48
  3   0    -189.14       0.00
  3   1      39.56     -55.13
  3   2       4.25      33.45
  3   3     -14.87      41.61
  4   0       3.58       0.00
  4   1      89.05      -2.02
  4   2      35.41      40.39
  4   3       2.96     -75.69
  4   4      37.79      92.11
  5   0     -74.11       0.00
  5   1     -83.24      35.07
  5   2     -39.97     -54.67
  5   3      39.63      22.82
  5   4    -126.76      54.99
  5   5      40.26     -97.46
  6   0     -13.79       0.00
  6   1      76.67     -35.96
  6   2      -9.74     -25.89
  6   3     -29.49      39.29
  6   4     -34.61       5.48
  6   5    -100.27      68.79
  6   6      32.29    -124.52
  7   0      18.47       0.00
  7   1    -104.01      30.51
  7   2      19.83      66.45
  7   3      -7.73     -59.63
  7   4     125.02     -31.66
  7   5     -32.21      -4.14
  7   6     -44.01      26.91
  7   7     -26.16     -56.35
  8   0       5.27       0.00
  8   1      31.07     -93.99
  8   2     -14.79      -8.13
  8   3      58.18      -3.80
  8   4      15.53     -19.39
  8   5     107.21     -30.55
  8   6     -45.00      11.80
  8   7     207.91       5.30
  8   8     -34.70     159.61
  9   0      33.36       0.00
  9   1     -29.33     -14.70
  9   2      26.09     -16.06
  9   3     -44.56      41.57
  9   4    -101.04     -26.00
  9   5     -31.67      38.99
  9   6       2.05      -5.39
  9   7     -57.29      -3.12
  9   8     -20.23    -147.14
  9   9      47.40      49.98
 10   0       8.41       0.00
 10   1      48.40      23.92
 10   2      55.95      -8.69
 10   3     -42.12      30.85
 10   4      38.56       6.10
 10   5     -66.25      12.05
 10   6     -15.72      69.71
 10   7    -168.17     -58.03
 10   8     -22.94      -2.55
 10   9       8.72     -90.48
 10  10     120.21    -152.79
 11   0     114.79       0.00
 11   1     -46.22     -28.42
 11   2     -26.72     -12.49
 11   3      39.37     -86.52
 11   4      52.30      21.64
 11   5      74.06      17.84
 11   6      35.51     -11.73
 11   7     106.40      27.60
 11   8     -40.24      44.70
 11   9      -2.15     -51.01
 11  10     -23.87     -53.38
 11  11     165.13     -70.93
 12   0     -18.65       0.00
 12   1      -6.13     -39.95
 12   2     -39.99     -36.47
 12   3      48.48      55.33
 12   4     -40.29     -49.85
 12   5      12.64     -18.64
 12   6      64.52     -81.79
 12   7      73.94      61.78
 12   8      33.02     -63.22
 12   9      43.03      38.60
 12  10     -30.67       7.44
 12  11     119.25     278.54
 12  12    -129.56      31.72
 13   0     182.65       0.00
 13   1     -22.34      39.77
 13   2      24.87      29.76
 13   3     -38.58      26.44
 13   4      11.63      -9.34
 13   5     -53.94      -8.15
 13   6     -15.64      19.31
 13   7     -67.31     -44.96
 13   8      40.15      10.10
 13   9     -32.35      17.19
 13  10      32.31      33.80
 13  11     -38.91     -58.60
 13  12     133.39      98.15
 13  13      -6.04      27.13
 14   0      10.11       0.00
 14   1      58.41      -5.50
 14   2      40.39       4.11
 14   3       3.70     -25.14
 14   4      51.18      -5.76
 14   5       5.43      26.17
 14   6     -32.99      83.27
 14   7       1.47     -46.94
 14   8     -40.30      79.03
 14   9     -26.28       1.97
 14  10     -52.62       3.69
 14  11       0.96    -166.96
 14  12     -82.00      31.43
 14  13      -9.52     108.68
 14  14      22.07       4.01
 15   0     182.82       0.00
 15   1      23.35      -1.55
 15   2     -12.16     -24.08
 15   3       4.41     -60.83
 15   4     -35.55     -26.28
 15   5      42.31      28.18
 15   6       0.51     -61.56
 15   7      45.04       5.69
 15   8      -5.12     -74.24
 15   9      30.18      37.98
 15  10      29.51      29.51
 15  11     -16.20     108.07
 15  12     -49.78    -119.04
 15  13     -54.27      -6.77
 15  14      56.29     -32.80
 15  15     123.62     142.44
 16   0      -8.03       0.00
 16   1     -63.79      28.25
 16   2      -1.98     -21.62
 16   3      17.87      94.31
 16   4      -4.00     -33.82
 16   5     -41.06     -41.37
 16   6      22.55     -25.46
 16   7     -51.82      20.51
 16   8       9.92     -63.67
 16   9      28.24     -24.51
 16  10      53.68      -3.51
 16  11     -14.31      22.34
 16  12     136.47      31.07
 16  13     -26.56     -11.30
 16  14    -114.07       9.02
 16  15    -104.41      34.27
 16  16      82.17      73.12
 17   0     223.59       0.00
 17   1      35.22     -22.17
 17   2      25.28      31.92
 17   3       1.58     -18.09
 17   4      46.05       5.39
 17   5       2.43       7.65
 17   6     -13.65      47.91
 17   7     -24.67      -6.74
 17   8      -8.74      82.26
 17   9      -0.58     -15.85
 17  10     -80.88     -33.82
 17  11      20.49     -77.89
 17  12     -19.60      70.86
 17  13      83.56       1.34
 17  14      -5.54      33.66
 17  15      -5.68       2.91
 17  16     -40.26     137.70
 17  17      63.47       0.62
 18   0      -3.99       0.00
 18   1     -35.44      37.67
 18   2      -3.14      -1.91
 18   3      14.61      -8.19
 18   4       5.55     -39.10
 18   5      18.31      14.60
 18   6      15.00      20.32
 18   7      49.33     -18.37
 18   8      -7.65      25.32
 18   9      -9.61      38.27
 18  10     -43.36     -11.63
 18  11     -26.45      38.93
 18  12     -72.93     -21.21
 18  13      24.90     -23.85
 18  14      71.69     -22.61
 18  15      -0.28     -28.74
 18  16       6.97     -51.28
 18  17     -75.07      70.64
 18  18      37.02      50.55
 19   0     145.05       0.00
 19   1      91.48       6.30
 19   2     -25.01     -16.08
 19   3     -31.65     -28.17
 19   4     -16.53     -14.91
 19   5      -9.92      15.04
 19   6       7.41     -52.74
 19   7      -2.49     -37.56
 19   8      13.87     -65.92
 19   9      -8.40       4.12
 19  10      70.86      43.63
 19  11      -9.41      24.82
 19  12      40.80     -25.26
 19  13     -41.52       4.45
 19  14       5.04      37.95
 19  15     -42.79      -4.98
 19  16      16.69     -29.59
 19  17      39.43     -41.65
 19  18      65.74      90.47
 19  19      -6.90     162.17
 20   0      -1.80       0.00
 20   1     -88.09      44.84
 20   2       7.29       0.65
 20   3      18.56      59.61
 20   4      30.90     -29.86
 20   5     -33.01     -22.49
 20   6     -10.47      28.53
 20   7     -28.05       5.83
 20   8     -11.34      -0.02
 20   9       6.07     -18.12
 20  10       5.10      14.58
 20  11      22.67     -55.48
 20  12      14.09     -20.52
 20  13      -0.07       4.93
 20  14     -18.36       5.89
 20  15      41.26      41.88
 20  16      -1.12      50.21
 20  17       2.56       2.73
 20  18     -53.82     -37.30
 20  19      79.54     -35.73
 20  20      11.97     101.79
 21   0      50.54       0.00
 21   1      79.87     -17.90
 21   2      14.40       2.48
 21   3      15.03     -35.50
 21   4       8.65     -10.67
 21   5      31.04      10.01
 21   6     -32.32      21.89
 21   7      22.12      10.69
 21   8       6.46      54.13
 21   9      23.07       1.87
 21  10     -51.10      -9.64
 21  11      -9.12      27.08
 21  12     -51.29      19.61
 21  13     -16.24      11.13
 21  14      -2.85     -41.40
 21  15      26.34      18.22
 21  16     -18.99     -10.86
 21  17     -32.20      18.18
 21  18      -9.68      19.75
 21  19     -11.82      42.76
 21  20     -50.49      17.45
