Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1943:180
Coefficients for 360 degrees 
  Beginning: CT1942:000  1998:11:18_11h:46m:28s. 
  Centered:  CT1943:180  1998:12:02_03h:04m:40s. 
  End time:  CT1943:005  1998:12:15_09h:17m:21s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      34.99       0.00
  1   0      69.22       0.00
  1   1     -25.08     -29.38
  2   0     -16.18       0.00
  2   1      40.64     -26.83
  2   2     113.78      36.51
  3   0     146.41       0.00
  3   1      71.69      38.73
  3   2     -65.69     112.45
  3   3      22.87      -3.21
  4   0      25.75       0.00
  4   1      -9.67      29.75
  4   2      44.89      -3.04
  4   3      24.21      82.43
  4   4      33.24     161.93
  5   0     208.93       0.00
  5   1      27.29      45.13
  5   2      38.69     -69.26
  5   3       4.29      -4.50
  5   4    -212.19     171.69
  5   5      -6.37    -237.32
  6   0     -30.54       0.00
  6   1     -76.26      25.67
  6   2    -137.28     -47.26
  6   3     -53.11     -50.28
  6   4      71.02      63.47
  6   5      58.14    -128.40
  6   6      -3.14     208.23
  7   0     -54.09       0.00
  7   1      -2.82     -71.25
  7   2      88.18     -22.55
  7   3       6.65     -20.41
  7   4      31.78    -108.29
  7   5      75.80    -126.61
  7   6       5.53     302.40
  7   7      31.21    -165.34
  8   0     -30.61       0.00
  8   1      -1.63     -42.97
  8   2     -46.92     118.92
  8   3      31.01     -61.39
  8   4      14.56    -122.75
  8   5     -41.09     128.64
  8   6      44.36     224.39
  8   7     -74.59     -59.89
  8   8     -54.47      67.96
  9   0     -43.92       0.00
  9   1     112.96      76.71
  9   2      -3.55      41.51
  9   3     -25.23      -5.15
  9   4      35.35      11.66
  9   5     -65.55     228.68
  9   6     -32.09     -62.40
  9   7      95.14    -115.32
  9   8     -41.11     -16.87
  9   9     155.23    -171.56
 10   0      74.71       0.00
 10   1     -96.76      25.93
 10   2     -99.02      20.93
 10   3      12.56      85.83
 10   4     -74.33     100.86
 10   5      14.84      15.57
 10   6      56.41    -142.54
 10   7     -59.49     -46.19
 10   8      29.14      94.42
 10   9     -52.56    -118.20
 10  10     -38.54      74.87
 11   0    -151.96       0.00
 11   1     -39.49     -31.43
 11   2      35.83      -3.09
 11   3      38.45      79.20
 11   4     -22.35      27.28
 11   5     -54.08    -140.79
 11   6      20.73    -126.37
 11   7       8.57     238.59
 11   8      -5.82     -73.47
 11   9     128.43     -31.51
 11  10     -35.55     207.08
 11  11     134.81     -28.76
 12   0     -68.49       0.00
 12   1      61.97      18.80
 12   2     -69.75      32.68
 12   3    -116.79     -59.81
 12   4     -18.66      22.29
 12   5      93.82     -49.22
 12   6     -61.90      35.93
 12   7      77.44      67.60
 12   8      55.78     -28.08
 12   9       7.58     -92.46
 12  10     -25.03      98.98
 12  11    -112.73    -311.98
 12  12     -30.19     -39.18
 13   0    -125.37       0.00
 13   1      12.05       0.41
