Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1941:180
Coefficients for 360 degrees 
  Beginning: CT1940:000  1998:09:24_22h:33m:43s. 
  Centered:  CT1941:180  1998:10:08_13h:51m:55s. 
  End time:  CT1941:005  1998:10:21_20h:04m:36s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      28.28       0.00
  1   0      84.64       0.00
  1   1      -3.72      14.02
  2   0      57.48       0.00
  2   1      29.75       5.42
  2   2      18.81      48.24
  3   0     159.07       0.00
  3   1     -26.87      10.42
  3   2     -64.62      61.14
  3   3      23.20       7.97
  4   0      22.27       0.00
  4   1     -41.11      -0.06
  4   2      -8.44      32.38
  4   3     -48.60      33.46
  4   4     -59.69      42.11
  5   0     210.84       0.00
  5   1      33.14     -29.06
  5   2      70.33     -22.86
  5   3      -0.19      29.00
  5   4      13.46      45.63
  5   5     -19.08      31.25
  6   0     -13.56       0.00
  6   1     -18.49     -46.94
  6   2      28.51     -48.27
  6   3     -54.49     -28.82
  6   4     -30.11      26.15
  6   5      82.33     -64.24
  6   6     -73.10      -4.74
  7   0     -63.63       0.00
  7   1      12.66       3.29
  7   2       7.33      31.74
  7   3      15.03      26.66
  7   4      36.43     -73.65
  7   5      -7.58      79.14
  7   6    -239.25     -18.04
  7   7      94.73     -49.11
  8   0      -2.48       0.00
  8   1      26.32     -55.41
  8   2      62.18     -67.16
  8   3      69.27      -4.92
  8   4      57.81     -63.98
  8   5     -71.51     -14.21
  8   6     -22.46      20.18
  8   7      70.09     -18.29
  8   8     -60.01      -0.89
  9   0     -79.20       0.00
  9   1     -20.71      23.56
  9   2     -59.53     100.25
  9   3      36.24     -53.92
  9   4     -42.47      94.18
  9   5     -21.49      44.96
  9   6     -85.82      -3.34
  9   7      30.28       5.28
  9   8     -52.98     128.43
  9   9     -29.90     -35.23
 10   0       0.23       0.00
 10   1     -43.43      35.59
 10   2      21.97     -78.52
 10   3      -8.54      40.10
 10   4     -47.96       9.41
 10   5     -16.35      64.75
 10   6      27.98      25.76
 10   7      30.73      37.81
 10   8     -98.80      64.71
 10   9     186.38      69.94
 10  10      11.49      12.74
 11   0     -79.33       0.00
 11   1      30.79     -27.63
 11   2      44.87      26.45
 11   3     -20.79     -52.79
 11   4      30.07      13.44
 11   5      -1.08     -20.83
 11   6     155.37       2.17
 11   7    -102.51     115.38
 11   8      56.81      55.22
 11   9     -20.54     -61.01
 11  10     -26.17       9.09
 11  11      57.81      32.44
 12   0     -68.79       0.00
 12   1      -6.33     -18.39
 12   2      45.96      14.65
 12   3      -7.43      22.00
 12   4     -52.71      26.02
 12   5      46.74     -16.07
 12   6     -67.11       8.66
 12   7     -26.98       6.45
 12   8      23.89      50.61
 12   9      95.61      36.13
 12  10     -19.95      51.10
 12  11      46.34      41.89
 12  12      29.07     -33.63
 13   0    -206.46       0.00
 13   1     -16.78      13.81
 13   2      13.20      41.80
 13   3      13.52      31.87
 13   4      30.72      -9.66
 13   5      13.53     -53.73
 13   6     -26.14      -1.13
 13   7      27.28     -25.93
 13   8     -10.98     -46.59
 13   9     -11.01      51.84
 13  10      26.95      31.10
 13  11      39.03       2.77
 13  12     -21.65      68.58
 13  13       4.13       4.14
 14   0     -43.87       0.00
 14   1      24.18     -44.30
 14   2      28.88     -86.59
 14   3      28.09      28.17
 14   4      18.40     -40.36
 14   5     -14.59      22.79
 14   6      75.48     -16.18
 14   7      18.10     -22.06
 14   8      24.41      -6.25
 14   9     -73.17     -30.98
 14  10     -48.84      17.30
 14  11      -4.05      63.57
 14  12      11.60     -38.95
 14  13      -5.66      10.41
 14  14     -25.32      40.54
 15   0    -214.23       0.00
 15   1       8.08      -2.90
 15   2     -42.73      64.85
 15   3      -7.64     -42.43
 15   4     -15.26      76.51
 15   5     -30.28     -10.39
 15   6     -35.50       8.43
 15   7      -5.10     -33.23
 15   8     -28.75       6.86
 15   9     -50.45      32.04
 15  10      11.92       3.80
 15  11     -80.85     -39.26
 15  12     -11.35      12.50
 15  13      41.88     120.11
 15  14      -3.16      16.70
 15  15      16.01     -46.32
 16   0     -54.92       0.00
 16   1     -12.93      51.13
 16   2      38.05     -53.14
 16   3     -11.72      27.25
 16   4     -27.13      -9.81
 16   5     -10.81      71.84
 16   6     -13.47       1.63
 16   7      15.48      16.93
 16   8      -6.56       4.78
 16   9      10.10     -15.44
 16  10       0.15     -41.02
 16  11      -1.22      33.15
 16  12     -25.41      10.72
 16  13     -96.21     -51.79
 16  14     -48.21      29.99
 16  15      48.86      28.51
 16  16      25.98     -18.96
 17   0    -251.87       0.00
 17   1      -5.59      -5.04
 17   2      30.44      24.67
 17   3       8.61     -48.93
 17   4      35.74     -15.60
 17   5     -22.14     -17.56
 17   6      76.10      19.65
 17   7      -1.58     -13.93
 17   8      45.07      22.08
 17   9      14.28     -13.90
 17  10      -9.87       1.20
 17  11      19.62      22.38
 17  12      -7.91      -4.44
 17  13      44.96     111.63
 17  14     -64.07     -50.66
 17  15      27.57     -76.62
 17  16     -67.68      56.57
 17  17      25.76     -24.92
 18   0     -69.40       0.00
 18   1      12.54      14.12
 18   2      23.82      -1.76
 18   3      31.21      36.24
 18   4     -42.39       5.82
 18   5     -23.20      18.73
 18   6     -23.34       6.88
 18   7     -21.02       0.84
 18   8       1.15      -8.40
 18   9      47.80      16.67
 18  10      -4.93      13.69
 18  11      36.45       5.82
 18  12       6.96     -10.03
 18  13     -16.75       6.82
 18  14       2.52     -55.83
 18  15       6.46      60.19
 18  16       6.79     -69.52
 18  17      98.37      72.53
 18  18     -59.86     -15.18
 19   0    -134.54       0.00
 19   1     -14.65      13.39
 19   2       1.04      12.62
 19   3      12.25     -11.08
 19   4       8.90      63.36
 19   5     -13.47     -53.04
 19   6      -0.66      18.19
 19   7      -8.81      -9.12
 19   8     -28.75      -4.13
 19   9       4.87     -24.40
 19  10      27.43      -6.45
 19  11      -5.24       4.52
 19  12      -7.31      30.23
 19  13      18.18     -73.09
 19  14     -11.98       0.77
 19  15      -4.26      -6.39
 19  16      -3.92      -4.22
 19  17      31.96     -58.34
 19  18     -42.68      29.53
 19  19      63.00      15.42
 20   0     -23.69       0.00
 20   1      24.68      28.42
 20   2      -9.82      -9.29
 20   3       4.70      24.11
 20   4     -21.83     -16.13
 20   5       9.94      45.70
 20   6      18.73      -4.30
 20   7      -6.88      26.10
 20   8       9.12     -13.75
 20   9       6.57      -4.82
 20  10      11.51       7.20
 20  11     -14.32      -3.55
 20  12     -12.04       1.62
 20  13      70.61      46.96
 20  14      18.55      30.98
 20  15     -15.23      25.27
 20  16     -16.15     -37.89
 20  17      87.68      41.63
