Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1752:180
Coefficients for 360 degrees 
  Beginning: CT1751:000  1984:08:13_21h:58m:58s. 
  Centered:  CT1752:180  1984:08:27_13h:17m:09s. 
  End time:  CT1752:005  1984:09:09_19h:29m:50s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.96       0.00
  1   0    -211.92       0.00
  1   1     -59.31     -44.40
  2   0       1.42       0.00
  2   1       0.16      28.58
  2   2     -35.49     -12.10
  3   0    -286.23       0.00
  3   1      19.53      -5.01
  3   2      10.76     -73.72
  3   3     -77.87     -97.66
  4   0     -33.00       0.00
  4   1     -13.35     -37.78
  4   2     -23.30     -11.65
  4   3      62.59       8.96
  4   4      19.80       7.56
  5   0    -121.06       0.00
  5   1      47.54     -45.91
  5   2     -50.21      21.30
  5   3      43.34      56.61
  5   4      19.42     -29.31
  5   5      81.63    -104.72
  6   0     -20.86       0.00
  6   1      -1.91      81.65
  6   2      37.35      30.58
  6   3     -49.09     -69.38
  6   4      13.13      11.29
  6   5     -25.03     -64.47
  6   6     174.50      60.41
  7   0     -28.85       0.00
  7   1     -51.58     -68.43
  7   2      51.11     100.78
  7   3       7.77     -65.35
  7   4      -5.45       4.53
  7   5     -39.69     121.42
  7   6      45.99      20.52
  7   7     -32.05     -26.22
  8   0      21.14       0.00
  8   1     -41.63      -6.10
  8   2      -6.44     -85.91
  8   3     -30.35      86.15
  8   4      10.74     -50.87
  8   5      15.44      46.72
  8   6     -63.93     -27.86
  8   7     -33.64     101.03
  8   8      31.34      -9.05
  9   0     127.42       0.00
  9   1      23.70       8.24
  9   2      33.47     -57.25
  9   3     -49.61      24.88
  9   4     -25.37      15.14
  9   5      39.82    -114.32
  9   6      -5.26     -34.30
  9   7      33.12      15.60
  9   8     -72.82      49.09
  9   9     -59.28     -51.67
 10   0      -4.33       0.00
 10   1      28.07      30.12
 10   2     -34.46      11.12
 10   3      76.37     -26.67
 10   4     -20.77       1.42
 10   5       7.28     -17.45
