Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1767:180
Coefficients for 360 degrees 
  Beginning: CT1766:000  1985:09:27_01h:04m:35s. 
  Centered:  CT1767:180  1985:10:10_16h:22m:46s. 
  End time:  CT1767:005  1985:10:23_22h:35m:27s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -13.20       0.00
  1   0    -227.34       0.00
  1   1       3.55     -22.98
  2   0      -3.05       0.00
  2   1       2.31       4.82
  2   2     -25.42     -11.00
  3   0    -309.92       0.00
  3   1     -20.65     -15.78
  3   2      -3.77      19.47
  3   3     -23.94      13.80
  4   0     -23.06       0.00
  4   1       6.56     -32.43
  4   2      -6.20     -29.74
  4   3      -5.20      45.46
  4   4      -5.23       1.99
  5   0    -168.51       0.00
  5   1     -56.76      -5.97
  5   2       7.35      -4.29
  5   3      21.57     -21.10
  5   4       8.99      17.96
  5   5     -21.16     -29.77
  6   0       4.49       0.00
  6   1      -3.52      -5.30
  6   2      -3.56     -13.26
  6   3       9.01     -34.67
  6   4       5.55     -18.60
  6   5      12.70     -13.13
  6   6     -88.76     -53.86
  7   0       1.58       0.00
  7   1     -22.54     -36.25
  7   2      -7.52      -9.77
  7   3     -25.35      31.25
  7   4      25.51     -14.30
  7   5     -23.50      -0.08
  7   6      41.02     -30.31
  7   7     -54.57     -93.04
  8   0     -13.46       0.00
  8   1      24.26     -12.18
  8   2      -0.94     -12.04
  8   3     -37.51     -10.56
  8   4       2.81      14.82
  8   5      26.59      24.82
  8   6     -10.50      72.01
  8   7      43.02       1.70
  8   8      21.77     -72.03
  9   0     105.90       0.00
  9   1     -40.14     -13.32
  9   2      35.28       0.42
  9   3      34.94      19.43
  9   4     -62.55     -10.43
  9   5      13.29      -0.58
  9   6       5.93      12.37
  9   7     -17.02      61.45
  9   8      21.53     -31.07
  9   9      27.09     -81.13
 10   0      13.21       0.00
 10   1     -17.08     -24.60
 10   2       6.19      -8.11
 10   3      18.03     -15.70
 10   4      34.70       1.40
 10   5     -50.32     -36.63
 10   6      19.75     -36.19
 10   7       9.54      16.46
 10   8     -44.14      43.86
 10   9      41.96     -46.38
 10  10      24.65     -80.84
 11   0     223.09       0.00
 11   1     -15.07      -7.16
 11   2      -5.71       2.28
 11   3       7.10      26.40
 11   4      42.75      -2.05
 11   5      17.33     -11.17
 11   6     -24.66     -44.25
 11   7       0.61     -17.70
 11   8      11.10      20.28
 11   9     -69.07      68.22
 11  10      64.10     -17.11
 11  11      74.48      -4.83
 12   0      26.26       0.00
 12   1      19.83      -3.88
 12   2       8.07     -10.57
 12   3     -29.69     -20.46
 12   4     -10.37     -14.07
 12   5      21.38      31.08
 12   6       7.06      25.90
 12   7     -21.55     -27.18
 12   8      27.50     -28.28
 12   9     -15.38      28.81
 12  10     -76.30      52.40
 12  11      30.24      -6.71
 12  12      70.20      23.25
 13   0     313.24       0.00
 13   1     -15.40     -10.62
 13   2      33.07      -7.56
 13   3      18.55      32.09
 13   4     -33.43     -13.65
 13   5     -19.76     -25.15
 13   6      36.87      28.16
 13   7       2.45      11.64
 13   8     -13.52     -31.96
 13   9      31.36     -33.21
