Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1803:180
Coefficients for 360 degrees 
  Beginning: CT1802:000  1988:06:04_22h:54m:03s. 
  Centered:  CT1803:180  1988:06:18_14h:12m:15s. 
  End time:  CT1803:005  1988:07:01_20h:24m:56s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.53       0.00
  1   0    -146.09       0.00
  1   1      -4.98     -12.38
  2   0     -46.51       0.00
  2   1      16.82       7.35
  2   2      94.61     -58.43
  3   0    -175.73       0.00
  3   1     -12.18     -64.92
  3   2    -176.80     101.23
  3   3      81.73     -17.66
  4   0     -88.42       0.00
  4   1      13.13      69.02
  4   2      33.90     -41.67
  4   3      40.27    -202.26
  4   4    -159.28      45.92
  5   0    -212.65       0.00
  5   1     -42.01     -14.67
  5   2     162.74     -33.75
  5   3     111.35     -16.38
  5   4      73.20     -99.42
  5   5      22.40    -124.13
  6   0      -1.17       0.00
  6   1     -57.05     -18.24
  6   2     -79.87      66.86
  6   3      26.98      74.25
  6   4     -74.98      55.35
  6   5      20.99     -12.37
  6   6      72.30    -178.41
  7   0      28.86       0.00
  7   1     -48.40      14.50
  7   2     -79.15     -53.65
  7   3    -122.12      25.58
  7   4      30.51       6.57
  7   5     -45.41    -111.72
  7   6     -30.89     100.21
  7   7    -189.20     -66.40
  8   0      33.71       0.00
  8   1      29.92      17.11
  8   2     106.24      60.42
  8   3     -24.98       7.81
  8   4     123.81     -49.94
  8   5      54.41     -13.00
  8   6     172.41     -50.96
  8   7     170.61    -298.02
  8   8    -237.74     -47.91
  9   0      82.54       0.00
  9   1     -69.12       8.57
  9   2     -76.30      14.21
  9   3      18.17      43.22
  9   4     -72.40      80.18
  9   5     -11.64     133.08
  9   6      16.50     -18.16
  9   7     -90.98    -134.88
  9   8     326.47    -309.26
  9   9      44.88     -87.46
 10   0      -4.62       0.00
 10   1     -41.00      34.35
 10   2      15.67     -20.10
 10   3      20.45     -57.71
 10   4     -34.74     -17.65
 10   5     -43.23      -9.84
 10   6     -88.15      86.74
 10   7    -138.84     -62.79
 10   8    -214.81    -127.71
 10   9    -274.06    -312.83
 10  10     -23.23      49.42
 11   0     155.97       0.00
 11   1      -6.84     -19.69
 11   2      20.58      18.12
 11   3      59.64     -66.77
 11   4      47.17     -18.54
 11   5      61.44     -62.99
 11   6     -14.70     -42.59
 11   7     124.37     -27.12
 11   8    -135.16       6.95
 11   9     -50.47     -47.72
 11  10     -32.84    -290.69
 11  11    -128.32    -117.36
 12   0      62.04       0.00
 12   1      -0.94      -3.04
 12   2      29.52      46.10
 12   3      36.71     119.71
 12   4      13.31       6.35
 12   5     -17.23      48.09
 12   6     -48.55     -30.71
 12   7     -64.22     128.25
 12   8     152.43      47.21
 12   9       8.78      63.86
 12  10      -6.80      66.93
 12  11     197.80    -122.17
 12  12     -27.60      44.64
 13   0     233.54       0.00
 13   1       3.86     -20.10
 13   2     -70.02     -74.49
 13   3     -40.37     -20.17
 13   4      14.12      20.72
 13   5     -25.70     -47.47
 13   6      20.54      -2.63
 13   7    -117.57      37.85
 13   8     -60.85      63.06
 13   9     -29.51      50.71
 13  10     -17.40     -81.01
 13  11    -178.06     -15.94
 13  12    -127.00    -362.19
 13  13      49.58      45.59
 14   0      86.75       0.00
 14   1      21.84       1.25
 14   2      26.69      72.55
 14   3      11.53     -51.07
 14   4     -33.63      -1.71
 14   5      54.92      14.54
 14   6      66.05      11.32
 14   7     165.40     -73.43
 14   8     -23.74       2.50
 14   9      66.08      57.26
 14  10      53.15     -50.02
 14  11     -80.98     -45.34
 14  12     -19.78      19.63
 14  13    -200.64    -175.21
 14  14      96.53    -174.45
 15   0     276.43       0.00
 15   1     -25.42      19.87
 15   2       4.81      13.75
 15   3      45.13      27.36
 15   4      17.77      16.60
 15   5      -8.13      25.82
 15   6     -11.97      34.25
 15   7      40.42     -13.95
 15   8      95.06     -45.02
 15   9      32.37     -12.56
 15  10     -20.90     116.24
 15  11     105.66     118.81
 15  12     -45.90     100.22
 15  13      67.63      56.76
 15  14     -64.74      36.06
 15  15    -177.30    -178.10
 16   0      70.23       0.00
 16   1     -21.22       0.12
 16   2       4.16     -21.35
 16   3      30.06      47.57
 16   4      26.91     -24.93
 16   5       2.60      46.85
 16   6     -51.33     -47.06
