Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2143:180
Coefficients for 360 degrees 
  Beginning: CT2142:000  2013:10:25_13h:01m:21s. 
  Centered:  CT2143:180  2013:11:08_04h:19m:32s. 
  End time:  CT2143:005  2013:11:21_10h:32m:13s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -7.11       0.00
  1   0      27.48       0.00
  1   1       7.12     -26.21
  2   0      -8.68       0.00
  2   1      28.05       7.25
  2   2       6.24      15.50
  3   0      -0.98       0.00
  3   1     -15.58     -18.60
  3   2      86.21     -17.16
  3   3     -65.88      27.94
  4   0      36.85       0.00
  4   1      12.23      -7.92
  4   2     -14.12     -33.36
  4   3     -31.59      20.82
  4   4      63.67     139.98
  5   0      21.22       0.00
  5   1     -29.23      54.57
  5   2    -106.54      69.95
  5   3      55.66      23.18
  5   4    -156.13     -63.45
  5   5    -143.06      73.43
  6   0     -25.26       0.00
  6   1      22.68      16.26
  6   2      52.01      79.17
  6   3     -28.63     -17.39
  6   4       4.11     -59.64
  6   5      58.57     -54.21
  6   6    -109.67     315.52
  7   0       6.01       0.00
  7   1     -47.46       0.12
  7   2      90.55     -79.49
  7   3      -1.04     -35.34
  7   4     108.20      72.02
  7   5      65.11      59.76
  7   6      36.78    -163.07
  7   7    -289.98     201.21
  8   0      42.43       0.00
  8   1      58.58      23.83
  8   2     -36.06     -45.38
  8   3      73.22       9.39
  8   4     -17.35      13.62
  8   5     -29.05     -71.97
  8   6     -40.89       6.19
  8   7     190.72      53.96
  8   8    -119.63     -41.03
  9   0     -35.33       0.00
  9   1     -11.12      10.57
  9   2     -34.35      60.00
  9   3     -82.51     -32.86
  9   4     -22.85     -27.49
  9   5     -39.31     -67.04
  9   6      73.32      61.41
  9   7      45.05      51.24
  9   8     -83.40      78.87
  9   9    -182.11    -118.32
 10   0     -55.42       0.00
 10   1      31.29      18.81
 10   2      49.98      26.70
 10   3    -104.20     -12.18
 10   4      41.24      41.68
 10   5      -9.30     114.49
 10   6      80.19    -154.95
 10   7     -68.57      49.62
 10   8     -62.54      11.92
 10   9     -39.64     242.78
 10  10      23.54     -57.03
 11   0      34.38       0.00
 11   1       8.85      28.71
 11   2     -59.46      -0.96
 11   3      93.48      80.93
 11   4     -42.24     -24.31
 11   5      16.71      -1.03
 11   6    -152.80       8.53
 11   7      85.91    -140.30
 11   8     126.86     -38.26
 11   9     112.74    -103.76
 11  10    -118.22    -134.50
 11  11     -17.48     253.63
 12   0      32.26       0.00
 12   1     -18.37     -29.67
 12   2     -25.76      18.95
 12   3      13.26     -26.30
 12   4     -11.63     -38.00
 12   5     -16.51     -55.89
 12   6     -69.40     136.46
 12   7     -17.23     -81.19
 12   8     110.07     -25.95
 12   9     -35.44      -6.06
 12  10     110.73     123.02
 12  11     -60.85    -399.45
 12  12      87.69    -209.27
 13   0     -79.35       0.00
 13   1     -43.11      -9.15
 13   2      70.02     -13.62
 13   3     -39.37     -45.35
 13   4      12.43      47.13
 13   5      27.43      29.26
 13   6     144.78     -38.62
 13   7    -121.16      97.77
 13   8    -121.75      23.00
 13   9     -18.60      82.82
 13  10      43.98     -32.12
 13  11      -9.71     120.09
 13  12     -45.71      68.64
 13  13    -175.92     -20.55
 14   0     -13.60       0.00
 14   1      18.89      35.28
 14   2      14.33       3.28
 14   3      17.82      19.73
 14   4      21.71      49.55
 14   5      40.07      23.34
 14   6      49.80     -44.14
 14   7      68.53      15.92
 14   8     -35.77      29.23
 14   9      81.37    -146.73
 14  10     -35.10     -61.06
 14  11      41.74     177.70
 14  12    -111.85     116.47
 14  13     433.05    -172.94
 14  14      51.89     -99.88
 15   0      26.55       0.00
 15   1      11.48      -8.18
 15   2     -66.31      11.77
 15   3     -10.71       4.91
 15   4     -27.27     -45.64
 15   5     -36.64     -23.62
 15   6     -98.34      50.33
 15   7      58.93      -4.49
 15   8      96.32      -8.41
 15   9     -24.82     -11.59
 15  10     -54.88      53.68
 15  11      11.71    -120.67
 15  12      48.70     -70.90
 15  13    -234.28     -33.80
 15  14       9.91      95.08
 15  15     203.65     262.74
 16   0     -25.79       0.00
 16   1      -2.75     -22.34
 16   2      34.74       5.86
 16   3     -52.03     -10.88
 16   4      16.20      -0.08
 16   5     -55.37     -14.40
 16   6       0.50      -3.46
 16   7     -58.46      42.95
 16   8      -5.42     -23.12
 16   9     -75.13     157.56
 16  10     -26.30      23.48
 16  11      39.96     -55.86
 16  12      36.47     -22.16
 16  13     -37.45      66.17
 16  14      20.24     -80.51
 16  15     -50.17      23.46
 16  16     -11.11     -25.36
 17   0     -58.02       0.00
 17   1      34.95       2.05
 17   2      28.43      11.33
 17   3      20.34      33.05
 17   4     -12.78      14.81
 17   5      48.45     -11.34
 17   6      64.36     -39.93
 17   7      17.33     -22.83
 17   8     -64.09      16.23
 17   9      31.26     -42.01
 17  10      34.00     -36.64
 17  11     -26.46      53.01
 17  12     -36.22      97.18
 17  13     162.69      20.84
 17  14    -102.11     -32.48
 17  15      95.74     -71.22
 17  16     -24.03     162.61
 17  17      30.67     254.16
 18   0      27.08       0.00
 18   1     -49.51      -8.96
 18   2     -36.38       7.47
 18   3     -13.25     -37.08
 18   4       0.70      -0.61
 18   5      44.20      16.76
 18   6     -38.78      34.17
 18   7       2.59     -37.78
 18   8      50.66      12.11
 18   9      69.26    -103.38
 18  10      14.55      -7.91
 18  11     -48.88       3.29
 18  12       7.94     -29.89
 18  13    -111.05     -63.34
 18  14     -55.45       0.83
 18  15      -3.13     140.33
 18  16      54.09     -14.44
 18  17    -179.66    -132.12
 18  18    -145.09     -26.60
 19   0      -7.62       0.00
 19   1      20.04     -30.53
 19   2     -14.76      -5.27
 19   3      -8.70     -20.98
 19   4     -11.13       3.84
 19   5       1.60      -8.06
 19   6     -15.31      -8.71
 19   7     -43.88      19.69
 19   8      22.18     -20.73
 19   9     -34.01      79.35
 19  10     -17.93      29.90
 19  11      39.56       6.74
 19  12      34.81     -88.38
 19  13     -15.93      14.75
 19  14      83.60      60.67
 19  15     -19.65     -24.49
 19  16     -82.46    -128.11
 19  17     -51.32     156.47
 19  18      88.19      14.53
 19  19     -24.33     -21.39
 20   0     -31.08       0.00
 20   1     -39.94     -18.48
 20   2      32.95       9.38
 20   3       0.28      20.81
 20   4      27.77      36.81
 20   5     -27.14       3.11
 20   6      81.34     -27.54
 20   7      30.88       6.09
 20   8     -50.90       6.47
 20   9     -46.50      55.92
 20  10       1.94     -26.68
 20  11      39.66       2.22
 20  12     -25.13      59.39
 20  13      92.55      46.25
 20  14      26.72       1.89
 20  15      -0.15    -105.51
 20  16      12.46       6.67
 20  17      98.30      27.82
 20  18      19.91      22.80
 20  19     -28.78     -19.83
 20  20    -179.62     -37.73
 21   0      -7.42       0.00
 21   1      43.88     -19.48
 21   2       5.03      -1.46
 21   3       3.23      18.75
 21   4     -38.27     -19.72
 21   5       2.66       7.89
 21   6       4.11      33.43
 21   7      39.77       7.98
 21   8      -6.31      25.61
 21   9      42.17     -76.51
 21  10      20.89     -21.20
 21  11     -37.09     -19.56
 21  12     -24.94      62.33
 21  13     -62.05     -30.48
