Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1878:180
Coefficients for 360 degrees 
  Beginning: CT1877:000  1994:01:10_14h:22m:08s. 
  Centered:  CT1878:180  1994:01:24_05h:40m:19s. 
  End time:  CT1878:005  1994:02:06_11h:53m:00s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -22.76       0.00
  1   0     165.15       0.00
  1   1     -39.84      19.67
  2   0    -124.26       0.00
  2   1      46.87      -7.09
  2   2      36.66     -40.09
  3   0     243.97       0.00
  3   1      54.88     -12.13
  3   2      49.11      -0.31
  3   3     -63.23     -55.98
  4   0     -88.25       0.00
  4   1     -10.96      11.00
  4   2     -43.42       9.10
  4   3     -83.00      -0.65
  4   4     103.36      45.24
  5   0     117.65       0.00
  5   1      68.09       0.04
  5   2     -49.81     -12.06
  5   3      57.41       4.95
  5   4     -28.13    -114.45
  5   5    -145.40     -57.88
  6   0     -32.25       0.00
  6   1      69.38     -41.21
  6   2      27.58      23.89
  6   3      82.61     -13.69
  6   4      -9.47      14.07
  6   5     117.40     -71.77
  6   6      61.11      55.53
  7   0      35.70       0.00
  7   1      43.83      -9.89
  7   2      22.39     -15.25
  7   3     -13.46      59.90
  7   4       1.96      89.63
  7   5      17.60      69.92
  7   6      62.16     192.44
  7   7     -53.06     -15.64
  8   0     -15.58       0.00
  8   1      45.18       3.40
  8   2      -6.70     -32.25
  8   3     -56.94     -13.73
  8   4     -18.26     -32.94
  8   5     -45.53      18.28
  8   6     -88.96     -83.21
  8   7    -189.16      -5.93
  8   8      25.47      86.81
  9   0    -117.22       0.00
  9   1       2.06     -23.67
  9   2     -23.11      -6.25
  9   3     -11.71     -41.77
  9   4      40.23     -39.31
  9   5      39.36     -46.74
  9   6     -41.62    -151.73
  9   7      50.70       7.87
  9   8       9.19     -33.67
  9   9      54.26     -25.88
 10   0     118.16       0.00
 10   1      32.64     -17.25
 10   2      -9.33      25.91
 10   3      38.79     -32.21
 10   4      19.74      -6.89
 10   5     -27.92     -20.22
 10   6      42.85     100.32
 10   7     155.52      38.76
 10   8       7.68     -32.69
 10   9      63.91    -113.32
 10  10    -145.26     186.44
 11   0    -144.56       0.00
 11   1      41.98      32.67
 11   2       2.53     -28.15
 11   3      -2.94      81.12
 11   4     -31.55      -5.04
 11   5     -16.00      20.98
 11   6      34.09      70.14
 11   7      -5.32     -20.88
 11   8     -18.07     -20.40
 11   9     -72.04       0.51
 11  10      58.18     255.23
 11  11     132.29     -40.28
 12   0      59.47       0.00
 12   1      29.04      -1.91
 12   2       2.52      -9.50
 12   3     -21.27      -8.34
 12   4     -42.91      30.47
 12   5      65.07      18.68
 12   6     -16.07     -42.47
 12   7     -48.61     -71.36
 12   8     -32.47      23.20
 12   9     -72.30     101.12
 12  10      71.48      -5.60
 12  11     -51.04      24.02
 12  12    -101.26      -0.56
 13   0    -267.99       0.00
 13   1      20.25     -36.37
 13   2     -15.77       1.29
 13   3     -13.32      -7.76
 13   4      41.04      22.21
 13   5      15.54     -14.00
 13   6     -48.05     -57.32
 13   7     -32.82      16.22
 13   8       6.79      61.23
 13   9      69.57      11.67
 13  10       8.78    -174.18
 13  11     -65.30     -43.21
 13  12    -144.15     -58.67
 13  13      47.87     120.78
 14   0     171.05       0.00
 14   1     -29.70       0.40
 14   2      -5.19      -0.45
 14   3      25.04     -53.57
 14   4       4.20     -23.98
 14   5     -42.71     -39.47
 14   6       5.03       8.64
 14   7     -20.77      26.89
 14   8      15.98       1.65
 14   9      72.11     -60.46
 14  10     -23.20     -30.92
 14  11      -7.02     -27.13
 14  12      14.61      49.93
 14  13     211.31     -18.13
 14  14    -112.74    -135.07
 15   0    -298.25       0.00
 15   1     -11.03      14.31
 15   2       0.23     -24.50
 15   3      -4.80      38.45
 15   4     -12.98     -21.92
 15   5      28.97       9.16
 15   6      26.07      25.99
 15   7      31.58     -31.31
 15   8      33.94     -73.57
 15   9     -23.60     -19.55
 15  10     -34.64      74.74
 15  11      24.43      55.77
 15  12      91.83      40.37
 15  13      36.68     -58.48
 15  14     -73.41      84.12
 15  15      47.16      78.07
 16   0     148.62       0.00
 16   1      15.60      -0.13
 16   2      -0.56       3.89
 16   3      -8.42      -4.67
 16   4     -26.15       0.10
 16   5      22.82      22.71
 16   6      -5.15      -2.96
 16   7      45.62     -41.15
 16   8      -3.49      -3.77
 16   9     -39.38      29.92
 16  10      -5.54      39.54
 16  11      13.12      38.90
 16  12      13.59     -33.14
 16  13    -105.47       0.95
 16  14     -31.01      41.40
 16  15     -42.87      47.73
 16  16      12.06    -140.88
 17   0    -306.16       0.00
 17   1     -30.26      11.69
 17   2     -14.87       0.01
 17   3     -15.04      37.57
 17   4      31.49      15.19
 17   5      22.94       0.86
 17   6     -34.35     -31.17
 17   7       2.80     -14.56
 17   8     -22.57      64.85
 17   9      10.36      -3.56
 17  10      40.70      -3.88
 17  11      -4.88     -20.29
 17  12     -44.86     -28.75
 17  13     -53.14      20.87
 17  14       7.46     -43.54
 17  15      15.50      13.67
 17  16      17.39    -143.14
 17  17     -19.29      42.31
 18   0     121.28       0.00
 18   1     -59.37      17.00
 18   2       0.13      -4.23
 18   3      12.90     -47.44
 18   4     -26.09      15.71
 18   5     -28.00     -36.42
 18   6      -0.18     -11.82
 18   7     -44.17       9.31
 18   8      -0.57      -3.26
 18   9      33.84     -29.11
 18  10       3.34       0.25
 18  11     -47.16     -38.17
 18  12      -3.17       1.99
 18  13      12.91      27.98
 18  14      40.42     -17.20
 18  15      58.06     -38.34
 18  16     -34.16     -30.09
 18  17      68.35      35.44
 18  18      45.28     -55.61
 19   0    -226.17       0.00
 19   1     -56.71      -3.97
 19   2      11.19     -16.48
 19   3     -10.78      13.26
 19   4      -6.07      -4.91
 19   5      15.91      -1.63
 19   6      14.92      11.67
 19   7     -10.97      -7.25
 19   8      32.77     -61.77
 19   9      10.75      -8.25
 19  10     -39.90      -3.08
 19  11      -5.02      11.12
 19  12      20.80      22.73
 19  13      21.23      -5.05
 19  14      13.29      13.60
 19  15     -20.23       0.68
 19  16     -12.75      99.13
 19  17      76.66      40.54
 19  18      -8.09      14.60
 19  19     -20.74      -1.15
 20   0     102.63       0.00
 20   1     -58.82      19.79
 20   2      -3.03       7.09
 20   3      -6.33     -24.35
 20   4     -17.28     -16.37
 20   5      31.06      12.48
 20   6      -3.97       2.60
 20   7       9.74     -24.94
 20   8      13.01      -6.54
 20   9     -24.86      15.11
 20  10      -6.31     -13.22
 20  11      37.39      31.27
 20  12      -3.98      -3.59
 20  13       8.75     -22.75
 20  14     -14.42      -0.64
 20  15     -53.07      26.77
 20  16       5.08      52.68
 20  17     -26.37      -9.17
 20  18     -37.62     -16.48
 20  19     -87.41     -24.94
 20  20      84.57     -64.14
 21   0     -80.53       0.00
 21   1     -62.34      19.68
 21   2     -10.03      16.32
 21   3      -6.98      46.69
 21   4      30.54       0.12
 21   5      31.28       4.57
 21   6     -27.45     -20.84
 21   7      18.37     -32.09
 21   8      -7.65      37.84
 21   9      -9.54     -12.20
 21  10      25.65      -5.82
 21  11       8.93      15.19
 21  12     -13.54     -14.72
 21  13       1.00      -6.52
 21  14     -14.22      14.67
 21  15      16.12      -7.78
 21  16      27.45     -36.59
 21  17     -32.27     -24.86
 21  18       9.24      -6.57
 21  19       9.60      40.69
 21  20      95.66     -99.06
 21  21     -12.26      -7.53
 22   0     -32.19       0.00
 22   1     -69.37      15.34
 22   2       3.82      -6.70
 22   3      17.39     -26.16
 22   4     -36.23       7.23
 22   5     -20.82     -24.86
 22   6      -4.41     -30.31
 22   7      -1.19      10.26
 22   8      -1.85       2.25
 22   9      20.17     -34.13
 22  10       8.71      18.32
 22  11     -27.56     -20.41
 22  12      11.21     -17.94
 22  13      -3.19      21.85
 22  14      -8.65       5.68
 22  15      45.99     -29.90
 22  16      -6.95      -2.31
 22  17       0.78       6.34
 22  18      10.05      11.15
 22  19      22.73      35.93
 22  20     -31.16     -48.39
 22  21     -28.12      28.58
 22  22      54.48      54.75
 23   0     161.49       0.00
 23   1     -74.97       4.87
 23   2      17.25       5.81
 23   3      -5.24       4.29
 23   4       7.44       7.77
 23   5      35.76      -3.65
 23   6       2.05      12.75
 23   7       5.20      -7.47
 23   8       5.70     -22.74
 23   9      21.33      -0.60
 23  10     -19.07      36.13
 23  11     -10.30      -8.86
 23  12      26.48       6.87
 23  13     -21.69       5.98
 23  14       3.77      -5.47
 23  15       2.33     -10.31
 23  16     -19.46      34.02
 23  17       7.14       9.72
 23  18      -0.07      -0.44
 23  19       2.26     -21.16
 23  20     -30.56      13.35
 23  21      20.07      28.91
 23  22      29.81      -3.09
 23  23     -18.70     -91.57
 24   0    -135.36       0.00
 24   1     -64.80      22.82
 24   2       3.11       4.10
 24   3     -11.21      -8.00
 24   4     -22.83      -2.93
 24   5       3.94      -5.53
 24   6       1.39       7.55
 24   7     -26.61     -19.78
 24   8      10.65     -11.69
 24   9     -18.07      14.42
 24  10     -12.84     -10.62
 24  11       6.21      10.84
 24  12      -1.68       1.02
 24  13     -17.68     -12.53
 24  14      19.34     -12.82
 24  15     -26.89      19.28
 24  16     -16.99     -14.83
 24  17       2.58      -2.85
 24  18       2.80       0.10
 24  19      -4.44     -14.64
 24  20       7.61      25.27
 24  21      -1.48      28.11
 24  22      16.30      15.02
 24  23     -41.15     -50.17
 24  24      53.77      32.14
 25   0     398.29       0.00
 25   1     -54.01       7.23
 25   2       5.86      25.69
 25   3      -0.04       8.60
 25   4      18.42      -8.66
 25   5      40.67       7.54
 25   6     -21.37     -28.49
 25   7       1.71     -24.20
 25   8       5.38       2.08
 25   9      -7.89      -7.15
 25  10       0.90     -33.67
 25  11      14.83      14.31
 25  12     -24.77     -10.33
 25  13      10.23     -17.52
 25  14      -0.30     -13.57
 25  15       1.20      -0.35
 25  16      15.63     -30.36
 25  17      13.99      15.30
 25  18       0.77      -7.79
 25  19       1.46      -0.45
 25  20      16.32       1.74
 25  21     -16.18      -4.39
 25  22     -29.70      -8.63
 25  23     -46.34      32.99
 25  24      19.78      -9.24
 25  25      42.16     -24.86
 26   0    -254.02       0.00
 26   1     -27.26       3.93
 26   2       3.52      -3.60
 26   3       6.66       6.70
 26   4     -25.50       0.94
 26   5       2.63     -20.87
 26   6      -9.03     -29.66
 26   7      10.41      -0.06
 26   8       2.77       3.29
 26   9      11.02     -25.61
 26  10      13.46      -2.97
 26  11       3.41      -5.37
 26  12       2.69     -11.67
 26  13      28.71      -1.89
 26  14     -16.54      10.85
 26  15      24.32     -16.30
 26  16       8.34      29.85
 26  17       5.12       4.08
 26  18     -11.96       0.19
 26  19      -1.63      21.51
 26  20       1.34       6.12
 26  21      -1.35     -27.74
 26  22      -7.28      -8.72
 26  23     -17.31      22.48
 26  24     -21.08     -18.91
 26  25      56.49     -41.97
 26  26     -67.82      13.82
 27   0     589.11       0.00
 27   1     -13.96       0.50
 27   2      16.83      26.49
 27   3       9.45     -22.13
 27   4      12.28       7.39
 27   5      43.52      -1.89
 27   6     -10.01       6.11
 27   7      10.74     -20.00
 27   8       1.97      -2.37
 27   9       9.75      -2.55
 27  10      -1.69      33.84
 27  11     -15.70      -2.38
 27  12      24.39       3.25
 27  13     -13.61      10.08
 27  14     -11.06       9.28
 27  15      -7.68      -6.36
 27  16       3.18      37.82
 27  17     -23.86      -7.94
 27  18      -4.39      -4.68
 27  19      -9.37       1.65
 27  20      -9.69       1.27
 27  21      -7.09      -0.12
 27  22      23.91       1.00
 27  23      13.69      -9.91
 27  24       0.41       1.03
 27  25      -2.14      -0.84
 27  26     -28.12      36.01
 27  27     100.87     -40.86
 28   0    -308.19       0.00
 28   1      16.87      -4.41
 28   2       4.71      -1.73
 28   3      -9.62      33.80
 28   4     -11.23      -3.35
 28   5      -5.08     -14.82
 28   6      -2.69     -15.52
 28   7     -24.33      -9.30
 28   8       7.05     -11.00
 28   9      -9.52       1.65
 28  10     -10.60       0.71
 28  11      -6.37       3.27
 28  12       4.07      -3.26
 28  13     -23.93       1.38
 28  14       2.64     -19.19
 28  15     -11.42      15.74
 28  16     -15.65     -10.22
 28  17      -3.44      -9.45
 28  18      14.72       3.95
 28  19     -16.39     -11.92
 28  20     -12.00     -17.12
 28  21      -6.32      20.39
 28  22      -4.59      -5.45
 28  23      14.35      -7.35
 28  24       3.62       6.62
 28  25     -38.66      41.71
 28  26      24.08      17.51
 28  27      22.84     -16.87
 28  28     -27.35     -29.55
 29   0     611.70       0.00
 29   1      44.63      -8.46
 29   2       9.66      24.70
 29   3      14.27     -42.19
 29   4       3.95      -5.72
 29   5      48.69       3.84
 29   6     -23.53     -20.64
 29   7       9.28     -29.01
 29   8       3.27      -4.60
 29   9       1.02      -5.06
 29  10      -5.14     -13.29
 29  11      12.10       3.28
 29  12     -13.50      -7.70
 29  13      -2.80     -16.43
 29  14       5.98     -17.78
 29  15       7.51       0.76
 29  16       5.49     -22.94
 29  17      17.74      11.56
 29  18       4.72      -1.49
 29  19       1.00      -9.71
 29  20      13.47      -9.33
 29  21       3.82       7.39
 29  22     -14.41      -2.10
 29  23      13.95     -13.61
 29  24     -11.22      11.51
 29  25      -5.04      11.70
 29  26       6.69      -9.78
 29  27     -19.95      29.59
 29  28      -9.61     -71.59
 29  29       6.83      36.56
