Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1926:180
Coefficients for 360 degrees 
  Beginning: CT1925:000  1997:08:11_19h:28m:07s. 
  Centered:  CT1926:180  1997:08:25_10h:46m:18s. 
  End time:  CT1926:005  1997:09:07_16h:58m:59s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      24.39       0.00
  1   0     131.64       0.00
  1   1       0.02      -2.14
  2   0      39.85       0.00
  2   1       2.44       2.23
  2   2      45.33      -2.55
  3   0     208.67       0.00
  3   1     -14.26       9.23
  3   2      45.25     -12.51
  3   3      -0.14      11.66
  4   0      38.64       0.00
  4   1      -4.26      24.24
  4   2      26.23       4.09
  4   3      -1.09      73.74
  4   4      -5.45      28.10
  5   0     118.91       0.00
  5   1      -9.86      27.89
  5   2     -26.90       4.46
  5   3     -43.58       8.58
  5   4     -35.96      55.02
  5   5      45.93     -57.10
  6   0     -19.65       0.00
  6   1      10.85      28.29
  6   2     -51.68      17.83
  6   3     -16.39      -5.24
  6   4      -3.42      11.10
  6   5      51.03     -75.60
  6   6      24.56      31.94
  7   0     -16.28       0.00
  7   1      -1.10      17.83
  7   2      21.72     -17.06
  7   3      25.36     -19.44
  7   4      14.76     -12.96
  7   5       6.47     -74.48
  7   6      60.25      68.97
  7   7     -69.21      39.68
  8   0      12.29       0.00
  8   1      22.94       0.69
  8   2     -14.40      -8.89
  8   3      10.68     -28.11
  8   4      40.29     -31.72
  8   5      -9.16      31.10
  8   6      39.53      -7.34
  8   7    -102.85      49.32
  8   8     -19.11     -27.10
  9   0     -59.69       0.00
  9   1     -11.77       3.80
  9   2      61.54       0.76
  9   3      30.75      13.61
  9   4       8.05      -6.79
  9   5     -44.82      64.54
  9   6       3.78     -23.04
  9   7     -72.43      30.11
  9   8     -57.65     -82.61
  9   9      40.83      33.14
 10   0      -6.73       0.00
 10   1      -7.14      18.51
 10   2     -36.08      21.03
 10   3     -32.46       8.34
 10   4     -27.21      10.00
 10   5     -18.27      45.69
 10   6     -46.36     -37.02
 10   7      -9.99      16.62
 10   8     -68.85     -34.59
 10   9     120.54      15.80
 10  10     -41.47      46.00
 11   0    -134.03       0.00
 11   1      10.62      18.37
 11   2     -14.32      -8.92
 11   3     -21.72      17.62
 11   4      -6.89      15.86
 11   5      11.26      -0.68
 11   6     -36.73     -10.05
 11   7      18.81     -15.99
 11   8     -35.94      -1.18
 11   9      36.74       5.92
 11  10     -37.96      81.30
 11  11     -74.02     -48.92
 12   0     -70.39       0.00
