Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1881:180
Coefficients for 360 degrees 
  Beginning: CT1880:000  1994:04:02_10h:11m:16s. 
  Centered:  CT1881:180  1994:04:16_01h:29m:27s. 
  End time:  CT1881:005  1994:04:29_07h:42m:08s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.79       0.00
  1   0     177.48       0.00
  1   1     -35.07      26.56
  2   0     -84.13       0.00
  2   1      26.98     -28.95
  2   2      19.16     -22.69
  3   0     276.02       0.00
  3   1      41.71      -4.38
  3   2      28.09     -29.16
  3   3     -60.87     -51.84
  4   0     -60.37       0.00
  4   1     -68.64       2.67
  4   2     -39.18      -3.62
  4   3     -44.36      34.84
  4   4      68.77      11.22
  5   0     123.37       0.00
  5   1      20.52     -45.59
  5   2     -42.18      18.02
  5   3     -22.83      24.75
  5   4       6.65     -22.37
  5   5     -26.05     -20.48
  6   0     -28.12       0.00
  6   1       6.29      23.66
  6   2      16.68      56.92
  6   3      61.90     -31.34
  6   4      -4.57     -67.06
  6   5     -12.27      39.52
  6   6     -30.24      13.30
  7   0      26.91       0.00
  7   1      15.51     -12.07
  7   2      -0.87      51.36
  7   3      28.14       8.06
  7   4     -34.66      49.35
  7   5      -4.03      35.81
  7   6     -51.61      70.22
  7   7       2.89      20.00
  8   0      25.07       0.00
  8   1     -22.56     -14.50
  8   2      10.80     -42.54
  8   3     -42.34       3.76
  8   4     -24.12      44.69
  8   5     -21.37     -42.47
  8   6      22.07       7.17
  8   7     -80.34     -26.52
  8   8     -44.22      30.82
  9   0    -112.22       0.00
  9   1      12.09      -7.84
  9   2     -19.07      15.36
  9   3      12.06       7.93
  9   4      45.97     -50.34
  9   5      20.30     -35.06
  9   6      81.57     -55.62
  9   7     -36.51      42.65
  9   8      42.65     -46.22
  9   9     -17.87     -33.27
 10   0      17.65       0.00
 10   1     -16.05     -14.41
 10   2     -16.27      57.41
 10   3      36.87       0.94
 10   4      25.07     -20.37
 10   5      26.69      60.68
 10   6     -27.64     -16.56
 10   7      67.55      65.00
 10   8      20.07     -28.67
 10   9      16.05      39.86
 10  10     133.50     -76.95
 11   0    -174.27       0.00
 11   1       6.61      -2.24
 11   2     -13.02      46.65
 11   3     -29.43     -24.23
 11   4     -44.14     -16.88
 11   5     -38.07     -11.63
 11   6     -61.35      41.71
 11   7      39.36     -67.72
 11   8     -16.35      13.64
 11   9       9.84       8.24
 11  10      27.81     -45.16
 11  11     -55.99      90.43
 12   0      91.86       0.00
 12   1      -0.74      21.66
 12   2      22.53     -12.83
 12   3      15.28     -12.18
 12   4       5.11     -10.01
 12   5      -8.14     -17.49
 12   6      33.43     -18.19
 12   7       1.91     -30.52
 12   8      -6.64       0.31
 12   9     -24.27      17.31
 12  10      12.65      15.77
 12  11     -14.41     -38.26
 12  12     -31.89     -16.88
 13   0    -266.44       0.00
 13   1      13.28     -20.44
 13   2     -29.49      26.70
 13   3       6.13      17.60
 13   4      18.28      28.13
 13   5      23.02      10.43
 13   6      26.38      13.01
 13   7     -22.37      31.66
 13   8     -17.81      -3.13
 13   9      25.48      -1.42
 13  10     -18.16       6.82
 13  11     -24.29      20.21
 13  12      97.34      43.44
 13  13      -3.31     -69.69
 14   0      84.08       0.00
 14   1     -17.40     -16.11
 14   2      -7.12      24.14
 14   3      34.48      13.68
 14   4     -20.30     -12.76
 14   5      -8.87     -29.30
 14   6     -29.23      10.22
 14   7     -13.14      29.60
 14   8       2.40       9.94
 14   9      20.27      -5.98
 14  10     -17.38     -24.34
 14  11      -9.49       3.61
 14  12      11.79      -5.06
 14  13     -35.12      28.85
 14  14      16.98      78.33
 15   0    -349.27       0.00
 15   1      -3.78       5.31
 15   2       0.78      37.37
 15   3      -9.26     -14.03
 15   4      19.77     -44.22
 15   5     -20.87     -33.26
 15   6      -1.01      -3.63
 15   7       2.09     -22.49
 15   8      29.47     -19.21
 15   9     -26.88     -18.09
 15  10      17.32      -5.70
 15  11      29.18      -1.91
 15  12     -37.78     -36.20
 15  13       0.70     -28.56
 15  14       0.10      16.04
 15  15     -89.41      -8.19
 16   0      95.98       0.00
 16   1      23.87      14.41
 16   2       1.43       8.42
 16   3      19.90     -13.87
 16   4       3.07     -16.77
 16   5      16.90      47.95
 16   6      14.19     -19.25
 16   7      48.05      19.51
 16   8       0.78     -19.20
 16   9     -18.56       0.99
 16  10      17.63       6.24
 16  11      -1.01      44.82
 16  12     -33.11      -9.34
 16  13      16.42      -3.39
 16  14      -5.22       0.83
 16  15       5.32     -53.33
 16  16     -12.74     -61.74
 17   0    -323.24       0.00
 17   1     -16.09      20.99
 17   2     -24.74      16.44
 17   3      -7.19      -5.26
 17   4      -8.44      33.25
 17   5       1.14     -10.05
 17   6      -6.16      33.47
 17   7       1.51       6.97
 17   8     -40.72      12.06
 17   9       1.12       8.80
 17  10     -13.09       5.28
 17  11     -21.42      -7.33
 17  12     -35.08      -4.73
 17  13       1.06      22.16
 17  14     -10.08     -24.16
 17  15     -16.87       2.53
 17  16      37.77      -8.63
 17  17      22.60     -15.26
 18   0      92.18       0.00
 18   1       7.66     -14.61
 18   2       8.90       2.94
 18   3      23.44       2.92
 18   4      -0.34     -11.89
 18   5     -11.74     -38.96
 18   6      -0.65      -1.02
 18   7     -28.78      10.09
 18   8      -1.10      -7.09
 18   9      11.86      -4.02
 18  10      -6.44      -9.14
 18  11     -10.60     -36.19
 18  12       3.28      -0.40
 18  13      16.96      -0.70
 18  14     -17.73     -11.24
 18  15      25.84      21.00
 18  16     -27.19      18.08
 18  17      27.01       5.32
 18  18       3.06      29.80
 19   0    -248.38       0.00
 19   1     -19.68      13.52
 19   2       4.63      14.25
 19   3       0.17       5.52
 19   4       7.07     -35.22
 19   5       3.21      -4.11
 19   6       2.16       0.71
 19   7     -10.04       6.52
 19   8      28.07     -23.77
 19   9      -4.71       6.67
 19  10      14.30     -14.87
 19  11       6.37      -8.88
 19  12      37.32      29.56
 19  13       2.51      -9.59
 19  14       6.60      16.03
 19  15      26.91      -0.88
 19  16     -13.97      16.09
 19  17     -13.47     -28.16
 19  18     -18.66      36.25
 19  19      18.44       1.42
 20   0      47.11       0.00
 20   1      35.67      12.64
 20   2      -9.84      11.04
 20   3      24.59      -6.00
 20   4      -8.43     -17.77
 20   5       4.30       6.66
 20   6     -17.48      -2.88
 20   7      29.00      10.05
 20   8      -3.90      -2.20
