Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2038:180
Coefficients for 360 degrees 
  Beginning: CT2037:000  2005:12:22_15h:22m:02s. 
  Centered:  CT2038:180  2006:01:05_06h:40m:14s. 
  End time:  CT2038:005  2006:01:18_12h:52m:55s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.56       0.00
  1   0     -97.16       0.00
  1   1     -18.69      10.24
  2   0       7.56       0.00
  2   1     -24.85       4.72
  2   2      -2.60      30.28
  3   0    -156.46       0.00
  3   1       9.30      12.50
  3   2      -2.68      -9.84
  3   3      60.93      -9.21
  4   0      21.03       0.00
  4   1      -0.62      29.27
  4   2      36.45     -49.08
  4   3     -11.74      11.28
  4   4       1.85     -67.89
  5   0     -59.84       0.00
  5   1     -10.71      56.04
  5   2      13.66      48.34
  5   3     -59.11     -15.43
  5   4      50.54     -27.97
  5   5     -32.24       8.44
  6   0     -10.80       0.00
  6   1       5.06      30.49
  6   2     -16.50       7.05
  6   3      34.29     -37.75
  6   4      -3.62      18.60
  6   5     -44.13     -21.52
  6   6       3.39      33.93
  7   0     -26.26       0.00
  7   1      26.02      60.02
  7   2      14.31      10.58
  7   3      17.86      -5.51
  7   4     -79.30      25.95
  7   5      33.66     -26.73
  7   6     -34.30      55.38
  7   7     -74.28     -60.55
  8   0      23.91       0.00
  8   1     -45.31      -0.79
  8   2      20.93      11.20
  8   3     -53.42     -22.49
  8   4     -15.02     -18.34
  8   5      51.72      42.25
  8   6     -24.97     -28.11
  8   7      69.55      -0.93
  8   8     -48.83      37.09
  9   0      57.61       0.00
  9   1       6.67      11.92
  9   2      19.23      58.13
  9   3     -17.52      -9.46
  9   4      60.15      21.45
  9   5     -15.16      19.21
  9   6      22.15     -48.72
  9   7      19.76      86.05
  9   8       1.03     -29.01
  9   9      35.95      52.11
 10   0     -16.37       0.00
 10   1      11.85      36.56
 10   2       2.21     -17.04
 10   3      31.64     -31.34
 10   4      -9.63      -0.89
 10   5      -6.59     -50.52
 10   6      36.49      12.84
 10   7     -47.86     -14.87
 10   8       8.09      24.21
 10   9     -11.03     102.68
 10  10      90.23      -7.87
 11   0     124.24       0.00
 11   1       3.18      34.24
 11   2      11.18      12.16
 11   3     -20.61     -20.09
 11   4     -21.13       2.21
 11   5     -30.74      -1.90
 11   6     -24.19      28.34
 11   7      11.86     -45.38
 11   8      -0.75      38.08
 11   9     -12.30       3.66
 11  10       7.38      -1.58
 11  11     -40.66      17.57
 12   0     -24.57       0.00
 12   1      -9.30     -12.31
 12   2       6.91       9.93
 12   3     -48.57     -37.22
 12   4       8.11      19.06
 12   5      15.13      23.99
 12   6     -14.98      17.27
 12   7      50.43      24.87
 12   8       4.53     -27.61
 12   9      30.80     -64.24
 12  10     -10.42      51.47
 12  11      10.48     -95.93
 12  12      60.59      23.54
 13   0     120.08       0.00
 13   1       0.30      11.19
 13   2       7.24      55.47
 13   3       1.12      29.29
 13   4       4.79      47.69
 13   5     -27.85      41.94
 13   6       4.31       0.21
 13   7     -10.47      28.65
 13   8       8.88     -24.90
 13   9      -0.73     -13.04
 13  10      10.00      -4.64
 13  11      41.77       5.12
 13  12       0.29     -23.37
 13  13      10.21     -43.22
 14   0     -14.15       0.00
 14   1       0.27      12.49
 14   2       3.43       2.57
 14   3      14.25     -42.64
 14   4     -12.68     -13.81
 14   5      41.36     -22.98
 14   6      -0.54      12.46
 14   7     -12.39     -22.27
 14   8     -24.68       1.23
 14   9     -18.74      -8.23
 14  10     -12.16     -27.25
 14  11     -14.24      15.65
 14  12      25.87     -57.58
 14  13       3.43     -25.70
 14  14     -41.47     -67.30
 15   0     207.88       0.00
 15   1      -3.71     -14.02
 15   2      26.55       5.42
 15   3     -15.65     -26.46
 15   4      19.52      13.30
 15   5     -63.82      28.12
 15   6       3.71       0.63
 15   7      20.07       4.29
 15   8      -4.02      -0.80
 15   9      17.86       0.42
 15  10     -16.58     -23.40
 15  11     -22.77      -9.47
 15  12      31.11      -5.49
 15  13     -28.60      -5.33
 15  14     -94.18     -13.64
 15  15     -82.91      66.76
 16   0     -15.27       0.00
 16   1       2.38     -13.86
 16   2      -1.76      -5.27
 16   3     -33.19     -24.05
 16   4       8.17      22.12
 16   5      24.46       1.61
 16   6      24.58      42.56
 16   7      32.73       7.59
 16   8       7.71     -15.60
 16   9       8.12      26.05
 16  10      24.81      37.27
 16  11       0.57      -3.40
 16  12     -16.00      30.60
 16  13       4.73      -4.94
 16  14      -8.21       0.82
 16  15     -34.39     -26.08
 16  16       7.30     -15.92
 17   0     167.23       0.00
 17   1      -0.27     -19.94
 17   2      -6.49      48.19
 17   3     -10.85      11.38
 17   4      -4.50      33.46
 17   5     -38.94      25.08
 17   6     -15.54       7.72
 17   7      14.46      -4.68
 17   8      10.47      -6.30
 17   9     -11.45      17.00
 17  10      21.53       0.16
 17  11      -0.54      12.84
 17  12      -7.57      -8.30
 17  13      33.58       7.68
 17  14     -19.55     -24.12
 17  15     -40.87     -45.36
 17  16     -22.88      35.13
 17  17      -6.50     -15.60
 18   0     -26.07       0.00
 18   1      12.08     -10.07
 18   2      10.61       0.50
 18   3      -6.21     -50.67
 18   4      -3.69       3.86
 18   5      41.46     -27.49
 18   6     -12.34      24.21
 18   7      22.57      -9.51
 18   8      -8.24       5.31
 18   9     -10.16     -13.92
 18  10       8.38      21.29
 18  11      -7.71     -16.84
 18  12       8.58       5.25
 18  13      -0.20      24.69
 18  14      -1.30     -13.13
 18  15     -25.68      18.95
 18  16     -75.62      36.79
 18  17     -24.07      45.57
 18  18     -17.06      27.22
 19   0     150.47       0.00
 19   1     -14.85     -51.50
 19   2      13.57      -0.25
 19   3     -13.63      -0.23
 19   4      26.59      39.73
 19   5     -57.99      41.22
 19   6       2.19      -6.95
 19   7       6.38      14.32
 19   8       2.42     -31.87
 19   9      -4.92      -2.90
 19  10       1.07     -18.77
 19  11      12.78      -9.69
 19  12      -7.25      -5.42
 19  13      -3.16       1.40
 19  14      40.31      26.26
 19  15       0.52     -10.75
 19  16      -5.55     -11.31
 19  17      10.70      74.30
 19  18      14.40      59.00
 19  19      69.21      35.30
 20   0      -3.75       0.00
