Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2186:180
Coefficients for 360 degrees 
  Beginning: CT2185:000  2017:01:10_09h:05m:27s. 
  Centered:  CT2186:180  2017:01:24_00h:23m:38s. 
  End time:  CT2186:005  2017:02:06_06h:36m:19s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -5.53       0.00
  1   0      93.81       0.00
  1   1       2.57     -23.40
  2   0     -46.62       0.00
  2   1      19.96      20.76
  2   2      23.31       6.73
  3   0     142.22       0.00
  3   1      14.13       4.02
  3   2       6.17     -19.40
  3   3     -10.23      49.49
  4   0     -40.63       0.00
  4   1      23.73      13.10
  4   2     -14.28      -5.54
  4   3      -1.72     -12.64
  4   4      -7.84     -23.56
  5   0      77.04       0.00
  5   1      50.46      51.12
  5   2     -18.26      -8.38
  5   3      12.65      -0.27
  5   4     -41.78       2.57
  5   5      11.22      47.58
  6   0     -35.73       0.00
  6   1      32.58       9.59
  6   2      -2.73       3.68
  6   3     -19.76       0.29
  6   4       3.26      11.86
  6   5     -14.79      25.79
  6   6      -3.32     -73.24
  7   0       2.88       0.00
  7   1      48.33       4.40
  7   2      -1.23     -36.74
  7   3      -6.45      -0.81
  7   4      26.36      -1.79
  7   5      12.05     -21.89
  7   6     -17.27     -37.62
  7   7     -45.13      21.59
  8   0      10.14       0.00
  8   1      27.67      16.33
  8   2       2.83      14.57
  8   3       6.19      28.07
  8   4      -7.99      -3.33
  8   5       2.22     -15.26
  8   6     -13.11      16.98
  8   7     -14.31       1.85
  8   8     -11.52      64.74
  9   0     -44.09       0.00
  9   1      32.74      15.06
  9   2     -35.09     -35.71
  9   3      -0.71      24.49
  9   4     -24.70     -10.76
  9   5       1.81      -6.51
  9   6      12.86      40.07
  9   7      17.51     -16.70
  9   8      31.97      28.27
  9   9      21.63     -27.76
 10   0      36.34       0.00
 10   1       6.11      19.93
 10   2     -14.49     -25.65
 10   3     -10.95      -9.95
 10   4      -4.87      10.35
 10   5       3.61      22.11
 10   6      14.24      -5.05
 10   7      25.88     -11.50
 10   8      -8.79      -1.78
 10   9     -35.12      -5.24
 10  10     -57.04     -13.67
 11   0     -99.44       0.00
 11   1      16.74      10.18
 11   2     -19.63     -19.74
 11   3      -7.43       4.02
 11   4     -20.75       7.85
 11   5       4.30      18.95
 11   6      -2.36     -31.59
 11   7      -9.76       8.95
 11   8     -18.95     -25.68
 11   9     -11.07      33.84
 11  10     -53.32     -56.92
 11  11      52.04     -12.56
 12   0      46.00       0.00
 12   1      12.93      -5.71
 12   2      12.28      12.45
 12   3      -6.80      24.94
 12   4     -11.00      13.52
 12   5      -8.47      -5.90
 12   6     -14.38     -21.51
 12   7     -18.96       3.77
 12   8      10.67      -3.74
 12   9      29.18       2.84
 12  10       3.93      -1.57
 12  11      56.18      24.60
 12  12      12.33     -12.67
 13   0    -159.96       0.00
 13   1      13.26       7.81
 13   2      -7.10     -29.29
