Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1887:180
Coefficients for 360 degrees 
  Beginning: CT1886:000  1994:09:13_01h:49m:30s. 
  Centered:  CT1887:180  1994:09:26_17h:07m:42s. 
  End time:  CT1887:005  1994:10:09_23h:20m:23s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.74       0.00
  1   0     160.97       0.00
  1   1     -11.10       9.08
  2   0      -9.11       0.00
  2   1      32.84      17.64
  2   2     -29.39     -10.20
  3   0     231.21       0.00
  3   1      11.98     -17.09
  3   2      -9.87      -4.01
  3   3      31.39     -17.67
  4   0       3.94       0.00
  4   1     -21.82      25.57
  4   2       3.26      -3.38
  4   3      11.34      -7.79
  4   4     -27.17     -16.60
  5   0     102.65       0.00
  5   1      -9.71     -62.87
  5   2      11.77      -3.39
  5   3      -8.35       6.30
  5   4     -23.19      26.17
  5   5      -8.27      -1.02
  6   0     -15.44       0.00
  6   1      44.96      62.65
  6   2       2.37      35.54
  6   3      -0.28       0.74
  6   4      14.14       9.51
  6   5      10.69      11.74
  6   6      34.38      40.82
  7   0       7.37       0.00
  7   1     -58.77      -7.64
  7   2      17.90      -5.25
  7   3      -1.27     -14.72
  7   4       9.18     -27.42
  7   5     -11.95     -14.18
  7   6     -32.31     -11.72
  7   7      40.92      27.07
  8   0      13.44       0.00
  8   1      -2.98      31.95
  8   2      12.47     -25.17
  8   3      -3.17      18.49
  8   4     -11.42       9.97
  8   5     -22.79       8.10
  8   6     -32.61      -3.02
  8   7       8.60      -7.88
  8   8      -1.15      94.70
  9   0     -93.72       0.00
  9   1      11.77     -22.46
  9   2     -10.37     -10.59
  9   3     -25.43     -14.16
  9   4     -24.38      31.37
  9   5      -0.35       9.85
  9   6      33.44       2.53
  9   7     -20.57     -19.91
  9   8     -12.95     -76.47
  9   9      22.82     -26.08
 10   0      -6.18       0.00
 10   1       0.01      33.87
 10   2      -0.05      29.91
 10   3      11.00      47.55
 10   4      16.42       3.06
 10   5      -5.32      -9.98
 10   6      15.07      11.55
 10   7      10.94      10.21
 10   8      17.50      13.68
 10   9      25.07     -11.87
 10  10      74.45      16.24
 11   0    -132.91       0.00
 11   1     -24.40     -28.66
 11   2       8.59     -11.71
 11   3     -17.39      -4.68
 11   4     -13.23     -14.15
 11   5      -4.38      -0.73
 11   6     -16.05      15.08
 11   7       6.24       0.93
 11   8      -7.73      55.82
 11   9     -16.61     -28.17
 11  10     -40.33      39.89
 11  11     -12.57       6.21
 12   0      10.99       0.00
 12   1      17.07      28.71
 12   2      11.82      -3.06
 12   3      10.86       8.88
 12   4     -15.41       1.94
 12   5      -8.70      19.16
 12   6      -3.01      17.54
 12   7     -21.04      -3.65
 12   8      -3.51     -32.75
 12   9     -27.69       9.73
 12  10      16.89      16.00
 12  11      -5.16     -20.04
 12  12     -12.94      11.22
 13   0    -238.38       0.00
 13   1       0.69       0.66
 13   2      17.07       5.65
 13   3     -13.67     -29.04
 13   4     -28.21       7.43
 13   5       4.43     -17.84
 13   6       6.69       2.18
 13   7      -0.10      16.39
 13   8       0.13     -30.21
 13   9     -15.41      26.37
 13  10      17.38     -40.25
 13  11     -17.58     -12.70
 13  12      35.02      11.42
 13  13      -2.98     -67.86
 14   0      -0.70       0.00
 14   1      -8.33     -10.75
 14   2       8.33      13.68
 14   3      -3.97      33.94
 14   4       7.03      -3.42
 14   5      -5.42       5.66
 14   6     -15.78      -4.35
 14   7      13.26      -0.70
 14   8     -11.71      21.67
 14   9      11.01     -16.02
 14  10     -12.05      -3.91
 14  11      16.40      35.87
 14  12      23.68       1.77
 14  13      12.80      45.00
 14  14      82.62      -1.70
 15   0    -278.81       0.00
 15   1      -3.14      -1.46
 15   2      -8.49     -24.07
 15   3     -23.52     -11.65
 15   4     -15.26      -4.00
 15   5       2.77      -9.88
 15   6       4.96      26.84
 15   7      14.55     -27.80
 15   8      -8.33       6.58
 15   9      15.62       0.37
 15  10     -15.18       5.78
 15  11      23.18      -9.20
 15  12     -38.14     -26.48
 15  13     -19.06     -12.06
 15  14     -17.50     -12.56
 15  15       4.46      14.96
 16   0       7.72       0.00
 16   1       8.37      -7.80
 16   2       1.69       1.10
 16   3      21.52      29.74
 16   4       1.84      -3.70
 16   5      -1.75     -14.65
 16   6      -6.12      10.06
 16   7     -19.80      14.06
 16   8      12.79      -3.43
 16   9     -10.80     -18.33
 16  10      15.05      -5.05
 16  11      -8.54     -23.86
 16  12      -1.44       2.97
 16  13      11.87      -4.47
 16  14     -12.51      16.78
 16  15     -14.89      -9.79
 16  16       1.13     -14.68
 17   0    -290.49       0.00
 17   1      19.50      20.08
 17   2      14.60       8.82
 17   3     -24.42     -16.44
 17   4     -30.93      -0.35
 17   5       9.29     -17.52
 17   6      -4.29      -4.18
 17   7       2.28      -3.83
 17   8     -13.89      -7.82
 17   9      -7.46     -11.32
 17  10      -7.72      -0.67
 17  11      -6.97       6.11
 17  12      11.16      -3.50
 17  13      10.40       6.31
 17  14      -8.85     -16.72
 17  15      -4.19     -15.30
 17  16     -36.35       6.04
 17  17      28.97     -26.19
 18   0       6.64       0.00
 18   1     -24.60     -50.80
 18   2       8.76       6.17
 18   3       1.70      44.48
 18   4      -9.41       0.03
 18   5      -5.72      -0.85
 18   6      -5.98       0.93
 18   7       4.10      -5.97
 18   8       7.93       5.34
 18   9       4.42      12.05
 18  10      -3.13      10.79
 18  11      -6.00      -9.92
 18  12       6.82      -7.82
 18  13     -20.43      -2.84
 18  14       9.49      13.16
 18  15      15.32      18.97
 18  16      17.90      18.45
 18  17     -23.46       6.38
 18  18      30.08      43.95
 19   0    -203.21       0.00
 19   1      25.65      41.33
 19   2      -1.15     -11.02
 19   3     -22.89     -21.89
 19   4     -29.82      -2.07
 19   5       6.84     -21.55
 19   6       0.66      17.80
 19   7      10.53      -0.89
 19   8      -6.28      -9.03
 19   9       3.67      -7.87
 19  10      -2.38      -9.90
 19  11       0.34      -2.83
 19  12       0.12      -5.53
 19  13      -4.50       3.16
 19  14      -8.13       9.30
 19  15       0.23     -13.51
 19  16       7.32      -9.47
 19  17       2.60      -5.77
 19  18     -24.87     -36.10
 19  19     -52.99       9.72
 20   0       2.17       0.00
 20   1      -8.72     -55.87
 20   2      -4.56       3.56
 20   3       8.60      23.03
 20   4       8.98      -6.17
 20   5      -1.83      -4.13
 20   6     -12.24       3.15
 20   7     -21.16       9.22
 20   8       2.10       8.60
 20   9     -11.18      -8.88
 20  10      -2.69      13.78
 20  11       6.53       1.64
 20  12      -0.38      -4.16
 20  13      -1.11     -11.78
 20  14      -3.99      -9.66
 20  15       7.37       3.79
 20  16       8.68      16.72
 20  17      19.14      19.26
 20  18      35.82      -4.15
 20  19      11.40       2.33
 20  20     -39.49     -38.62
 21   0     -75.50       0.00
 21   1      23.45      43.57
 21   2      -4.21       6.53
 21   3     -19.06     -16.99
 21   4     -33.51       4.51
 21   5       9.23     -18.39
 21   6       0.34       4.10
 21   7       3.86     -12.87
 21   8      -5.95      -8.53
 21   9       6.38     -11.78
 21  10      -9.98       0.28
 21  11       1.53      -7.29
 21  12       3.13      -2.21
 21  13       2.53      -2.41
 21  14       3.72      -7.89
 21  15       6.66       5.00
 21  16      -8.67     -15.55
 21  17     -16.66      -5.30
 21  18     -12.25       8.84
 21  19      -6.48       5.16
 21  20      16.97      22.54
 21  21       2.77     -35.93
 22   0      -2.37       0.00
 22   1     -23.60     -70.77
 22   2      -4.86      -9.99
 22   3       7.97      30.28
 22   4      -6.67       0.20
 22   5      -6.19      -8.79
 22   6     -10.39       2.67
 22   7      -2.66       1.70
 22   8      10.51     -10.81
 22   9       6.62      -3.03
 22  10       6.29       4.73
 22  11       8.29       1.87
 22  12       2.42       1.26
 22  13      -6.29      -2.58
 22  14       2.53     -11.95
 22  15      -6.50      -4.74
 22  16      -2.39      -1.88
 22  17       6.19      -2.41
 22  18     -12.63       2.50
 22  19       2.56       1.80
 22  20     -14.06       8.23
 22  21      -3.32      39.12
 22  22      31.01     -19.03
 23   0     141.76       0.00
 23   1      35.40      48.31
 23   2      -2.19       5.24
 23   3     -13.31      -9.41
 23   4     -37.50      -5.37
 23   5      11.94     -29.00
 23   6      -6.47      12.79
 23   7      10.20      -8.05
 23   8      -6.02      -1.08
 23   9       3.85      -6.21
 23  10      -6.82       2.26
 23  11      -9.30       3.24
 23  12      -7.87      -2.07
 23  13      -5.09      -2.77
 23  14     -10.39       1.76
 23  15      -0.89       0.66
 23  16       5.33       2.09
 23  17       2.40       0.91
 23  18      -2.03      -2.20
 23  19      -3.97     -11.24
 23  20     -15.70      -4.31
 23  21      -8.24       5.67
 23  22     -10.38      10.43
 23  23      26.01      -5.96
 24   0      -6.32       0.00
 24   1     -18.58     -64.50
 24   2      -9.76      -6.38
 24   3       1.07       9.96
 24   4       3.65      -6.04
 24   5      -5.88      -5.96
 24   6     -11.43       3.85
 24   7     -17.31       5.15
 24   8       8.14       9.06
 24   9      -8.22       2.90
 24  10      -7.97       9.20
 24  11      -2.91      -9.12
 24  12      -2.36      -7.30
 24  13      10.78      -4.26
 24  14       3.27       4.65
 24  15       2.53      -0.12
 24  16       0.08      -1.86
 24  17      -9.89       1.17
 24  18      -0.93      -7.50
 24  19       6.69      -2.01
 24  20      13.72       8.51
 24  21       3.12      -9.65
 24  22       7.06       4.46
 24  23      -6.56       3.90
 24  24       9.71      13.89
 25   0     368.21       0.00
 25   1      14.45      37.53
 25   2     -11.34      13.79
 25   3      -0.50      -2.02
 25   4     -36.28       2.79
 25   5      12.40     -31.38
 25   6       3.47      12.42
 25   7       9.29      -7.84
 25   8      -4.53     -11.66
 25   9       1.67     -13.29
 25  10      -3.58      -7.23
 25  11      -3.52      -5.75
 25  12      11.97       1.73
 25  13      -2.75      -8.68
 25  14      -1.37      -4.02
 25  15      -4.75     -11.16
 25  16      -4.07      -9.36
 25  17       6.66       3.58
 25  18      -3.65       1.60
 25  19       2.77       2.00
 25  20      -1.74      -6.31
 25  21      -4.34      -5.24
 25  22       8.72      -9.58
 25  23       0.63      -9.54
 25  24     -11.19     -10.08
 25  25      -5.05      25.79
 26   0      -8.38       0.00
 26   1     -10.85     -29.84
 26   2     -12.07     -15.85
 26   3      -1.40     -10.80
 26   4      -3.12       1.13
 26   5      -6.75     -10.21
 26   6     -17.65       1.54
 26   7     -11.09       5.45
 26   8       6.46      -5.69
 26   9       4.53      -3.81
 26  10       1.85       6.43
 26  11       8.55       4.40
 26  12      -0.09      -0.72
 26  13      -2.69      -3.46
 26  14       0.71      -6.07
 26  15       3.81      -1.53
