Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1772:180
Coefficients for 360 degrees 
  Beginning: CT1771:000  1986:02:10_10h:06m:27s. 
  Centered:  CT1772:180  1986:02:24_01h:24m:38s. 
  End time:  CT1772:005  1986:03:09_07h:37m:19s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.28       0.00
  1   0    -198.44       0.00
  1   1     -18.45      -8.34
  2   0      84.51       0.00
  2   1      27.62      -0.37
  2   2     -27.34      -3.06
  3   0    -277.76       0.00
  3   1     -31.10      -5.93
  3   2     -22.57      -7.79
  3   3     -34.94     -31.93
  4   0      82.28       0.00
  4   1      30.22     -30.63
  4   2      20.68       3.50
  4   3     -24.30      -5.06
  4   4       5.19     -60.07
  5   0    -143.06       0.00
  5   1     -32.86      29.35
  5   2      24.21     -16.90
  5   3      37.73      25.03
  5   4     -25.88     -50.53
  5   5      27.45     -20.70
  6   0      18.28       0.00
  6   1     -10.79     -16.70
  6   2     -15.50      -6.89
  6   3      33.06      26.98
  6   4      -5.87      48.15
  6   5      12.04     -45.41
  6   6      56.73     -23.15
  7   0      23.58       0.00
  7   1      -7.24     -24.17
  7   2     -49.90     -29.92
  7   3     -28.40     -24.50
  7   4       6.75      49.00
  7   5     -28.12      20.22
  7   6      59.27     -20.44
  7   7      58.85      44.73
  8   0      -6.07       0.00
  8   1      56.90      12.11
  8   2      11.97      13.92
  8   3       2.12     -20.28
  8   4       6.52     -49.01
  8   5     -36.14      52.98
  8   6     -35.67       0.44
  8   7      46.08      13.23
  8   8       1.70      17.86
  9   0      58.81       0.00
  9   1     -43.62      -0.09
  9   2       5.90       2.00
  9   3      39.54      30.43
  9   4      23.71     -56.03
  9   5      25.40     -12.17
  9   6     -50.03      23.10
  9   7     -24.92     -43.59
  9   8      23.03      43.47
  9   9      35.22      29.17
 10   0     -41.14       0.00
 10   1     -19.89     -43.62
 10   2      -9.46       7.87
 10   3      18.96      61.61
 10   4      -1.43      25.58
 10   5      25.39     -19.93
 10   6      36.76     -14.48
 10   7     -37.46     -16.50
 10   8      16.49     -16.79
 10   9     -13.01      52.39
 10  10      18.63      57.49
 11   0     227.57       0.00
 11   1       0.73       3.00
 11   2     -48.73     -80.83
 11   3      11.00     -14.59
 11   4     -19.32       4.99
 11   5     -31.37      21.17
 11   6      55.26      13.44
 11   7      12.74      27.79
 11   8     -33.78     -43.85
 11   9       2.85      -1.68
 11  10     -34.90      19.95
 11  11       9.36      39.94
 12   0     -94.44       0.00
 12   1      50.69      27.56
 12   2      24.04      20.21
 12   3      31.98     -37.01
 12   4      26.87     -33.92
 12   5     -39.88      34.39
 12   6     -11.66      -6.43
 12   7      38.80      12.68
 12   8      -8.89      14.27
 12   9       9.20     -61.61
 12  10       6.40     -15.08
 12  11     -43.62     -15.44
 12  12     -31.03      87.99
 13   0     244.92       0.00
 13   1     -19.48     -11.04
 13   2     -11.61      11.71
 13   3       2.87      31.45
 13   4      32.89     -35.93
 13   5      16.20      -3.58
 13   6     -32.27      14.47
 13   7      -6.98     -12.46
 13   8      23.99      33.91
 13   9      -1.84       9.89
 13  10      25.94     -17.77
 13  11      -9.91      -4.35
 13  12     -16.88     -27.80
 13  13     -84.22      23.62
 14   0     -88.59       0.00
 14   1     -38.94     -41.23
