Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1884:180
Coefficients for 360 degrees 
  Beginning: CT1883:000  1994:06:23_06h:00m:23s. 
  Centered:  CT1884:180  1994:07:06_21h:18m:34s. 
  End time:  CT1884:005  1994:07:20_03h:31m:15s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.77       0.00
  1   0     168.66       0.00
  1   1      -4.97      30.27
  2   0     -44.74       0.00
  2   1      21.53      -1.61
  2   2      -8.80     -11.12
  3   0     238.21       0.00
  3   1      41.47       6.57
  3   2     -17.26      -4.99
  3   3       0.71     -11.54
  4   0     -28.67       0.00
  4   1     -27.10     -12.76
  4   2      12.29       5.02
  4   3      -4.67      14.82
  4   4       7.96     -12.24
  5   0     115.77       0.00
  5   1      38.65     -25.87
  5   2     -10.70      14.56
  5   3      -8.89      44.12
  5   4      18.72      17.43
  5   5      48.82      25.14
  6   0     -11.26       0.00
  6   1      54.43      32.97
  6   2      -7.11      64.35
  6   3       9.97       6.83
  6   4       8.96     -24.10
  6   5     -22.47       5.38
  6   6      -9.31      -9.70
  7   0      21.85       0.00
  7   1     -24.65      -7.83
  7   2       6.99     -10.48
  7   3      17.84     -33.18
  7   4     -12.15     -16.67
  7   5     -12.17     -14.07
  7   6     -53.08      12.20
  7   7      -9.01     -17.60
  8   0      16.52       0.00
  8   1      21.25      -5.73
  8   2      12.08     -59.37
  8   3     -28.02     -52.22
  8   4      -2.93      14.94
  8   5      15.89       1.64
  8   6     -10.52      33.52
  8   7      51.01     -48.21
  8   8      16.85      54.30
  9   0     -96.47       0.00
  9   1      36.23      -4.33
  9   2      -0.82     -44.45
  9   3       4.70      -4.88
  9   4      16.00      65.08
  9   5      -9.78       4.42
  9   6      49.12      17.45
  9   7       1.15      17.08
  9   8     -11.48      18.22
  9   9     -50.85     -74.11
 10   0      14.78       0.00
 10   1       6.02       0.99
 10   2     -33.04      38.13
 10   3       0.54      15.03
 10   4      -0.93     -19.08
 10   5     -14.33     -23.62
 10   6     -14.94      -5.99
 10   7     -61.72      22.42
 10   8      -2.55      -4.60
 10   9     -61.81     -12.58
 10  10      46.78      67.58
 11   0    -159.83       0.00
 11   1      10.39      -6.02
 11   2      -9.74     -18.25
 11   3      -2.30     -13.61
 11   4      -4.38     -10.41
 11   5       8.61      -4.52
 11   6     -20.71     -22.30
 11   7       5.73       5.05
 11   8       6.76     -35.98
 11   9      -4.66     -12.88
 11  10      97.29     -11.63
 11  11     -22.34      50.61
 12   0      28.67       0.00
 12   1       9.92      18.47
 12   2      -3.56     -11.00
 12   3       5.26     -47.80
 12   4      -4.17     -25.28
 12   5       5.08      21.40
 12   6      -6.10       4.25
 12   7      48.02     -17.35
 12   8       0.23     -10.78
 12   9      32.88      14.21
 12  10      18.18     -22.86
 12  11     -94.31      39.19
 12  12      -2.07     -55.72
 13   0    -254.39       0.00
 13   1       5.70      -6.55
 13   2     -10.88     -19.01
 13   3      33.59     -12.05
 13   4      15.73      60.98
 13   5     -12.31       9.67
 13   6      31.20      21.04
 13   7     -24.29     -17.35
 13   8       3.77      -7.21
 13   9      11.18      38.72
 13  10     -63.37       0.76
 13  11     -21.13      -4.71
 13  12       7.35     -49.28
 13  13      69.76      46.69
 14   0      42.33       0.00
 14   1      -2.26     -16.26
 14   2       1.03      -1.06
 14   3      -7.37     -10.40
 14   4     -17.39      -7.66
 14   5      11.96       3.58
 14   6       4.78       1.32
 14   7     -22.73      -8.56
 14   8       8.34      11.96
 14   9      -9.16       1.26
 14  10     -35.83       1.02
 14  11      52.79      -5.23
 14  12      51.72      -0.13
 14  13     -25.56      53.77
 14  14      27.76     -14.71
 15   0    -289.86       0.00
 15   1      -7.27       9.25
 15   2      10.16     -30.38
 15   3       4.97     -21.84
 15   4     -12.32      18.24
 15   5      11.27       1.58
 15   6       8.57     -12.38
 15   7      -7.05      18.19
 15   8      35.17      -1.60
 15   9      -8.69     -23.30
 15  10      20.93      -9.54
 15  11      25.37      -9.08
 15  12     -27.43      16.12
 15  13      25.06      22.58
 15  14     -90.15     -43.22
 15  15      47.33      56.52
 16   0      50.26       0.00
 16   1       1.53       8.60
 16   2     -13.90       9.89
 16   3      -9.22     -37.30
 16   4      -0.84     -10.99
 16   5      16.67       8.13
 16   6      -1.55       9.08
 16   7      22.32      11.38
 16   8       0.60     -27.31
 16   9      -0.21       6.16
 16  10      26.75       5.90
 16  11     -11.80     -10.83
 16  12     -36.50      40.61
 16  13       4.87      -4.19
 16  14      -6.85       0.24
 16  15      49.33     -54.51
 16  16     -21.12      53.67
 17   0    -309.23       0.00
 17   1     -10.80      -2.25
 17   2      -8.00      -5.36
 17   3      13.58     -11.13
 17   4      14.49      39.84
 17   5       1.84      11.81
 17   6      12.98       6.31
 17   7     -25.58     -16.78
 17   8       4.97     -33.28
 17   9      11.85      12.20
 17  10       3.43      23.94
 17  11     -12.30      10.87
 17  12      36.00       5.68
 17  13     -20.17     -25.86
 17  14      40.68      14.19
 17  15      15.00      26.27
 17  16     -56.03     -23.73
 17  17      53.68      -5.55
 18   0      47.28       0.00
 18   1     -27.04     -13.86
 18   2      -0.95       1.82
 18   3       2.70     -22.64
 18   4     -17.06     -33.06
 18   5       1.46      16.43
 18   6      -0.62      -0.49
 18   7       0.76     -23.19
 18   8      17.32       7.91
 18   9       1.95       1.16
 18  10      -5.77     -16.29
 18  11      -3.91      26.70
 18  12       2.80      -8.86
 18  13       7.70     -23.05
 18  14      -1.51       0.48
 18  15      -7.14     -11.71
 18  16       0.34      16.08
 18  17      19.68     -23.43
 18  18     -64.53      24.50
 19   0    -225.42       0.00
 19   1     -17.42      19.21
