Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1763:180
Coefficients for 360 degrees 
  Beginning: CT1762:000  1985:06:09_22h:39m:05s. 
  Centered:  CT1763:180  1985:06:23_13h:57m:16s. 
  End time:  CT1763:005  1985:07:06_20h:09m:57s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       7.08       0.00
  1   0    -240.59       0.00
  1   1      12.42     -12.72
  2   0      44.88       0.00
  2   1       7.88       1.64
  2   2      -1.78      -7.47
  3   0    -320.89       0.00
  3   1     -15.07      12.27
  3   2      -7.52      -9.09
  3   3      38.35      19.61
  4   0      22.76       0.00
  4   1      -1.30     -24.16
  4   2      -1.49      21.40
  4   3     -22.72      11.63
  4   4      70.16     -40.93
  5   0    -186.23       0.00
  5   1       4.25     -30.36
  5   2      22.90       1.65
  5   3     -36.89     -23.56
  5   4      19.07      36.40
  5   5      -5.62     -88.75
  6   0      23.70       0.00
  6   1     -20.29      24.90
  6   2     -16.33     -28.09
  6   3      22.47     -27.85
  6   4     -32.90      32.32
  6   5     -38.77       3.44
  6   6      12.39      43.58
  7   0       1.34       0.00
  7   1      -8.64     -17.67
  7   2     -25.26      -3.30
  7   3       8.71       8.92
  7   4      -4.18     -36.16
  7   5     -17.59      67.48
  7   6     -29.46      19.43
  7   7      48.04      -1.87
  8   0     -24.77       0.00
  8   1      13.98       2.27
  8   2      -9.49       8.54
  8   3     -15.31      34.83
  8   4      31.12     -25.68
  8   5      37.31       5.49
  8   6       3.39     -21.58
  8   7      18.41       4.68
  8   8     -65.62     -22.58
  9   0     122.22       0.00
  9   1     -32.93      -3.93
  9   2      -1.06     -10.83
  9   3      24.57     -12.05
  9   4      10.30      37.82
  9   5      18.96     -19.74
  9   6      30.93     -11.24
  9   7     -21.78      18.56
  9   8     -17.04      -0.68
  9   9     -58.26     118.21
 10   0      -7.43       0.00
 10   1       3.10       4.36
 10   2       1.77      10.68
 10   3      -3.84     -33.39
 10   4      -9.82      24.97
 10   5     -42.15      -6.75
 10   6       1.30      -2.70
 10   7     -32.74     -10.05
 10   8      35.23      -1.22
 10   9      22.10      30.63
 10  10      48.33      59.79
 11   0     217.22       0.00
 11   1      22.43     -12.48
 11   2      -3.58      12.93
 11   3      17.57     -13.76
 11   4      -2.01     -14.42
 11   5      -8.14      14.10
 11   6     -16.20      13.37
 11   7      15.91       6.95
 11   8      12.65      34.19
 11   9       3.75     -69.38
 11  10      47.61      26.67
 11  11     -64.59     -21.43
 12   0     -39.12       0.00
 12   1     -20.35      -2.38
 12   2     -11.62     -10.36
 12   3       5.54      42.04
 12   4       4.38      -3.10
 12   5      30.96      18.45
 12   6      -1.46       5.03
 12   7      -7.26      -6.39
