Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1922:180
Coefficients for 360 degrees 
  Beginning: CT1921:000  1997:04:24_17h:02m:37s. 
  Centered:  CT1922:180  1997:05:08_08h:20m:48s. 
  End time:  CT1922:005  1997:05:21_14h:33m:29s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      23.75       0.00
  1   0     152.70       0.00
  1   1       0.81       8.75
  2   0      17.71       0.00
  2   1       4.76      13.79
  2   2      14.34       6.77
  3   0     229.74       0.00
  3   1       2.56      19.85
  3   2      23.26     -18.95
  3   3      -6.13     -11.26
  4   0      -4.84       0.00
  4   1      -1.49      19.17
  4   2       7.30       0.14
  4   3     -13.68     -21.21
  4   4      15.45     -21.18
  5   0     135.64       0.00
  5   1      15.68      40.77
  5   2     -32.86      -8.30
  5   3      -6.35      13.08
  5   4     -14.44       4.86
  5   5       9.54     -17.13
  6   0      -8.25       0.00
  6   1     -31.17      42.50
  6   2      27.13      -6.07
  6   3     -13.45       0.27
  6   4       6.22     -17.43
  6   5      -7.51      -1.79
  6   6      -6.48      11.94
  7   0       7.83       0.00
  7   1      13.23      35.60
  7   2      -9.61      -4.68
  7   3      -4.99      -4.59
  7   4      -8.97      18.88
  7   5       9.05      28.70
  7   6       7.22      23.54
  7   7      31.84     -15.58
  8   0      -4.78       0.00
  8   1       2.86      36.14
  8   2      19.18     -21.35
  8   3       9.76      14.98
  8   4     -30.46      -2.40
  8   5      -1.49      -3.97
  8   6      -5.93     -44.74
  8   7      16.85     -37.92
  8   8     -17.88       8.77
  9   0     -85.19       0.00
  9   1      16.60      29.71
  9   2     -18.03      -1.25
  9   3      -2.53      -1.63
  9   4      21.92      -1.41
  9   5     -12.08      11.71
  9   6      11.27       6.98
  9   7     -13.87      29.49
  9   8      -9.58      19.81
  9   9      19.64      -4.71
 10   0      -2.72       0.00
 10   1     -11.81       9.98
 10   2      -3.03     -18.14
 10   3      20.11      -3.62
 10   4      -3.07       9.94
 10   5      -0.59     -10.84
 10   6       9.83       4.66
 10   7     -17.82     -19.17
 10   8      15.47       8.27
 10   9      -6.32     -23.39
 10  10       6.97     -14.69
 11   0    -160.28       0.00
 11   1      -1.73      24.35
 11   2     -23.79     -12.73
 11   3      38.62      30.68
 11   4     -17.28     -19.02
 11   5       9.18     -21.21
 11   6      10.29       2.18
 11   7       0.48      24.93
 11   8      -3.48      -1.34
 11   9     -18.74       8.36
 11  10      10.68      47.23
 11  11      27.81      35.14
 12   0      -6.62       0.00
 12   1     -12.93      16.35
 12   2      23.13     -15.16
 12   3     -14.74       3.15
 12   4      11.49     -26.90
 12   5       0.40       3.07
 12   6       0.91      27.51
 12   7       0.51      -5.80
 12   8      -4.69     -33.22
 12   9     -31.43     -26.27
 12  10      24.14      -1.78
 12  11       4.66       6.33
 12  12      36.70     -25.43
 13   0    -248.88       0.00
 13   1       7.17      -0.64
 13   2      -4.67       4.01
 13   3      31.66      -0.60
 13   4      33.00      -5.29
 13   5      -5.31      -3.09
 13   6     -13.43      -6.97
 13   7       4.18     -18.48
 13   8      21.08      25.44
 13   9       0.38      20.29
 13  10       3.38      37.09
 13  11     -12.06      -9.70
 13  12      11.22     -22.27
 13  13      15.67      41.74
 14   0     -17.82       0.00
 14   1      10.97       8.46
 14   2      19.47     -12.10
 14   3     -10.71       2.24
 14   4     -32.19     -19.19
 14   5      -3.53      -3.14
 14   6      -8.85      -4.24
 14   7      -0.14       0.37
 14   8     -20.52       6.15
 14   9      19.61      15.43
 14  10       2.47       8.02
 14  11     -14.44     -29.22
 14  12      -7.86      -6.26
 14  13       8.46      31.83
 14  14      26.94       8.15
 15   0    -283.78       0.00
 15   1       0.84       3.73
 15   2     -27.63     -13.02
 15   3      14.11      17.86
 15   4      13.08       9.96
 15   5      -7.83      -4.52
 15   6      13.32      -7.18
 15   7      -0.73       6.24
 15   8       3.05     -17.42
 15   9       9.57      11.01
 15  10       3.64      -5.06
 15  11       1.84      -1.52
 15  12     -10.97       4.35
 15  13      24.29      32.13
 15  14     -12.10      -5.47
 15  15       9.17      30.22
 16   0     -19.50       0.00
 16   1      -0.69     -19.24
 16   2       2.75     -19.18
 16   3      13.66       2.47
 16   4      -7.54      -8.26
 16   5       9.66      -8.06
 16   6      -3.84       8.50
 16   7       7.95       1.91
 16   8      -3.66      31.24
 16   9       4.91       4.73
 16  10       2.36      22.65
 16  11       7.05      -6.66
 16  12      -2.43       6.27
 16  13     -11.03     -26.41
 16  14      -4.24     -30.99
 16  15       4.68       9.34
 16  16      13.57      43.68
 17   0    -296.23       0.00
 17   1     -14.72     -25.49
 17   2      -6.55      -0.89
 17   3      30.16      12.78
 17   4       3.08     -10.29
 17   5      -3.80      -6.17
 17   6      -5.12      -7.02
 17   7       1.33      10.86
 17   8       9.36     -25.25
 17   9       3.20       6.89
 17  10       0.32      -5.79
 17  11      16.38       6.66
 17  12      -6.54      28.86
 17  13      -8.83       8.46
 17  14     -39.61      -0.82
 17  15      24.43       6.02
