Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1659:180
Coefficients for 360 degrees 
  Beginning: CT1658:000  1977:09:03_07h:36m:09s. 
  Centered:  CT1659:180  1977:09:16_22h:54m:20s. 
  End time:  CT1659:005  1977:09:30_05h:07m:01s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       9.32       0.00
  1   0     165.05       0.00
  1   1     -21.73     -10.87
  2   0      -5.17       0.00
  2   1     -18.51      -3.56
  2   2      19.10     -20.35
  3   0     221.70       0.00
  3   1     -11.48     -12.28
  3   2      52.75      43.78
  3   3     -50.48      22.76
  4   0      11.45       0.00
  4   1       4.87      15.14
  4   2     -14.19      25.50
  4   3      84.34      51.65
  4   4      44.71     -97.09
  5   0     173.63       0.00
  5   1       1.84      11.07
  5   2     -18.85      17.87
  5   3     -21.00      11.07
  5   4     -43.58       0.80
  5   5     -22.84     -13.17
  6   0     -29.64       0.00
  6   1     -32.76     -16.06
  6   2      55.63      36.16
  6   3     -19.20      -8.60
  6   4     -27.50     -67.55
  6   5     -63.34     -89.45
  6   6     -15.85      45.59
  7   0     -52.61       0.00
  7   1      74.28      10.00
  7   2     -77.58     -63.92
  7   3      -5.63     -10.45
  7   4       4.07      21.52
  7   5      33.39      -5.30
  7   6     -37.87     -28.70
  7   7      -6.31      -5.62
  8   0      20.79       0.00
  8   1     -10.65      -9.69
  8   2      15.41     -34.77
  8   3     -53.26      -1.68
  8   4      -1.39     139.88
  8   5      19.83     -26.09
  8   6    -112.67       6.90
  8   7      91.42      60.20
  8   8      -0.56       3.94
  9   0     -59.69       0.00
  9   1     -33.79       6.32
  9   2     -41.54     -31.70
  9   3      33.74      19.16
  9   4      38.15     -25.42
  9   5      -9.44      -2.76
  9   6      -3.18      -0.14
  9   7     -41.33      68.12
  9   8     -80.97      78.16
  9   9       0.76      18.18
 10   0       3.27       0.00
 10   1     -19.54      10.13
 10   2      58.20      76.57
 10   3     114.74      38.90
 10   4      12.12     -62.58
 10   5      18.29     102.17
 10   6      32.68      10.36
 10   7     -19.33      24.71
 10   8     -38.93     -28.64
 10   9     -62.69      -8.98
 10  10      66.99      47.04
 11   0    -158.87       0.00
 11   1      24.48     -12.70
 11   2     -38.43      14.51
 11   3       7.18     -52.76
 11   4     -74.20     -15.73
 11   5      -2.23      15.75
 11   6      19.96      39.56
 11   7     -25.98     -30.39
 11   8     -68.18      77.55
 11   9      43.63     106.62
 11  10     217.47     -74.87
 11  11     -70.91     -67.22
 12   0     -15.55       0.00
 12   1      22.68     -10.06
 12   2       8.30       0.97
 12   3     -47.55     -21.76
 12   4       7.36     -28.11
 12   5       8.13     -31.06
 12   6      33.70       6.31
 12   7     -50.44     -55.42
 12   8     -11.16      55.63
 12   9      55.91     -30.16
 12  10     136.06      48.64
 12  11       2.48     -10.08
 12  12      24.16       9.18
 13   0    -249.99       0.00
 13   1      10.69      12.05
 13   2    -105.79     -52.57
 13   3       7.19      19.60
 13   4      10.40      22.79
 13   5       5.08     -36.85
 13   6     -24.11     -28.41
 13   7      83.67       2.02
 13   8      88.14     -37.95
 13   9      41.03     -32.05
 13  10     116.66     -28.56
 13  11     -93.87     -69.11
 13  12     -51.71      44.37
 13  13       1.87     -54.91
 14   0       1.25       0.00
 14   1     -45.00      -1.78
 14   2      31.74      25.08
 14   3     -10.31      20.12
 14   4      20.65      44.28
 14   5       4.52     -59.58
 14   6     -48.73      20.70
 14   7      52.33      29.02
 14   8      14.95     -38.53
 14   9       1.31      20.42
 14  10      -1.64      31.60
 14  11      82.19      91.57
 14  12      48.81     -80.85
 14  13     -48.41    -139.35
 14  14     -40.51      50.26
 15   0    -299.92       0.00
 15   1     -14.40       2.81
 15   2      -2.47      -9.36
 15   3       6.89     -26.96
 15   4       3.32     -40.35
 15   5     -14.68     -10.44
 15   6      16.84     -13.99
 15   7     -54.51      11.99
 15   8      20.66     -55.58
 15   9     -35.20     -18.39
 15  10     -82.11      53.51
 15  11      43.57       4.89
 15  12     -75.96     -61.35
 15  13      13.55     -43.25
 15  14      20.28       4.64
 15  15     -14.76     -54.15
 16   0      11.64       0.00
 16   1      39.75      11.40
 16   2      47.53      25.44
 16   3      25.36      -2.70
 16   4      11.86       4.94
 16   5      21.87      97.36
 16   6      18.06      -1.55
 16   7     -32.54      -2.95
 16   8       0.90      -3.83
 16   9     -33.27      47.75
 16  10     -27.61     -64.27
 16  11      -1.75     -18.57
 16  12     -12.54     -45.08
 16  13     -56.44     -72.44
 16  14    -113.93      56.91
 16  15       1.58      41.15
 16  16      -4.57      34.25
 17   0    -297.26       0.00
 17   1      -2.51     -13.16
 17   2     -69.26     -25.10
 17   3      20.70     -22.99
 17   4     -27.24      33.17
 17   5     -13.56      22.71
 17   6     -26.01     -11.85
 17   7     -18.89       2.76
 17   8     -57.61      74.71
 17   9       9.50       6.73
 17  10     -34.72     -40.81
 17  11       8.75      33.38
 17  12       7.97       0.93
 17  13      14.13      -0.02
 17  14      34.47     -37.35
 17  15     -57.66     -49.66
 17  16     -63.13      51.50
 17  17      28.05     -15.72
 18   0     -15.91       0.00
 18   1       3.07      -6.31
 18   2      -1.31      -2.30
 18   3      21.47      20.74
 18   4      18.22      -4.36
 18   5      -0.97     -28.60
 18   6       9.20       9.07
 18   7       8.71       0.05
 18   8     -18.21      21.63
