Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2103:180
Coefficients for 360 degrees 
  Beginning: CT2102:000  2010:10:30_12h:46m:23s. 
  Centered:  CT2103:180  2010:11:13_04h:04m:34s. 
  End time:  CT2103:005  2010:11:26_10h:17m:15s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.41       0.00
  1   0     -48.38       0.00
  1   1      11.31      -5.18
  2   0       5.70       0.00
  2   1       5.98       5.12
  2   2      -5.36      11.83
  3   0     -59.12       0.00
  3   1      -7.26      13.70
  3   2      28.65       6.54
  3   3      24.25      19.79
  4   0     -54.01       0.00
  4   1      -3.04      13.09
  4   2      11.71     -16.85
  4   3     -78.70      44.50
  4   4     -79.83      10.15
  5   0     -75.87       0.00
  5   1      49.33      12.36
  5   2     -37.38      12.65
  5   3      31.60      10.97
  5   4       9.70     -19.14
  5   5      17.61       7.54
  6   0     -25.95       0.00
  6   1     -10.61       2.91
  6   2     -12.37     -18.50
  6   3      42.72      -7.86
  6   4     -14.67      98.98
  6   5     -76.87     -53.69
  6   6     -35.82     -41.54
  7   0     -21.62       0.00
  7   1      85.70      -4.46
  7   2      10.87      -2.69
  7   3     -20.80       4.02
  7   4      30.94     -10.00
  7   5     -31.65     -24.45
  7   6      44.42      65.91
  7   7       8.81      68.10
  8   0      23.16       0.00
  8   1      45.63      16.41
  8   2     -35.75      45.29
  8   3      -7.50     -22.35
  8   4      98.80     -38.65
  8   5      24.67      26.11
  8   6     -55.20       1.40
  8   7     -36.99     -54.50
  8   8     -26.88     -76.67
  9   0      55.83       0.00
  9   1      22.25      23.92
  9   2      -2.08     -11.97
  9   3      -6.70      -4.98
  9   4     -10.48       1.25
  9   5     -50.66     -13.25
  9   6     -46.89      19.93
  9   7      48.39      81.54
  9   8     -12.18      33.60
  9   9      -8.82      27.78
 10   0      -3.31       0.00
 10   1      -1.99       7.06
 10   2      15.51      14.48
 10   3     -16.16      44.86
 10   4     -82.99     -46.47
 10   5      31.43     -32.58
 10   6      11.41      41.16
 10   7     -37.95      27.64
 10   8      -9.99     -77.90
 10   9      77.64     -88.24
 10  10      19.64      -6.31
 11   0      56.73       0.00
 11   1      38.48      -1.64
 11   2      -7.87      26.40
 11   3      -3.22     -35.25
 11   4     -30.42      36.57
 11   5      43.98      46.80
 11   6     -29.65     -11.28
 11   7      25.18     -31.51
 11   8      68.74     -34.92
 11   9     -10.00      10.66
 11  10     -73.47      76.13
 11  11     -28.09       8.72
 12   0      45.26       0.00
 12   1     -13.60       4.53
 12   2     -19.68      24.25
 12   3      24.85       9.98
 12   4      22.36      47.14
 12   5     -28.58     -13.97
 12   6       7.64     -45.32
 12   7      28.79      22.82
 12   8      50.10      62.46
 12   9       2.40     -47.58
 12  10      29.69     -40.01
 12  11      63.86      -8.06
 12  12      14.34      26.87
 13   0      76.36       0.00
 13   1       5.96       3.29
 13   2      11.14      -6.77
 13   3     -13.07       3.78
 13   4      14.35     -12.65
 13   5       1.36     -14.63
 13   6      45.93      -7.35
 13   7     -22.17       9.62
 13   8      18.66     -19.28
 13   9      -1.03     -68.06
 13  10     -20.07      30.16
 13  11     -25.40      81.32
 13  12     -59.67     -15.38
 13  13     -14.59     -31.39
 14   0      29.70       0.00
 14   1      17.04      -2.47
 14   2     -23.54       8.22
 14   3     -13.05       1.34
 14   4      31.80     -40.11
 14   5      20.30      26.15
 14   6      17.72      16.97
 14   7     -13.65     -40.20
 14   8      20.31     -32.00
 14   9     -27.60      -1.47
 14  10     -56.36      -5.47
 14  11      -1.31      18.25
 14  12      52.17      36.03
 14  13      60.71      13.51
 14  14       0.66      10.64
 15   0     108.74       0.00
 15   1     -12.81      -3.37
 15   2     -24.46      -0.12
 15   3     -11.00     -11.45
 15   4      12.92      39.23
 15   5       8.35       3.04
 15   6     -13.54     -21.80
 15   7     -15.60     -11.92
 15   8     -27.60      26.57
 15   9     -11.16       6.37
 15  10     -27.16     -18.20
 15  11      41.91      70.90
 15  12      34.19      -1.27
 15  13     -50.17     -86.26
 15  14     -24.56     -54.01
 15  15       1.88     -23.62
 16   0      21.93       0.00
 16   1     -12.00      -0.86
 16   2       6.83      16.06
 16   3      15.77      16.98
 16   4     -24.79     -20.08
 16   5     -30.02     -36.57
 16   6      -2.60      23.81
 16   7     -11.29      26.95
 16   8      -8.95      -0.77
 16   9      25.18     -17.29
 16  10     -34.22      20.42
 16  11     -31.12      36.29
 16  12      26.66      11.52
 16  13      31.87     -24.13
 16  14      26.57      -4.13
 16  15      -9.72      16.69
 16  16     -20.34      21.19
 17   0      99.73       0.00
 17   1     -20.70      -3.89
 17   2      16.01       2.54
 17   3     -20.72     -29.74
 17   4     -40.16      23.63
 17   5      19.57      18.70
 17   6       2.62      11.98
 17   7      15.18      -1.67
 17   8      22.85     -34.49
 17   9      13.57      20.71
 17  10      -7.56      -6.60
 17  11     -13.21      -0.68
 17  12      62.19       3.78
 17  13      -8.92     -35.02
 17  14     -48.51     -43.66
 17  15       1.27     -14.02
 17  16      16.41     -17.79
 17  17      17.58     -16.03
 18   0      36.72       0.00
 18   1      -7.28     -10.29
 18   2     -18.18      16.73
 18   3      -4.66      21.90
 18   4       9.08      -5.99
 18   5       5.33      -3.50
 18   6      -3.21       3.61
 18   7      16.60      -8.43
 18   8     -16.36      30.03
 18   9      -3.85      27.26
 18  10      28.05       4.89
 18  11      20.03       9.62
 18  12      28.47      12.77
 18  13      13.64     -40.25
 18  14      -2.28     -44.48
 18  15      -9.40      18.00
 18  16     -27.63      33.25
 18  17     -15.09      -2.10
 18  18     -10.54       6.28
 19   0      74.27       0.00
 19   1     -69.52     -11.30
 19   2      -6.47       5.19
 19   3       3.35     -11.44
 19   4      11.41       7.66
 19   5       9.34      -5.42
 19   6       5.26     -15.18
 19   7     -10.12      22.64
 19   8      11.75       5.93
 19   9       5.17      -3.24
 19  10      34.94      -3.35
 19  11     -10.93     -14.97
 19  12     -13.20      -5.03
 19  13      31.77     -11.77
 19  14     -49.06      16.11
 19  15     -25.20      55.26
 19  16      23.76     -20.76
 19  17      42.19     -33.63
 19  18       6.77      14.30
 19  19       0.61      -7.68
 20   0      18.33       0.00
 20   1      -7.83     -17.34
 20   2       5.42      -9.74
 20   3       8.49      10.63
 20   4       8.47     -30.17
 20   5      -2.23      10.34
 20   6      28.72      20.63
 20   7      10.73       9.72
 20   8      16.88     -21.61
 20   9       2.25     -10.09
 20  10      -7.62      -1.11
 20  11     -11.62     -13.62
 20  12      -5.23      -4.65
 20  13       3.88      -9.04
 20  14     -42.90      -2.12
 20  15     -18.82       6.12
 20  16      22.09      13.54
 20  17       6.02      15.45
 20  18     -26.25      16.22
 20  19     -23.55     -24.66
 20  20      10.46      -1.27
 21   0      27.72       0.00
 21   1     -75.18     -16.27
 21   2      -3.67      -2.26
 21   3     -23.92      -8.26
 21   4      -2.00      46.47
 21   5      35.39      18.67
 21   6      11.26     -17.70
 21   7     -10.19     -13.17
 21   8      11.11      -9.27
 21   9     -14.70       6.13
 21  10     -18.22       9.67
 21  11      16.65     -14.48
 21  12      -9.83      -8.38
 21  13       3.63      -2.59
 21  14     -12.93     -15.54
 21  15     -16.39      26.04
 21  16      21.17      21.27
 21  17      13.75     -28.71
 21  18      -8.93     -19.59
 21  19       7.09       7.90
 21  20      14.71      33.48
 21  21      -2.11       3.36
 22   0     -14.62       0.00
 22   1     -19.84     -14.30
 22   2       6.36     -11.27
 22   3      -1.52      12.71
 22   4      -0.08     -18.55
 22   5     -22.99     -20.57
 22   6      -2.67       9.14
 22   7       4.53       4.81
 22   8     -11.51      16.79
 22   9       2.31      -9.07
 22  10       1.26      -2.71
 22  11      -3.77     -11.36
 22  12     -27.67      -4.91
 22  13     -16.83     -10.22
 22  14     -13.65       6.18
 22  15     -12.20      29.28
 22  16      27.45      27.15
 22  17      30.36       0.10
 22  18       2.48       2.25
 22  19      -9.67      -6.68
 22  20      -8.53      -4.81
 22  21      -0.48     -11.71
 22  22      -1.49       4.83
 23   0     -62.71       0.00
 23   1     -70.42     -13.56
 23   2       8.02      -3.90
 23   3      -0.18     -15.09
 23   4     -22.56      21.96
 23   5      17.13       4.01
 23   6       5.70      -4.87
 23   7       0.54       9.40
 23   8       1.76     -15.60
 23   9      11.32      -8.27
 23  10      -3.21      -3.33
 23  11     -13.08      10.24
 23  12      -3.03      -2.96
 23  13       1.31      20.72
 23  14      18.08       0.07
 23  15      -1.54      -4.37
 23  16      23.09      18.85
 23  17      12.64     -18.83
 23  18     -27.83     -33.45
 23  19     -10.32      21.26
 23  20       3.23      22.12
 23  21       4.09      22.02
 23  22      -1.85      15.52
 23  23      -8.12       0.20
 24   0     -33.34       0.00
 24   1      -5.66     -17.66
 24   2      14.35     -24.04
 24   3       1.34       4.30
 24   4       4.17     -25.30
 24   5      -3.72      -3.85
 24   6      13.36      23.72
 24   7      11.72      -7.67
 24   8      -9.25       0.51
 24   9      -0.60      15.83
 24  10      -5.05      10.47
 24  11       5.81      16.71
 24  12       4.79       9.23
 24  13      11.44       8.10
 24  14       7.01      -4.33
 24  15       4.64       7.17
 24  16      11.87       3.86
 24  17      11.76     -19.77
 24  18       0.37      -2.14
 24  19       0.42      16.99
 24  20     -10.37      -3.75
 24  21      -5.14       4.06
 24  22       0.85       2.20
 24  23      -5.65     -14.33
 24  24      11.22       0.52
 25   0    -133.23       0.00
 25   1     -53.81     -13.72
 25   2       0.97      -2.76
 25   3       1.06       5.78
 25   4       3.57      29.36
 25   5      35.90      13.24
 25   6      10.03     -20.73
 25   7     -12.55       3.02
 25   8      13.13       2.28
 25   9      -2.46      10.80
 25  10       3.89       0.07
 25  11       2.51      -0.52
 25  12       3.60      -1.71
 25  13      -4.42       1.79
 25  14      -5.61      15.15
