Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1999:180
Coefficients for 360 degrees 
  Beginning: CT1998:000  2003:01:23_21h:43m:26s. 
  Centered:  CT1999:180  2003:02:06_13h:01m:38s. 
  End time:  CT1999:005  2003:02:19_19h:14m:19s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.67       0.00
  1   0     -88.92       0.00
  1   1      43.54     110.80
  2   0      23.69       0.00
  2   1      -6.13     -63.74
  2   2     -33.17     -22.64
  3   0    -108.91       0.00
  3   1      31.92     -48.54
  3   2      61.03      -1.84
  3   3      -2.40     112.37
  4   0     -47.81       0.00
  4   1      25.08      95.04
  4   2     -14.53       5.82
  4   3      66.98       3.90
  4   4     111.00     -57.03
  5   0      40.22       0.00
  5   1      14.66      63.81
  5   2     -76.20     -19.05
  5   3     -28.98     -21.07
  5   4     -99.75      36.91
  5   5     -66.45     -66.89
  6   0       1.77       0.00
  6   1     -22.51     -17.78
  6   2      10.59      92.19
  6   3      -6.88     -48.40
  6   4     -16.59    -100.54
  6   5      22.44     -61.61
  6   6     -49.27     109.65
  7   0     -86.86       0.00
  7   1      57.76     -17.68
  7   2      11.62     106.69
  7   3     -11.38     -61.12
  7   4      81.47      28.13
  7   5     -26.04     149.32
  7   6      49.77     127.79
  7   7     -47.11     -38.37
  8   0      47.63       0.00
  8   1     -11.13      38.50
  8   2      39.67     -10.10
  8   3     -44.70      40.02
  8   4     -42.48      86.06
  8   5     -31.09      -6.76
  8   6      18.06       1.32
  8   7      -5.92      57.43
  8   8     -32.86     -20.61
  9   0      84.67       0.00
  9   1      -5.43       1.84
  9   2     -18.11      55.98
  9   3      13.69     160.30
  9   4     -22.65     -94.34
  9   5      74.07     -82.88
  9   6      61.61    -103.63
  9   7      85.73     -68.08
  9   8      92.98    -227.55
  9   9     -88.64      39.01
 10   0     -35.60       0.00
 10   1      11.58      24.80
 10   2     -55.19      93.70
