Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2127:180
Coefficients for 360 degrees 
  Beginning: CT2126:000  2012:08:15_03h:19m:22s. 
  Centered:  CT2127:180  2012:08:28_18h:37m:33s. 
  End time:  CT2127:005  2012:09:11_00h:50m:14s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -0.84       0.00
  1   0      -8.54       0.00
  1   1       4.26      -2.50
  2   0      41.15       0.00
  2   1      -5.02      18.13
  2   2     -11.65     -46.26
  3   0     -10.98       0.00
  3   1       6.01       8.62
  3   2      68.00      20.47
  3   3      -7.59     -90.73
  4   0      40.81       0.00
  4   1     -23.47     -45.94
  4   2     -96.02     -23.90
  4   3    -129.33     175.75
  4   4      61.35      72.98
  5   0    -122.17       0.00
  5   1     -90.40      -5.31
  5   2     -18.84       2.81
  5   3      49.67     -65.66
  5   4      67.03    -128.82
  5   5      13.24       4.06
  6   0     -27.29       0.00
  6   1      57.02      72.49
  6   2     122.30      93.37
  6   3     106.36     -55.14
  6   4      39.07       7.86
  6   5     -37.19     -29.04
  6   6      23.64     -14.13
  7   0      50.61       0.00
  7   1      20.18      30.16
  7   2     -73.88     -61.66
  7   3     -74.20      67.08
  7   4     -87.64      23.44
  7   5       1.37      73.44
  7   6     -20.51      20.98
  7   7    -142.42      20.32
  8   0     -11.60       0.00
  8   1    -117.90      -7.43
  8   2      56.30     -25.56
  8   3      -5.81     -71.68
  8   4     -53.64     -28.50
  8   5       7.02     -30.14
  8   6     -65.14     -29.86
  8   7     245.46     -44.06
  8   8      31.35    -157.38
  9   0     -13.57       0.00
  9   1       3.31     -26.27
  9   2      48.79     -72.10
  9   3      -1.87      50.43
  9   4      29.16      73.78
  9   5      32.14     -68.99
  9   6      69.99     -38.03
  9   7     -30.90     -12.57
  9   8    -109.26     169.52
  9   9      33.66     -27.12
 10   0       6.04       0.00
 10   1      89.79      -4.01
 10   2     -55.25      42.66
 10   3     -59.75      11.96
 10   4      31.02      45.65
 10   5     -47.18      32.85
 10   6      47.13      20.01
 10   7     -75.03      78.98
 10   8      61.89     -86.01
 10   9     -37.97     112.37
