Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1827:180
Coefficients for 360 degrees 
  Beginning: CT1826:000  1990:03:21_13h:27m:03s. 
  Centered:  CT1827:180  1990:04:04_04h:45m:14s. 
  End time:  CT1827:005  1990:04:17_10h:57m:55s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -0.74       0.00
  1   0       6.72       0.00
  1   1     -83.31       9.88
  2   0      39.72       0.00
  2   1    -104.72     -58.72
  2   2      50.70     165.23
  3   0     -28.97       0.00
  3   1      19.84     109.97
  3   2     -31.45     -75.90
  3   3     128.47      16.11
  4   0     -79.73       0.00
  4   1     186.86     114.60
  4   2     151.62     104.32
  4   3    -245.91      26.53
  4   4     -26.18    -122.19
  5   0    -113.05       0.00
  5   1     131.41       1.63
  5   2     -48.60     -66.95
  5   3     106.65     -19.48
  5   4    -118.07     222.18
  5   5     140.33     -91.94
  6   0     -60.10       0.00
  6   1     181.72      15.01
  6   2     -78.74    -169.05
  6   3     -34.22      53.70
  6   4      71.71     -37.80
  6   5     296.96      94.71
  6   6      26.53     -80.31
  7   0      30.61       0.00
  7   1     127.34     -40.19
  7   2     -30.64      84.51
  7   3     -46.26       2.30
  7   4     -66.65      63.71
  7   5     107.78    -121.11
  7   6      88.66    -196.56
  7   7      20.36    -128.29
  8   0      63.59       0.00
  8   1     134.84     -24.93
  8   2    -169.46     -84.15
  8   3     142.16      -3.49
  8   4      68.83     -20.79
  8   5    -117.49       7.10
  8   6    -300.55    -105.75
  8   7      95.93    -237.33
  8   8      19.83     -22.21
  9   0      25.32       0.00
  9   1      46.09     115.64
  9   2       2.45      25.86
  9   3       0.18      67.75
  9   4      95.50    -129.83
  9   5    -217.94      -7.96
  9   6      25.89      48.87
  9   7     -63.13     220.44
  9   8     -70.26    -208.63
  9   9      77.11    -151.79
 10   0      22.36       0.00
 10   1      73.15       7.58
 10   2       4.54      12.07
 10   3     -50.34    -155.66
 10   4    -132.91       9.53
 10   5     -33.46      26.90
 10   6      16.12     102.99
 10   7     145.24      56.81
 10   8     -47.43     179.62
 10   9    -112.93      26.63
 10  10      42.23      19.30
 11   0      45.89       0.00
 11   1      78.26      25.85
 11   2    -154.81     -72.47
 11   3    -106.76     -91.98
 11   4       7.22      47.20
 11   5      53.44      44.12
 11   6      42.42     -62.64
 11   7    -105.41      88.89
 11   8     263.48    -275.18
 11   9      79.58     130.96
 11  10      59.61      29.43
 11  11    -116.30    -240.84
 12   0     -34.97       0.00
 12   1      77.80      12.65
 12   2     -18.51     -62.80
 12   3      33.04      46.08
 12   4      -7.14     163.79
 12   5      99.87     -18.57
 12   6     143.68       5.81
 12   7     -91.17     -88.78
 12   8       7.66     138.38
 12   9    -131.44    -321.93
 12  10     117.63     313.46
 12  11      -1.20     -54.55
 12  12      24.98     167.92
 13   0      -6.46       0.00
 13   1      -0.05     -22.14
 13   2     -28.80     -46.63
 13   3     107.33       9.09
 13   4     -13.15       0.33
 13   5     -12.92      -0.53
 13   6     -16.24      34.72
 13   7      69.50    -189.62
 13   8    -186.23     107.06
 13   9     -26.42     294.21
 13  10     -95.26    -183.26
 13  11     139.11    -159.32
 13  12      99.15      52.43
 13  13      98.87     -51.55
 14   0      70.87       0.00
 14   1      24.28      20.82
 14   2     -97.95     -58.21
 14   3       8.54     -27.56
 14   4      32.97     -97.62
 14   5      23.17      -0.38
 14   6    -126.16     -37.50
 14   7     -18.91      20.51
 14   8      37.50     -56.80
 14   9      77.72      12.67
 14  10      73.96     210.87
 14  11    -202.75    -267.57
 14  12      43.51     -26.54
 14  13     223.40     -96.16
 14  14     158.37    -134.93
 15   0     113.32       0.00
 15   1      10.72     -18.55
 15   2     -41.77      85.78
 15   3     -48.11     -30.62
 15   4     -24.40     -12.80
 15   5      26.16      26.19
 15   6      -4.28      -5.65
 15   7      10.96     146.23
 15   8     -22.59      38.51
 15   9     115.37    -186.06
 15  10       8.29    -117.88
 15  11     114.89     275.75
 15  12    -292.35     -12.76
 15  13       4.08     -71.08
 15  14     114.24    -247.01
 15  15    -113.95     -34.46
 16   0      31.79       0.00
 16   1     -69.54     -22.50
 16   2     -62.50     -67.04
 16   3      18.60     -65.70
 16   4       5.82      26.56
 16   5     -54.68      26.68
 16   6      63.94      18.59
 16   7      24.33      55.60
 16   8       6.59       6.50
 16   9      34.77      27.45
 16  10     -86.96     -87.18
 16  11     -15.59     -98.87
 16  12     100.25     -15.81
 16  13      -7.33     183.66
 16  14     -16.59     -89.59
 16  15     -95.97     -75.09
 16  16     151.03      23.07
 17   0      22.43       0.00
 17   1     -76.74       7.17
 17   2     -26.48     -44.99
 17   3     -55.61     -35.51
 17   4      -9.41      34.37
 17   5       7.04      13.67
 17   6      22.18       6.35
 17   7      34.65      -7.81
 17   8      32.20     -56.62
 17   9     -31.63      40.70
 17  10      52.02      33.28
 17  11     -67.42      49.06
 17  12    -162.25     -95.52
 17  13     117.79      47.83
 17  14      42.66      -5.13
 17  15    -177.52     144.40
 17  16      -0.17    -108.71
 17  17     -35.52     -51.21
 18   0      16.80       0.00
 18   1    -158.66      -7.39
 18   2     -14.73     -16.38
 18   3      48.81     -60.59
 18   4     -29.13      84.49
 18   5      -1.97       8.49
 18   6      57.18      19.53
 18   7     -11.98     -37.71
 18   8       3.40       6.13
 18   9     -62.05       9.05
 18  10      -6.31      -9.33
 18  11      65.84      60.47
 18  12      48.72     124.13
 18  13    -150.59      45.30
 18  14    -104.16     -82.93
 18  15      88.83      24.82
 18  16     129.15     108.19
 18  17     -85.58     -46.84
 18  18      48.15     -12.67
 19   0      57.33       0.00
 19   1    -124.22     -51.10
 19   2     -55.72      -9.55
 19   3      24.85       6.22
 19   4      16.71     -16.13
 19   5      13.91       9.97
 19   6      -9.71      15.42
 19   7      13.46     -51.59
 19   8     -51.79      45.08
 19   9     -11.09      25.49
 19  10       0.90      25.71
 19  11     -22.07      -0.67
 19  12     182.49      -5.55
 19  13      86.09     -11.76
 19  14    -114.80     102.62
 19  15     -81.05      54.29
 19  16     120.85     -11.26
 19  17      -7.12      10.43
 19  18     -52.06    -147.50
 19  19      51.39      76.84
 20   0       3.46       0.00
 20   1    -173.06     -28.76
 20   2      23.90      11.77
 20   3       9.32     -18.05
