Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1860:180
Coefficients for 360 degrees 
  Beginning: CT1859:000  1992:09:06_15h:27m:24s. 
  Centered:  CT1860:180  1992:09:20_06h:45m:35s. 
  End time:  CT1860:005  1992:10:03_12h:58m:16s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -5.44       0.00
  1   0     188.91       0.00
  1   1      17.60      30.50
  2   0     -72.36       0.00
  2   1     -15.75     -65.44
  2   2     -12.91      20.57
  3   0     270.29       0.00
  3   1      23.64      12.35
  3   2       6.01      -5.76
  3   3     -86.79     -47.16
  4   0      67.97       0.00
  4   1     -29.80      77.83
  4   2      36.06      46.87
  4   3     -37.04     -15.21
  4   4       2.50     -71.12
  5   0     125.47       0.00
  5   1      50.44    -109.87
  5   2     -18.90      -8.58
  5   3      37.91      33.01
  5   4      -9.62      97.43
  5   5     -16.02     116.75
  6   0     -22.75       0.00
  6   1      24.77      89.12
  6   2     -31.21     -68.95
  6   3      10.84      38.53
  6   4      -5.14      30.26
  6   5      15.81      61.67
  6   6     244.89     -98.38
  7   0      41.68       0.00
  7   1      46.15     -27.85
  7   2       2.58      -9.78
  7   3      69.38      34.12
  7   4     -26.14    -123.80
  7   5      19.22      10.74
  7   6      33.29     109.82
  7   7     104.16     -32.59
  8   0      49.27       0.00
  8   1     -77.72      12.77
  8   2      58.91     -21.36
  8   3      55.17     -83.85
  8   4      48.60     -63.16
  8   5      -4.57      -8.67
  8   6     -19.35     -60.85
  8   7      44.62    -167.02
  8   8     -64.78    -119.84
  9   0     -99.18       0.00
  9   1       6.69     -94.21
  9   2     -29.93       1.24
  9   3    -146.40     -37.82
  9   4      78.07      84.05
  9   5      -2.59    -117.79
  9   6     -32.39     -88.90
  9   7     -83.61     -41.61
  9   8    -104.25     251.91
  9   9     104.98     -11.53
 10   0     -37.56       0.00
 10   1       0.56      64.47
 10   2     -63.14      21.74
 10   3     -60.66     -54.16
 10   4     -86.71      49.97
 10   5     -46.63     -37.62
 10   6     -80.73     145.66
 10   7     -65.10      47.61
 10   8      32.71      63.10
 10   9     103.76      89.48
 10  10     -38.97     -21.31
 11   0    -222.26       0.00
 11   1      17.51      48.21
 11   2     -68.02      49.09
 11   3      74.26     103.13
 11   4     -55.98     -31.00
 11   5      -9.39     153.82
 11   6      33.33      56.58
 11   7       0.04      82.44
 11   8      51.98     -44.36
 11   9     100.41     -34.62
 11  10      23.96    -142.69
 11  11    -132.28      -4.32
 12   0      11.70       0.00
 12   1      10.37      46.47
 12   2      37.68     -22.85
 12   3      93.93      46.63
 12   4     107.83      18.01
 12   5      69.13      49.23
 12   6      66.61    -136.17
 12   7      57.19      33.90
 12   8      17.74     -70.57
 12   9      -5.70     -84.64
 12  10     -97.57    -109.63
 12  11    -179.45      70.38
 12  12    -236.34     114.94
 13   0    -230.09       0.00
 13   1      22.04     -77.43
 13   2      48.93     -15.10
 13   3     -51.85     -16.19
 13   4      36.87     -66.00
 13   5      -7.48     -91.62
 13   6       1.40     -45.72
 13   7      51.78     -40.12
 13   8      -4.14     -71.88
 13   9    -114.45      33.67
 13  10     -21.60      88.39
 13  11     -50.95      54.17
 13  12     246.46       2.99
 13  13      31.88     -87.25
 14   0      14.32       0.00
 14   1     -45.11     -48.90
 14   2     -17.18      -6.39
 14   3     -21.42    -158.24
 14   4     -63.25      -9.52
 14   5     -34.51     -59.10
 14   6     -31.25      78.47
 14   7     -38.31     -61.26
 14   8     -29.06      56.33
 14   9     -39.43      28.05
 14  10      24.22      26.10
 14  11      19.81     -11.29
 14  12     -36.72     151.01
 14  13     -37.82     167.80
 14  14    -115.82     -39.09
 15   0    -408.19       0.00
 15   1      -8.98      14.02
 15   2    -104.83      28.19
 15   3     -19.86      25.40
 15   4      -6.46      63.94
 15   5     -15.08      55.34
 15   6     -55.18      33.07
 15   7     -37.80       2.93
 15   8     -38.01     118.20
 15   9      71.65     -35.14
 15  10      20.27      43.40
 15  11      96.26      -4.77
 15  12       5.95      12.28
 15  13      95.18    -115.39
 15  14      11.88     -42.32
 15  15     -88.63       5.64
 16   0      -5.98       0.00
 16   1      54.82      20.60
 16   2      -7.58     -10.11
 16   3      59.88      60.89
 16   4      -1.03      32.29
 16   5      32.52      14.26
 16   6      19.43     -23.83
 16   7      30.12      74.45
 16   8      11.07     -17.27
 16   9      51.16      16.08
 16  10      17.43      54.88
 16  11      46.16     -62.55
 16  12      71.18    -133.62
 16  13       1.18     -50.28
 16  14     -29.45     -25.89
 16  15     -86.84      58.97
 16  16       6.17      21.17
 17   0    -289.11       0.00
 17   1     -17.22      73.18
 17   2      43.81     -12.56
 17   3       6.27      77.27
 17   4       5.35     -90.14
 17   5     -16.61      14.35
 17   6      39.27     -15.97
 17   7      15.57      20.39
 17   8      51.67     -96.54
 17   9     -22.38      11.88
 17  10     -27.96    -152.10
 17  11     -56.18     -40.66
 17  12     -81.55     -26.73
 17  13     -28.73      87.28
 17  14     -13.65     -30.35
 17  15     -70.33      50.55
 17  16     -38.50     110.29
 17  17     -12.22      14.93
 18   0      38.03       0.00
 18   1      -1.25     -73.76
 18   2      28.91     -17.82
 18   3      -2.79    -122.05
 18   4      42.81       1.19
 18   5     -26.65     -28.21
 18   6      23.83     -24.09
 18   7     -25.33     -48.36
 18   8      21.62     -40.22
 18   9     -37.47     -32.14
 18  10     -21.74     -48.11
 18  11     -41.02      84.58
 18  12     -58.93      50.79
 18  13     -38.45       2.10
 18  14      19.04      45.66
 18  15      19.30      53.36
 18  16      51.23     -22.30
 18  17      45.21     -76.51
 18  18      35.71     -41.73
 19   0    -287.45       0.00
 19   1     -53.04      30.26
 19   2     -32.14      10.27
 19   3     -71.00     -16.89
 19   4       2.28       7.84
 19   5     -23.46     -33.95
 19   6     -22.28       7.56
 19   7      12.92     -36.53
 19   8     -28.14      87.25
 19   9     -26.97      -4.16
 19  10      29.05     135.67
 19  11      -6.77      29.77
 19  12      84.20      30.99
 19  13       2.60     -31.24
 19  14      42.14       1.86
 19  15      73.87    -105.10
 19  16       7.40     -19.98
 19  17     -68.48     -27.41
 19  18    -154.76     -55.44
 19  19     -85.67      49.14
 20   0      -7.34       0.00
 20   1      34.08     -82.22
 20   2     -33.06      11.98
 20   3      44.35     -17.61
 20   4     -43.69      38.11
 20   5      33.24     -25.69
 20   6     -12.91      51.12
 20   7      30.89      45.25
 20   8     -20.63      43.02
 20   9      24.82      35.20
 20  10       3.47      30.50
 20  11      31.99     -79.72
 20  12      33.24     -11.35
 20  13      35.78      20.93
 20  14       1.50     -14.04
 20  15      21.61     -19.18
 20  16     -20.68      35.11
 20  17      10.73       6.02
 20  18      24.50      25.30
 20  19     108.92      16.28
 20  20     -15.96       2.76
 21   0     -70.23       0.00
 21   1     -46.64     103.60
 21   2       9.91      -5.12
 21   3      28.26      66.17
 21   4       8.54     -24.49
 21   5      -9.73      66.86
 21   6     -10.75       1.81
 21   7       2.33      31.67
 21   8      12.54     -39.75
 21   9      37.48     -11.81
 21  10      -2.58     -66.94
 21  11      42.12     -22.44
 21  12     -70.12     -12.12
 21  13      -1.43     -13.77
 21  14     -28.05      -5.95
 21  15     -22.95      49.66
 21  16     -12.03     -49.28
 21  17      -1.35       5.43
 21  18     -36.29      55.65
 21  19     -46.74      79.19
 21  20     104.83     -29.42
 21  21       1.09    -120.63
 22   0      16.63       0.00
 22   1      45.14     -75.32
 22   2      30.71       3.48
 22   3      14.51     -36.78
 22   4      32.26      10.58
 22   5      -7.13      -5.14
 22   6      41.25     -48.44
 22   7     -22.45      -2.05
 22   8      17.28     -51.25
 22   9      -3.20     -11.90
 22  10     -17.28     -21.44
 22  11     -16.09      32.19
 22  12      -1.01     -28.77
 22  13     -15.87     -26.88
 22  14     -15.64     -14.05
 22  15     -29.77     -23.75
 22  16       4.88     -16.04
 22  17     -11.73      53.33
 22  18       1.78      10.78
 22  19      42.38      -0.67
 22  20      15.10     -42.95
 22  21     -33.48      17.34
 22  22     -17.35       7.67
 23   0     173.40       0.00
 23   1     -64.92      67.60
 23   2      32.85     -14.82
 23   3     -38.46       6.12
 23   4       4.47     -44.86
 23   5     -40.38     -24.90
 23   6       3.41       0.69
 23   7      -1.22     -23.31
 23   8      13.07       7.46
 23   9     -38.63       6.82
 23  10       3.46      13.48
 23  11     -37.12      17.19
 23  12      42.09     -12.89
 23  13      -5.53      29.15
 23  14      21.58      -3.80
 23  15     -21.28      19.76
 23  16      -7.18      52.49
 23  17      -3.27      18.09
 23  18      65.54     -25.72
 23  19      58.68      -9.39
 23  20      -1.32      20.36
 23  21      10.00     -59.79
 23  22       8.66     -41.39
 23  23      -1.54      -4.80
 24   0      -7.06       0.00
 24   1      26.57     -80.91
 24   2     -16.84       9.99
 24   3       4.58     -27.00
 24   4     -13.51      26.94
 24   5      11.53     -47.35
 24   6       8.73      31.14
 24   7      15.91       3.26
 24   8       4.74      20.02
 24   9      -6.58       5.33
 24  10       8.33      12.83
 24  11      -8.57     -17.82
 24  12      -8.33      38.96
 24  13      -4.24      21.82
 24  14      20.78      22.66
 24  15       2.48      15.35
 24  16       6.93      -3.12
 24  17       5.07     -29.53
 24  18      19.60     -18.01
 24  19     -47.19     -28.75
 24  20      15.56     -20.93
 24  21     -38.70     -23.14
 24  22     -74.81      13.48
 24  23     -18.52      12.54
 24  24       0.07     -49.83
 25   0     449.90       0.00
 25   1     -45.14      62.09
 25   2      33.20     -16.54
 25   3       8.87       2.72
 25   4       6.07     -12.83
 25   5     -20.75      36.00
 25   6     -18.41       4.09
 25   7      17.69       0.27
 25   8      -4.35      20.59
