Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2051:180
Coefficients for 360 degrees 
  Beginning: CT2050:000  2006:12:12_05h:14m:54s. 
  Centered:  CT2051:180  2006:12:25_20h:33m:06s. 
  End time:  CT2051:005  2007:01:08_02h:45m:47s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.67       0.00
  1   0     -93.99       0.00
  1   1      -2.15      -5.53
  2   0      -7.34       0.00
  2   1      -9.19       5.85
  2   2     -33.78     -27.10
  3   0    -162.98       0.00
  3   1     -10.97       6.17
  3   2      29.14      20.69
  3   3      21.30     -27.58
  4   0      14.00       0.00
  4   1      -6.25     -14.33
  4   2      -1.70      13.91
  4   3     -17.49      36.33
  4   4      13.39     -25.64
  5   0    -104.95       0.00
  5   1     -23.50      19.23
  5   2     -26.34     -13.98
  5   3      -3.20      11.97
  5   4     -14.67      -8.80
  5   5      20.60     -52.28
  6   0      15.20       0.00
  6   1     -10.82      -0.23
  6   2       2.00     -26.86
  6   3      23.09     -36.79
  6   4       8.63      33.45
  6   5       3.40      25.21
  6   6      88.53     -71.15
  7   0     -19.68       0.00
  7   1     -14.77      33.51
  7   2      29.70      14.44
  7   3     -13.54     -16.36
  7   4      -3.17      13.19
  7   5      -7.33      52.19
  7   6     -48.48       8.98
  7   7      18.17     -60.48
  8   0      -3.36       0.00
  8   1     -27.63      -7.91
  8   2     -22.07      -3.82
  8   3       0.18       6.34
  8   4      -0.31     -23.27
  8   5      -6.02     -47.91
  8   6     -34.09      42.57
  8   7      16.43      10.39
  8   8      98.78     -52.72
  9   0      84.78       0.00
  9   1     -16.73      20.81
  9   2      -6.78     -30.56
  9   3      22.77      -1.91
  9   4     -10.58       3.93
  9   5       1.84     -39.04
  9   6      67.73     -31.81
  9   7     -14.92      48.84
  9   8     -35.96      38.58
  9   9       9.84      31.19
 10   0      -6.01       0.00
 10   1      10.49       3.54
 10   2      -8.88       6.73
 10   3      -3.10     -42.62
 10   4      12.33      28.82
 10   5      10.48      47.60
 10   6       6.11     -24.94
 10   7     -19.04     -11.32
 10   8     -40.87      37.16
 10   9       8.40     -43.50
 10  10      57.94      -6.86
 11   0      98.56       0.00
 11   1       0.10       3.74
 11   2      26.39       0.23
 11   3      -0.92     -20.66
 11   4      -3.75      -9.60
 11   5      -0.98      12.17
 11   6     -41.99      18.13
 11   7       5.62     -50.17
 11   8      44.28     -46.85
 11   9     -24.98      23.97
 11  10      10.85       5.01
 11  11      39.04      71.16
 12   0     -15.66       0.00
 12   1     -24.68     -16.11
 12   2      -1.79      -8.77
 12   3      23.63       0.36
 12   4      -5.18     -20.90
 12   5     -12.86     -31.92
