Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1737:180
Coefficients for 360 degrees 
  Beginning: CT1736:000  1983:07:01_18h:53m:21s. 
  Centered:  CT1737:180  1983:07:15_10h:11m:32s. 
  End time:  CT1737:005  1983:07:28_16h:24m:13s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.54       0.00
  1   0    -203.71       0.00
  1   1      36.24      21.19
  2   0      14.64       0.00
  2   1     -22.21      -2.79
  2   2    -165.19      35.02
  3   0    -261.69       0.00
  3   1      -7.11      23.56
  3   2      82.98       6.34
  3   3      57.40      10.53
  4   0     -28.43       0.00
  4   1      81.93       3.35
  4   2      79.23      16.90
  4   3     -71.41      90.62
  4   4      69.48      -5.42
  5   0    -163.76       0.00
  5   1     -55.16     -80.77
  5   2     -36.73      63.62
  5   3      14.49      16.62
  5   4      30.83      31.52
  5   5    -329.44    -271.24
  6   0      53.04       0.00
  6   1      16.89      84.20
  6   2      45.61     -49.36
  6   3      66.07     -53.63
  6   4      35.21     -44.58
  6   5      58.56     214.66
  6   6     -95.51     -81.88
  7   0     -53.15       0.00
  7   1     -32.43     -28.75
  7   2     -94.63    -123.72
  7   3     -50.43     -78.01
  7   4     -59.51     -69.26
  7   5     111.47      91.76
  7   6     121.36      41.43
  7   7     130.81     -23.43
  8   0     -81.72       0.00
  8   1      51.35     -84.35
  8   2     -42.57       3.84
  8   3      33.82      37.09
  8   4     -73.74      11.59
  8   5     -57.61    -170.86
  8   6     -69.63     -17.36
  8   7      74.95       4.28
  8   8      22.26     -88.99
  9   0     199.11       0.00
  9   1     -50.70      13.26
  9   2      -9.62     109.65
  9   3      10.30     108.87
  9   4      70.71      47.00
  9   5      22.79      54.00
  9   6     -44.33     -47.25
  9   7     -48.53      18.20
  9   8     -41.51     -18.23
  9   9    -185.47       9.33
 10   0      79.19       0.00
 10   1       0.87      33.86
 10   2      88.55      23.07
 10   3      -9.50       0.23
 10   4      60.83       0.73
 10   5      40.83      80.66
 10   6      93.91      66.51
 10   7     -40.48      -2.57
 10   8     -27.55      42.04
 10   9     137.59     206.67
 10  10    -292.63       1.38
 11   0      94.67       0.00
 11   1     -31.92     -51.96
 11   2     -58.84     -20.57
 11   3      28.61     -79.75
 11   4     -54.88     -38.01
 11   5     -55.64    -109.29
 11   6     -47.84      -3.38
 11   7       2.76     -32.74
 11   8      19.70       9.25
 11   9      60.56     -27.34
 11  10     174.38      10.62
 11  11     -95.15      37.11
 12   0     -53.16       0.00
 12   1      20.92      73.58
 12   2      29.67      -8.24
 12   3      -2.73      41.95
 12   4     -12.42      52.13
 12   5     -66.54      -1.14
 12   6     -40.39     -57.54
 12   7       7.39      17.00
 12   8     -20.05      17.46
 12   9     -86.00    -126.78
 12  10     -25.27      -4.04
 12  11     144.86    -144.11
 12  12      94.94      87.11
 13   0     364.21       0.00
 13   1      16.80     -26.14
 13   2     -42.87      -2.62
 13   3     -16.96      29.89
 13   4      67.77     -23.23
 13   5      68.70      82.88
 13   6      62.12      31.09
 13   7       5.84      16.68
 13   8      17.67      41.62
 13   9     -24.30     -13.72
 13  10    -116.81      -4.65
 13  11     -63.12     -23.22
 13  12    -192.78     -92.47
 13  13      -3.78       9.03
 14   0       9.42       0.00
 14   1      24.67    -106.18
 14   2      17.65      10.13
 14   3      61.81     -31.02
 14   4     -17.98      11.86
 14   5      29.14      -5.39
 14   6     -12.05      14.33
 14   7       6.52       4.53
 14   8      21.60     -55.53
 14   9      47.39      22.90
 14  10      94.76      46.21
 14  11     -43.43      77.18
 14  12     121.40      39.69
 14  13      51.76     -23.65
 14  14    -118.08     -58.45
 15   0     333.50       0.00
 15   1      -9.52      63.77
 15   2     -57.46      31.21
 15   3     -12.88      18.55
 15   4     -38.61      -1.50
 15   5     -29.76     -27.32
 15   6     -47.58     -36.49
 15   7      -0.29      -4.73
 15   8     -28.70     -40.90
 15   9     -14.72      34.58
 15  10      57.70     -29.88
 15  11      40.87       8.81
 15  12      25.97      22.48
 15  13      65.97     -39.75
 15  14      32.63     193.20
 15  15    -162.11       0.04
 16   0      23.33       0.00
 16   1     -34.35      72.18
 16   2      34.51     -15.12
 16   3     -17.63      46.25
 16   4      24.27      32.15
 16   5     -56.75      10.62
 16   6      -4.17       8.78
 16   7      -2.79      -1.38
 16   8       0.80      32.66
 16   9     -12.16      26.51
 16  10     -49.95      -7.17
 16  11       8.26     -30.30
 16  12     -90.68     -40.92
 16  13     -36.88       5.78
 16  14      69.71     -71.40
 16  15     113.10     -62.00
 16  16     -44.27      57.35
 17   0     363.80       0.00
 17   1      27.35     -26.33
 17   2     -26.41     -23.32
 17   3      22.45     -24.43
 17   4      38.65     -18.38
 17   5      31.30     -27.32
 17   6      49.15      39.23
 17   7      16.90      -0.36
 17   8      17.42      51.40
 17   9       7.46     -26.13
 17  10     -50.33      36.28
 17  11     -14.49     -10.62
 17  12      73.59       0.44
 17  13     -90.18      23.28
 17  14     -65.59       5.69
 17  15     -43.84      12.66
 17  16      50.04     -81.59
 17  17     168.22       0.95
 18   0     -56.53       0.00
 18   1     -32.75     -31.85
 18   2      10.38       1.58
 18   3      33.64      11.68
 18   4     -13.83      39.15
 18   5      21.88      39.62
 18   6     -30.28     -36.27
 18   7      -2.76      17.03
 18   8     -19.44     -29.84
 18   9       8.07     -36.75
 18  10      31.35     -16.27
 18  11      -6.58      -3.72
 18  12      -6.62       7.75
 18  13      49.82      -4.36
 18  14       0.10      22.06
 18  15     -44.01      47.16
 18  16     -81.35      -6.09
 18  17    -128.45     -13.96
 18  18     -20.59      -7.13
 19   0     272.24       0.00
 19   1      57.07      49.70
 19   2      -6.01      17.77
 19   3     -12.70      25.86
 19   4       9.88     -28.86
 19   5       7.45      30.09
 19   6     -19.96      -2.49
 19   7      -1.56       8.45
 19   8      -6.80     -41.78
 19   9     -22.10       4.47
 19  10      48.36     -31.52
 19  11      -1.68       4.25
 19  12     -60.86      -3.81
 19  13      11.73       4.09
 19  14      80.14     -72.93
 19  15      60.30      16.09
 19  16      39.20      23.76
 19  17     161.47     -47.61
 19  18      50.37     109.97
 19  19     -71.41      11.99
 20   0      42.86       0.00
 20   1     -44.95     -29.12
 20   2      11.32      15.02
 20   3      15.63      -1.92
 20   4       8.79      51.58
 20   5     -56.28     -30.72
 20   6       1.11      27.14
 20   7       2.87      -9.46
 20   8      25.54       7.39
