Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2052:180
Coefficients for 360 degrees 
  Beginning: CT2051:000  2007:01:08_11h:51m:17s. 
  Centered:  CT2052:180  2007:01:22_03h:09m:28s. 
  End time:  CT2052:005  2007:02:04_09h:22m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       5.49       0.00
  1   0     -91.09       0.00
  1   1      -0.95      -4.35
  2   0      16.05       0.00
  2   1      -0.09      21.10
  2   2     -29.71     -23.65
  3   0    -155.47       0.00
  3   1      -1.82      11.35
  3   2      33.14      18.29
  3   3      26.54      -8.51
  4   0      28.59       0.00
  4   1       4.74      13.10
  4   2       0.86      36.47
  4   3     -13.10      33.30
  4   4      28.56     -26.44
  5   0    -103.11       0.00
  5   1       7.61      20.18
  5   2     -21.20     -14.70
  5   3     -15.14      -1.99
  5   4      -1.70     -17.18
  5   5      11.43     -14.69
  6   0      31.01       0.00
  6   1       4.62      26.56
  6   2      14.08       1.07
  6   3      15.42     -39.08
  6   4     -14.52      17.99
  6   5     -17.44      32.07
  6   6     100.19     -13.87
  7   0     -13.99       0.00
  7   1      -5.96      17.49
  7   2       1.92      34.29
  7   3      -5.57      11.95
  7   4      10.88      10.92
  7   5      10.14      14.84
  7   6     -45.77      -6.23
  7   7       5.71     -57.89
  8   0      -7.58       0.00
  8   1     -18.93      15.04
  8   2     -10.74      12.78
  8   3     -14.07      21.28
  8   4       3.80     -21.91
  8   5      -8.67     -28.90
  8   6     -54.57       7.74
  8   7      13.22      11.98
  8   8      53.84      20.76
  9   0      71.63       0.00
  9   1      13.78      11.44
  9   2     -29.28       2.47
  9   3      16.38       1.28
  9   4       6.12     -20.38
  9   5     -14.43      -7.61
  9   6      19.46      -9.80
  9   7       3.21      56.25
  9   8     -36.44      41.37
  9   9      24.48     -30.44
 10   0     -21.32       0.00
 10   1      16.91      22.74
 10   2       4.59      24.95
 10   3     -20.23     -12.80
 10   4       2.51      11.22
 10   5      -2.29      31.18
 10   6       5.70      -6.63
 10   7      -5.62     -15.39
 10   8      -8.17     -10.65
 10   9      13.08      -1.97
 10  10     -35.95       2.18
 11   0     101.96       0.00
 11   1      -9.44       4.97
 11   2      -5.04      11.38
 11   3      -5.97      12.12
 11   4      -8.66       3.12
 11   5      20.32      -3.30
 11   6     -10.36      14.69
 11   7       1.27     -32.68
 11   8      31.81     -43.36
 11   9     -33.34      50.80
 11  10     -14.17      16.13
 11  11      17.53      72.53
 12   0     -34.47       0.00
 12   1     -13.45       4.33
 12   2       8.52       5.16
 12   3       9.71      14.50
 12   4       3.39      -3.24
 12   5      -5.53     -24.78
 12   6      17.11      13.88
 12   7      -0.41      19.19
 12   8     -15.41      14.08
 12   9     -12.06     -10.20
 12  10      10.90      -3.43
 12  11       7.45      11.88
 12  12     -33.30     -49.92
 13   0     170.20       0.00
 13   1       8.22      12.28
 13   2     -24.32      19.59
 13   3       6.55      -2.22
 13   4      24.09       1.26
 13   5     -16.34       0.38
 13   6     -17.33     -13.68
 13   7      -4.09      27.15
 13   8     -26.27      39.86
 13   9      44.00     -26.26
 13  10      22.50     -23.08
 13  11     -18.68     -20.96
 13  12       4.55       2.41
 13  13     -80.69      38.77
 14   0     -35.54       0.00
 14   1       9.62       3.49
 14   2      -1.23      20.67
 14   3     -27.94      -7.54
 14   4      -0.06      -2.36
 14   5       2.82       4.43
 14   6     -14.60      -9.40
 14   7       7.55      -9.57
 14   8      10.00      -4.12
 14   9       1.53      12.64
 14  10      -3.75      12.98
 14  11     -12.63     -23.52
 14  12      -4.40      18.15
 14  13      -9.20      30.61
 14  14      14.37     -37.19
 15   0     189.57       0.00
 15   1      -4.49      -5.31
 15   2      -6.99       2.77
 15   3       6.90      10.34
 15   4     -14.51      -6.50
 15   5       4.30      -8.73
 15   6      26.40      21.76
 15   7      -7.54      -6.54
 15   8       3.53     -35.26
 15   9     -27.94      20.00
 15  10     -32.58      23.91
 15  11      29.77       5.75
 15  12      -6.50      11.33
 15  13      41.95     -24.71
 15  14      37.48      32.69
 15  15     -67.81    -124.58
 16   0     -35.29       0.00
 16   1      -7.52      -8.23
 16   2      -1.53      10.85
 16   3       0.90       3.58
 16   4       4.66       0.56
 16   5      -5.06      -4.77
 16   6       8.56       0.44
 16   7     -10.28      18.44
 16   8     -14.26       8.27
 16   9      16.79     -16.66
 16  10      -0.77     -12.38
 16  11      -2.22      25.57
 16  12      14.47      -2.76
 16  13      -4.40     -33.71
 16  14     -22.77      19.39
 16  15       4.23      32.31
 16  16      20.02      -6.98
 17   0     201.77       0.00
 17   1      -0.81     -12.60
 17   2     -18.59      18.04
 17   3       3.62      10.16
 17   4      21.33       1.33
 17   5       0.36       1.29
 17   6     -26.44     -12.98
 17   7      -5.52       4.60
 17   8      -1.92      19.01
 17   9      12.51       3.47
 17  10      25.47       3.05
 17  11     -15.36      -0.21
 17  12      -8.94      -9.48
 17  13     -21.61      20.94
 17  14     -27.31     -17.04
 17  15      33.53      44.42
 17  16       6.83      54.29
 17  17      62.19    -124.83
 18   0     -37.80       0.00
 18   1       8.96     -20.75
 18   2       6.30       7.18
 18   3     -23.81      -3.82
 18   4       0.66       0.10
 18   5       3.06      -2.60
